Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 2912 9868]
SMsplice 3SS: [  936  2836  9769 11308]
top_k =  1000
Partition function (log Z): -2.843474135709942

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.950292863772192
Position 1016: 0.9370322084725881
Position 9868: 0.9098626004567636
Position 2912: 0.4874615654419345
Position 7126: 0.18072101050670716
Position 2953: 0.07969101203001731
Position 11547: 0.0636482689939385
Position 257: 0.05412395423486731
Position 11402: 0.04271481476651171
Position 2870: 0.03988977648698974
Position 1727: 0.03815334902035877
Position 1923: 0.0368957556336265
Position 606: 0.02773012467120313
Position 5315: 0.02067448987503516
Position 9931: 0.020624086327407525
Position 34: 0.020051716955650535
Position 10875: 0.016612994932870176
Position 2153: 0.015122974818722547
Position 10707: 0.013222429679430268
Position 986: 0.011299642420991862
Position 2725: 0.010082698122263273
Position 4335: 0.009545228932949677
Position 4341: 0.008930563166784776
Position 3851: 0.008393787996050098
Position 9650: 0.008316537144758702
Position 10342: 0.007584635483265376
Position 2762: 0.006292674422984773
Position 11392: 0.0055209469420789406
Position 1498: 0.0047210508114553405
Position 4210: 0.004246504959363664
Position 4205: 0.003525158518086178
Position 2961: 0.003110315633448747
Position 9490: 0.002342429567430523
Position 9051: 0.0023070465209987555
Position 408: 0.0021313631516400263
Position 1583: 0.002031888028361047
Position 10982: 0.0020176877262350207
Position 261: 0.0013820219400980352
Position 977: 0.0010634420718862111
Position 234: 0.0009341995604293874
Position 6776: 0.0009311308680808063
Position 801: 0.0007533326553948871
Position 2405: 0.0007029525687787337
Position 10028: 0.0006794085075204994
Position 6613: 0.0006139246202591084
Position 1918: 0.0005801121524281614
Position 3039: 0.0004876367701469219
Position 3146: 0.0004466695336221152
Position 2772: 0.00044139136268621474
Position 3131: 0.0004381645590989149
Position 161: 0.0004286986650362728
Position 11570: 0.0004241222055782715
Position 11340: 0.000419653146590495
Position 1380: 0.0003991876528464274
Position 1732: 0.0003584104016013412
Position 1020: 0.0003475236397051632
