Gene = PPP1R35
index = 1062
Annotated 5SS: [425 718 935]
Annotated 3SS: [ 500  797 1031]
SMsplice 5SS: [425 718 935]
SMsplice 3SS: [ 500  797 1031]
top_k =  1000
Partition function (log Z): -5.0406221196322605

Sorted 5' Splice Sites (High to Low Probability):
Position 718: 0.9398249880636843
Position 425: 0.8885285804211334
Position 935: 0.5576839100219808
Position 28: 0.06152330987698052
Position 851: 0.04720807241205362
Position 839: 0.036623987985551096
Position 79: 0.030694008615229276
Position 866: 0.02195602297655708
Position 531: 0.014056105255570429
Position 710: 0.0032147340101286964
Position 32: 0.0030584609313556994
Position 943: 0.0030007441262631827
Position 501: 0.0010996599147496085
Position 674: 0.0008973111047025253
Position 72: 0.0008221056778385768
Position 708: 0.0007545438584182953
Position 967: 0.0006121696789869741
Position 65: 0.0005522437931696377
Position 757: 0.0004972516761610978
Position 555: 0.0003979121542662495
Position 536: 0.00036279438374448925
Position 201: 0.0001821550529510783
Position 251: 0.0001764960351696412
Position 278: 0.00017586739752387747
Position 1000: 0.00015355725540776676
Position 1117: 7.939104015720521e-05
Position 223: 7.356543791200739e-05
Position 126: 5.57693265838055e-05
Position 475: 3.505306750886709e-05
Position 951: 2.449411703076965e-05
Position 743: 2.1556416518426525e-05
Position 211: 1.922477317428373e-05
Position 204: 1.6766740280145667e-05
Position 147: 1.0121320060133699e-05
Position 299: 5.9294840076132585e-06
Position 1069: 2.3853629585798383e-06
Position 998: 7.789691673552387e-07
Position 1067: 5.890136094022215e-07
Position 128: 5.692207495608023e-07
Position 139: 4.285812866392209e-07
Position 1202: 3.296559780975567e-07
Position 579: 2.9984439074678676e-07
Position 87: 6.473878809458001e-08
Position 654: 2.325757134451003e-08
Position 677: 1.7337250157830575e-10
Position 751: 7.245009307970828e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 797: 0.9261725529680344
Position 500: 0.8262627679975428
Position 1031: 0.5933922591587634
Position 563: 0.08385949816392789
Position 1077: 0.05510309200645628
Position 1158: 0.04476625987395868
Position 178: 0.014194883043581775
Position 624: 0.010146597097738554
Position 998: 0.008952380472787248
Position 913: 0.006064129844168327
Position 611: 0.005661484524642238
Position 820: 0.005481512637511806
Position 592: 0.004965751134976344
Position 548: 0.0044102710682704105
Position 299: 0.004221262946863022
Position 345: 0.003173128551940781
Position 190: 0.0030106269491433587
Position 1053: 0.0018148018905191075
Position 242: 0.0017847181698151414
Position 1034: 0.0012228911313955575
Position 278: 0.0011211521499422793
Position 542: 0.0009988054085040316
Position 650: 0.0009322283462523645
Position 1260: 0.0009209842456486011
Position 215: 0.0007590118991771579
Position 572: 0.000684885369931365
Position 271: 0.000632703987570298
Position 934: 0.0006069372275678894
Position 850: 0.0005800225326200203
Position 566: 0.0004267929670591665
Position 587: 0.0003767417140514891
Position 352: 0.0003219863131570173
Position 683: 0.00022684844456672125
Position 665: 0.00018088071138004592
Position 145: 0.00017815076472583373
Position 1160: 0.00016066045777364698
Position 885: 0.00015981979947015757
Position 865: 0.00011179356113862719
Position 92: 7.656361017178173e-05
Position 293: 4.0016203370945834e-05
Position 239: 3.6420689985699124e-05
Position 631: 3.5916292465315644e-05
Position 589: 2.8605605746662792e-05
Position 211: 1.965080066243585e-05
Position 118: 1.8678531474762166e-05
Position 366: 1.4190701503934262e-05
Position 843: 1.2949489448010386e-05
Position 122: 1.0696292482060724e-05
Position 424: 8.934305622764832e-06
Position 324: 6.892934409983882e-06
Position 701: 6.742838386998288e-06
Position 1267: 5.456859787773771e-06
Position 382: 4.984765929381893e-06
Position 674: 4.814109017629411e-06
Position 659: 4.564283364269716e-06
Position 108: 4.5063396514364425e-06
Position 706: 4.054663415619753e-06
Position 415: 4.050876447588362e-06
Position 1189: 3.1308035328134916e-06
Position 307: 2.1721382308577453e-06
Position 217: 2.1168644420554976e-06
Position 111: 1.7101390230287931e-06
Position 704: 1.659699993151586e-06
Position 223: 1.1093688036191925e-06
Position 330: 7.333057889533012e-07
Position 859: 7.31601195725852e-07
Position 1230: 4.90724039968872e-07
Position 920: 2.1382583699314508e-07
Position 95: 2.08881714517831e-07
Position 761: 4.041099897929018e-08
Position 394: 3.6009686902616085e-08
Position 670: 1.1738408792853446e-08
Position 751: 1.4822000441413805e-09
Position 429: 2.4288906251351276e-10
Position 889: 1.4627210555625957e-10
Position 722: 1.1663117540447493e-10
Position 437: 6.752885732910724e-11
