Gene = NCAPG2
index = 915
Annotated 5SS: [  106  3008 11520 11987 14261 15010 17481 18657 21529 24108 24869 29352
 33315 40301 40645 42635 46491 48277 48569 49490 49711 50234 52536 53997
 58369 59310 60540]
Annotated 3SS: [ 2890 11330 11871 14105 14874 17385 18586 21441 24011 24742 29171 33161
 40077 40531 42460 46419 48122 48394 49372 49569 50133 52347 53855 58264
 59208 60439 73110]
SMsplice 5SS: [  106  3008 11466 11987 15010 17481 18657 18940 21529 24108 24869 29352
 33315 33608 40301 40645 42635 46491 48277 48569 49164 49490 49711 50234
 53997 59310 67471]
SMsplice 3SS: [ 2890 11330 11871 14874 17385 18586 18887 21441 24011 24742 29171 33161
 33472 40077 40531 42460 46419 48122 48394 49003 49372 49569 50133 53855
 59208 67359 73110]
top_k =  1000
Partition function (log Z): 46.034807796567144

Sorted 5' Splice Sites (High to Low Probability):
Position 21529: 0.9985231357065101
Position 17481: 0.9979937721052855
Position 48569: 0.9975652478155875
Position 3008: 0.9972899213684053
Position 40645: 0.9913986886380711
Position 50234: 0.9828907529236348
Position 11987: 0.974939757859284
Position 29352: 0.9593257745494752
Position 42635: 0.9587875337209738
Position 33315: 0.9487106492313838
Position 106: 0.9285274900232126
Position 49490: 0.9227893766559774
Position 59310: 0.9226787516087278
Position 15010: 0.9106660708219261
Position 24108: 0.8785605420503984
Position 11466: 0.800309734969568
Position 24869: 0.7278320207319674
Position 67471: 0.7204249474581775
Position 18657: 0.6824383416766969
Position 49711: 0.6659812237269662
Position 33608: 0.6563305939679009
Position 49164: 0.6254879924438954
Position 53997: 0.5939581379535184
Position 46491: 0.5828620198735027
Position 18940: 0.563212649080834
Position 40301: 0.5197375951559335
Position 42348: 0.5178375852276994
Position 48277: 0.503762168017599
Position 39093: 0.36446098671325067
Position 57925: 0.3200104392339224
Position 48308: 0.31938178157054997
Position 3479: 0.3172093888766597
Position 42967: 0.31350306535134453
Position 69505: 0.3079148575001899
Position 40153: 0.2876785979708668
Position 8551: 0.2832204593874736
