Gene = NAA35
index = 905
Annotated 5SS: [  128  1138 15248 17441 18722 21035 33888 34012 35590 36301 37236 55432
 62499 66319 68786 71999 72752 75530 76420 77250 77676 79824]
Annotated 3SS: [ 1008 15213 17325 18646 20866 33820 33967 35538 36216 37120 55252 62438
 66211 68718 71899 72572 75392 76351 77108 77552 79742 80754]
SMsplice 5SS: [  128  1138 17441 18722 21035 33888 34012 35690 36301 37236 37664 49271
 55041 55432 60981 66319 68278 68786 71999 72752 75530 75790 76420 77250
 77676 79824 80593]
SMsplice 3SS: [ 1008 17325 18646 20866 33820 33967 35538 36216 37078 37520 49158 54967
 55252 60879 66211 68085 68718 71899 72572 75392 75646 76351 77108 77552
 79742 80516 80754]
top_k =  1000
Partition function (log Z): 16.47757057325546

Sorted 5' Splice Sites (High to Low Probability):
Position 55432: 1.000000000000007
Position 60981: 1.000000000000007
Position 17441: 0.9961032855544012
Position 21035: 0.9957988714865177
Position 76420: 0.9720956540349723
Position 66319: 0.9597502239579683
Position 36301: 0.9590715949344372
Position 68786: 0.9575895327055353
Position 37236: 0.9556103802708056
Position 71999: 0.9290715158368835
Position 33888: 0.9287357141438476
Position 1138: 0.9256944888164478
Position 18722: 0.8664224416534619
Position 77676: 0.8481342598308218
Position 34012: 0.8375640855199562
Position 35690: 0.8354005514938259
Position 72752: 0.8247221439059484
Position 75790: 0.790815825870376
Position 37664: 0.7809292350315418
Position 79824: 0.7067281946376167
Position 68278: 0.6668356723364978
Position 77250: 0.6611897211405348
Position 75530: 0.6461642144019342
Position 80593: 0.5915627598528698
Position 36091: 0.49990775311211394
Position 39009: 0.38468956663631754
Position 128: 0.28785187260384143
Position 1515: 0.2528975978820056
Position 729: 0.24045685219772356
Position 36115: 0.23043723725338075
Position 260: 0.2230443543125495
Position 124: 0.21628273938674125
Position 73724: 0.20552310168962526
Position 8794: 0.1895634103521221
Position 68301: 0.18416772463053444
Position 79269: 0.17920118830922285
Position 77192: 0.1718784323740936
Position 2972: 0.1573094812673097
Position 76801: 0.15302491959590203
Position 36935: 0.14952289931920157
Position 35965: 0.14128671284503538
Position 75605: 0.12668456623053076
Position 34651: 0.11399902469742557
Position 75657: 0.103330209453035
Position 71427: 0.09418391052324264
Position 34723: 0.09258201174753786
Position 77986: 0.09088974024650476
Position 20133: 0.0903525912235877
Position 35610: 0.08536027294054113
Position 77180: 0.08513524479595408
Position 6375: 0.07844113148288472
Position 34059: 0.07425644093778555
Position 1232: 0.0723579594529183
Position 6533: 0.055962743817844475
Position 19674: 0.05456218737720972
Position 66547: 0.05403009059196419
Position 40833: 0.052718195944628704
Position 71242: 0.05271746482544593
Position 41858: 0.05218374796807411
Position 36101: 0.05217982466256547
Position 75497: 0.04652633867965874
Position 76703: 0.04510862521017131
Position 35590: 0.044354982164382654
Position 93: 0.043932354702947166
Position 3768: 0.04152420684893167
Position 10326: 0.038480310500704225
Position 34714: 0.03531368014525016
Position 72649: 0.034772559536237875
Position 3523: 0.03294964563434051
Position 73267: 0.03188839410355458
Position 34045: 0.03124105326881527
Position 790: 0.029391895249107323
Position 77817: 0.02793384366853928
Position 74573: 0.02718131728350818
Position 34329: 0.026255061815649468
Position 38749: 0.025540201654428534
Position 36427: 0.024902143065411046
Position 25529: 0.023407304034349128
Position 72382: 0.02304764626491312
Position 72782: 0.02184197956448303
Position 34108: 0.021071017493468586
Position 75503: 0.02096812493209103
Position 19713: 0.020816777477321094
Position 80317: 0.0205653879197817
Position 74764: 0.020051639125552904
Position 73650: 0.019244008882401943
Position 80319: 0.01907326271899127
Position 74498: 0.01898797216674193
Position 616: 0.01740742610105719
Position 77011: 0.016684872882157257
Position 737: 0.015759960473217968
Position 35858: 0.01555363002916514
Position 73139: 0.015117433317429126
Position 74652: 0.015060245739660284
Position 74774: 0.011838099634798462
Position 80923: 0.010418606723556342
Position 73880: 0.010140630176584262
Position 80124: 0.009939641592271672
