Gene = FCER1G
index = 549
Annotated 5SS: [  74 2781 2980 3427]
Annotated 3SS: [2688 2943 3405 3583]
SMsplice 5SS: [  74 2781 2980 3427]
SMsplice 3SS: [2688 2943 3405 3583]
top_k =  1000
Partition function (log Z): 0.739952425462749

Sorted 5' Splice Sites (High to Low Probability):
Position 74: 0.8773512842833613
Position 3427: 0.7480263879734197
Position 2781: 0.5522717474709863
Position 2980: 0.3806398749646798
Position 2801: 0.29768949855353233
Position 3156: 0.23048217490881656
Position 2459: 0.17692618503622065
Position 3282: 0.17181781687757824
Position 3082: 0.13092954953019945
Position 1899: 0.13067228160796393
Position 2531: 0.1279661006195827
Position 2420: 0.11027319543807121
Position 3258: 0.08901660537108966
Position 3501: 0.08838648762279451
Position 179: 0.07862679904105259
Position 1977: 0.06637939947339772
Position 1862: 0.05538977890768126
Position 3001: 0.030644962976231215
Position 3471: 0.026492584951317965
Position 1479: 0.017275372058900652
Position 3303: 0.0169070974666726
Position 2057: 0.016283287680237
Position 87: 0.014088750863311442
Position 3213: 0.013687629851254275
Position 158: 0.011771293035714362
Position 183: 0.011089504576657343
Position 1555: 0.010171853409127225
Position 3140: 0.008243538402650928
Position 2367: 0.00726842302346391
Position 2068: 0.005590224194276282
Position 2741: 0.004701031419959379
Position 1358: 0.004591691925477745
Position 1000: 0.004578341301656717
Position 1437: 0.004344563687774776
Position 957: 0.0041866246813264734
Position 2326: 0.0037042571409050405
Position 2796: 0.00331985103080727
Position 3195: 0.0030180042899112464
Position 1703: 0.0028806358393943534
Position 175: 0.002720328872884245
Position 99: 0.002623060770770351
Position 2063: 0.002533267057010107
Position 439: 0.0019033986317188226
Position 2386: 0.0017299328867176709
Position 3336: 0.0015304022293334979
Position 3704: 0.0015183657563036166
Position 3526: 0.0013754104326368255
Position 3457: 0.001238171871909503
Position 2240: 0.00108122478664028
Position 3049: 0.0007455837389227835
Position 1776: 0.0005463120038660487
Position 1832: 0.0005366176918191948
Position 1443: 0.0005256798856334464
Position 1884: 0.000480979586712625
Position 3643: 0.0004649525399685607
Position 3210: 0.00044071533550204
Position 2453: 0.00043270424526767993
Position 1441: 0.0004046678028594993
Position 945: 0.0003623004332354742
Position 783: 0.0003401909736176983
Position 1981: 0.0003212412577105418
Position 2950: 0.00029561798334513874
Position 3766: 0.0002859685530329825
Position 82: 0.000274947868522855
Position 823: 0.0002334622781162269
Position 1288: 0.00021477601071257275
Position 3246: 0.000179870703739008
Position 1803: 0.00017028475981355003
Position 1439: 0.00016686789176103298
Position 2513: 0.00015847955104197808
Position 3686: 0.00014931890952681626
Position 1169: 0.00014352836012357508
Position 3515: 9.54542006010673e-05
Position 1565: 8.988829597250532e-05
Position 1483: 8.833890559478764e-05
Position 3181: 8.258673829853444e-05
Position 3222: 7.837272125691719e-05
Position 951: 7.376524655436442e-05
Position 3238: 6.99182483685518e-05
Position 1801: 6.874976668563177e-05
Position 1583: 5.99992021040901e-05
Position 134: 5.8307867096947306e-05
Position 3431: 5.278640150824614e-05
Position 575: 5.248181623004733e-05
Position 508: 4.7405727862901825e-05
Position 778: 4.719519240397523e-05
Position 3230: 4.70028169329569e-05
Position 1845: 4.547239165545045e-05
Position 3663: 4.5334356406050814e-05
Position 1447: 4.4399962436067826e-05
Position 573: 4.4204707707481606e-05
Position 3805: 3.35159009175121e-05
Position 3768: 3.3262856175896945e-05
Position 477: 3.161049962538687e-05
Position 3789: 3.159757733853812e-05
Position 3369: 3.065308425788812e-05
Position 752: 2.0979832837830764e-05
Position 1422: 2.0205650103047906e-05
Position 1572: 1.859347554987156e-05
Position 3224: 1.848762715687532e-05
Position 2357: 1.742867594608022e-05
Position 3792: 1.735415824582789e-05
Position 1994: 1.6724519052127262e-05
Position 463: 1.607944146719288e-05
Position 2880: 1.4732221149782197e-05
Position 832: 1.4712711045983093e-05
Position 3217: 1.3748628149698991e-05
Position 2376: 1.3155854937062874e-05
Position 468: 1.2609010816351415e-05
Position 2024: 9.598403776642569e-06
Position 2043: 7.042438992279954e-06
Position 863: 6.697615531508892e-06
Position 1908: 6.075062312340965e-06
Position 488: 5.892869406963438e-06
Position 1195: 4.895408991660268e-06
Position 837: 4.876663308326968e-06
Position 531: 4.705069046265875e-06
Position 1426: 4.199129838347015e-06
Position 760: 4.1863296482764055e-06
Position 886: 4.012075015267959e-06
Position 2253: 3.2141590445804142e-06
Position 121: 2.7542633501154433e-06
Position 1326: 2.6423181587483304e-06
Position 558: 2.1493532177223177e-06
Position 40: 1.5397871399748959e-06
Position 727: 1.3484923826392318e-06
Position 691: 8.997635820874596e-07
Position 1451: 8.262842141831916e-07
Position 1010: 7.927638219373971e-07
Position 757: 2.324143581339169e-07
Position 61: 5.3388739918536235e-08
Position 115: 4.236367328992044e-08
Position 423: 2.107825415501531e-08
Position 643: 1.3792711929955567e-08
Position 391: 1.3617835723974917e-08
Position 3416: 1.2555337341672364e-08
Position 147: 1.2053888249382637e-08
Position 294: 1.2033144517386166e-08
Position 209: 4.906980518232832e-09
Position 699: 4.175037263711563e-09
Position 620: 3.770467949000497e-09
Position 3433: 1.7462190155890817e-09
Position 37: 1.2170837414592453e-09
Position 1462: 7.21988566273629e-10
Position 498: 1.254380681069736e-10
Position 347: 5.423575232974594e-11
Position 261: 2.9376245775410057e-11
Position 322: 2.5687569175712313e-11
Position 630: 1.5993026211433462e-11
Position 246: 1.1459725541059932e-11
Position 352: 4.590519921456225e-12
