Gene = RP5-862P8.2
index = 1187
Annotated 5SS: [ 1066 18855 26188 27244 34526 44393 48299 48760 51943]
Annotated 3SS: [18673 26038 27067 34284 44269 48147 48661 51162 54536]
SMsplice 5SS: [ 1066  4690  9139 11149 16324 18855 27244 34450 44393 45015 48299 48760
 51943]
SMsplice 3SS: [ 4571  8971 11066 16169 18673 27067 34329 44269 44884 48147 48661 51851
 56283]
top_k =  1000
Partition function (log Z): -3.8654390114563015

Sorted 5' Splice Sites (High to Low Probability):
Position 27244: 0.9919416228343126
Position 31767: 0.991558824626994
Position 44393: 0.9890137211243221
Position 11149: 0.9015906214195558
Position 48760: 0.8962325519182176
Position 1066: 0.8698106864679991
Position 34450: 0.814052098640344
Position 45015: 0.8124025822156622
Position 48299: 0.7567043261329193
Position 51943: 0.7430359853228474
Position 9139: 0.6983151409144955
Position 4690: 0.5839896612783034
Position 39145: 0.5495808565172807
Position 16324: 0.49433086564308465
Position 26188: 0.48452179480937746
Position 18855: 0.47303872073779685
Position 5685: 0.4494037118188145
Position 18910: 0.4247646308486858
Position 28992: 0.38566540568547436
Position 56571: 0.3614122025482667
Position 16310: 0.2984938958864729
Position 19598: 0.2817423134113204
Position 10643: 0.2792673277076567
Position 36577: 0.2184084110272104
Position 28413: 0.1864213177062256
Position 34526: 0.1820099085437609
Position 20079: 0.17476516236423054
Position 51961: 0.17319666604126027
Position 10697: 0.16990748584183293
Position 18534: 0.1642490347867468
Position 7764: 0.13185696298687474
Position 10817: 0.12781521001712706
Position 16392: 0.11974279560984903
Position 14042: 0.11720051394233325
Position 42850: 0.10435008428815416
Position 20289: 0.10388138454140304
Position 16595: 0.1032598883128027
Position 16062: 0.10087922392396247
Position 56901: 0.09523351767345666
Position 48778: 0.089628867993675
Position 9982: 0.08254959265506841
Position 5595: 0.08078398279589258
Position 35483: 0.0801320901048876
Position 27947: 0.07567151698803906
Position 10353: 0.07240686128428714
Position 46168: 0.07159203995222961
Position 29188: 0.06628293667102851
Position 29761: 0.06585710655359686
Position 1523: 0.06553451678135472
Position 30953: 0.06402519060349003
Position 39449: 0.06325490225032379
Position 39457: 0.05492179334711262
Position 53323: 0.05094049236715197
Position 5562: 0.04946549314747429
Position 30427: 0.043301368429574424
Position 17749: 0.04255221966714851
Position 9588: 0.041460005852679296
Position 5800: 0.040577693951715066
Position 29750: 0.03892877803647857
Position 500: 0.03834277908551544
Position 35003: 0.03831054039250255
Position 49910: 0.037510352121476506
Position 45080: 0.03727786127503598
Position 9160: 0.03537273023707945
Position 9832: 0.03348158096556807
Position 2021: 0.03286573669242493
Position 48592: 0.03128887512825033
Position 56887: 0.026756680100404294
Position 54849: 0.02646405735464556
Position 459: 0.02640689885298189
Position 513: 0.02623210210954302
Position 1510: 0.025367752471994208
Position 54025: 0.025166300949816152
Position 16293: 0.024944456645893318
Position 29586: 0.022816280861402104
Position 4105: 0.02131254832083704
Position 1086: 0.020475380056996787
Position 14642: 0.018992275693088288
Position 4475: 0.018371097486666356
Position 9809: 0.017790096585704362
Position 609: 0.01759994112994235
Position 50135: 0.017280586710145453
Position 56524: 0.016541998748023118
Position 48241: 0.016298316831299352
