Gene = KRTCAP2
index = 754
Annotated 5SS: [ 113  596  769 3543]
Annotated 3SS: [ 440  704 3475 3772]
SMsplice 5SS: [ 17 769]
SMsplice 3SS: [ 660 2661]
top_k =  1000
Partition function (log Z): -7.3924500185702176

Sorted 5' Splice Sites (High to Low Probability):
Position 769: 0.9583331249818167
Position 17: 0.3694027292463529
Position 596: 0.29767543797845886
Position 1010: 0.1638398405989221
Position 447: 0.15111266889825672
Position 250: 0.138774130589107
Position 3562: 0.12432950291345334
Position 86: 0.08139444735029128
Position 125: 0.08109413728131985
Position 113: 0.08047657296068916
Position 3325: 0.05050903109775673
Position 567: 0.046153456062747344
Position 983: 0.045281459811567525
Position 443: 0.040471330147436875
Position 3543: 0.03206225640145846
Position 54: 0.022685025423319235
Position 1601: 0.021726797503022623
Position 278: 0.016878169282568755
Position 573: 0.01686181060308606
Position 295: 0.01214764162274721
Position 2906: 0.009010392076876766
Position 259: 0.007885389026568011
Position 345: 0.005078174340812346
Position 153: 0.0025750128185201924
Position 2662: 0.002083853337913251
Position 1736: 0.00200403634563156
Position 257: 0.0017852013413090883
Position 204: 0.0014694011364470164
Position 629: 0.0013769670332821633
Position 2761: 0.0010418609404305313
Position 511: 0.000978714768448025
Position 159: 0.0006624346345354535
Position 1423: 0.000645290759929117
Position 2394: 0.0003930774204530382
Position 773: 0.0003516418606287544
Position 1127: 0.0003432833384769084
Position 2177: 0.00033017509745357927
Position 1238: 0.00031439729866772787
Position 1122: 0.0003017612059067452
Position 10: 0.0002586125959256905
Position 1992: 0.00024032848494227527
Position 3314: 0.00021571227552951675
Position 2374: 0.00017124929386452194
Position 859: 0.00015051655940178537
Position 519: 0.00014701583962573977
Position 130: 0.0001261545163771787
Position 852: 0.00012492292499533602
Position 141: 0.00011420906494564498
Position 2940: 0.00010545680936876507
Position 538: 6.863337134767564e-05
Position 304: 6.185356298523975e-05
Position 297: 5.4209159220353274e-05
Position 213: 5.168269174728905e-05
Position 284: 4.834767117611728e-05
Position 165: 3.967195064012541e-05
Position 382: 2.406171432308514e-05
Position 791: 2.275703162981637e-05
Position 206: 1.2356137952290687e-05
Position 314: 1.228535151207734e-05
Position 583: 1.2188764115777641e-05
Position 1283: 8.682038021522506e-06
Position 440: 8.507051425424081e-06
Position 332: 7.383531835155883e-06
Position 637: 7.270116998756124e-06
Position 323: 7.211491412547004e-06
Position 581: 6.839353078863069e-06
Position 610: 1.5995995449721172e-06
Position 312: 1.4997512469467484e-06
Position 1102: 1.3919628255215045e-06
Position 3: 1.1599558649969757e-06
Position 418: 1.0414134220693926e-06
Position 927: 3.461970362688617e-08
Position 862: 8.421476618650801e-09
Position 182: 1.964684259284419e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 660: 0.8017695847216617
Position 2661: 0.3249936730036977
Position 3475: 0.27146075471885434
Position 440: 0.19570836833922087
Position 843: 0.19287659414792813
Position 3772: 0.16912612141388134
Position 196: 0.16179645277145108
Position 704: 0.08864350742576652
Position 508: 0.080001415100822
Position 3205: 0.06471719340504165
Position 932: 0.06397824082383094
Position 3833: 0.040818572563231764
Position 3713: 0.03940558609712774
Position 1488: 0.03153832566352204
Position 2693: 0.029059013413605554
Position 1917: 0.024939439991532756
Position 1783: 0.016366131866958504
Position 1083: 0.015367151084194107
Position 3370: 0.015326414059908746
Position 1086: 0.012212874003358506
Position 2603: 0.01186963749309987
Position 887: 0.011645183706099519
Position 3701: 0.010802636330161609
Position 901: 0.010266518564599966
Position 1512: 0.01013941943564063
Position 2996: 0.010066262292456147
Position 385: 0.009228927024046428
Position 3020: 0.007886220474390694
Position 323: 0.007093367387859735
Position 3557: 0.0056919358231617
Position 3180: 0.005006024219755394
Position 2732: 0.0049450524450192785
Position 1862: 0.0043566951254948505
Position 3420: 0.004330672432257702
Position 897: 0.0032523202745996104
Position 3367: 0.002662065172316418
Position 2158: 0.002545613312937836
Position 610: 0.002381572183275307
Position 851: 0.0022926252439699527
Position 1803: 0.0022388288157416335
Position 2854: 0.001541372402580869
Position 3324: 0.001495975461534983
Position 137: 0.0014957157499040454
Position 2202: 0.0014815047453208784
Position 2696: 0.0014533050380274276
Position 741: 0.0013779346134466315
Position 3248: 0.001110192434060076
Position 1711: 0.0009976474982159329
Position 3231: 0.0008681416472704399
Position 1305: 0.0007776198693722694
Position 1576: 0.0007679584732641839
Position 997: 0.0006309519707378953
Position 3272: 0.0006230722840573697
Position 1212: 0.0005118554445402944
Position 198: 0.000511633765999715
Position 553: 0.0005003986640689968
Position 2257: 0.0004973202710667749
Position 3723: 0.000484753651786876
Position 1493: 0.0004831241428979499
Position 2810: 0.00047692327729714594
Position 870: 0.00047638799476110144
Position 3348: 0.0004276661277065932
Position 1324: 0.00042036246824922837
Position 2081: 0.0003976090479105209
Position 1089: 0.0003597039383371255
Position 1814: 0.00034375604522321175
Position 1209: 0.0003291555524280632
Position 1668: 0.00022715440571176366
Position 3182: 0.00021733388518630062
Position 3716: 0.00021426413476108912
Position 2699: 0.00020212295733895448
Position 173: 0.00016842514721164713
Position 1991: 0.00015086620388101075
Position 858: 0.0001441436137993769
Position 3616: 0.00013639082089943644
Position 1923: 0.00012552597404408885
Position 1004: 0.00010075916544468057
Position 1394: 9.235104616769011e-05
Position 1230: 6.47293124951629e-05
Position 2387: 6.134530724225706e-05
Position 1063: 5.520245202126401e-05
Position 867: 4.943212739277676e-05
Position 281: 4.793428123988113e-05
Position 1291: 4.531150317331738e-05
Position 1381: 2.958518316997696e-05
Position 141: 2.5535868817025338e-05
Position 632: 2.258803942433488e-05
Position 341: 1.979865528092894e-05
Position 119: 1.5932582067037265e-05
Position 304: 1.4353569427930382e-05
Position 2274: 1.3150532415246503e-05
Position 248: 9.875664809427108e-06
Position 399: 8.727858501148588e-06
Position 147: 7.364164663310993e-06
Position 523: 6.89100892000438e-06
Position 538: 5.480799931810523e-06
Position 332: 4.173088665146061e-06
Position 358: 3.931777728190219e-06
Position 225: 2.7820325207886758e-06
Position 722: 2.5966796148945985e-06
Position 516: 1.8820858352039494e-06
Position 395: 1.7620681769480478e-06
Position 79: 1.3284519310212553e-06
Position 1633: 1.108560485685071e-06
Position 1349: 8.208065045873597e-07
Position 1354: 7.056700519728434e-07
Position 755: 4.938478858999317e-07
Position 1333: 4.816340235593184e-07
Position 750: 3.9980367807281685e-07
Position 1317: 3.836328718008559e-07
Position 1433: 3.006126727284116e-07
Position 406: 2.525112476262856e-07
Position 1364: 1.6575872312247276e-07
Position 974: 1.223227322753948e-07
Position 947: 9.595834940790485e-08
Position 941: 2.5272353040131316e-08
Position 959: 2.4048775890157704e-08
Position 77: 1.939070796420279e-08
Position 149: 1.0456216830826847e-08
Position 970: 8.24982489408046e-09
Position 767: 4.677551519760367e-09
