Gene = TMEM183A
index = 1423
Annotated 5SS: [  189   478  1425  7663  8755 11176 13563]
Annotated 3SS: [  387  1256  7502  8573 11094 13406 15468]
SMsplice 5SS: [  189   478  1425  3101  7663  8755 10534 11176 11903]
SMsplice 3SS: [  387  1256  2953  7502  8573 10369 11114 11789 15468]
top_k =  1000
Partition function (log Z): 12.312032584873776

Sorted 5' Splice Sites (High to Low Probability):
Position 478: 0.9901115063029734
Position 11176: 0.9793229393177011
Position 8755: 0.9572598467866213
Position 11903: 0.9430460680258105
Position 189: 0.939490212320657
Position 1425: 0.9350080963205752
Position 10534: 0.7312093882070169
Position 7663: 0.6725943887022114
Position 13563: 0.648294933187464
Position 3101: 0.5757601023154133
Position 13144: 0.23617950807242985
Position 15569: 0.19805358210103546
Position 11347: 0.19663308766493912
Position 13248: 0.18604802960371525
Position 11009: 0.12204784158949773
Position 14830: 0.107477672652474
Position 7651: 0.08854297261919288
Position 7605: 0.07544920329687207
Position 14547: 0.07103737292453322
Position 12733: 0.07047395289851008
Position 14349: 0.06928581773080801
Position 11369: 0.06838119459141717
Position 16541: 0.055493668472024624
Position 9304: 0.04182128613216328
Position 11357: 0.04054344923347248
Position 16132: 0.03924337714234308
Position 14219: 0.03664621875981067
Position 261: 0.03434152738165668
Position 9280: 0.028944245164253545
Position 17032: 0.028049006687451385
Position 11538: 0.02743288664059087
Position 14503: 0.02517135238768541
Position 7844: 0.019090618190472478
Position 12598: 0.017038786847677217
Position 5687: 0.015537719124517381
Position 11455: 0.015332739211233704
Position 11016: 0.013396906323117705
Position 13506: 0.010985112291852124
Position 1713: 0.010840703134794606
Position 15508: 0.009687397781765614
Position 4301: 0.009609061626503667
Position 1813: 0.008508585084436466
Position 10841: 0.008457557904191185
Position 1046: 0.008421360821078907
Position 9513: 0.008380578566507415
Position 7531: 0.007896491555269974
Position 2239: 0.006918481857043599
Position 3155: 0.0064544291198407105
Position 298: 0.006268371909841817
Position 15746: 0.006183855868055799
Position 4535: 0.006030731954253147
Position 3935: 0.0055353833289171215
Position 528: 0.005479902303787777
Position 12305: 0.004885118119450247
Position 14622: 0.0047487038114115265
Position 9582: 0.0046569198452508535
Position 1320: 0.004245649913707413
Position 3106: 0.003966444867277815
Position 13790: 0.003843045699540788
Position 2973: 0.0037716678120203557
Position 8759: 0.0037046687767331244
Position 12096: 0.003676811687014853
Position 4342: 0.003482077949122458
Position 14541: 0.00323855724144114
Position 7743: 0.003128515298964225
Position 7330: 0.0031273776643592766
Position 15307: 0.003126204436858904
Position 14784: 0.003098369112065668
Position 14810: 0.0029214794575812796
Position 8801: 0.002887429042926655
Position 2464: 0.0028819706841474698
Position 8287: 0.0027714336866010133
Position 7586: 0.0024437699161257904
Position 10956: 0.0023286604622436645
Position 8431: 0.002323460949731355
Position 7076: 0.0022912234202418858
Position 7036: 0.0022362478510077628
Position 10210: 0.002147955387067596
Position 324: 0.0019635075941539857
Position 15770: 0.0016939298752197804
Position 15630: 0.001636015247221699
Position 15104: 0.001479363485949547
Position 1640: 0.001452298450746065
Position 9717: 0.0013514626137221379
Position 3545: 0.0013477021127448257
Position 6941: 0.0013222551467998497
Position 8094: 0.0013053013341469868
Position 13925: 0.0012847162670220546
Position 9128: 0.0012042285352226359
Position 14277: 0.0011322490533759437
Position 3189: 0.0011045299296084752
Position 8147: 0.001086183274968944
Position 8480: 0.0009972347235543645
Position 9084: 0.0009638540168401761
Position 14868: 0.0008707478737641193
Position 7654: 0.0008609587064180378
Position 14009: 0.0008389274964715802
Position 3742: 0.0007461281741051234
Position 8016: 0.0007251405175846729
Position 1937: 0.0007098146394787011
Position 976: 0.0006870890971008126
Position 9909: 0.0006748071024324957
Position 1774: 0.0005553283503600772
Position 590: 0.0005005230053573793
Position 14740: 0.00045379011013195003
Position 11400: 0.0004019566846665945
Position 10857: 0.000370885727330637
Position 11956: 0.00034757945766461366
Position 14376: 0.00031007235206892376
Position 2899: 0.0003032134131353423
Position 11283: 0.0002804978673245621
Position 11036: 0.0002669653337734509
Position 3727: 0.00025031884026071086
Position 431: 0.00023223453267063777
Position 4303: 0.0002165319145077035
Position 1790: 0.0002129174816820247
Position 14879: 0.00020551529915602507
Position 572: 0.0001998509280614655
