Gene = SNRPE
index = 1292
Annotated 5SS: [  99  608 2111 3505]
Annotated 3SS: [ 580 2047 3425 8261]
SMsplice 5SS: [ 612 3505]
SMsplice 3SS: [3425 8261]
top_k =  1000
Partition function (log Z): -6.862931395681818

Sorted 5' Splice Sites (High to Low Probability):
Position 3505: 0.7594378253963218
Position 612: 0.5959140892549232
Position 341: 0.37506975045378077
Position 99: 0.10982043469921583
Position 608: 0.09952525189149578
Position 7651: 0.07692136445515028
Position 129: 0.060690575414733536
Position 2111: 0.05831787781996271
Position 2231: 0.05746893260026777
Position 1670: 0.04419090761491954
Position 244: 0.033115186558087636
Position 495: 0.03033826941769508
Position 261: 0.02497862105469672
Position 6341: 0.024734420947624645
Position 1681: 0.023285107437069043
Position 1345: 0.021244521610858463
Position 1059: 0.019964827105712984
Position 135: 0.01913937884176895
Position 7642: 0.017039934436842204
Position 650: 0.011543497765977373
Position 269: 0.011268717543283327
Position 5441: 0.01119175818431156
Position 7610: 0.010804512955378686
Position 8332: 0.010429548360195932
Position 1005: 0.00963737324037534
Position 462: 0.008587843426087519
Position 1161: 0.007461721641834159
Position 3247: 0.006634165092527673
Position 148: 0.006255372562235607
Position 817: 0.006170444494477888
Position 6980: 0.0058579358238509275
Position 81: 0.005011510575548611
Position 4020: 0.004869745258723219
Position 64: 0.004149286365738545
Position 2115: 0.004063976041001328
Position 6169: 0.003714104961467391
Position 188: 0.0030884378829502714
Position 8633: 0.002836209869144267
Position 6175: 0.0028354947021245244
Position 4638: 0.0027359866749582283
Position 2688: 0.002472730076798929
Position 5380: 0.0022801409816189267
Position 1002: 0.002224771084360537
Position 6441: 0.001907665616436976
Position 2063: 0.0018730884702515866
Position 5473: 0.0018479919809083476
Position 3204: 0.0018369343896873038
Position 367: 0.0018016351714084467
Position 1213: 0.0017946246747278243
Position 733: 0.0017767254971124194
Position 4382: 0.0014655906934943489
Position 4034: 0.0014654699838244141
Position 1984: 0.0013487241338798579
Position 115: 0.00117496034043415
Position 21: 0.0010854840193175283
Position 1073: 0.0009964992145522894
Position 784: 0.0008740861767636657
Position 1434: 0.0008282825052799342
Position 428: 0.0007422096736211185
Position 87: 0.0007102660152283699
Position 3988: 0.0006927210220985867
Position 3852: 0.0006624325968432607
Position 3983: 0.000585025338825949
Position 3129: 0.0004635264999451361
Position 6985: 0.00043190593480669473
Position 3729: 0.00041122023443830005
Position 2147: 0.0004090874810512862
Position 2276: 0.0003559225909883883
Position 2531: 0.00027081783918425596
Position 887: 0.00022438660016322072
Position 255: 0.00018612476594203066
Position 628: 0.00018190239858016625
Position 4225: 0.00015012952210626316
Position 360: 0.00013329841243507254
Position 780: 8.407198291352599e-05
Position 1447: 7.931903456581106e-05
Position 15: 6.712306661269693e-05
Position 72: 4.6260579530886585e-05
Position 1548: 2.3600535743126024e-05
Position 394: 2.127434893753992e-05
Position 272: 2.0855684868844886e-05
Position 485: 1.8601976762719386e-05
Position 50: 1.2304871014051123e-05
Position 863: 1.1793370980682403e-05
Position 405: 1.0186407743674911e-05
Position 348: 8.343987799625609e-06
Position 715: 6.990253401395145e-06
Position 519: 6.648216897722793e-06
Position 1129: 6.547245087954193e-06
Position 247: 5.7546219574520105e-06
Position 1020: 5.5914951830167e-06
Position 413: 2.9801623073366257e-06
Position 1274: 2.583866295359698e-06
Position 183: 2.2249021047025394e-06
Position 292: 2.1357846171612543e-06
Position 575: 2.1203380016081073e-06
Position 909: 1.2475683802671893e-06
Position 1553: 1.2136214384649323e-06
Position 769: 1.1765320990917722e-06
Position 623: 5.438547305947072e-07
Position 456: 3.212470524131473e-07
Position 453: 3.2048784860026886e-07
Position 750: 2.9755409287925533e-07
Position 32: 2.908402122305137e-07
Position 480: 2.3127190028991147e-07
Position 23: 1.983397883323282e-07
Position 572: 1.3827374098906205e-07
Position 2142: 7.515951426178227e-08
Position 552: 6.08911443586168e-09
Position 55: 1.0934205157596104e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8261: 0.9181444963287639
Position 3425: 0.7147543754726535
Position 528: 0.30663040342875714
Position 2047: 0.11698453114712268
Position 7496: 0.10924240635686655
Position 1615: 0.07705032797613948
Position 566: 0.05014032949758061
Position 953: 0.04420048749723706
Position 6921: 0.04007302246570085
Position 3401: 0.03904412113069478
Position 6330: 0.02752335233442857
Position 304: 0.01813415153059929
Position 5266: 0.010571018985877352
Position 442: 0.010263680622826657
Position 1205: 0.010211682786933393
Position 466: 0.008990451219762169
Position 3873: 0.006883413056955968
Position 3359: 0.0057735655839604915
Position 5330: 0.005359566926380593
Position 5999: 0.004859061794715749
Position 8493: 0.004798861449468223
Position 3048: 0.004448326242244489
Position 8846: 0.004070986696142841
Position 699: 0.004068155123431485
Position 413: 0.003978554171846783
Position 4515: 0.0037047924510649525
Position 1160: 0.0036560725563967375
Position 3013: 0.0035055106332434844
Position 7471: 0.0033625138446693875
Position 1259: 0.0033607682047665567
Position 5896: 0.0031921875057510426
Position 2384: 0.003018186683690543
Position 8540: 0.0028454080630280834
Position 3456: 0.002807763187974599
Position 6312: 0.0024839717295971338
Position 5282: 0.0023542170702362244
Position 532: 0.002352168732416793
Position 485: 0.002330775743643188
Position 6469: 0.002312934876288181
Position 472: 0.0020837771672481786
Position 6929: 0.002014761099988754
Position 7736: 0.001851611057182819
Position 1328: 0.00154915973185277
Position 3939: 0.0015014824102732459
Position 5036: 0.0014035984135865836
Position 4237: 0.0013155781785582229
Position 1212: 0.00124706127362295
Position 8723: 0.001090233014014598
Position 6906: 0.000998568046556933
Position 494: 0.0009253925560762357
Position 3780: 0.0009180750918055397
Position 3141: 0.0008791032188887212
Position 3408: 0.0008654658488729806
Position 383: 0.0008450757867889917
Position 6951: 0.000797992477269568
Position 5058: 0.0007953414056244724
Position 423: 0.0007771473061957755
Position 3813: 0.0007645467582392287
Position 580: 0.0007424589737061613
Position 8584: 0.0007231673680524331
Position 4185: 0.0006554445394840584
Position 712: 0.000644337497844072
Position 3696: 0.0006251019687984148
Position 7099: 0.0005895518377221903
Position 8496: 0.0005854948945898372
Position 7665: 0.0005793263179132523
Position 5143: 0.0005549705509340875
Position 4075: 0.0005530896167068451
Position 6535: 0.0005354973632189768
Position 2139: 0.00048617429324897667
Position 2142: 0.0004828432872743525
Position 7712: 0.00047713746993282473
Position 3892: 0.00047500699467442793
Position 322: 0.00047326181184572644
Position 1981: 0.00044872030936307666
Position 8514: 0.00039970177284414374
Position 420: 0.0003978686164061643
Position 209: 0.00034507436060776783
Position 8431: 0.0003151240361421978
Position 4717: 0.00030733388540793406
Position 2568: 0.0002941019438817974
Position 1726: 0.00028999962887444556
Position 6465: 0.00026594392700873126
Position 535: 0.0002471484218163462
Position 1887: 0.00021150367733595432
Position 594: 0.00019627555125174777
