Gene = SPATA16
index = 1300
Annotated 5SS: [   166  24149  92320 121783 164301 184592 215923 217061 224952 227608]
Annotated 3SS: [ 23518  92173 121692 164215 184443 215775 216950 224786 227523 251575]
SMsplice 5SS: [   166  16478  23104  23329  23694  42525  63626  70714  90341  92320
  92604 120741 121783 128417 128755 155088 164301 184592 186729 195045
 202887 215923 224952 227608]
SMsplice 3SS: [ 16298  22946  23196  23518  42392  63514  70587  90209  92173  92459
 120654 121692 128284 128680 154978 164215 184443 186591 194955 202601
 215775 224808 227523 251575]
top_k =  1000
Partition function (log Z): -120.9431624491478

Sorted 5' Splice Sites (High to Low Probability):
Position 23694: 0.7236982175416413
Position 166: 0.6427030679174128
Position 7887: 0.5040575743836654
Position 7696: 0.38912898083236075
Position 25919: 0.35581243008597463
Position 8094: 0.24483745687055555
Position 439: 0.2026047129070682
Position 9604: 0.1984258224449748
Position 10428: 0.1503512685997842
Position 4487: 0.1141679476786695
Position 2288: 0.0778992657127185
Position 23702: 0.07565859357777202
Position 186: 0.06760414456726441
Position 6314: 0.06357816945835693
Position 3881: 0.04351071364663458
Position 250: 0.03596594200990142
Position 7348: 0.03382483761200873
Position 2458: 0.028459800618143183
Position 712: 0.025879623446910378
Position 10242: 0.019777958283125213
Position 3181: 0.018989302848746406
Position 261: 0.01640183657834024
Position 380: 0.016223571936376253
Position 9165: 0.01249848953654948
Position 4011: 0.011387489950194729
Position 3523: 0.011323831253562166
Position 9264: 0.010448315835159377
Position 4118: 0.00852068290749934
Position 4298: 0.007917025700409752
Position 447: 0.007640803267190112
Position 857: 0.006590404260812649
Position 3303: 0.0056253076845368495
Position 1184: 0.005362288728809157
Position 6209: 0.004852145429510972
Position 740: 0.004797579799357353
Position 4102: 0.004302136169945634
Position 7597: 0.0038649022220214905
Position 5960: 0.003805537638656451
Position 6442: 0.003772986882788986
Position 6657: 0.0035328613027059185
Position 7315: 0.0022976645052572454
Position 3384: 0.0022573473535857486
Position 10225: 0.002013282024493983
Position 6451: 0.0016624335679469558
Position 7866: 0.0013506590233154498
Position 847: 0.0008064130512372556
Position 986: 0.0002433746238308958
Position 10556: 0.00019614251332716062
Position 90: 0.00016601000422319936
Position 340: 0.00011479317231076463
Position 223: 0.00010556489119537978
Position 1228: 0.00010453009726919124
Position 5442: 0.00010158308296592676
Position 3386: 8.309781393010387e-05
Position 4136: 7.46965010918148e-05
Position 3989: 6.507897993164465e-05
Position 2773: 6.143228364141202e-05
Position 2588: 5.736761503269483e-05
Position 1518: 4.419607482953886e-05
Position 4572: 3.9479251689958405e-05
Position 195: 3.876271638569002e-05
Position 10785: 3.521853133408543e-05
Position 4222: 3.0215437223618965e-05
Position 2958: 2.9129538979300083e-05
Position 5220: 2.908986778892359e-05
Position 3231: 2.4424587301188596e-05
Position 3388: 2.3510728802504684e-05
Position 1367: 2.335793086821181e-05
Position 118: 1.9209013517195662e-05
Position 4230: 1.838933791919963e-05
Position 4645: 1.7372760207966722e-05
Position 4753: 8.665237474622277e-06
Position 1828: 5.048874541003758e-06
Position 1687: 4.64140738165886e-06
Position 28: 3.9501623138264965e-06
Position 3398: 3.5413571916289257e-06
Position 3365: 3.4292167803612735e-06
Position 3400: 3.4176084622008244e-06
Position 3402: 2.9199627200985865e-06
Position 3404: 2.6747752815476168e-06
Position 3396: 2.482612159510994e-06
Position 71: 2.2573485889627e-06
Position 3406: 2.0992549370616965e-06
Position 2332: 2.024397341522953e-06
Position 368: 9.98465726522785e-07
Position 800: 9.029718192930678e-07
Position 790: 7.138636736487553e-07
Position 92: 7.135509898426422e-07
Position 875: 6.487918492479692e-07
Position 415: 5.971345873385348e-07
Position 391: 5.401280699721109e-07
Position 78: 5.257408653799272e-07
Position 676: 4.992135226698841e-07
Position 564: 3.202467196795951e-07
Position 105: 2.905870735878632e-07
Position 469: 2.4144729194095593e-07
Position 938: 2.3652792465654855e-07
Position 618: 1.6639839157534244e-07
Position 624: 1.336584897854e-07
Position 210: 1.1042580335130677e-07
Position 401: 7.12059760852558e-08
Position 316: 7.076795016121329e-08
Position 135: 6.625547038733864e-08
Position 783: 2.831687278731933e-08
Position 215: 8.30873773082831e-09
Position 533: 4.259469715253921e-09
Position 591: 2.557377986193417e-09
Position 36: 2.12635154926401e-09
Position 394: 1.2562624405920327e-09
Position 21: 1.2447623768518403e-09
Position 1062: 7.502094580591064e-10
Position 762: 6.08134882721956e-10
Position 609: 2.501085753482403e-10
Position 850: 1.1002118713791125e-10
Position 668: 1.0342741205330625e-10
Position 9: 2.7153887567916313e-12
Position 531: 2.7935936082797027e-18
Position 491: 1.8874511190861566e-18
Position 556: 1.7639884650129067e-18
Position 496: 3.872513261789904e-19
Position 383: 3.414491163380077e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 23518: 0.9846394134420157
Position 7656: 0.743178453535642
Position 25784: 0.5189703647598669
Position 26505: 0.33852581269749626
Position 7979: 0.24622969493256888
Position 26211: 0.21627396866281662
Position 9438: 0.1419273694483537
Position 10335: 0.11995390506270785
Position 2130: 0.07850873018876373
Position 6165: 0.07720549298503641
Position 4344: 0.07232370103293669
Position 7390: 0.06421074470521435
Position 9473: 0.05109543960936726
Position 7802: 0.049385676861145825
Position 3782: 0.04599388759705941
Position 25497: 0.04359878247084428
Position 24691: 0.03780031261436458
Position 7808: 0.0357282709289735
Position 10088: 0.034613986064309835
Position 7136: 0.020651878628185558
Position 4316: 0.019062835283496254
Position 4468: 0.016446924608293365
Position 10377: 0.015255401253354103
Position 3946: 0.01414511847843564
Position 364: 0.014065560451520758
Position 4059: 0.013566074772528995
Position 9005: 0.011580069517160594
Position 3279: 0.010274577369850511
Position 2318: 0.009792883757266706
Position 3079: 0.008770256824424644
Position 7244: 0.008535514661120546
Position 7666: 0.007200168146029487
Position 7185: 0.007040391162650039
Position 9138: 0.006212467922359746
Position 9355: 0.006014894851675056
