Gene = SURF2
index = 1356
Annotated 5SS: [ 119  517 1263 3578 3883]
Annotated 3SS: [ 361 1158 3397 3712 4503]
SMsplice 5SS: [ 119  517 1263 3578 3883]
SMsplice 3SS: [ 361 1158 3397 3781 4503]
top_k =  1000
Partition function (log Z): 2.2349120598659664

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9970345059055782
Position 3883: 0.9747343269954254
Position 517: 0.9343251374085699
Position 1263: 0.8412882847649564
Position 3578: 0.5143524792163447
Position 4042: 0.26626899009517946
Position 706: 0.20403889292645347
Position 683: 0.13147275230786057
Position 961: 0.1310446194480823
Position 1997: 0.12927902373221847
Position 4116: 0.0643710388086499
Position 3482: 0.05670129900492048
Position 1476: 0.03950153610619393
Position 2143: 0.030948526510327774
Position 4156: 0.026472842858401024
Position 3426: 0.02637402586386534
Position 4392: 0.019843362113814114
Position 4287: 0.019083570965582514
Position 3240: 0.018605486596615026
Position 4388: 0.01799385152393324
Position 1472: 0.013929856276443211
Position 3548: 0.010542485818026514
Position 631: 0.009502609510092833
Position 1067: 0.007978329514026428
Position 521: 0.007395561861125069
Position 4419: 0.007093297382523882
Position 2076: 0.006513103345041449
Position 2306: 0.006497785550989354
Position 3368: 0.00610234902842588
Position 1240: 0.006038713389334756
Position 1684: 0.0057699077633366815
Position 3292: 0.005508358225659551
Position 524: 0.005204349422866274
Position 1346: 0.0049743058976866195
Position 4423: 0.004577836610856627
Position 1499: 0.0044693197677432754
Position 1852: 0.004377846064712493
Position 1529: 0.0035921991029927943
Position 4297: 0.003322721948413966
Position 1482: 0.0032021764356034727
Position 2652: 0.0025865097342854322
Position 2229: 0.002253477410845975
Position 4120: 0.0020295306101769037
Position 3658: 0.0016753031531745691
Position 991: 0.0016239049676500675
Position 3109: 0.0015693713972702405
Position 449: 0.0014854398562367233
Position 935: 0.001443023879925495
Position 3570: 0.0013054327338491924
Position 720: 0.0011846232878525164
Position 4358: 0.0010576600398990346
Position 1761: 0.001042176231779371
Position 1257: 0.0009722609355814486
Position 3902: 0.000901141969000855
Position 162: 0.0007362389397946815
Position 768: 0.0006781029945309373
Position 481: 0.0005221939748096965
Position 3527: 0.00048502504226718827
Position 4252: 0.0003961282491022896
Position 931: 0.00036042323258342167
Position 2038: 0.0003168099066317559
Position 362: 0.00028353265328787174
Position 4103: 0.00027064710195863815
Position 999: 0.00026433567991866416
Position 894: 0.00019929955437739493
Position 2014: 0.00019852725264904905
Position 416: 0.0001663502162579169
Position 367: 0.0001489689949951772
Position 3852: 0.00013436223389441942
Position 62: 0.00012608599458289918
Position 4314: 0.00012090915507226426
Position 381: 0.0001156356573098644
Position 4342: 0.00010490718560994666
Position 643: 9.601239137630803e-05
Position 741: 7.537115375352095e-05
Position 4299: 6.889177847790271e-05
Position 715: 5.512397278682202e-05
Position 1757: 5.3329435827638956e-05
Position 751: 4.749513232360679e-05
Position 144: 2.5306709738990413e-05
Position 1614: 2.3993972366451638e-05
Position 1524: 2.3399149913066042e-05
Position 436: 1.567616228992604e-05
