Gene = AL390778.1
index = 58
Annotated 5SS: [256]
Annotated 3SS: [284]
SMsplice 5SS: [88]
SMsplice 3SS: [424]
top_k =  1000
Partition function (log Z): -12.192816283153045

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.8536838722866819
Position 312: 0.06982835015012324
Position 60: 0.04770917591810963
Position 368: 0.010976820076283247
Position 396: 0.009181737589788018
Position 116: 0.008782254935652323
Position 452: 0.007067544975603562
Position 340: 0.0017239530753587558
Position 480: 0.0017003887785382325
Position 508: 0.0004482837420800174
Position 256: 0.00035518440313937603
Position 172: 0.00034035039030179203
Position 228: 0.000280023076725309
Position 424: 0.00024072378193838896
Position 159: 0.00022910383627398109
Position 215: 0.0001656840589995979
Position 271: 0.00010192058332628528
Position 299: 3.594478495926842e-05
Position 32: 2.9176985999460078e-05
Position 144: 2.143138346088098e-05
Position 103: 1.8947333647666688e-05
Position 187: 1.8597461371547966e-05
Position 75: 1.5552430831746075e-05
Position 200: 1.5071011587437271e-05
Position 19: 1.3287115626555886e-05
Position 327: 1.090854714034648e-05
Position 523: 1.0448053136621812e-05
Position 579: 8.002502996867205e-06
Position 47: 5.8340699863876175e-06
Position 648: 4.83133678017067e-06
Position 564: 4.364091207376808e-06
Position 284: 4.1117650310062715e-06
Position 551: 3.8775085678247805e-06
Position 495: 2.582309464158342e-06
Position 536: 2.519392994297376e-06
Position 243: 1.8927006328254682e-06
Position 355: 6.906466115299228e-07
Position 592: 1.7097686198342186e-07
Position 635: 8.755899906995246e-08
Position 411: 5.994219016766368e-08
Position 383: 5.696087440798095e-08
Position 467: 5.1873121628285576e-08
Position 676: 3.55988269436649e-08
Position 620: 2.918838348468257e-08
Position 131: 1.920701210814545e-09
Position 439: 1.04180577581951e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.3203853469628835
Position 340: 0.20273347401215
Position 256: 0.19406050423737606
Position 200: 0.08875235862954449
Position 508: 0.03500678087560811
Position 592: 0.029514960111406065
Position 284: 0.029503785694940582
Position 172: 0.01768953729464737
Position 620: 0.017286108023303572
Position 144: 0.016801690411932187
Position 564: 0.015434941198702772
Position 648: 0.0134042526964831
Position 702: 0.012607051447092066
Position 228: 0.008830716024194898
Position 260: 0.0031457288189189296
Position 732: 0.0026884647031040834
Position 676: 0.002219322430974048
Position 536: 0.0018473825965688914
Position 568: 0.0003615590672186844
Position 760: 0.0002510062546262946
Position 299: 0.0001572768077149166
Position 680: 0.00014113935584784954
Position 215: 0.00010599668868046025
Position 159: 8.657238515967973e-05
Position 523: 1.1987372869648319e-05
Position 747: 9.568399679805686e-06
Position 704: 6.230552587430143e-06
Position 92: 1.9405774095385885e-07
