Gene = CCSAP
index = 316
Annotated 5SS: [   30   843 16204]
Annotated 3SS: [  427 15934 17529]
SMsplice 5SS: [ 279  843 1236]
SMsplice 3SS: [  731  1037 19282]
top_k =  1000
Partition function (log Z): -10.889355972319901

Sorted 5' Splice Sites (High to Low Probability):
Position 843: 0.9264780497510398
Position 279: 0.7885671001842957
Position 1236: 0.7295648875278692
Position 2699: 0.43080775578652386
Position 6657: 0.42676401076592535
Position 4906: 0.3368770359978955
Position 2541: 0.2129424443452308
Position 30: 0.20909164126470806
Position 1612: 0.17604186157312476
Position 541: 0.05509962795642227
Position 700: 0.046129859354175254
Position 8271: 0.03925655088116997
Position 6320: 0.03709807738814621
Position 2342: 0.022823806207500467
Position 6293: 0.022341610610995523
Position 6504: 0.02167973973394269
Position 7748: 0.019207634389282285
Position 7728: 0.017900029155510915
Position 2333: 0.007602055274549347
Position 888: 0.006509316529831514
Position 3657: 0.006049902071660009
Position 3522: 0.005983669957838837
Position 1248: 0.005957218070342906
Position 494: 0.004331354495580907
Position 4526: 0.004302714078168039
Position 5161: 0.0035316829603545263
Position 4262: 0.0034750051050924315
Position 1676: 0.0032708953540230828
Position 2375: 0.002982974797834491
Position 505: 0.001708314590011387
Position 3109: 0.0017070070327415963
Position 1632: 0.0016183639878194155
Position 4035: 0.0012105529137171258
Position 6416: 0.0011181573773383277
Position 2371: 0.0008822557937670582
Position 1380: 0.00040905495025426574
Position 1566: 0.0003673767925660507
Position 246: 0.00021923709134723593
Position 664: 0.00019579987572489158
Position 2008: 0.00017890751004180706
Position 424: 0.00010540635133064519
Position 265: 0.0001047566825635408
Position 1554: 9.763809574633949e-05
Position 1645: 9.660734351683796e-05
Position 338: 8.668291271244747e-05
Position 356: 8.648354601008452e-05
Position 1096: 6.362602629643082e-05
Position 5796: 4.9194793736107545e-05
Position 1060: 4.597332388007528e-05
Position 1357: 2.8819075834970525e-05
Position 412: 2.75278315001975e-05
Position 158: 1.9942047192100237e-05
Position 1002: 9.907056400497337e-06
Position 148: 9.829935987083915e-06
Position 419: 7.27682476341928e-06
Position 670: 6.560941304491171e-06
Position 1300: 5.008320411275505e-06
Position 1364: 4.013114082487819e-06
Position 965: 3.471124820264743e-06
Position 478: 3.1881309171396654e-06
Position 1089: 2.682929969771571e-06
Position 550: 2.181475587654981e-06
Position 364: 1.8936971807029597e-06
Position 728: 1.8678760768060473e-06
Position 1038: 1.2959028540993226e-06
Position 1048: 1.0010892528809448e-06
Position 407: 6.059433221662929e-07
Position 673: 5.423061701166341e-07
Position 1166: 5.105961275192016e-07
Position 661: 3.256443394703168e-07
Position 1464: 2.438309270341278e-07
Position 405: 8.423663948420453e-08
Position 978: 3.978119635718568e-08
Position 1576: 1.4765012904248068e-08
Position 1657: 1.931309721222309e-09
Position 1273: 8.842834703795346e-10
Position 3470: 6.043897941409278e-10
Position 1398: 2.7328452841283203e-10
Position 410: 1.4388332897166195e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 731: 0.8322215523315415
Position 1037: 0.6768114923718249
Position 6591: 0.450122043458852
Position 2626: 0.28759464056026235
Position 4793: 0.2808841218853421
Position 11603: 0.269392825093924
Position 19282: 0.17332715424033152
Position 427: 0.13214160376826872
Position 12694: 0.11313261133790095
Position 1449: 0.10857289767874857
Position 6118: 0.09676820303174183
Position 2583: 0.08561958061004694
Position 2216: 0.07407250044045197
Position 2413: 0.06631770902506899
Position 13888: 0.06463748589926115
Position 2662: 0.06052857750315046
Position 15934: 0.05603643958836939
Position 2498: 0.05390242293250407
Position 4660: 0.05093192137745351
Position 7629: 0.04811053263107693
Position 13842: 0.04450629625369432
Position 1517: 0.04432833158291995
Position 1186: 0.04325869673489386
Position 6558: 0.04267746794156188
Position 12977: 0.02922951114869577
Position 13994: 0.02474750958043381
Position 8117: 0.024580333904683917
Position 8120: 0.02454699017282066
Position 1486: 0.021459655899959153
Position 8466: 0.018054999465574213
Position 2389: 0.016308511229378795
Position 2459: 0.01615057641094955
Position 5096: 0.01285580760109123
Position 996: 0.012696030746644335
Position 142: 0.01145792293266924
Position 6291: 0.011454656746901739
Position 4643: 0.011145550340383323
Position 787: 0.010593024043758666
Position 9063: 0.010067590480900262
Position 2226: 0.009254864606811308
Position 7479: 0.008867694222701323
Position 172: 0.008770669676249052
Position 10423: 0.007919533555822146
Position 581: 0.0072664328200486026
Position 733: 0.007235548028476727
Position 1586: 0.0072074231192141335
Position 179: 0.006600813839815571
Position 206: 0.006341756940651108
Position 972: 0.006201152589013366
Position 4456: 0.005153043989247672
Position 2502: 0.004614500401374093
Position 7341: 0.004586627704084005
Position 2535: 0.004396894063467461
Position 3340: 0.004339752768570365
Position 781: 0.0038840416428688497
Position 7259: 0.0035423857506930185
Position 2989: 0.0033129892005677283
Position 2361: 0.0030058890529687282
Position 9087: 0.0029771121372885786
Position 5718: 0.0029521344683160226
Position 1750: 0.0027080330808234385
Position 3549: 0.002677868485175596
Position 2301: 0.0026127543850065055
Position 4222: 0.002441148529357296
Position 1057: 0.0023916861966997516
Position 240: 0.0022078822932891425
Position 3618: 0.002004035862240965
Position 3235: 0.0019010964979511444
Position 601: 0.0018347211113569262
Position 8405: 0.0017881260760049084
Position 784: 0.0017865622642969877
Position 2633: 0.0016749694996719034
Position 3656: 0.0015985507297060012
Position 9475: 0.0015672241193423764
Position 3569: 0.0015376801972855963
Position 8610: 0.0014875980520266574
Position 3930: 0.0014110119268821145
Position 377: 0.0013378702291145608
Position 237: 0.0012416827464983933
Position 4126: 0.0010871510037837497
Position 5026: 0.0010671521875690341
Position 745: 0.0010464267385944172
Position 1519: 0.0010403722865271268
Position 148: 0.0009679917777294462
Position 3731: 0.0009488621689788532
Position 4153: 0.0007742154170382214
Position 5890: 0.0007159633339247542
Position 2834: 0.0007092483539080691
Position 6104: 0.0006892780227459326
Position 203: 0.0006702167553395906
Position 10718: 0.0006121496238903059
Position 4284: 0.0005478655977612571
Position 1554: 0.0005378630603316503
Position 3248: 0.0005009403005885629
Position 8642: 0.0004649133863531165
Position 4334: 0.00042803400944705744
Position 2148: 0.0003935439078580226
Position 3766: 0.0003924059131659502
Position 2117: 0.00034404931128933304
Position 748: 0.0002992277482769848
Position 438: 0.0002791194765353758
Position 1336: 0.00024956904287687197
Position 2243: 0.00023403805695043723
Position 652: 0.00022530157696986405
Position 5696: 0.0002191663657094353
Position 6769: 0.00020507784091238862
Position 562: 0.00017523708440656953
Position 751: 0.00015544257152147486
Position 5516: 9.947240898693881e-05
Position 3674: 9.304161387784032e-05
Position 668: 9.181449169699214e-05
Position 2594: 8.882660355759566e-05
Position 5291: 8.81389200356907e-05
Position 1398: 8.117063279083283e-05
Position 489: 7.862010485432953e-05
Position 460: 6.827480801427195e-05
Position 4525: 6.616041972250461e-05
Position 1204: 5.5025274239591474e-05
Position 1075: 5.317126613688195e-05
Position 2776: 4.144748662578254e-05
Position 1404: 3.5242673364258896e-05
Position 1774: 3.030601857094176e-05
Position 1527: 2.9128123421632902e-05
Position 523: 1.9641113497811644e-05
Position 3208: 1.8785468378890052e-05
Position 1458: 1.864107466059013e-05
Position 3867: 1.8149644590985235e-05
Position 811: 1.7711246738845952e-05
Position 1911: 1.770622558655169e-05
Position 1053: 1.471072192851149e-05
Position 1605: 1.2859086053029167e-05
