Gene = AL161784.1
index = 54
Annotated 5SS: [62]
Annotated 3SS: [6667]
SMsplice 5SS: [134]
SMsplice 3SS: [309]
top_k =  1000
Partition function (log Z): -10.171911199039108

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.8803674631908914
Position 451: 0.2615459260040435
Position 2580: 0.08621167155954562
Position 72: 0.08310755164049734
Position 2474: 0.06832682025243764
Position 2374: 0.0665792417297333
Position 2911: 0.043831283906892914
Position 3479: 0.025851603362492707
Position 2528: 0.022585674196327954
Position 2676: 0.0201321294716189
Position 2309: 0.018246528867604115
Position 149: 0.017431377756637403
Position 1804: 0.015292550411875506
Position 2301: 0.014190834255180513
Position 6110: 0.011952993689173083
Position 5906: 0.010445532317715923
Position 6216: 0.010272585396123059
Position 173: 0.008991212698926313
Position 2210: 0.008278533595695668
Position 1265: 0.006314750743054495
Position 2090: 0.004522316167629032
Position 2320: 0.004402407666089876
Position 1841: 0.0043518799185351615
Position 396: 0.0038067452055858906
Position 5941: 0.0036159494901893837
Position 679: 0.003117629084485493
Position 311: 0.0021518908517567416
Position 3399: 0.002027831470647537
Position 6337: 0.0019052811863392385
Position 6230: 0.0018926793367697833
Position 361: 0.0011515014145211803
Position 1611: 0.0006035106929529164
Position 2215: 0.0005420186890704341
Position 3803: 0.0005394365026123621
Position 582: 0.0004939656657189453
Position 525: 0.00047812900198963344
Position 2721: 0.0004503468712728643
Position 740: 0.0004222234897273046
Position 3603: 0.0003916050763881432
Position 2713: 0.0003780493593436309
Position 1956: 0.0003625858488334498
Position 3656: 0.0003358338020005891
Position 810: 0.00023379894401207404
Position 1324: 0.00022844380953069527
Position 183: 0.00022070754037224332
Position 573: 0.00021060625320972926
Position 138: 0.0001756006957129644
Position 1974: 0.00017028298357106735
Position 1699: 0.00015160274953618873
Position 1681: 0.00013445598766746256
Position 424: 0.00011693247137210213
Position 959: 9.683155715248887e-05
Position 1405: 9.046962860950579e-05
Position 1888: 6.989612833052325e-05
Position 481: 6.094140329571879e-05
Position 1482: 5.283299085197615e-05
Position 2202: 4.307682113261725e-05
Position 3237: 2.145211423421473e-05
Position 2408: 2.092111225062055e-05
Position 84: 2.0362863542200758e-05
Position 2596: 1.9861298506818668e-05
Position 1272: 1.7677828098778152e-05
Position 216: 1.7115927478449847e-05
Position 152: 1.6636640567585508e-05
Position 1142: 1.5021709285875136e-05
Position 1662: 1.4356272000141685e-05
Position 2617: 1.098271678021801e-05
Position 3189: 6.385382829219174e-06
Position 865: 5.252626620610868e-06
Position 1172: 3.917043792853989e-06
Position 2593: 5.61448793860075e-07
Position 513: 5.582056980190523e-07
Position 723: 4.981260614189883e-07
Position 1068: 2.635214894865126e-07
Position 590: 1.9158836470266378e-07
Position 747: 6.985141437702835e-08
Position 953: 6.497302188589133e-08
Position 900: 3.9268611449118505e-08
Position 186: 3.0940245773869934e-08
Position 341: 9.943218702014733e-09
Position 258: 8.833509477345408e-09
Position 1223: 3.150796785470492e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.3541466722816343
Position 2441: 0.29079866689081535
Position 3362: 0.1520428340463976
Position 4003: 0.14824113446915202
Position 2258: 0.10194909375640575
Position 6052: 0.10037360720195121
Position 6020: 0.05546461613738981
Position 6366: 0.05305814147036693
Position 2849: 0.05227679755482937
Position 5657: 0.04552126487890955
Position 2987: 0.0224157293620907
Position 2645: 0.01938779723184401
Position 5781: 0.017660845443385725
Position 1653: 0.015442994286273357
Position 4111: 0.01385721056161493
Position 1180: 0.01376023254803784
Position 290: 0.013632222616138457
Position 6705: 0.01310659512889744
Position 6776: 0.012563746280467762
Position 3367: 0.012220746453477992
Position 3437: 0.011798545140733425
Position 4397: 0.011725026653625235
Position 2018: 0.010661507528034278
Position 653: 0.008956598412325665
Position 2129: 0.008562442106851295
Position 379: 0.008030003153028136
Position 2330: 0.007017507665905462
Position 2287: 0.006813684756968548
Position 4430: 0.006243349042260839
Position 2592: 0.00599747255565695
Position 346: 0.005716745517943723
Position 1142: 0.00539843099323552
Position 3689: 0.005310903977980977
Position 5668: 0.0050437906308297845
Position 1497: 0.004401710993795198
Position 5995: 0.004189540269651229
Position 1650: 0.003922273624914094
Position 4664: 0.0037850771402420224
Position 1486: 0.0037314402445678455
Position 1887: 0.0035387975566041827
Position 6567: 0.003306579027001723
Position 3298: 0.00320890049691139
Position 2827: 0.0032052466212709897
Position 1386: 0.0031145737336845157
Position 3120: 0.0030737122939664915
Position 5761: 0.003067685729866769
Position 5322: 0.002993696414760443
Position 4219: 0.0029523573002912208
Position 6030: 0.0027307869964086668
Position 4737: 0.002691960572786953
Position 3183: 0.0025255591536785383
Position 5506: 0.0018536919846819135
Position 258: 0.001800350937114138
Position 2264: 0.001717487517597749
Position 581: 0.0016325638189960206
Position 3545: 0.0015546210840923465
Position 4237: 0.0015208613750228262
Position 2910: 0.0015191403468747026
Position 3728: 0.001483146164501579
Position 618: 0.001444374116252473
Position 2147: 0.0013929346571139325
Position 498: 0.0013714744762126426
Position 2089: 0.0013477982275072636
Position 1606: 0.0013424699596558528
Position 5395: 0.0013331772065109473
Position 2518: 0.001303237013265231
Position 4667: 0.0012421722812752632
Position 545: 0.00119176894413627
Position 4588: 0.0011358942161135976
Position 3757: 0.0011280411861978909
Position 1724: 0.001064708262847328
Position 1829: 0.000999424842569081
Position 4564: 0.0009635333703480022
Position 4878: 0.0009598556217578346
Position 3914: 0.0009510497491140631
Position 1947: 0.0009381530422883836
Position 4158: 0.0009020954962049057
Position 1095: 0.0008875517717114233
Position 2473: 0.0008636746858932061
Position 1467: 0.0008168078894195623
Position 1350: 0.0007011795310545982
Position 5605: 0.0006742223683747484
Position 2999: 0.0006380923200951734
Position 1186: 0.0006290782491722427
Position 752: 0.0006260115460219714
Position 216: 0.0006235699291503437
Position 1997: 0.0005405722382798501
Position 1634: 0.0005358325745606123
Position 5062: 0.0005272426944210438
Position 4824: 0.00042703739055735974
Position 709: 0.00040672056756166364
Position 2648: 0.000382539593625711
Position 4960: 0.0003380466276912184
Position 2735: 0.00029642216276871416
Position 1737: 0.0002475156046740228
Position 4621: 0.00023724488336598353
Position 1052: 0.00023439673684861074
Position 2198: 0.0002272849986566272
Position 3829: 0.00021065626459369408
Position 4277: 0.00020931655126064103
Position 1336: 0.0002067561998074048
Position 599: 0.00019882509586434914
Position 1592: 0.00019664094992031208
Position 1670: 0.00019149987363317446
Position 3789: 0.0001849803678560542
Position 3205: 0.00017162627257494336
Position 1075: 0.00016619815712429968
Position 2160: 0.00016447396727209553
Position 2957: 0.00014922832165354384
Position 1222: 0.0001320177121413522
Position 3594: 0.00013197059468856963
