Gene = TMCO2
index = 1407
Annotated 5SS: [330]
Annotated 3SS: [3381]
SMsplice 5SS: [330]
SMsplice 3SS: [3333]
top_k =  1000
Partition function (log Z): -13.154948363593597

Sorted 5' Splice Sites (High to Low Probability):
Position 330: 0.44070997278218743
Position 999: 0.30825446542003626
Position 153: 0.09584987527354233
Position 313: 0.06082314748094935
Position 2759: 0.04373692501033453
Position 971: 0.01948168141804883
Position 572: 0.018576079482901596
Position 469: 0.016901554636826077
Position 981: 0.011706118771399675
Position 211: 0.0067627491418287555
Position 1356: 0.006424122634495619
Position 1245: 0.005961032172882159
Position 3022: 0.005141615432219917
Position 676: 0.004965756841283133
Position 65: 0.003875254253951496
Position 830: 0.0028165546267728495
Position 3054: 0.002791109857015114
Position 1450: 0.0015064321146515197
Position 3178: 0.001492537599346817
Position 1620: 0.0012002933858331543
Position 1358: 0.0010759434640502333
Position 1366: 0.001064476194501778
Position 2197: 0.0009970359542300503
Position 2010: 0.0009921492791894184
Position 1362: 0.0009675845003005559
Position 1364: 0.0009079220902327934
Position 1360: 0.0008812801268222718
Position 1368: 0.0008356959028738605
Position 1400: 0.0007885181464549616
Position 957: 0.0007255292957009505
Position 784: 0.0007252366666247553
Position 806: 0.0006891946429826168
Position 1370: 0.0006808093004293527
Position 660: 0.0006575684584718246
Position 706: 0.0006573701658522451
Position 2532: 0.0006035147574936748
Position 1372: 0.0005822334134607979
Position 134: 0.0005473090728407385
Position 320: 0.0005172116173106492
Position 1374: 0.000485219368940934
Position 175: 0.00048194383258434265
Position 1376: 0.0004028998835202244
Position 2935: 0.0004022173936626028
Position 568: 0.0003767874457958453
Position 529: 0.00036121863657357175
Position 547: 0.0003202219709133966
Position 1868: 0.0003178303203338902
Position 1378: 0.0003064510968636397
Position 1380: 0.0002671664732566792
Position 1429: 0.0002115236265182418
Position 1382: 0.00017689849466630142
Position 1117: 0.00013527014173490693
Position 1384: 0.00013507385992569604
Position 1608: 0.00013350115852208934
Position 454: 0.00011924461992433279
Position 3103: 0.00011446510875789315
Position 1386: 0.00011205236885269245
Position 3515: 0.00010532533859290316
Position 1061: 0.00010281929624254703
Position 629: 8.057011967720957e-05
Position 1036: 7.312269631728001e-05
Position 1388: 6.734279934608487e-05
Position 1390: 5.315401354846529e-05
Position 1456: 4.858552973428227e-05
Position 1392: 4.462931328128081e-05
Position 1298: 4.3588889663935936e-05
Position 1687: 4.158500153392858e-05
Position 1112: 1.631378827640033e-05
Position 727: 1.1586754280426867e-05
Position 1126: 1.0900863130160327e-05
Position 361: 1.0353492406139817e-06
Position 243: 8.660190893811167e-07
Position 427: 7.342575855209909e-07
Position 1029: 5.793895073305893e-07
Position 95: 5.644871038064958e-07
Position 445: 5.370323051881687e-07
Position 745: 5.24180801240791e-07
Position 193: 4.996697827310838e-07
Position 734: 4.5543657006919074e-07
Position 747: 3.734294535805633e-07
Position 701: 3.6054372959957164e-07
Position 894: 2.66526780540031e-07
Position 878: 2.480142238264219e-07
Position 1690: 1.4685019031498894e-07
Position 859: 1.0990402441403714e-07
Position 1534: 1.0015322764153966e-07
Position 1241: 7.655756773641714e-08
Position 1614: 6.495720062875926e-08
Position 1064: 5.787055007262441e-08
Position 986: 4.219862239767167e-08
Position 1232: 3.572922657871464e-08
Position 383: 2.8923214003115102e-08
Position 757: 1.550069916899844e-08
Position 862: 1.4862364087004895e-08
Position 1171: 7.932986516699167e-09
Position 639: 7.419143392103288e-09
Position 540: 6.526364292158572e-09
Position 68: 4.336710396845187e-09
Position 759: 1.8163683907020665e-09
Position 343: 3.6908269674242457e-10
Position 408: 1.3950559788029536e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.517941779768148
Position 1202: 0.19566123267802427
Position 3381: 0.08066919787827176
Position 1817: 0.05296929340646676
Position 408: 0.035765679306380624
Position 2593: 0.02934880521415778
Position 2905: 0.022832171028751222
Position 2140: 0.016312375115108295
Position 3748: 0.011574569473638061
Position 2114: 0.0105142837372721
Position 2797: 0.009359758652664106
Position 1867: 0.009268119404052567
Position 2634: 0.007530064107785477
Position 3720: 0.006884168923738814
Position 2667: 0.005677539103942986
Position 2282: 0.005438250940136185
Position 2988: 0.005416602539217491
Position 415: 0.0036843673081522633
Position 1792: 0.0035847173946741786
Position 2474: 0.0031676152342129654
Position 2955: 0.0030315788508964224
Position 2558: 0.0022913178415382
Position 1284: 0.0022619815996319393
Position 862: 0.0020209637473309425
Position 3307: 0.0019799656212575547
Position 2604: 0.0018305796776434192
Position 894: 0.001639113782302795
Position 558: 0.001605762243231852
Position 1232: 0.0014291886302485114
Position 1083: 0.0012862981898669158
Position 1738: 0.0012837339722696099
Position 2448: 0.0012681813620800922
Position 651: 0.0012415838905200911
Position 2166: 0.0011753972229137564
Position 383: 0.0010996870616927347
Position 454: 0.0010888775503950503
Position 2912: 0.0010227686291809097
Position 2454: 0.0009975111094361932
Position 2317: 0.000995393480538996
Position 3673: 0.0009157752842933503
Position 2009: 0.0009049923665026187
Position 1117: 0.0008882076589280385
Position 3638: 0.0008776364127967035
Position 2743: 0.0008307544474757754
Position 1027: 0.000765849776077762
Position 1171: 0.000740255209807804
Position 2196: 0.0006443230594466797
Position 1466: 0.000636641973895121
Position 2561: 0.00046890452500467767
Position 3546: 0.0004316198782962114
Position 1351: 0.0004306929335373503
Position 496: 0.0004244743402229335
Position 3550: 0.0004193955825456199
Position 2288: 0.0004131228936316801
Position 3654: 0.00040932868956756194
Position 2934: 0.00038622449572429826
Position 2642: 0.0003306986126382348
Position 2679: 0.00026272291128237845
Position 1958: 0.00024157601147290216
Position 1955: 0.000228646490949069
Position 3523: 0.00021972872653860563
Position 2120: 0.0002178208429246384
Position 2450: 0.00020784557565655496
Position 3444: 0.00020765499830274737
Position 2650: 0.00019858368371317327
Position 878: 0.000195213497617123
Position 3130: 0.00018119312128087262
Position 3487: 0.0001787393681803281
Position 809: 0.00016271960368231857
Position 769: 0.00015670381651890032
Position 957: 0.00015103745995748526
Position 1054: 0.00014094178119718762
Position 1984: 0.00014069453376858214
Position 288: 0.00013978321735499645
Position 2116: 0.00013975266891245257
Position 240: 0.00012509981632974042
Position 1529: 0.0001246770944910149
Position 361: 0.00012335243680654416
Position 3426: 0.00012261950942127112
Position 1613: 0.00011877978101200779
Position 3454: 0.00011748019757856109
Position 2499: 9.581756713562426e-05
Position 424: 9.239837538456448e-05
Position 908: 8.490982466055726e-05
Position 2531: 7.75919875578311e-05
Position 1558: 7.293888898302292e-05
Position 3725: 6.169911923145122e-05
Position 3337: 5.79194019436743e-05
Position 2037: 5.791507927445845e-05
Position 3764: 5.011321848479856e-05
Position 3423: 4.527017569603045e-05
Position 2284: 4.485717351600066e-05
Position 1241: 4.290177847378244e-05
Position 468: 4.2788771345435316e-05
Position 1298: 4.1622923292105696e-05
Position 153: 4.001628273114971e-05
Position 774: 3.751931153783387e-05
Position 1798: 3.5811440326832925e-05
Position 1607: 3.441591212544725e-05
Position 840: 3.173732802769e-05
Position 1433: 2.797245016722232e-05
Position 2511: 2.6730542436169905e-05
Position 148: 2.6690305597697044e-05
