Gene = EIF2B5
index = 491
Annotated 5SS: [ 317 1473 2542 2812 2983 4894 5467 6807 7115 7340 7623 7879 8302 8961
 9444]
Annotated 3SS: [1347 2355 2633 2901 4815 5153 6660 6972 7237 7514 7787 8177 8834 9332
 9619]
SMsplice 5SS: [ 317 1473 2542 2812 2983 4894 5352 6807 7115 7340 7623 7879 8961 9444]
SMsplice 3SS: [1347 2355 2633 2901 4815 5153 6602 6972 7220 7514 7787 8834 9332 9619]
top_k =  1000
Partition function (log Z): 27.471694820881027

Sorted 5' Splice Sites (High to Low Probability):
Position 7623: 0.9842350573612516
Position 7340: 0.9687910860234646
Position 2983: 0.9648052276598131
Position 9444: 0.9280755871598767
Position 4894: 0.8882925630214119
Position 8961: 0.8207196001724578
Position 317: 0.8129793530466104
Position 6807: 0.788041758010947
Position 5352: 0.7860637529586993
Position 7879: 0.7361642771825974
Position 2267: 0.6926031084264491
Position 7115: 0.6842823406297738
Position 2812: 0.5526821614809947
Position 1473: 0.500067593026836
Position 2542: 0.49423838964746925
Position 2465: 0.4570089111798045
Position 8178: 0.3606649119368505
Position 158: 0.33222182955617174
Position 7131: 0.28411985362662956
Position 2731: 0.18281143574604877
Position 7938: 0.16882084827837082
Position 8215: 0.14099256504903232
Position 2125: 0.11372887779756358
Position 5889: 0.09026119636466612
Position 8302: 0.08064059707919248
Position 4958: 0.0767936355356016
Position 6513: 0.07588420449707704
Position 6246: 0.074203619553831
Position 5467: 0.07360804673007498
Position 8337: 0.07270537792029651
Position 7924: 0.06383880077681002
Position 8613: 0.05269259209826532
Position 1588: 0.051654925224666005
Position 5477: 0.04982707497961835
Position 839: 0.046517866247456865
Position 9010: 0.04020768600267893
Position 1624: 0.038392707299976306
Position 9492: 0.02993171934137066
Position 6004: 0.02837958166727186
Position 9124: 0.028172176815835715
Position 8784: 0.02709549280678806
Position 150: 0.026884954204674082
Position 3849: 0.0248666450144435
Position 485: 0.02457238255534228
Position 688: 0.02352092814428123
Position 109: 0.018892759689188087
Position 2728: 0.01792917969830763
Position 867: 0.017841808424965386
Position 8944: 0.016091995885332847
Position 9742: 0.01495433756973862
Position 7117: 0.01469478242132859
Position 8530: 0.01330041526645682
Position 2786: 0.0102094655654046
Position 2761: 0.01007049860033484
Position 871: 0.008366273879296319
Position 7102: 0.00825467963073293
Position 8206: 0.008055060044953814
Position 4523: 0.007954277162855648
Position 2488: 0.007763685388519801
Position 1412: 0.006609108307852355
Position 8603: 0.005757697052712685
Position 8383: 0.005237325132302837
Position 957: 0.005210979711696323
Position 1552: 0.005003778533567377
Position 7554: 0.004172448139476621
Position 3033: 0.004078218033832842
Position 6661: 0.00372294133321804
Position 4945: 0.0036293652213575385
Position 653: 0.0026135374200390634
Position 7711: 0.0026111146178984935
Position 3029: 0.0024143459217028053
Position 4874: 0.0023417598027301837
Position 2829: 0.0022109606322674516
Position 9517: 0.0021966486979046597
Position 5053: 0.002128130177503188
Position 2284: 0.0019689148562983152
Position 2747: 0.0017328836817785272
Position 7563: 0.0016800714039064619
Position 5687: 0.0016423357395946787
Position 512: 0.0016312987089757462
Position 9014: 0.0016019382117570054
