Gene = DHCR24
index = 443
Annotated 5SS: [  330  3601 11277 12126 15869 21916 33182 33785]
Annotated 3SS: [ 3444 11170 12006 15604 21771 32983 33605 34831]
SMsplice 5SS: [  330  3601 11277 11752 12126 21916 22142 23763 33182 33785 35016]
SMsplice 3SS: [ 3444 11170 11588 12006 21771 22008 23679 32983 33605 34831 35972]
top_k =  1000
Partition function (log Z): 13.003997369684269

Sorted 5' Splice Sites (High to Low Probability):
Position 12126: 0.9985596598577102
Position 21916: 0.9954369992855255
Position 33182: 0.9929409032675436
Position 3601: 0.9885758342134211
Position 23763: 0.9119092023187714
Position 35016: 0.8867421256674854
Position 11277: 0.7073079351833148
Position 11752: 0.5901044569117773
Position 33785: 0.5900615604979643
Position 35237: 0.5487313148957395
Position 15869: 0.4534450068026196
Position 330: 0.41160032104029
Position 7470: 0.35429278073224274
Position 22776: 0.3372918936574823
Position 601: 0.2806766603534018
Position 33940: 0.27917197865818894
Position 29700: 0.2598262267173798
Position 22216: 0.2470325313100702
Position 6579: 0.2305166985541185
Position 21217: 0.22445120579138378
Position 22142: 0.22311846602991878
Position 29455: 0.22122709950420302
Position 3905: 0.2149662541504153
Position 12586: 0.21217881791220694
Position 150: 0.20347790613084313
Position 15700: 0.20267948038443104
Position 1262: 0.19432427780135594
Position 22158: 0.1897159750323895
Position 417: 0.1730925090950369
Position 20253: 0.15530469341552128
Position 22320: 0.15128732302193193
Position 28878: 0.13723850012706207
Position 31230: 0.11909856422165155
Position 11207: 0.11136476484020086
Position 26185: 0.098903092821897
Position 5503: 0.09748171958682296
Position 11759: 0.08454654180282795
Position 27595: 0.08091104372952507
Position 11863: 0.0768251749582676
Position 17269: 0.07383223164092625
Position 700: 0.07054075558703717
Position 12930: 0.06211634185933451
Position 11273: 0.05673991976171295
Position 36568: 0.05591019987816593
Position 19794: 0.05241828440109234
Position 6907: 0.050823031162249996
Position 35601: 0.048140576539984915
Position 12949: 0.04559196961019745
Position 29397: 0.04435519209928698
Position 36306: 0.042890925164915564
Position 11777: 0.04287266295026662
Position 7523: 0.0417093676941291
Position 35506: 0.041351984066528055
Position 23813: 0.039668227757953325
Position 15043: 0.03741713888792376
Position 4530: 0.03564032230411202
Position 9317: 0.03436780370225107
Position 8159: 0.03338781340889102
Position 4159: 0.03264530549066563
Position 344: 0.032465657324702586
Position 11757: 0.03217421495019192
Position 9811: 0.03201506849129858
Position 4335: 0.03051523237092372
Position 23472: 0.026641703513833607
Position 894: 0.026156300981973638
Position 36257: 0.02598163972199225
Position 1967: 0.022291582601638243
Position 25472: 0.02051379693384782
Position 6716: 0.02031648697787185
Position 1676: 0.019994675984174568
Position 9044: 0.0189821650012184
Position 21408: 0.018438821786728822
Position 34702: 0.01803480002272635
Position 586: 0.017394403438626572
Position 4878: 0.017380448113495588
Position 24095: 0.01731419083726209
Position 22294: 0.016910486297331093
Position 2400: 0.016782912224479186
Position 4755: 0.015045398449942996
Position 35352: 0.014919828839263788
Position 3299: 0.014701674873039807
Position 3445: 0.014626463217923477
Position 125: 0.014592616887350024
Position 146: 0.013996237954144505
Position 12938: 0.013619718226800056
Position 6598: 0.013292572518714648
Position 7923: 0.013190425633988872
Position 31167: 0.013176780817173318
Position 2519: 0.012428288500147515
Position 33427: 0.012195655800485929
Position 6970: 0.011709936512685927
Position 399: 0.011650637990583931
Position 23817: 0.011596608257301662
Position 4836: 0.011422442801732038
Position 23449: 0.011295432580218645
Position 26078: 0.01029571849594441
Position 677: 0.00935454224077662
Position 7735: 0.009297025918991182
Position 22132: 0.009087890481667861
Position 12942: 0.008953767171665161
Position 29423: 0.008487297989351824
Position 12839: 0.008333922030943249
Position 1433: 0.007605482641725206
Position 1285: 0.006994955073861802
Position 23216: 0.006590680290919384
Position 37083: 0.00635144534578406
Position 33075: 0.006259698122841999
Position 7682: 0.006156685568982577
Position 1628: 0.006145744969988735
Position 22199: 0.00599013521881801
Position 8646: 0.005979820340729998
Position 3635: 0.005977409014405489
Position 14649: 0.005553046581178879
Position 12581: 0.005521890427862789
Position 33740: 0.005441080468927169
Position 5926: 0.005135524342605796
Position 2480: 0.004438037995280715
Position 1297: 0.004289987305389792
Position 3289: 0.0040908937215237895
Position 651: 0.0040798461679334
Position 6563: 0.0040734540285603475
Position 5120: 0.0037557905776423994
Position 3992: 0.003746544388177007
Position 9790: 0.003677615690733118
Position 33804: 0.00358933986122288
Position 26170: 0.0034320606111870842
Position 25006: 0.0033805849500576396
Position 1545: 0.0032927224492211686
Position 2603: 0.0031116291190281162
Position 1152: 0.002991413057651743
Position 26642: 0.0027815716388207377
Position 34094: 0.0025056431163407544
Position 29391: 0.0024692122005399992
Position 447: 0.0024015668533892555
Position 549: 0.0022504592845354987
Position 22916: 0.002239958996269404
Position 2429: 0.002122276390930618
Position 3925: 0.0021189102428074078
Position 22010: 0.00198621296158007
Position 5775: 0.0017802166819926013
Position 34952: 0.001656184711222604
Position 2503: 0.0015341181272137908
Position 11315: 0.001454997923898259
Position 1277: 0.0014221896319968085
Position 197: 0.001394775229806773
Position 3897: 0.0013484498689762862
Position 309: 0.0012220747392200704
Position 22394: 0.0011129528012042789
Position 23775: 0.001075346343348233
Position 22825: 0.0010416246733764476
Position 24108: 0.0009809630308269541
Position 170: 0.000958167129372571
Position 25000: 0.0009428647113367272
Position 24084: 0.0009164517652418722
Position 12185: 0.0009149031143368784
Position 23227: 0.0008062386616882493
Position 252: 0.0007292695195194044
Position 374: 0.0007031169927147674
Position 12764: 0.0006757169611335341
Position 5181: 0.0006735371030181311
Position 6152: 0.0006352032688382919
Position 34950: 0.0005876655596918604
Position 12802: 0.0005618829547790263
Position 5044: 0.0005467714810551602
Position 25525: 0.000494484816818663
