Gene = NVL
index = 981
Annotated 5SS: [  317  3997 12510 12694 18588 22397 25354 25652 26665 29826 33887 36121
 40904 42613 44362 49265 55049 62354 80176 93882 97187 99162]
Annotated 3SS: [  3922  12456  12593  18529  22123  25220  25574  26529  29723  33768
  35975  40653  42393  44256  49201  54928  62253  80068  93804  97097
  99090 102716]
SMsplice 5SS: [  317  3997 12510 12694 17354 25354 25652 26665 29826 33887 36121 44362
 49265 50777 55049 62354 63384 80176 93882 97187 99162]
SMsplice 3SS: [  3922  12391  12593  17235  25220  25574  26529  29723  33768  35975
  44256  49201  50683  54928  62253  63163  80068  93804  97097  99090
 102716]
top_k =  1000
Partition function (log Z): 18.8410873289522

Sorted 5' Splice Sites (High to Low Probability):
Position 55049: 0.9999727892346831
Position 80176: 0.999949810055839
Position 97187: 0.9987480520744468
Position 33887: 0.986384530023076
Position 29826: 0.9861603896297972
Position 62354: 0.9774079557766427
Position 44362: 0.9709835337949002
Position 12694: 0.9662213961852735
Position 25354: 0.9652017741374354
Position 50777: 0.9468142717158018
Position 26665: 0.9325716272172572
Position 3997: 0.9191681067624863
Position 12510: 0.8583179596902715
Position 99162: 0.8448075612902881
Position 317: 0.829930344093889
Position 49265: 0.7609569377776425
Position 36121: 0.7445034697404102
Position 63384: 0.6621744287958948
Position 66710: 0.6206209508886904
Position 17354: 0.6021459588095351
Position 33607: 0.5524482181402223
Position 25652: 0.5204652168241408
Position 47938: 0.49273936864688944
Position 18588: 0.4783720257210239
Position 67115: 0.3620036341945507
Position 48246: 0.3133463073235658
Position 17338: 0.3081293378042901
Position 48287: 0.2716891476262345
Position 10539: 0.2615594251725185
Position 50548: 0.25575030804694765
Position 33237: 0.25472243805911476
Position 97493: 0.22723861266545614
Position 34547: 0.21571138899512896
Position 42613: 0.2033751548796494
Position 40904: 0.1997774112850428
Position 36093: 0.17423169891798682
Position 28697: 0.16310474194762734
Position 32891: 0.14649378171517605
Position 41339: 0.13818964067009448
Position 32090: 0.13546039774024463
Position 280: 0.13187626479142775
Position 43134: 0.1288195076488588
Position 12500: 0.11720360191732992
Position 58168: 0.09806707816988883
Position 49987: 0.0952787596999372
Position 50534: 0.09127638757849359
Position 14453: 0.08400026880077631
Position 36070: 0.07885265362857162
Position 70469: 0.07751498955728882
Position 50576: 0.07282322122739249
Position 7157: 0.07151588898355034
Position 43831: 0.06854256786722795
Position 48208: 0.06705397075217846
Position 68312: 0.06692543647095613
Position 22397: 0.06556635686075774
Position 32974: 0.06516091552405756
Position 846: 0.06148636892573514
Position 6935: 0.05901627651914798
Position 47447: 0.05808303734854078
Position 54489: 0.0537098520787518
Position 43951: 0.043516824780685776
Position 15218: 0.042146381625268035
Position 28109: 0.039619834574737944
Position 44068: 0.03785708256140712
Position 43822: 0.03733152941806126
Position 60656: 0.037193832872787505
Position 602: 0.0358633908334816
Position 44446: 0.03348964727494587
Position 23681: 0.029710466270359746
Position 51077: 0.02818618897920387
Position 36883: 0.027906538079983858
Position 36498: 0.02777724088039208
Position 48560: 0.02758644497057012
Position 16705: 0.024376127602724115
Position 28969: 0.022717758679086177
Position 26249: 0.022248738447509422
Position 15291: 0.020000230336121673
Position 52353: 0.0192216635077428
Position 871: 0.01856566512285128
Position 25361: 0.01845224907487191
Position 12678: 0.018262377933023457
Position 33050: 0.017919435163942114
Position 25359: 0.015739220212280105
Position 48740: 0.01552026195005949
Position 51333: 0.014585131494832307
Position 671: 0.013821182325153444
Position 10395: 0.01376146342008128
Position 13895: 0.013533945908694249
Position 38706: 0.013369012248776242
Position 35860: 0.01301179886285213
Position 33123: 0.013010835822534143
Position 47697: 0.012936458798931178
Position 23098: 0.012885537129909988
Position 10544: 0.012714119446731786
Position 22356: 0.012156125444219689
Position 5465: 0.011982711900112615
Position 41507: 0.01183518096694554
Position 25767: 0.011701088088421034
Position 51358: 0.011462250769047819
Position 545: 0.010985981626562247
Position 54539: 0.010221661826893578
Position 46647: 0.00932574563080323
Position 3665: 0.009224167915292585
Position 14318: 0.00863537054552715
Position 49329: 0.008411148430843195
Position 50788: 0.00828417648049952
Position 42617: 0.00822802759957715
Position 3070: 0.007750385991163159
Position 34670: 0.006725776555928065
Position 27448: 0.0066986832073155506
Position 27956: 0.006500998677258569
Position 53663: 0.006482258119108706
Position 13962: 0.005887402422608442
Position 164: 0.00566777795830652
Position 53642: 0.0055289112618570535
Position 52923: 0.005364328254612332
Position 51461: 0.005351204041998068
Position 13143: 0.005287650764057825
Position 29232: 0.005282718564099831
Position 14015: 0.005233017828327959
Position 3669: 0.004971699137725676
Position 14503: 0.004969748672293521
Position 17168: 0.004958104376150328
Position 51795: 0.004717541807224051
Position 33228: 0.004357833153887299
Position 34628: 0.00418837516455749
Position 1302: 0.004142735264144245
Position 2574: 0.004142563378799255
Position 33368: 0.004009083066183709
Position 10836: 0.003900007167323974
Position 36703: 0.0038212579997419518
Position 497: 0.003736839031511686
Position 51908: 0.0036246196011065148
Position 30373: 0.003617631074456854
Position 29852: 0.0035888906172036206
Position 50027: 0.003513534632064775
Position 527: 0.003491668631770713
Position 54523: 0.0034407396011687207
Position 35847: 0.0033966357185669697
Position 55300: 0.0032662611041517
Position 25916: 0.0031638123599260276
Position 39106: 0.002989864836827353
Position 51748: 0.0028586901115669754
Position 34382: 0.0028431203717998992
Position 66720: 0.0027932398398027598
Position 28755: 0.0025985482113946193
Position 678: 0.0025897970207344307
Position 3509: 0.0025771640696789434
