Gene = CLEC5A
index = 379
Annotated 5SS: [  177   770  1643  3088 11170 15264]
Annotated 3SS: [  670  1582  3018 11032 15156 16764]
SMsplice 5SS: [  177  1130  3631  8088 10033 15264]
SMsplice 3SS: [  934  3505  7951  9944 15156 16764]
top_k =  1000
Partition function (log Z): -1.1426042043591225

Sorted 5' Splice Sites (High to Low Probability):
Position 177: 0.9486216748884382
Position 3631: 0.864843767402945
Position 1130: 0.857359058397307
Position 8088: 0.7956785980581684
Position 15264: 0.7710343199222165
Position 3088: 0.7140433706822896
Position 7660: 0.6232328014924341
Position 9970: 0.512512465678102
Position 10033: 0.45957261060643206
Position 15938: 0.3579054322032255
Position 6119: 0.3488851964794815
Position 11170: 0.3405736931748221
Position 1643: 0.31710887205613336
Position 9380: 0.2352082538091494
Position 7402: 0.2320601885951543
Position 8893: 0.22980154324520902
Position 770: 0.2210342638702161
Position 16860: 0.1922632661940673
Position 11957: 0.163922331666613
Position 9049: 0.15989223550815881
Position 8821: 0.15948613183133567
Position 8954: 0.09786469552236213
Position 16474: 0.08910513951178546
Position 1658: 0.07123680897276131
Position 11607: 0.06444644067630365
Position 15999: 0.06263587090056416
Position 9715: 0.062199405666828786
Position 5523: 0.06093179440285777
Position 16934: 0.05143909986220972
Position 6090: 0.049328980110232755
Position 2092: 0.045274701324370205
Position 1315: 0.042136688566304425
Position 15681: 0.03633204821141816
Position 5527: 0.03584774810216144
Position 2687: 0.028319766856345227
Position 9804: 0.026919399658876988
Position 16297: 0.02684933142124063
Position 8604: 0.02048272830569262
Position 8308: 0.019177500399150598
Position 7499: 0.01914910323058263
Position 2250: 0.019001425263891637
Position 7618: 0.018616555846775257
Position 8542: 0.017084257304305184
Position 4113: 0.01423173868424593
Position 17100: 0.012349253890896774
Position 6126: 0.011619738539503639
Position 11187: 0.011285007951355236
Position 9640: 0.00999021391379927
Position 15845: 0.009737590592310188
Position 327: 0.008773539220077859
Position 8382: 0.008716281568129071
Position 6574: 0.008297891223539338
Position 727: 0.007365644796644023
Position 2706: 0.007333907561194898
Position 9: 0.006810136667881843
Position 10280: 0.006697101633818033
Position 9231: 0.0064474001265285965
Position 9060: 0.006149089415420575
Position 8178: 0.005254627698645542
Position 10710: 0.004407882973025295
Position 266: 0.0042553039491770184
Position 9278: 0.0038440116530790423
Position 538: 0.0037465247593228947
Position 17083: 0.003649438506078449
Position 2099: 0.00311628577056603
Position 299: 0.002977048293039913
Position 308: 0.0028745652427174806
Position 10212: 0.002416162916410233
Position 7515: 0.0023838462033114838
Position 12199: 0.002288932721250388
Position 3126: 0.002277999232261881
Position 3273: 0.00219688726757317
Position 4817: 0.002146378224991513
Position 3408: 0.002030138260849511
Position 856: 0.0018823461849886605
Position 15228: 0.0016870079980964108
Position 5321: 0.001583679570294913
Position 8508: 0.0015643025946426008
Position 584: 0.0015151110354863545
Position 7576: 0.001420855197500985
Position 16184: 0.0013279945494363856
Position 3277: 0.0012613739180971555
Position 303: 0.0012165599830442555
Position 3569: 0.001197726617085446
Position 8186: 0.0011688821646149423
Position 3345: 0.0009126956581877336
Position 8461: 0.0009080351616416897
Position 2649: 0.0008769110365212917
Position 8740: 0.0007089114216138632
Position 739: 0.0006876470331069513
Position 4056: 0.0006067529033287863
Position 998: 0.0005856424706599045
Position 9342: 0.000523627135357248
Position 15994: 0.0005188793037061051
Position 850: 0.00047026512022239143
Position 9924: 0.00035685629379648244
Position 2847: 0.00035438112210096196
Position 774: 0.0003122473077090953
Position 1371: 0.00029162617486478565
Position 9405: 0.0002719935279924168
Position 6539: 0.00025823208048378864
Position 5242: 0.00024941519553289615
Position 2204: 0.00023970306371221497
Position 843: 0.00022176747982800913
Position 6568: 0.00021778561898603893
Position 904: 0.00017957837897898806
Position 181: 0.00016648721172452481
Position 1655: 0.0001446568033875322
Position 846: 0.00013779016913591073
Position 15012: 0.0001376586171301919
Position 343: 0.0001307723479272246
Position 1753: 0.00011032359380928398
Position 1142: 0.00010164697004294939
Position 724: 8.931959414037884e-05
Position 6084: 7.546052120451662e-05
Position 2067: 7.201421813828159e-05
Position 4893: 6.230255560399977e-05
Position 1604: 6.0137050296252674e-05
Position 5452: 5.31745347196321e-05
Position 5304: 5.13707012383525e-05
Position 464: 4.196458285331088e-05
Position 4707: 4.057948975764486e-05
Position 1344: 4.03558603857953e-05
Position 1288: 4.029516115126691e-05
Position 3650: 3.8905200931968134e-05
Position 2154: 3.8853484481053083e-05
Position 1744: 3.881207023140574e-05
Position 960: 3.711001535438965e-05
Position 2219: 3.6424225042599446e-05
Position 1422: 3.4811521987114715e-05
Position 1026: 3.172040847437833e-05
Position 1149: 3.0563495845298e-05
Position 361: 2.9824882994358293e-05
Position 1465: 2.2711659164033828e-05
Position 631: 2.0092606402750547e-05
Position 382: 1.9757029728593465e-05
Position 185: 1.8346747469607653e-05
Position 1057: 1.7630017422299855e-05
Position 1042: 1.7417055895149182e-05
Position 189: 1.4067887171398529e-05
Position 1470: 1.3695259695033414e-05
Position 1492: 9.87953843549395e-06
Position 509: 8.689854769446991e-06
Position 248: 6.328454155415039e-06
Position 869: 6.05926186050369e-06
Position 1031: 4.654833646218207e-06
Position 42: 4.423489363815211e-06
Position 1387: 4.414492520187006e-06
Position 730: 4.14912120978979e-06
Position 1877: 3.4896665319652623e-06
