Gene = NSL1
index = 964
Annotated 5SS: [  253  4224  7420  9411 52249]
Annotated 3SS: [ 4144  7288  9355 52180 53095]
SMsplice 5SS: [  253  4224  7420 25594 34804 40541 52249]
SMsplice 3SS: [ 4116  7288 25508 34621 40364 52180 52639]
top_k =  1000
Partition function (log Z): -21.861632397383598

Sorted 5' Splice Sites (High to Low Probability):
Position 7420: 0.9661569093858774
Position 9411: 0.9164314973828813
Position 16948: 0.9088324215236488
Position 253: 0.8709747681944198
Position 4224: 0.8444154814948688
Position 25594: 0.8326536617743079
Position 8582: 0.2001820264626107
Position 16625: 0.17719399808394737
Position 8540: 0.11952864672316378
Position 10628: 0.10404779774281683
Position 2982: 0.0928669393693316
Position 8535: 0.08766472962821321
Position 4486: 0.0842047824482993
Position 130: 0.0803268144689072
Position 6248: 0.06150948468997602
Position 8738: 0.05552498942287681
Position 765: 0.04965961523301334
Position 8158: 0.039798866034047135
Position 2783: 0.03683894496190988
Position 3968: 0.022178583426427284
Position 249: 0.017909323458808166
Position 2992: 0.01639084231610821
Position 18289: 0.01510599695108035
Position 506: 0.012886798171965676
Position 7352: 0.012884193569270657
Position 7124: 0.009250641145232106
Position 6214: 0.007567400695696208
Position 3153: 0.005615544295945455
Position 565: 0.005211628865305886
Position 9260: 0.005036928419900122
Position 3972: 0.004605259201123653
Position 5100: 0.0039646458108992585
Position 2945: 0.0036771639493946976
Position 6644: 0.003007867667171253
Position 9432: 0.0029712544075129843
Position 7656: 0.002678410004759577
Position 5193: 0.0023396274135566073
Position 1523: 0.0018659711709489595
Position 6016: 0.001645821718895347
Position 174: 0.001479904531549688
Position 5775: 0.001358882618492239
Position 1122: 0.001341089120623181
Position 1555: 0.0013340835635004566
Position 2811: 0.001119110044367637
Position 11579: 0.0008511994069160008
Position 6405: 0.0008449836506814909
Position 8935: 0.0008366448099584447
Position 6922: 0.0006441529902246684
Position 7145: 0.0006224681786308315
Position 2372: 0.0006157544422467529
Position 517: 0.0006032173509821478
Position 6326: 0.000592449333978011
Position 8125: 0.0005613136249604959
Position 356: 0.0005568321804001335
Position 8153: 0.0005153237815955972
Position 2956: 0.0005148724085938012
Position 4068: 0.0004936389747853762
Position 13614: 0.00042157175817130073
Position 1958: 0.0003848084907706769
Position 2340: 0.00037117535753641097
Position 1111: 0.00035084231657433925
Position 2495: 0.00033124610748206
Position 3763: 0.00031525917919338113
Position 2871: 0.0002758092235171141
Position 1762: 0.00024689855073802133
Position 3034: 0.00024613589710824606
Position 7359: 0.00024417896996175865
Position 264: 0.00022328205396966692
Position 419: 0.000201716897558443
Position 36: 0.0001225541184405557
Position 8563: 7.336425536607323e-05
Position 12608: 3.2823392209906196e-05
Position 27: 3.103517044211389e-05
Position 777: 2.5211038803024084e-05
Position 40: 2.3942821308297924e-05
Position 1199: 2.2455710047987045e-05
Position 43: 1.737457487617152e-05
Position 522: 1.4693208186506093e-05
Position 6: 1.1870193215627896e-05
Position 8551: 1.10345795619563e-05
Position 577: 1.0672996143939295e-05
Position 2412: 1.0506200373023704e-05
Position 1805: 1.0294813501156795e-05
Position 1348: 9.910258198007393e-06
Position 1362: 9.666351900657418e-06
Position 2238: 9.230669282482748e-06
Position 154: 9.21228650663846e-06
Position 1693: 6.951414642423185e-06
Position 4697: 6.000269215036387e-06
Position 9419: 5.804183474241238e-06
Position 1194: 5.778312452900596e-06
Position 691: 5.567870492258113e-06
Position 6283: 5.499610959821652e-06
Position 100: 4.5828072695668755e-06
Position 3631: 4.447718609404347e-06
Position 4864: 3.509156646460968e-06
Position 8268: 3.2794085492951434e-06
Position 428: 3.243267646346656e-06
Position 2038: 2.420936844725951e-06
Position 3543: 1.211722214228693e-06
Position 489: 1.0536761330284439e-06
Position 2687: 9.868907215881396e-07
Position 1728: 7.992923940304188e-07
Position 2489: 6.573043625192272e-07
Position 2125: 6.303667569604712e-07
Position 641: 5.249678971840016e-07
Position 1105: 5.118533517094121e-07
Position 4907: 4.3411648627796904e-07
Position 2181: 4.238829994632248e-07
Position 2055: 3.957181347771155e-07
Position 460: 3.150499315790526e-07
Position 2863: 2.7136826343069463e-07
Position 5585: 2.5369539620256627e-07
Position 380: 2.399849490329926e-07
Position 272: 1.7164896092213776e-07
Position 371: 1.5519788038663155e-07
Position 4456: 1.2581678409635765e-07
Position 4853: 1.1683947830269764e-07
Position 2867: 1.1404672253566043e-07
Position 4589: 9.881107423301456e-08
Position 2798: 9.035953586449008e-08
Position 455: 5.726538018572342e-09
Position 616: 4.804865224555548e-09
Position 187: 1.5152065400906444e-09
Position 702: 1.3449770068783107e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.9496349675036679
Position 16834: 0.9131560125432602
Position 25508: 0.8385077502292059
Position 34621: 0.7490544455099091
Position 4116: 0.42506078766521127
Position 9224: 0.4187009564319201
Position 4144: 0.3748769739118381
Position 9355: 0.3174284606003323
Position 8362: 0.31596871016541306
Position 16552: 0.17879939239265724
Position 2774: 0.14432638539617965
Position 9358: 0.1192883381283657
Position 10517: 0.0661096509827085
Position 28426: 0.061538133575175076
Position 6125: 0.05817322732487423
Position 8668: 0.05225309477509024
Position 8365: 0.051647258808488715
Position 23167: 0.049080920209817545
Position 4313: 0.04229584979238832
Position 8043: 0.038958492666970136
Position 3877: 0.03130731080765866
Position 10582: 0.031298397536196676
Position 9291: 0.031161275805520982
Position 9255: 0.02575815040196112
Position 627: 0.023928442226300195
Position 27458: 0.02206108268922465
Position 8451: 0.01980889225376445
Position 4396: 0.018611352267745344
Position 18430: 0.017959900025943713
Position 22154: 0.016536242228005742
Position 18177: 0.01597117144668351
Position 4097: 0.015658447727428807
Position 20470: 0.013228114404988283
Position 4330: 0.01106093721603991
Position 7251: 0.010457173372054937
Position 3927: 0.010207496163691782
Position 9142: 0.009553501197201787
Position 673: 0.009401348406141655
Position 8414: 0.008947335068201988
Position 7017: 0.008688812371231328
Position 6213: 0.008507750213610712
Position 4157: 0.008444809858819333
Position 13780: 0.00826697026919237
Position 7208: 0.007980882539227971
Position 8310: 0.006580640930041686
Position 4333: 0.006013665990001058
Position 10469: 0.005712981268061969
Position 24946: 0.004441165220074439
Position 4979: 0.0044268235384416505
Position 7230: 0.004336855916346365
Position 2685: 0.004322977182121442
Position 14394: 0.00418161454526032
Position 22458: 0.004132156645168934
Position 8424: 0.0038772374426378205
Position 12563: 0.0038649449627312493
Position 12721: 0.003326787430890689
Position 22743: 0.0031045586854110715
Position 5920: 0.0030645152162828006
Position 3943: 0.0030557687489099878
Position 9361: 0.0029072416265680293
Position 3033: 0.002895655059983944
Position 20058: 0.002840585266455978
Position 18534: 0.002785671145845578
Position 2981: 0.002777767067325607
Position 6988: 0.0025740194948276553
Position 6153: 0.0022760787013889863
Position 7081: 0.0022320035152315976
Position 3904: 0.0021452719569628855
Position 347: 0.0020497521649708813
Position 6567: 0.0019845849751714954
Position 8512: 0.0019098711907736697
Position 10492: 0.0017663850222014977
Position 19837: 0.0017438950100847452
Position 11393: 0.0017406411734010511
Position 8004: 0.0016708190264689566
Position 1447: 0.0016527105901991876
Position 4380: 0.0016030583815485131
Position 4983: 0.0015954773177001712
Position 14417: 0.0015869011435715686
Position 7560: 0.001506256761148264
Position 364: 0.001445350893130577
Position 1414: 0.0013989406702778972
Position 5662: 0.0013616709340083535
Position 12800: 0.0012950684839871103
Position 4344: 0.0012474929112260948
Position 2949: 0.0011515008799632344
Position 8497: 0.0011393513612015735
Position 3759: 0.0011015383620402875
Position 7540: 0.001083963802125376
Position 7336: 0.0010628509112388354
Position 11673: 0.001039473222769635
Position 564: 0.0010110438517850133
Position 7312: 0.0009445526960558942
Position 11309: 0.0009383818961146762
Position 15446: 0.0008653836848910775
Position 18338: 0.0008630114635789263
Position 4271: 0.0008619478390545267
Position 3792: 0.0008150605341961659
Position 13433: 0.0008095592837272162
Position 866: 0.0008060796877966328
Position 9487: 0.000786789218714904
Position 17538: 0.0007854713391298491
Position 2271: 0.0007625960073610451
Position 8328: 0.0007563895679886591
Position 7333: 0.0006645437140851165
Position 9733: 0.0006523650433481057
Position 2721: 0.0006510864486221381
Position 14413: 0.0006508423322074266
Position 6752: 0.0006452050378703862
Position 6461: 0.0006360179171338316
Position 7303: 0.0006185665001367627
Position 2623: 0.000614548822125994
Position 16938: 0.000605875967611899
Position 4416: 0.0005696623644911454
Position 8867: 0.0005591468208851356
Position 3971: 0.0005301909289016867
Position 12684: 0.0005047077364311284
Position 1025: 0.000433730446740127
Position 684: 0.0004236501350239425
Position 733: 0.00040202635565187583
Position 12840: 0.00039360819505082135
Position 6588: 0.0003871589180724588
Position 17061: 0.00038312969053876485
Position 11419: 0.0003678287696673135
Position 4014: 0.0003672739051189137
Position 2724: 0.000344182114508864
Position 1489: 0.00033889597980019917
Position 2304: 0.00033228203068295296
Position 306: 0.00031894699798338703
Position 445: 0.0003140135016378562
Position 15421: 0.00030865172297205983
Position 5051: 0.0002878595326897003
Position 12880: 0.00028676321343201294
Position 17478: 0.0002842066590735613
Position 8341: 0.0002809014550601805
Position 8241: 0.0002794894299348053
Position 3066: 0.0002655862267253372
Position 1028: 0.0002633276592163533
Position 14015: 0.0002562625248671872
Position 12604: 0.00023958429153659994
Position 15254: 0.0002378934030657504
Position 2175: 0.0002247032634031587
Position 195: 0.00020648311309716638
Position 9911: 0.00020582548382422507
Position 337: 0.0002048177708311093
Position 8267: 0.00019864806592973262
Position 9549: 0.00019378027932532354
Position 216: 0.00017458510633761872
Position 12644: 0.00017411378922766466
Position 12510: 0.00016073086917396293
Position 13875: 0.00015730741636820177
Position 6093: 0.00015664936243113529
Position 121: 0.00015265588162102287
Position 16187: 0.00014657966189548174
Position 16213: 0.00014108629242522988
Position 10096: 0.00013964701497531682
Position 9535: 0.00013435126435075562
Position 2651: 0.00012476922388530317
Position 15150: 0.00011973774812967599
Position 8721: 0.00011676296213311193
Position 1812: 0.00011612547091115068
Position 4009: 0.00011455228321692475
Position 219: 0.00011409247742913711
Position 7933: 0.00010549865045919115
Position 7964: 0.00010447502255503834
Position 7928: 0.0001015474899044542
Position 3614: 0.00010143048079191818
Position 12140: 9.927694662914484e-05
Position 492: 9.49121411011964e-05
Position 1929: 9.373629485936668e-05
Position 886: 9.128462515652472e-05
Position 14102: 8.520664328859917e-05
Position 14911: 8.435559931402828e-05
Position 8052: 8.083891949252258e-05
Position 7576: 8.035511682509062e-05
Position 12761: 8.011541874799955e-05
Position 12956: 7.373647950564507e-05
Position 1853: 7.19993003387056e-05
Position 10851: 7.135058089860748e-05
Position 374: 6.94211397356293e-05
Position 9596: 6.771578525435903e-05
Position 1946: 6.667527010635168e-05
Position 3398: 6.346156626618101e-05
Position 9154: 6.049510329805367e-05
Position 10618: 5.724497398029189e-05
Position 862: 5.6206650518066494e-05
Position 3669: 5.529378634042393e-05
Position 3564: 5.410458817928568e-05
Position 12103: 4.490500455826996e-05
Position 9877: 4.349276106262968e-05
Position 11397: 4.278054231999682e-05
Position 1621: 4.1319437479791016e-05
Position 11631: 4.033857891200638e-05
Position 691: 3.833027213894906e-05
Position 9561: 3.7928091029715666e-05
Position 10033: 3.706182375965539e-05
Position 8074: 3.365830318892388e-05
Position 2439: 2.941635262185169e-05
Position 14347: 2.9127189278836837e-05
Position 2782: 2.8807750946465253e-05
Position 2225: 2.819423925067256e-05
Position 14275: 2.7926523504880223e-05
Position 147: 2.7438238093204163e-05
Position 9766: 2.443717740909428e-05
Position 1722: 2.3292893134488306e-05
Position 1308: 1.9088418018585117e-05
Position 10148: 1.8991160457245562e-05
Position 10906: 1.743915434711098e-05
Position 118: 1.7000221655904274e-05
Position 8959: 1.627092922537727e-05
Position 7097: 1.6158397777580084e-05
Position 598: 1.4393933002199241e-05
Position 11035: 1.2507965706339806e-05
Position 10320: 9.901331996113888e-06
Position 960: 9.08695968120541e-06
Position 4624: 8.960596929146462e-06
Position 395: 6.687206387352774e-06
Position 10884: 5.492818711887252e-06
Position 7950: 4.346359368129977e-06
Position 9410: 4.2357722240587614e-06
Position 5505: 2.8137006248719954e-06
Position 1974: 2.7834034934278954e-06
Position 8902: 2.7130006759488566e-06
Position 1238: 2.3433578076389824e-06
Position 2112: 2.157286337741805e-06
Position 2025: 2.0656485024659077e-06
Position 7941: 1.8505216027949518e-06
Position 4696: 1.8082204223328326e-06
Position 2109: 1.4244896540831242e-06
Position 1256: 1.008603885688574e-06
Position 1985: 7.840446759401602e-07
Position 2959: 7.733532860906523e-07
Position 7484: 7.459189942253469e-07
Position 739: 6.301729460616231e-07
Position 1824: 6.087344925645339e-07
Position 5141: 5.244195190764533e-07
Position 1454: 4.916642491019785e-07
Position 2184: 4.322744233873109e-07
Position 3534: 4.1775368665918737e-07
Position 516: 4.135780111478844e-07
Position 321: 3.9490417001924915e-07
Position 380: 3.8895021081017724e-07
Position 2155: 3.527494712584325e-07
Position 1605: 3.393176395481597e-07
Position 249: 3.3768230915102153e-07
Position 4471: 2.994684703131538e-07
Position 1761: 2.9167751725640065e-07
Position 1235: 2.503402765479684e-07
Position 1880: 2.4493007942410027e-07
Position 450: 2.37778780429358e-07
Position 506: 2.3240696891041538e-07
Position 1030: 2.16329782665778e-07
Position 1105: 2.1011111627693808e-07
Position 536: 2.0210782667018526e-07
Position 1050: 1.9676558143162016e-07
Position 1857: 1.9423302919152846e-07
Position 4812: 1.8519636845241229e-07
Position 1119: 1.7145661697213265e-07
Position 763: 1.6272016310301615e-07
Position 1329: 1.6139372113958213e-07
Position 1260: 1.5211408782794605e-07
Position 702: 1.4923680030335102e-07
Position 2247: 1.3614920294150327e-07
Position 314: 1.2258191929857218e-07
Position 3375: 1.1655821282102896e-07
Position 4785: 1.1083328445271324e-07
Position 1894: 9.055617818469583e-08
Position 325: 8.692717589922326e-08
Position 709: 8.340994858048081e-08
Position 1631: 8.21817105077967e-08
Position 1034: 7.590301431075714e-08
Position 460: 7.381609137384511e-08
Position 404: 7.173839916140461e-08
Position 423: 6.397433388612115e-08
Position 241: 6.136350653586658e-08
Position 4585: 3.693391819125534e-08
Position 9076: 3.001161116181223e-08
Position 9029: 2.8591972161566753e-08
Position 8576: 1.5469519845071293e-08
Position 472: 6.701962682611335e-09
Position 2745: 2.7396710231767614e-09
Position 397: 2.638942662656511e-09
Position 7808: 1.9924204698854022e-09
Position 264: 9.345246656062175e-10
Position 410: 8.483520162892015e-10
Position 510: 8.447408392564595e-10
Position 400: 7.098244881041858e-10
Position 2524: 6.402270436952274e-10
Position 1333: 5.451653500666174e-10
Position 85: 2.2990408645070168e-10
Position 228: 1.8024660111341377e-10
Position 386: 1.330082715755245e-10
Position 477: 1.2629448044770203e-10
Position 268: 4.213799249631473e-11
Position 522: 3.6801604423361604e-11
Position 89: 1.0396819790092419e-11
Position 93: 7.367776742571009e-12
Position 69: 5.4106196481310084e-12
Position 87: 1.5617342746409126e-12
Position 272: 1.0604386216413156e-12
Position 747: 1.801133614766408e-13
