Gene = ACAA1
index = 22
Annotated 5SS: [  344   617  3257  5283  5613  7919  9423 10699 11047 11383 11644]
Annotated 3SS: [  522  3198  5202  5569  7819  9341 10507 10866 11326 11497 14085]
SMsplice 5SS: [  344   617  5283  7919  9423 11047 11383 11644]
SMsplice 3SS: [  522  5202  7819  9341 10855 11326 11497 14085]
top_k =  1000
Partition function (log Z): 13.38157233628492

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.99751403973955
Position 7919: 0.9883556527834856
Position 5283: 0.9859993611300142
Position 11383: 0.9358524976091411
Position 9423: 0.887873807192537
Position 11644: 0.8792220180184865
Position 11047: 0.817399290369414
Position 344: 0.7923127130559388
Position 5613: 0.5662093740049712
Position 3257: 0.46084707038915096
Position 6523: 0.3329664622835171
Position 3074: 0.31571826483575643
Position 3718: 0.3099258816984113
Position 6211: 0.30442037106055553
Position 4287: 0.2735293580260366
Position 2700: 0.14291260363215844
Position 128: 0.14103030399521932
Position 2025: 0.13610668973536294
Position 5875: 0.12022435610127066
Position 2009: 0.1172751346033711
Position 1194: 0.11607795774429325
Position 837: 0.10489421611070027
Position 10699: 0.10210100222448741
Position 6223: 0.09439015289142305
Position 403: 0.08707212943543527
Position 2066: 0.07215424432759637
Position 9525: 0.057497162792954935
Position 2819: 0.050199502571688405
Position 188: 0.04888670615595138
Position 1246: 0.044684272610353126
Position 2333: 0.0434914605459093
Position 2972: 0.03963801329214326
Position 8267: 0.0383024661637208
Position 407: 0.031249308293097713
Position 10881: 0.023965337523241495
Position 12251: 0.02232870890297321
Position 9903: 0.020883604020263086
Position 10721: 0.018670563858807582
Position 10715: 0.015754353476869824
Position 5756: 0.014347686723843763
Position 2315: 0.0134625557603432
Position 1257: 0.013437731699634296
Position 1399: 0.012895667614938546
Position 2256: 0.012393728500710117
Position 4333: 0.011558828262642805
Position 1563: 0.011256382928812963
Position 8166: 0.010586060824405986
Position 10351: 0.010549635819192665
Position 4274: 0.009120255729445883
Position 8305: 0.00828332387479982
Position 13466: 0.008098000487101985
Position 3550: 0.007831548882477795
Position 10621: 0.007056590698862335
Position 1090: 0.006798858837787586
Position 2204: 0.006535830219740222
Position 12353: 0.00625843139073488
Position 9556: 0.005851595672076827
Position 1341: 0.005620994934956298
Position 11052: 0.004495995200637604
Position 11461: 0.004400383104008633
Position 9591: 0.004288962587323297
Position 5298: 0.0042337332696132796
Position 3562: 0.004035749696880113
Position 11156: 0.00396002283746542
Position 12278: 0.0038012641927297167
Position 5609: 0.0036600469498088537
Position 6530: 0.003583623277449695
Position 9463: 0.0033053786572747484
Position 5085: 0.003227868712882741
Position 11433: 0.0032026900591766477
Position 11428: 0.0031903617058203675
Position 14037: 0.003159982579627029
Position 4291: 0.0031496689477747597
Position 6600: 0.003141724244540702
Position 2338: 0.003021774371500341
Position 6237: 0.002700540992561184
Position 1998: 0.0026206693920168473
Position 4295: 0.0024824978782664727
Position 8191: 0.002454007434171265
Position 8291: 0.00211782086779862
Position 10964: 0.0021161188505184176
Position 8858: 0.0019644749406459365
Position 8385: 0.0019244863969004168
Position 12916: 0.0018487351395175017
Position 867: 0.0016910558691088408
Position 1403: 0.0016837249714236648
Position 1948: 0.0016739126935011919
Position 398: 0.0015986843858591347
Position 8466: 0.0015880272371497804
Position 613: 0.0014301332518370958
Position 6613: 0.0014280851432433952
Position 907: 0.0013740874301836727
Position 5495: 0.0013688123617357716
Position 151: 0.0013604834576174697
Position 12591: 0.001359047023993478
Position 11250: 0.001325916074927268
Position 14330: 0.0011567337208537789
Position 6293: 0.0011286454180735428
Position 8324: 0.0011156512043777704
Position 8108: 0.001044210333189863
Position 11335: 0.0009432254089038951
Position 100: 0.0009109657938581852
Position 6433: 0.0008788014872233095
Position 850: 0.0008640126413578264
Position 2848: 0.0008606288845198208
Position 7395: 0.0006916224593601095
Position 3026: 0.0006457740410061954
Position 5736: 0.0006070902459252362
Position 9: 0.000592194283787307
Position 1830: 0.0005761684702854739
Position 357: 0.0005590220039131052
Position 10323: 0.0005573123096693289
Position 8225: 0.000455164521022791
Position 663: 0.00032238057225101815
Position 7103: 0.00032008980355058736
Position 5570: 0.00031728460140720077
Position 9468: 0.00030141813042490224
Position 827: 0.0002922096262204625
Position 8764: 0.0002738036788264606
Position 8618: 0.0002652649866395996
Position 63: 0.00024864125177287156
Position 1747: 0.000247021305410589
Position 210: 0.0002439325715689474
Position 1992: 0.0002439125154985871
Position 917: 0.00023958432771741618
Position 284: 0.00022491937853231958
Position 1156: 0.00018471080295735248
Position 5321: 0.00017910666811186827
Position 2584: 0.00016496738049438822
Position 1443: 0.00013214680547909177
Position 86: 0.00013051015647179892
Position 2029: 0.00011857576675595607
Position 1834: 0.00010921110776502802
Position 144: 9.779254326057008e-05
Position 38: 9.727173826629407e-05
Position 5331: 9.241020472247181e-05
Position 822: 8.996160939746736e-05
Position 258: 8.645910290573165e-05
Position 995: 7.200804163352084e-05
Position 11830: 6.865623668637238e-05
Position 10919: 6.526979588578168e-05
Position 1613: 6.273824465926231e-05
Position 98: 6.150665419253373e-05
Position 416: 5.917630624938771e-05
Position 293: 5.534077487849495e-05
Position 6267: 4.948856722361585e-05
Position 11827: 4.775343935328385e-05
Position 1036: 4.403256047423241e-05
Position 1419: 4.2217077717460254e-05
Position 11540: 4.21420625628576e-05
Position 11664: 4.2096087339679744e-05
Position 290: 4.132095898969072e-05
Position 1361: 4.1008707780968204e-05
Position 456: 3.999659811678347e-05
Position 29: 3.78316083666046e-05
Position 112: 3.658253467910609e-05
Position 952: 3.575357963235226e-05
Position 160: 3.470090500896434e-05
Position 475: 3.2945022814816094e-05
Position 1983: 3.0938958796173465e-05
Position 8827: 2.93205873773235e-05
Position 5527: 2.7703245940705652e-05
Position 1147: 2.6950242528317326e-05
Position 54: 2.6319681764172406e-05
Position 372: 2.4355876607830764e-05
Position 759: 2.1498352557755007e-05
Position 287: 2.102588850638603e-05
Position 11718: 1.8890224255770668e-05
Position 763: 1.8354248453893067e-05
Position 42: 1.824797911790125e-05
Position 370: 1.4699955494449959e-05
Position 1028: 1.2807585272897966e-05
Position 1072: 1.1270188870768335e-05
Position 958: 9.812176011879307e-06
Position 411: 9.580250641501518e-06
Position 915: 9.284581086231212e-06
Position 116: 8.676613786340732e-06
Position 89: 8.374520386786864e-06
Position 1077: 7.764816526452111e-06
Position 9890: 6.1736892712714084e-06
Position 577: 5.2229823055894785e-06
Position 950: 5.047417369019393e-06
Position 820: 3.4356827199159176e-06
Position 858: 2.9539355156859772e-06
Position 944: 2.046256864555719e-06
Position 132: 1.7331330654328346e-06
Position 9771: 1.6417154733517027e-06
Position 464: 1.2568542148745072e-06
Position 667: 1.105860885351068e-06
Position 740: 1.0632020013481346e-06
Position 453: 1.0006484622105853e-06
Position 611: 9.778344200653515e-07
Position 565: 8.984895094089624e-07
Position 1056: 2.9430630010810074e-07
Position 191: 2.1664420394874753e-07
Position 956: 4.4338108003100224e-08
Position 1392: 3.445063951646121e-08
Position 489: 1.4448006390471657e-08
Position 1293: 9.373157338941807e-10
Position 1334: 8.717703673051186e-10
Position 553: 2.093857608344475e-10
Position 495: 1.8402370879768826e-10
Position 772: 5.853482254062734e-11
Position 655: 7.919819181296432e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 522: 0.9884176718641275
Position 7819: 0.976806685508337
Position 5202: 0.9759450815342874
Position 9341: 0.9197056089364586
Position 11497: 0.8211587751823072
Position 11326: 0.813391816297392
Position 10855: 0.6979232876549355
Position 14085: 0.5129861020834101
Position 1913: 0.31725773280119063
Position 3138: 0.31706214338204786
Position 2918: 0.31207103349389637
Position 3549: 0.30173872517536804
Position 5569: 0.290924168269046
Position 6346: 0.25057499053122545
Position 4042: 0.19965826363612324
Position 5526: 0.17085532790585534
Position 5721: 0.14471398016733292
Position 6023: 0.14364237769279592
Position 1143: 0.1425626582909026
Position 2655: 0.13442916824936338
Position 10866: 0.13312013465676958
Position 10507: 0.12261699479687908
Position 11203: 0.12234999560032767
Position 6140: 0.1108962949204992
Position 3198: 0.10924045938354443
Position 776: 0.10915039486748578
Position 5521: 0.09185474585497748
Position 13971: 0.08412616586550797
Position 13582: 0.07825354867454204
Position 6386: 0.0752703989627162
Position 4191: 0.07214350528259005
Position 268: 0.06936680796031376
Position 2117: 0.06912756058545327
Position 13748: 0.06083773930798495
Position 8050: 0.04565329527024561
Position 13881: 0.04398732035889376
Position 6074: 0.04031186603349954
Position 12017: 0.037906211350564566
Position 238: 0.03732180824934699
Position 6059: 0.03493794789738516
Position 1065: 0.031000074870358635
Position 12050: 0.028248315472067586
Position 11561: 0.028208741794490025
Position 2736: 0.027763241322636724
Position 6104: 0.0273533888464215
Position 2955: 0.026929165276201695
Position 4239: 0.02220437105069284
Position 11277: 0.021253803074210768
Position 13563: 0.020138897478783866
Position 2442: 0.018662219723208143
Position 6430: 0.015770601624360347
Position 9298: 0.015353842283998092
Position 5241: 0.015222372417203546
Position 8100: 0.01518823625854465
Position 12129: 0.014081902998625818
Position 5864: 0.014024068120909235
Position 2593: 0.013989034851338794
Position 11148: 0.013479911469547863
Position 3065: 0.013421672095340136
Position 9244: 0.013380073000116934
Position 13380: 0.013038693983944383
