Gene = AASS
index = 1
Annotated 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20225 20705 32202 32452
 35078 35373 40775 40980 42120 47811 52323 54226 54961 55985]
Annotated 3SS: [ 4284  7362 15191 15368 16864 17061 18599 20101 20592 32141 32383 34955
 35245 40663 40870 41978 47642 52226 54109 54871 55807 57214]
SMsplice 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20705 32202 32452 40775
 40980 47811 52323 54674 54961 55985]
SMsplice 3SS: [ 4345  7362 15103 15368 16864 17061 18599 20592 32141 32315 40663 40870
 47642 52226 54494 54871 55807 57214]
top_k =  1000
Partition function (log Z): 21.89146397972889

Sorted 5' Splice Sites (High to Low Probability):
Position 20705: 0.9999999999999979
Position 40980: 0.9999475972286185
Position 306: 0.9986791706618815
Position 16944: 0.988640133129266
Position 17190: 0.9732084110391024
Position 7448: 0.9720984383691068
Position 32202: 0.9711360209312245
Position 32452: 0.9499552206552068
Position 55985: 0.9195325800806906
Position 47811: 0.8411573820735156
Position 18749: 0.8250244150040332
Position 4462: 0.8012580939072863
Position 15260: 0.7871730174960424
Position 54961: 0.6966314921867244
Position 52323: 0.6853224053197732
Position 15516: 0.6329194543789222
Position 54674: 0.6308540873042081
Position 20225: 0.5915409758088224
Position 35078: 0.5265898804955798
Position 42120: 0.40048893415821696
Position 35373: 0.400371875176856
Position 8374: 0.37384397177951684
Position 56730: 0.34890635736160625
Position 15502: 0.340441341759545
Position 12277: 0.33408646843330575
Position 46226: 0.2854429365438885
Position 51035: 0.23465496301443242
Position 55131: 0.23398416064417946
Position 18207: 0.2206821883032094
Position 49268: 0.2179468529546053
Position 35074: 0.21762469158719314
Position 54226: 0.21453040699558257
Position 16499: 0.16067040562978233
Position 47854: 0.1539361729851488
Position 7740: 0.11714058884441593
Position 13563: 0.10747023501560177
Position 43730: 0.10204718961934392
Position 48245: 0.09805709111761743
Position 4646: 0.08718155450629228
Position 19026: 0.08562033465021562
Position 19633: 0.08236809658874032
Position 659: 0.07685576649331242
Position 7024: 0.07617195097608266
Position 17612: 0.07271025154128773
Position 12395: 0.05504547009625886
Position 6917: 0.05233478448010597
Position 33612: 0.0471408396221137
Position 2924: 0.04490911429648533
Position 3844: 0.04447369788317927
Position 7086: 0.0428727066880544
Position 32692: 0.04131518789227732
Position 50125: 0.04089504815536784
Position 5839: 0.040100191635048715
Position 15968: 0.036537492649112435
Position 19305: 0.03322397441274008
Position 19547: 0.03095200010350783
Position 54698: 0.02908733454399828
Position 43778: 0.028735921476370337
Position 43274: 0.02814392102355463
Position 56269: 0.026589014151694183
Position 32728: 0.02628083179907769
Position 3111: 0.025978723560276508
Position 56361: 0.0247283838986961
Position 33828: 0.024456417910138833
Position 18183: 0.024293358788638187
Position 19622: 0.022794977426122534
Position 33689: 0.02095141798206808
Position 7503: 0.01758700609291314
Position 5343: 0.01721402125045561
Position 2093: 0.016925683923354008
Position 10454: 0.01688252549729165
Position 18107: 0.013701005808506254
Position 49149: 0.013417385220779317
Position 7571: 0.01250857352316042
Position 1909: 0.012370886801606574
Position 8320: 0.012105496025791904
Position 18237: 0.011628458090915264
Position 57564: 0.010733450653270051
Position 6849: 0.010633470970518276
Position 17239: 0.010534338253222988
Position 55645: 0.01046852311252292
Position 43333: 0.00948688251186227
Position 12040: 0.009425950003020718
Position 51330: 0.00915922757764575
Position 3567: 0.00880433853889494
Position 57385: 0.008791629437028988
Position 3455: 0.007906592709238573
Position 2438: 0.007707670381788349
Position 7255: 0.00759033538626742
Position 54564: 0.007501717209696079
Position 54616: 0.0073624117534250265
Position 10170: 0.007310045143797887
Position 665: 0.007299458700095628
Position 51367: 0.007269807789005013
Position 51539: 0.00700300520948272
Position 17144: 0.006398537577094529
Position 7249: 0.006119102559939738
Position 56273: 0.005492780534771885
Position 17235: 0.00524428305246722
Position 4828: 0.005204087471029883
Position 15451: 0.005043067409889603
Position 56995: 0.00498230149736463
Position 18405: 0.004644723633950862
Position 17466: 0.004438222729593994
Position 42551: 0.004193370393134719
Position 7792: 0.004145343313726801
Position 56805: 0.004060523279502436
Position 7919: 0.003926779888705159
Position 15936: 0.003925702716208823
Position 16709: 0.0038982022713075154
Position 16633: 0.003767726903885612
Position 57052: 0.003758567507030627
Position 7220: 0.0036862137790444256
Position 52664: 0.003482631560133642
Position 1903: 0.0033972815063901605
Position 55013: 0.0031972040964492105
Position 5768: 0.0031819569312331983
Position 54872: 0.00300170959705533
Position 3871: 0.0028551306472682446
Position 2741: 0.002765230107942064
Position 57400: 0.0026202471423279815
