Gene = MSH4
index = 886
Annotated 5SS: [   348   7032  10260  13926  18255  19665  25700  51395  70707  80119
  81437  82247  83272  84489  86940  92488  93943 101200 102825]
Annotated 3SS: [  6848  10098  13814  18138  19490  25526  51326  70631  80053  81266
  82109  83167  84363  86738  92368  93813 101024 102735 115813]
SMsplice 5SS: [   628   7032  10260  11128  13926  14274  19665  33091  51395  70707
  76153  84489  92488  93943 102825]
SMsplice 3SS: [  6848  10098  11044  13814  14014  19490  33011  51326  70631  76052
  84363  92368  93813 102735 109769]
top_k =  1000
Partition function (log Z): -46.620556743836275

Sorted 5' Splice Sites (High to Low Probability):
Position 13926: 0.9924203214662024
Position 7032: 0.9575411200469176
Position 10260: 0.8998960396866904
Position 19665: 0.7965875317316039
Position 14274: 0.71062391820991
Position 23942: 0.5943633885995915
Position 11128: 0.5772509010294128
Position 18255: 0.5590231612146392
Position 697: 0.3777120797243837
Position 488: 0.31426556251859833
Position 2572: 0.2961264483404428
Position 628: 0.2933593173679942
Position 2590: 0.2532281665882233
Position 2093: 0.24948403538816624
Position 25700: 0.24641790579463974
Position 11856: 0.23620269539770974
Position 23584: 0.16527521049648336
Position 3491: 0.16362998764709089
Position 13651: 0.12535757560775782
Position 12000: 0.10676975593392445
Position 13519: 0.1062207997941292
Position 20087: 0.10379621637541911
Position 16758: 0.09187125868725717
Position 8894: 0.09151765793032549
Position 418: 0.06694846267904202
Position 10931: 0.0664670602508805
Position 15337: 0.06458623220536104
Position 6227: 0.035594773438795316
Position 94: 0.028558911832355077
Position 17240: 0.0284479331707064
Position 18312: 0.025631071315934627
Position 20218: 0.025543080127111397
Position 1954: 0.024967800233763566
Position 24173: 0.021544925936173562
Position 3832: 0.02143121952252976
Position 2508: 0.021162055631123902
Position 18632: 0.017948104313610155
Position 242: 0.017941914601099476
Position 6996: 0.017777227266151347
Position 4019: 0.017089351292279863
Position 13584: 0.015147486064161499
Position 11124: 0.015046743328829276
Position 579: 0.01440821132551711
Position 1170: 0.01303387020579519
Position 2641: 0.012328869376535682
Position 84: 0.011748411801134008
Position 13408: 0.011652300032670631
Position 1047: 0.010674788529448028
Position 6773: 0.008724824974473242
Position 26259: 0.00870055157791831
Position 624: 0.00795939221990743
Position 10778: 0.007514826491764668
Position 4006: 0.0061495790955731384
Position 2594: 0.005789926303973442
Position 9867: 0.00578216632236415
Position 7478: 0.005720214907975386
Position 461: 0.005678901316215769
Position 4137: 0.00529753623879444
Position 1004: 0.004880821861079956
Position 4452: 0.00468134930488913
Position 9914: 0.004374609590514127
Position 7772: 0.0043089545406278145
Position 10547: 0.004290946204858257
Position 3624: 0.003990407991121826
Position 14762: 0.003927149775317808
Position 16749: 0.003688358252717604
Position 10177: 0.0034242497764679514
Position 6056: 0.0028736014367816516
Position 968: 0.002863742585238284
Position 649: 0.00283012938773636
Position 4546: 0.002697151056600545
Position 18755: 0.002543122585954774
Position 5948: 0.0025424820299284074
Position 2453: 0.002214004994134808
Position 2756: 0.002133428119798679
Position 2804: 0.0018540130410345094
Position 7342: 0.0016004133843339938
Position 11320: 0.0015257933614793268
Position 869: 0.0013908251982542156
Position 10318: 0.0011019491873676293
Position 13049: 0.0010818328336079446
Position 442: 0.0010643212625155653
Position 1330: 0.0010097125700192404
Position 3518: 0.0009155904533345417
Position 236: 0.0008031270009614112
Position 2246: 0.0007289957125876957
Position 498: 0.0007117170366114007
Position 906: 0.0005844702246847946
Position 6047: 0.0005776405100154515
Position 2361: 0.0005614251912746277
Position 3814: 0.0005515930010224845
