Gene = MYCBP
index = 902
Annotated 5SS: [ 815 1088 6544 7226]
Annotated 3SS: [1014 6494 7095 9390]
SMsplice 5SS: [ 572 1088 7226]
SMsplice 3SS: [1014 7095 9390]
top_k =  1000
Partition function (log Z): -9.658539394445906

Sorted 5' Splice Sites (High to Low Probability):
Position 1088: 0.7845469703581531
Position 7226: 0.7063322588211325
Position 572: 0.44795322177987634
Position 511: 0.2699338303065618
Position 815: 0.09899168870165978
Position 2832: 0.08509048825597461
Position 5460: 0.0786591160912937
Position 1047: 0.0718066143169094
Position 1515: 0.06938964375003616
Position 6785: 0.05476307862829444
Position 158: 0.05359559866554954
Position 6544: 0.05199104063038756
Position 1533: 0.050723668348684886
Position 1495: 0.036500274329315546
Position 345: 0.0318854921484665
Position 442: 0.021200740608326784
Position 9189: 0.011311823962761754
Position 9796: 0.011008614445005806
Position 1109: 0.010374434330706226
Position 2863: 0.009891392714624435
Position 1214: 0.008947373000898906
Position 7183: 0.00816108130274368
Position 256: 0.007945301302955829
Position 703: 0.006638493819160019
Position 901: 0.005107697620286276
Position 6556: 0.005071447748769619
Position 9474: 0.004179106991149288
Position 1031: 0.00409273033074491
Position 1788: 0.00326662227671686
Position 923: 0.0029754146694691824
Position 6947: 0.002466476106451374
Position 409: 0.0021272582548942987
Position 2340: 0.001995409638851232
Position 9129: 0.00196308823820706
Position 7442: 0.0015595941447066955
Position 1793: 0.0015449718950897302
Position 1261: 0.0015352574857593478
Position 16: 0.001220934640123985
Position 7764: 0.0012108061762943216
Position 1507: 0.0010424093327338142
Position 866: 0.0009838424667004562
Position 450: 0.0009833482028929802
Position 852: 0.0009282892054428072
Position 5462: 0.000915934461268574
Position 3126: 0.0008519803825919425
Position 6423: 0.0008129492866023415
Position 7072: 0.0007774879410075109
Position 6997: 0.000652636054394873
Position 7318: 0.0005886333825893367
Position 7002: 0.0005783384996230503
Position 877: 0.0005352902383775502
Position 2613: 0.0005333352800687497
Position 2390: 0.0005019884610589456
Position 69: 0.0004827917300512404
Position 692: 0.00044701690761449317
Position 1415: 0.0003926811419857554
Position 8609: 0.0003691097812404191
Position 3574: 0.00032991535944105284
Position 7809: 0.0002861096150342758
Position 8387: 0.00024049185032468364
Position 153: 0.00015995249043952915
Position 1266: 0.00015492461148668466
Position 400: 0.0001179213974241865
Position 1440: 0.00011222010478661361
Position 695: 0.00011050491459621335
Position 5965: 0.00011032492691335293
Position 1663: 0.00010478625011135197
Position 926: 7.30213106434744e-05
Position 1948: 7.121311611664989e-05
Position 4769: 6.66986364225043e-05
Position 2685: 5.6710177212925335e-05
Position 3771: 5.1445780407959494e-05
Position 1066: 4.6032031848517275e-05
Position 5076: 4.108259743146725e-05
Position 2817: 3.948528423976461e-05
Position 1449: 3.3795488757640226e-05
Position 5495: 3.2818787407344605e-05
Position 4941: 3.190798834893988e-05
Position 4724: 2.893798780004468e-05
Position 57: 2.83138520275581e-05
Position 652: 1.7724575012872923e-05
Position 155: 1.6191870894016823e-05
Position 1226: 1.2922873637341546e-05
Position 764: 1.0691669832118947e-05
Position 468: 1.0415787526893932e-05
Position 1204: 8.071172325672733e-06
Position 2444: 7.5169071274787685e-06
Position 888: 7.408512012638993e-06
Position 1038: 7.298977644421086e-06
Position 391: 5.8447961089783385e-06
Position 1197: 5.617187278976605e-06
Position 1059: 5.468586901332737e-06
Position 1167: 3.997518559435936e-06
Position 883: 3.5624963268054858e-06
Position 738: 1.2263973141147658e-06
Position 758: 9.852405495222487e-07
Position 5: 6.992693227861174e-07
Position 224: 7.774640911599673e-08
Position 195: 2.5357868270811947e-08
Position 183: 1.1473169934766241e-09
Position 185: 9.441612978143808e-10
Position 40: 5.004769536593101e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1014: 0.8073060066985931
Position 9390: 0.7146549595531249
Position 7095: 0.535840675547758
Position 6494: 0.12253160491208047
Position 1356: 0.10987968752787888
Position 5206: 0.09346681494691575
Position 2711: 0.0926411825181317
Position 7105: 0.06951762825237016
Position 6661: 0.06435078298186596
Position 9038: 0.0503379209504252
Position 1359: 0.046993942314996894
Position 7115: 0.04465304208774427
Position 7052: 0.034992180679263796
Position 9351: 0.0326813075289482
Position 8314: 0.03101023676713325
Position 7130: 0.024841232609035962
Position 10637: 0.017250568858725918
Position 10153: 0.015986286308083002
Position 10742: 0.012016550523941716
Position 3308: 0.009745247875302345
Position 9842: 0.009079125990318463
