Gene = EIF2D
index = 492
Annotated 5SS: [  173  1276  3084  4224  7060  9508 10123 12196 12726 12996 13456 15363
 16746 18845]
Annotated 3SS: [ 1084  2999  4132  6951  9253 10004 12149 12621 12845 13365 15266 16624
 18669 20634]
SMsplice 5SS: [  173  1276  3084  4224 10123 12196 12726 12996 13456 15363 16746]
SMsplice 3SS: [ 1084  2999  4132 10004 12149 12621 12845 13365 15266 16624 18669]
top_k =  1000
Partition function (log Z): 13.672317347889777

Sorted 5' Splice Sites (High to Low Probability):
Position 12726: 0.9899960292022714
Position 16746: 0.9670038011783473
Position 12996: 0.9376614864009274
Position 3084: 0.9036675858898415
Position 15363: 0.8650527244896152
Position 13456: 0.8624525315519957
Position 12196: 0.8478670070624146
Position 10123: 0.8424109697300982
Position 173: 0.78262817956951
Position 4224: 0.7600455825544968
Position 18845: 0.38512888997270767
Position 1276: 0.3817889002527179
Position 1221: 0.33246748314224184
Position 18796: 0.2679360064475613
Position 4180: 0.1882485852214308
Position 7060: 0.17439972012563185
Position 285: 0.13805320432040863
Position 5744: 0.08490933393254163
Position 1217: 0.06557838685822918
Position 338: 0.05891576964901116
Position 15216: 0.05768119883553905
Position 7064: 0.057311546764257114
Position 9508: 0.05322751410098213
Position 4684: 0.05285546334956797
Position 7607: 0.052166079201417734
Position 5160: 0.04764701222735696
Position 18817: 0.04174900500591354
Position 11701: 0.04036860517779053
Position 16912: 0.039480154170822825
Position 10524: 0.03923210137026736
Position 9332: 0.036412951128058826
Position 18254: 0.03498231510990269
Position 9097: 0.03405278233067367
Position 5642: 0.03249911259525166
Position 15122: 0.030002939787215094
Position 18310: 0.02848312339648926
Position 13292: 0.02729318574135912
Position 13923: 0.02527922343756594
Position 3071: 0.02288311769221285
Position 1231: 0.021786301880318232
Position 5759: 0.021191832984264775
Position 18348: 0.02022165422760819
Position 1312: 0.019142301556523248
Position 317: 0.018343715150886907
Position 620: 0.015977687747490598
Position 11766: 0.014242765565496942
Position 14271: 0.013736803894472986
