Gene = RBBP5
index = 1117
Annotated 5SS: [  161  6158  7227 16988 18159 20416 21864 22105 22275 23027 24690 25334
 27143]
Annotated 3SS: [ 6131  7053 16846 17995 20305 21743 21950 22202 22908 24619 25103 26950
 33199]
SMsplice 5SS: [  161  6158  7227 18159 20416 20642 21864 22105 23027 24690 27143 33289]
SMsplice 3SS: [ 6048  7053 18051 20305 20534 21743 21950 22908 24619 26950 33199 35108]
top_k =  1000
Partition function (log Z): 16.157553210124945

Sorted 5' Splice Sites (High to Low Probability):
Position 24690: 0.9958678091972957
Position 18159: 0.9879651165037493
Position 22105: 0.9872680886408538
Position 20416: 0.9838377480790329
Position 7227: 0.9837065092117996
Position 21864: 0.9532799416274488
Position 23027: 0.8965086717493267
Position 6158: 0.8437192141874048
Position 27143: 0.7172149777354754
Position 20642: 0.6704536271598567
Position 161: 0.6545095937322511
Position 33289: 0.6363460149790348
Position 16988: 0.5217730112341615
Position 17300: 0.40242778645154625
Position 27469: 0.34155720014427937
Position 27029: 0.279783759623211
Position 22275: 0.2675559315145814
Position 330: 0.2597815758167127
Position 25334: 0.2502193335932564
Position 6068: 0.13707502201911442
Position 26292: 0.12478871760069953
Position 7611: 0.12434567552528962
Position 20977: 0.08870598916958235
Position 23840: 0.08841970126577339
Position 20861: 0.08631963748371603
Position 23009: 0.0723606504153366
Position 20790: 0.06402227971068936
Position 6440: 0.058249018222120266
Position 30599: 0.05391218418802791
Position 634: 0.04898101754533827
Position 22704: 0.04808673368720368
Position 24074: 0.04738078814751017
Position 20682: 0.04603192509937036
Position 10849: 0.042666170228035843
Position 18635: 0.04196333008792685
Position 24031: 0.04137567876797606
Position 26285: 0.03805036795245681
Position 30265: 0.0367860027232069
Position 23714: 0.03564149066616875
Position 1702: 0.03450918816097591
Position 9916: 0.03212438632065263
Position 199: 0.030509616976872784
Position 10328: 0.029410811798938667
Position 2883: 0.026871116758753928
Position 98: 0.026186246309645365
Position 10157: 0.025313672556403915
Position 12883: 0.02342805661463663
Position 484: 0.023394138187671387
Position 539: 0.022219845633037756
Position 20649: 0.021315928773007697
Position 2930: 0.0193741142952327
Position 25402: 0.019049235238162432
Position 19567: 0.018880056736283055
Position 26299: 0.018676344785626554
Position 20854: 0.01864228850802938
Position 23296: 0.01768088453814915
Position 6938: 0.01759495082611651
Position 1359: 0.01643063272494584
Position 25159: 0.014073893246288011
Position 16765: 0.013421985876812304
Position 21856: 0.012606524942134356
Position 31794: 0.011577439824223979
Position 34141: 0.01146352902169616
Position 16872: 0.011415768684283642
Position 26205: 0.009834666508215692
Position 25748: 0.009451156074744454
Position 33349: 0.00913887314816807
Position 6490: 0.007897219770311598
Position 21068: 0.007582726080166262
Position 3255: 0.007458035830478744
Position 16937: 0.007226790786168896
Position 26408: 0.007203734375894783
Position 30605: 0.00718242171676078
Position 6064: 0.006105006437610117
Position 34030: 0.00584123739663607
Position 656: 0.005326034048637746
Position 23390: 0.004311210141480903
Position 20693: 0.004115977637259612
Position 27644: 0.003920320751789896
Position 31619: 0.0037939593958015013
Position 29235: 0.003658466302646301
Position 1764: 0.003646894708190081
Position 33660: 0.0034202793029261733
Position 7110: 0.0033283686756109382
Position 16798: 0.003175912176644284
Position 1506: 0.0029593171772138694
Position 20420: 0.0029532112380391104
Position 26338: 0.002808687734086048
Position 27107: 0.0028053364866923677
Position 24147: 0.002734169210339678
Position 33852: 0.0023598924959708635
Position 9532: 0.0023343672576204818
Position 827: 0.0021831510552930877
Position 23254: 0.0020750054638182195
Position 25732: 0.0019488282754331703
Position 24026: 0.0018884822775313437
Position 4573: 0.0017505241861217613
Position 24041: 0.0016009006872997281
Position 6831: 0.0015765257643560397
Position 3135: 0.0015510621202006476
Position 22248: 0.0014283997847049702
Position 26244: 0.0014152011333060648
Position 23534: 0.0013467290359918279
Position 23808: 0.0012956949258546588
Position 30520: 0.001206030780744226
Position 22130: 0.0011490108459250297
Position 10545: 0.0011479224199654346
Position 19871: 0.0011444580289116848
Position 22272: 0.0011214182463193609
Position 27339: 0.0010583565730848943
Position 6867: 0.0009866951573219013
Position 22754: 0.000976991372725482
Position 22279: 0.0009586316164207014
Position 25992: 0.0008242830568539383
Position 22099: 0.0008139132762144638
Position 9640: 0.0007342537860835855
Position 22109: 0.0007314995963224926
Position 6478: 0.0007062202776694312
Position 29919: 0.0006133200657114904
Position 22057: 0.0006022426697763449
Position 23710: 0.0004978845831001541
Position 22685: 0.00047133735767301377
Position 23214: 0.0004557485041256627
Position 27793: 0.00043808190054381725
Position 24070: 0.000437990655826011
Position 21868: 0.00042491196177624554
Position 11687: 0.0003867327182921205
Position 28086: 0.00036985655744372237
Position 26333: 0.00036638170343174996
Position 1045: 0.00033909488031949256
Position 23794: 0.000285551262012695
Position 24120: 0.00024674376990612985
Position 1150: 0.00023519157920576562
Position 6177: 0.00022796234839545215
Position 1882: 0.00022326903004220397
Position 24078: 0.0002144226246187632
Position 27721: 0.00017915375107466048
Position 22444: 0.00017875290254883535
Position 7431: 0.0001623483121923511
Position 11602: 0.00015594174523445763
Position 725: 0.00015542440003991724
Position 11919: 0.0001470679657198157
Position 21931: 0.00014440543596736403
Position 22626: 0.00012220074195047173
Position 7213: 0.00011837959784946263
Position 23280: 0.00011254423024509653
Position 9153: 0.00011230000729896673
Position 427: 9.536497492853957e-05
Position 20794: 8.51376640962122e-05
Position 22809: 7.335877557506467e-05
Position 20611: 6.630094077051622e-05
Position 26304: 5.700226362902454e-05
Position 1510: 4.6154171610080684e-05
Position 7136: 4.212101628338858e-05
Position 2502: 3.8359787347659614e-05
Position 20622: 3.788194881849177e-05
Position 7808: 3.1083056660263795e-05
Position 132: 3.083228130353672e-05
Position 871: 2.70536032262849e-05
Position 25026: 2.0757064458967967e-05
Position 1950: 2.016368977990443e-05
Position 334: 1.9637344076649746e-05
Position 27444: 1.9324839133908643e-05
Position 435: 1.639118195189392e-05
Position 742: 1.6269824178251108e-05
Position 2045: 1.5948455777574496e-05
Position 856: 1.426063788796105e-05
Position 2178: 1.175972975234168e-05
Position 1388: 1.146386683307806e-05
Position 2463: 1.0983854410218127e-05
Position 22457: 1.0962168007809189e-05
Position 929: 1.0198648567638766e-05
Position 25750: 9.119294845777642e-06
Position 2885: 5.319565882869889e-06
Position 527: 4.540682181978268e-06
Position 1350: 4.487272245564349e-06
Position 258: 3.7410892897901027e-06
Position 2441: 3.0045722962672443e-06
Position 21504: 2.9855831450872956e-06
Position 153: 2.7991731385809837e-06
Position 22436: 2.350386411167157e-06
Position 22004: 2.0530716236015797e-06
Position 593: 1.943287072895102e-06
Position 6094: 1.1999320586486934e-06
Position 393: 9.298209170309731e-07
Position 22406: 8.844792935125118e-07
Position 73: 8.481366970344619e-07
Position 173: 6.411236382254019e-07
Position 100: 5.176818170815549e-07
Position 708: 5.081420881951162e-07
Position 514: 4.4933904999253623e-07
Position 233: 3.6845669726944276e-07
Position 459: 3.234075541260485e-07
Position 289: 1.3260444959955062e-07
Position 103: 8.252480586863263e-08
Position 194: 5.432628495211604e-08
Position 41: 4.6585922408211984e-08
Position 22: 4.3810962413196623e-08
Position 397: 2.4860138722965987e-08
Position 462: 1.742198108510562e-08
Position 429: 1.362049783693849e-08
Position 54: 1.0138299485329565e-08
Position 551: 5.329400272061275e-09
Position 181: 9.273842398490273e-12
Position 564: 3.5696482108958363e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24619: 0.9914543401840769
Position 26950: 0.9630580088636466
Position 21950: 0.9446742325537183
Position 22908: 0.9168722060796135
Position 20305: 0.797259082974471
Position 18051: 0.6702368757768775
Position 35108: 0.655939945066724
Position 20534: 0.5506259940093701
Position 7053: 0.5440350925107275
Position 16846: 0.5353118826021244
Position 21743: 0.5091485679812148
Position 7109: 0.43626425864723106
Position 21766: 0.3902000255468939
Position 17184: 0.37138563401220637
Position 6048: 0.3529182934661682
Position 33199: 0.3434374779078598
Position 5908: 0.3271026354846226
Position 17995: 0.31143958522473525
Position 33202: 0.3098723607851984
Position 6131: 0.2996200121850251
Position 22202: 0.24292212367695176
Position 33715: 0.19850185452691482
Position 20589: 0.19165897282697936
Position 26194: 0.1751664314341105
Position 27255: 0.1733829581171339
Position 20352: 0.14260537563889242
Position 27258: 0.13775541135557812
Position 25204: 0.12230052387528166
Position 20793: 0.11877517834115803
Position 23618: 0.10978527122922004
Position 23953: 0.08742215883169878
Position 7519: 0.08184911472820836
Position 25103: 0.07871886214293865
Position 30415: 0.07451479963139328
Position 21670: 0.06497488428959061
Position 20717: 0.05663428463376729
Position 33426: 0.054278589462884115
Position 22562: 0.0536999380537243
Position 20324: 0.04936263815102626
Position 20885: 0.04145090140693698
Position 6253: 0.03940478977577669
Position 10688: 0.0379677040820903
Position 25025: 0.03794548067669865
Position 30118: 0.03704003760689819
Position 1603: 0.03517918490291584
Position 22017: 0.03493809054486518
Position 17180: 0.031042152439339783
Position 426: 0.029076724049413416
Position 9704: 0.02877645363064227
Position 26953: 0.02841409958345086
Position 26122: 0.028361549592530035
Position 33379: 0.024396708968507333
Position 2646: 0.02270801264731695
Position 16690: 0.021701586155946025
Position 6373: 0.021149379068152018
Position 250: 0.020277865272683285
Position 7367: 0.019723867422600204
Position 22227: 0.01931539293230836
Position 23173: 0.01875517734143041
Position 18334: 0.01770345416442157
Position 10281: 0.01684514265369995
Position 22933: 0.015665841130080172
Position 23714: 0.01557649894384781
Position 20542: 0.015552019010799797
Position 27350: 0.014689661851249964
Position 12709: 0.013464211962375393
Position 22003: 0.012889975208468168
Position 31698: 0.012791459398163807
Position 10007: 0.012417670749548448
Position 6802: 0.01226850802379495
Position 1238: 0.012248316595823806
Position 24989: 0.011710067874624296
Position 25620: 0.010704848724130217
Position 554: 0.010273323506033072
Position 22856: 0.010234260734488281
Position 12688: 0.009963844652261241
Position 2786: 0.009489697204994938
Position 19441: 0.009228867777195789
Position 33963: 0.009203610673797059
Position 25228: 0.009119982457861345
Position 20928: 0.008653929192235203
Position 22888: 0.00859544585062742
Position 27261: 0.008534579641143404
Position 25158: 0.008296067842640874
Position 22891: 0.008291755644730274
Position 2622: 0.008181086898894149
Position 18486: 0.0076724366883114195
Position 7393: 0.007620364544927376
Position 20511: 0.0065628345227846515
Position 18577: 0.0063009338280224265
Position 18118: 0.006288655502137011
Position 6858: 0.006263177543620774
Position 33079: 0.006207959290304538
Position 10214: 0.005976055002165171
Position 18439: 0.005947532769991411
Position 30516: 0.005790570960073956
Position 23116: 0.005761544863790746
Position 27280: 0.005552873299496479
Position 10054: 0.005488303640606976
Position 9724: 0.005074918655930022
Position 2789: 0.005004390656165143
Position 31573: 0.0049416685728366
Position 10199: 0.004864641538634894
Position 25162: 0.0047368243152462785
Position 34360: 0.004629074498002445
Position 538: 0.004482816158044921
Position 7538: 0.004461675608685835
Position 7477: 0.004453607144239166
Position 2997: 0.0043484953439867115
Position 22240: 0.0043033145256047975
Position 19365: 0.00428829092588219
Position 19515: 0.004148363766027732
Position 25367: 0.0040819147837298465
Position 20610: 0.003899175152143481
Position 5853: 0.0038900171082848728
Position 27541: 0.003798847801576357
Position 27417: 0.0036358008388553986
Position 7082: 0.0036341090864350587
