Gene = APEH
index = 89
Annotated 5SS: [ 412  620 1308 1786 1965 2218 2514 2699 2816 3023 3632 4948 5643 6628
 7238 7804 7966 8435 8735 8944 9145]
Annotated 3SS: [ 486 1180 1691 1888 2053 2375 2606 2774 2900 3570 4849 5590 6538 7098
 7719 7884 8345 8543 8840 9037 9234]
SMsplice 5SS: [ 109  412  620 1308 1786 1981 2514 2699 2816 3023 4948 6628 7238 7804
 7966 8435 8735 8944 9145]
SMsplice 3SS: [ 209  486 1180 1691 1888 2375 2606 2774 2900 4849 6538 7123 7719 7884
 8345 8543 8840 9037 9255]
top_k =  1000
Partition function (log Z): 34.54502886726303

Sorted 5' Splice Sites (High to Low Probability):
Position 8944: 0.9859304907314148
Position 109: 0.9784485327849833
Position 7804: 0.9722530110284392
Position 1308: 0.9614024067267467
Position 4948: 0.9607237214814873
Position 7238: 0.9520328999634685
Position 412: 0.9518398022583994
Position 3023: 0.9169308988390417
Position 2816: 0.9067410833295076
Position 2699: 0.8980536651508522
Position 1786: 0.8816139649601076
Position 8735: 0.8814093006803968
Position 9145: 0.858083020051036
Position 8435: 0.8027873278444702
Position 7966: 0.7924044660052579
Position 3632: 0.6776325953582878
Position 620: 0.6318220504882349
Position 2514: 0.6118928470206234
Position 2218: 0.6077790202811577
Position 6628: 0.5787551440452872
Position 1981: 0.5615527528947376
Position 7633: 0.39801121901739395
Position 1965: 0.39367535607815
Position 3846: 0.306207349936711
Position 6638: 0.18071631514149544
Position 6990: 0.17382963187739214
Position 5667: 0.139053051783921
Position 9183: 0.12689400039783857
Position 5643: 0.12364982265606268
Position 4216: 0.08154845243899235
Position 6317: 0.07428475676331257
Position 1806: 0.06676701652491068
Position 3907: 0.06420273675243392
Position 3818: 0.04423442810846921
Position 6486: 0.04284056992890203
Position 610: 0.04273381272809244
Position 588: 0.038457499569532476
Position 8559: 0.03275439798640471
Position 5518: 0.026060845141005096
Position 7618: 0.025131317875663403
Position 710: 0.024695969005047797
Position 626: 0.022216461009973043
Position 5682: 0.02097316402363272
Position 774: 0.0203372500355372
Position 7970: 0.020037775453565828
Position 8752: 0.019451833944040944
Position 3971: 0.01829994141901327
Position 8644: 0.01596912197910706
Position 3154: 0.015424656144066351
Position 4413: 0.014641972029669279
Position 622: 0.012702359253600954
Position 706: 0.012150997499252735
Position 2227: 0.011103841312138393
Position 7956: 0.010992897879065232
Position 667: 0.009412625302345157
Position 3651: 0.008001461148914701
Position 4535: 0.007200407512068065
Position 8027: 0.007167406876581897
Position 4424: 0.007146778530183459
Position 7233: 0.007076511877900293
Position 3374: 0.0059684416189354685
Position 2161: 0.005311325147998759
Position 716: 0.005098278662802269
Position 7568: 0.005015511456923368
Position 7598: 0.004786695238981488
Position 3034: 0.004495072477196324
Position 1114: 0.004091294096780929
Position 6689: 0.003758008052577082
Position 9404: 0.00365428505321288
Position 3886: 0.003626596012394617
Position 2775: 0.0034247843135326943
Position 3120: 0.003383324723361134
Position 3291: 0.0031631330703253435
Position 4762: 0.0026416797030142047
Position 8244: 0.002442306583713198
Position 624: 0.002379896527784499
Position 885: 0.0022841756111331006
Position 7275: 0.0018718783083148207
Position 577: 0.0018121560025811004
Position 2100: 0.001792550979647562
Position 4750: 0.0016930160903907859
Position 3054: 0.0016459948854777257
Position 6994: 0.0016357354133731885
Position 1559: 0.0016026112518736587
Position 6634: 0.0015521488113659824
Position 3877: 0.001441116748417445
Position 654: 0.0014344925591942127
Position 2334: 0.0013680272661206981
Position 682: 0.0013513408265023097
Position 8841: 0.001191963403513399
Position 7011: 0.00115689272818561
Position 8405: 0.0010896723849496929
Position 850: 0.0010759257217360428
Position 7788: 0.0010681774785140305
Position 9175: 0.0009971058152456226
Position 2267: 0.0009812093673006548
Position 1622: 0.0009701849828251733
Position 1410: 0.0009216192025514989
Position 5507: 0.0009195367791818445
Position 3190: 0.0008168727512971328
Position 2499: 0.0007838406772277594
Position 2669: 0.0006580614068858471
Position 8420: 0.000612908813923617
Position 407: 0.000601002947008709
Position 522: 0.0005455455183751456
Position 3152: 0.0005448078324597499
Position 5217: 0.0004841488859385428
Position 1809: 0.0004727933124504924
Position 2224: 0.0004633039244579237
Position 3426: 0.0004604204692277785
Position 7198: 0.0004573818735078314
Position 3124: 0.00043116410200676544
Position 8708: 0.00040285509006258275
Position 760: 0.0003503454019063725
Position 7779: 0.0003499294016481888
Position 7472: 0.0003306570854413153
Position 250: 0.0003141240628734396
Position 3604: 0.00031404037637407467
Position 1053: 0.0003065073387155046
Position 844: 0.00029557150784740254
Position 6548: 0.0002913297865578044
Position 9517: 0.0002846128261240085
Position 470: 0.00028007942835302934
Position 7299: 0.00025171121138933063
Position 8087: 0.0002508173207807629
Position 7228: 0.00024062781557406375
Position 1264: 0.00022718871523915303
Position 487: 0.00020485817290913794
Position 3222: 0.00019392379668343402
Position 3589: 0.0001801279818694043
Position 2293: 0.00017710191911675003
Position 7992: 0.00017528110390500385
Position 1813: 0.00016712172720583646
Position 2977: 0.00015505974101349558
Position 2531: 0.00015159909109805738
Position 2007: 0.00014687298871539632
Position 1571: 0.0001226767108066163
Position 1289: 0.00011796863831577035
Position 7340: 0.00011682368799998962
Position 2269: 0.00011498062136208008
Position 745: 0.00011408445745579551
Position 1109: 0.00010431800884973258
Position 8617: 9.419142756470255e-05
Position 1153: 8.70424533425621e-05
Position 2632: 8.511713128201185e-05
Position 2475: 8.156172601650196e-05
Position 3579: 7.961012199354552e-05
Position 2487: 7.91488484741508e-05
Position 7584: 7.796373569628453e-05
Position 8648: 7.698343285535082e-05
Position 2811: 7.627638058774708e-05
Position 8429: 7.23573119322308e-05
Position 9467: 6.327720075156766e-05
Position 946: 6.234366193875965e-05
Position 1444: 5.2409427024249897e-05
Position 1994: 5.037163165585999e-05
Position 1312: 4.893004711201749e-05
Position 9038: 4.719797265695281e-05
Position 7791: 4.2130299755744753e-05
Position 7357: 4.066838022380629e-05
Position 1586: 3.6835422626847596e-05
Position 3655: 3.65229917807816e-05
Position 1266: 3.443647306014248e-05
Position 1261: 3.4306948496874677e-05
Position 1240: 3.2631584327957615e-05
Position 2359: 2.9503488825560615e-05
Position 958: 2.757741431360013e-05
Position 2287: 2.646677543897574e-05
Position 215: 2.6215917264455257e-05
Position 2133: 2.575380869290222e-05
Position 8898: 2.3646266692299433e-05
Position 16: 2.2209915005790822e-05
Position 3828: 2.156606286832819e-05
Position 7817: 1.9358535438560385e-05
Position 1330: 1.739827287647748e-05
Position 1051: 1.6998797728002642e-05
Position 1505: 1.670904776420617e-05
Position 3994: 1.651103573352831e-05
Position 1527: 1.48205880420024e-05
Position 2813: 1.3790557281688439e-05
Position 3074: 1.2749405078349718e-05
Position 1291: 1.255520796959334e-05
Position 53: 1.1964095218013053e-05
Position 2873: 1.1186118485610806e-05
Position 2707: 1.0765969065638772e-05
Position 1790: 1.0197635578288652e-05
Position 969: 9.54556770177081e-06
Position 156: 8.857342509801598e-06
Position 3570: 8.721386809915045e-06
Position 3610: 7.588759406270461e-06
Position 2837: 7.303364444402714e-06
Position 4093: 6.640235060976246e-06
Position 1348: 6.496516754255546e-06
Position 3322: 5.6339584774289856e-06
Position 3096: 5.477736996703633e-06
Position 986: 5.3445045391718874e-06
Position 1889: 5.068482286615049e-06
Position 3051: 4.488445403742095e-06
Position 1927: 4.1394982931661036e-06
Position 797: 3.950277263562928e-06
Position 1383: 2.6879797353412516e-06
Position 2651: 1.8246012999077953e-06
Position 1059: 1.4477264520203705e-06
Position 1017: 1.3379144631750847e-06
Position 856: 1.2497374201406656e-06
Position 6495: 1.1657124199579222e-06
Position 2756: 1.1594810476097551e-06
Position 9140: 1.8786726858588342e-07
Position 3016: 1.7703639180202107e-07
Position 430: 1.2867601788450522e-07
Position 226: 9.642812819236126e-08
Position 472: 6.871740591397057e-08
Position 439: 6.742954719872888e-08
Position 8057: 3.6087792936085576e-08
Position 1952: 5.0446651520639974e-09
Position 9281: 3.7591551055470035e-09
Position 2454: 3.6716698155407806e-09
Position 9275: 2.9240993683768083e-09
Position 436: 2.410622288583517e-09
Position 684: 1.369937509096831e-09
Position 322: 7.657092921339922e-10
Position 474: 2.86090843062841e-10
Position 776: 5.028496778256664e-11
Position 9149: 6.388783042261049e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7719: 0.9858025266384229
Position 1180: 0.9625627894242846
Position 8840: 0.9470810785115193
Position 1691: 0.9444178136740853
Position 2606: 0.9124071185118634
Position 1888: 0.8855016090883027
Position 9037: 0.8836914235632808
Position 2774: 0.8814840294111101
Position 2900: 0.8686826003161786
Position 7884: 0.8114544620215537
Position 486: 0.8113877737047804
Position 8543: 0.7873834860887953
Position 4849: 0.7309054492842488
Position 6538: 0.7178029583682817
Position 8345: 0.6822577058963597
Position 7123: 0.5701940900028245
Position 9255: 0.5692662558681115
Position 3570: 0.5425694023030457
Position 2375: 0.5115427862221885
Position 3722: 0.46210866318957483
Position 7538: 0.4015445368877713
Position 7098: 0.367408963515094
Position 209: 0.2804037678506998
Position 193: 0.279561703535981
Position 2110: 0.2778795872676905
Position 2053: 0.24992160035318378
Position 5590: 0.22093520228590915
Position 9234: 0.19579046363874347
Position 6865: 0.1598399179651761
Position 328: 0.1380916670323137
Position 8648: 0.1358075645436369
Position 4826: 0.12268574391125499
Position 286: 0.12009558680024777
Position 2400: 0.08599805885746767
Position 4794: 0.07874262389424717
Position 9094: 0.07482777963159143
