Gene = MEST
index = 836
Annotated 5SS: [  247  3430  5143  5921  6183  6385  7823  8440  8798 10628 11904]
Annotated 3SS: [ 3274  5062  5842  6045  6325  7781  8368  8695 10550 11839 12845]
SMsplice 5SS: [  247  3430  5143  5921  6183  6400  8440  8798 11904]
SMsplice 3SS: [ 3274  5062  5842  6045  6268  8368  8695 11839 12845]
top_k =  1000
Partition function (log Z): 9.35764385012028

Sorted 5' Splice Sites (High to Low Probability):
Position 6183: 0.9945190815751823
Position 247: 0.9593336302589001
Position 8440: 0.9226965228183356
Position 5143: 0.863097737476804
Position 11904: 0.8022269764425235
Position 5921: 0.7518296715848071
Position 6400: 0.6909287497961099
Position 3430: 0.6562945467412379
Position 8798: 0.595478204596477
Position 4117: 0.5634120878342431
Position 11343: 0.4750846624140126
Position 10628: 0.27576043801575223
Position 3487: 0.23355925428024057
Position 6385: 0.23239483527624602
Position 3715: 0.21623331603696036
Position 1171: 0.1221938749917164
Position 9049: 0.11847542925474878
Position 12350: 0.09111933456401825
Position 3094: 0.0853867496863846
Position 979: 0.07545548962412983
Position 12335: 0.07459715296154266
Position 8226: 0.06540707640108172
Position 3605: 0.04962991442715248
Position 1921: 0.0381194088458525
Position 3176: 0.03526829764610172
Position 4822: 0.035241177267175024
Position 12175: 0.034014757265499906
Position 224: 0.03198410624740615
Position 11957: 0.030731346620782595
Position 6411: 0.03056371966102847
Position 7440: 0.02981839025543382
Position 4418: 0.02662227276083118
Position 8984: 0.022407954359962057
Position 2110: 0.02225340729779397
Position 3460: 0.019355014135839545
Position 605: 0.018292580090425958
Position 7018: 0.017883344617021242
Position 5945: 0.017371433641564925
Position 6460: 0.015141420518360458
Position 2975: 0.014853350282015084
Position 7492: 0.013814276098954196
Position 7555: 0.013509663571650237
Position 7823: 0.012033762602445786
Position 7752: 0.010667421461125388
Position 1182: 0.01040017638973962
Position 12522: 0.009852220446682873
Position 6404: 0.009713840947642705
Position 5781: 0.008829507894504695
Position 5980: 0.008727674221207135
Position 2459: 0.008583830862922491
Position 7570: 0.007555580422808003
Position 2085: 0.007513301753052795
Position 4659: 0.006730071955494299
Position 1414: 0.00652468890576141
Position 12717: 0.00589560107649962
Position 3297: 0.0056297923179166424
Position 7032: 0.005503085897769429
Position 492: 0.005483782969676573
Position 3133: 0.005361380161950694
Position 5136: 0.005146944176885128
Position 8316: 0.0049438563463027885
Position 7561: 0.0049434006245460075
Position 6832: 0.004225711869615813
Position 2995: 0.003760322793542561
Position 4911: 0.0036919117868910497
Position 5233: 0.003562147407967947
Position 8137: 0.003523804989608059
Position 5953: 0.0029383731467595947
Position 3207: 0.002805411128187125
Position 7668: 0.0027461640579849412
Position 13358: 0.002573380743053088
Position 6779: 0.0025655297064529382
Position 4813: 0.002428843691161762
Position 828: 0.0024031741641176484
Position 11934: 0.002168762454867101
Position 7709: 0.002167842078466318
Position 863: 0.0021624092871010323
Position 1682: 0.001973048008816499
Position 10597: 0.0018569642996473323
Position 8093: 0.0018493094052460701
Position 6768: 0.001788122105235261
Position 3116: 0.0017853149696972644
Position 3287: 0.0017153739967007498
Position 4807: 0.0016913390463675205
Position 5251: 0.0015939560114282007
Position 13142: 0.0015380087250548456
Position 11077: 0.0014968714564254834
Position 5711: 0.001453866572937193
Position 1718: 0.001400166591639134
Position 258: 0.001369760995179179
Position 3885: 0.0013657413241444454
Position 1071: 0.001362525203213875
Position 1146: 0.0013608216751513494
Position 4832: 0.0013121375120200354
Position 5853: 0.0013040299697550607
Position 3162: 0.001301150799007605
Position 790: 0.0012803327475065514
Position 9286: 0.0012300262254044366
Position 11222: 0.0011923013052887097
Position 1706: 0.0010977225502526544
Position 4679: 0.0010183338877262406
Position 6245: 0.0010125346704270195
Position 13552: 0.0010114725186545137
Position 11368: 0.0009954981985600393
Position 6223: 0.0009603630308827553
Position 7782: 0.000954839802172747
Position 4641: 0.0008557268927884513
Position 5785: 0.0008454683206300162
Position 4306: 0.000811186994664611
Position 5876: 0.0007099271226558284
Position 9682: 0.0006617880043079088
Position 2324: 0.0006227267157285546
Position 4054: 0.0006198736793470164
Position 4121: 0.0006092380349610937
Position 3213: 0.0006012817366985835
Position 8172: 0.0005679018912315758
Position 11186: 0.0005489985862495248
Position 11665: 0.0004888270924526809
Position 5741: 0.0004370556683191656
Position 3644: 0.0004196597761484864
Position 9093: 0.00039447903739398346
Position 9005: 0.00038023295729212745
Position 716: 0.0003688312894919495
Position 2114: 0.00035629980410631455
Position 6326: 0.0003439442790334625
Position 3415: 0.00033518009149959135
Position 3252: 0.0003347814392547012
Position 1818: 0.0002925069153062832
Position 11440: 0.0002914801614447947
Position 1190: 0.000283823449694552
Position 7748: 0.00025106014185788405
Position 1466: 0.00023915593836163808
Position 3985: 0.0002322747964931641
Position 5790: 0.00022474693308580085
Position 797: 0.0001935388908437978
Position 4619: 0.0001858994910458947
Position 2003: 0.00018529701477648867
Position 253: 0.00018027334580042367
Position 272: 0.0001760870350698202
Position 7614: 0.00017320299456248718
Position 14033: 0.0001582030987139997
Position 12751: 0.00015397002475463564
Position 6346: 0.00013495819520573552
Position 7610: 0.0001288473181430423
Position 1507: 0.0001227084147981308
Position 870: 0.00011735525644846506
Position 7623: 0.00010511716193083971
Position 7537: 9.871376558053328e-05
Position 8936: 8.622612591205949e-05
Position 8737: 7.172973156624758e-05
Position 7461: 6.803339004783189e-05
Position 3451: 6.643671759539553e-05
Position 3466: 5.500564692174407e-05
Position 7113: 4.516004628183765e-05
Position 461: 4.224413532102188e-05
Position 953: 3.947272109703681e-05
Position 7013: 3.709919971143867e-05
Position 6022: 3.650619897851538e-05
Position 7449: 3.521498930179982e-05
Position 7468: 3.431105350826043e-05
Position 178: 3.3716062061623426e-05
Position 8385: 2.7009099263055968e-05
Position 6721: 2.363565760238661e-05
Position 5866: 2.3176477611060608e-05
Position 5151: 1.812111756144378e-05
Position 78: 1.715185286207436e-05
Position 6241: 1.6770377059949006e-05
Position 7827: 1.3098092269324284e-05
Position 987: 1.1669617128263081e-05
Position 251: 1.0406892012082857e-05
Position 557: 7.78706558796034e-06
Position 7077: 7.266702535315232e-06
Position 6730: 6.105349663439105e-06
Position 6480: 5.939299386844937e-06
Position 6160: 5.751337877028903e-06
Position 679: 5.121765366160229e-06
Position 1258: 4.538394214727114e-06
Position 328: 3.1557860394670897e-06
Position 6991: 2.2773556775828277e-06
Position 890: 2.2625919223532236e-06
Position 6187: 2.232481735269771e-06
Position 1827: 2.00244099863499e-06
Position 437: 1.3364636883620056e-06
Position 6417: 1.0529339936028203e-06
Position 1041: 9.648347520888003e-07
Position 1143: 6.834115591525223e-07
Position 113: 5.900712464031999e-07
Position 1204: 4.700025014428053e-07
Position 1480: 3.6606652337636335e-07
Position 412: 3.6367993110375576e-07
Position 1886: 2.889917123638995e-07
Position 2401: 2.657448236845136e-07
Position 6301: 2.4197925869546546e-07
Position 318: 2.129414733249804e-07
Position 6538: 1.5212600277071422e-07
Position 630: 1.3245530659713893e-07
Position 1363: 1.1218502087380758e-07
Position 52: 8.16392084009356e-08
Position 1282: 7.910142507610016e-08
Position 72: 6.358801615892103e-08
Position 489: 4.892326196693587e-08
Position 1444: 3.670267032566916e-08
Position 1307: 3.566315749220277e-08
Position 1085: 1.4097915049619524e-08
Position 1058: 1.3519860200172429e-08
Position 274: 1.3328974021701588e-08
Position 320: 9.705998852635913e-09
Position 326: 9.169384802619293e-09
Position 1027: 8.239613552974315e-09
Position 892: 7.809450651097365e-09
Position 414: 1.6242151194619409e-10
Position 486: 1.082971592952689e-11
Position 520: 3.771929051526465e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11839: 0.9089018648261507
Position 8368: 0.8820002746784195
Position 6045: 0.8445726010978695
Position 5062: 0.8089641053484674
Position 3274: 0.7944804696282188
Position 5842: 0.6160663821860853
Position 6268: 0.6060238887095486
Position 3984: 0.5009984408529025
Position 8695: 0.4934717943533162
Position 6325: 0.37314579263712383
Position 12845: 0.28180901006110237
Position 3562: 0.26306825398764433
Position 11108: 0.2520405460044449
Position 10550: 0.23180890845511973
Position 11273: 0.20883217035611962
Position 13977: 0.1503969562567658
Position 12226: 0.1434981639930119
Position 6075: 0.13984834914020136
Position 5897: 0.13920647079888543
Position 8894: 0.13185947565999762
Position 3071: 0.11122935837191833
Position 7975: 0.11115381405344335
Position 13220: 0.10908670338833658
Position 1051: 0.10706941035341906
Position 12119: 0.07556034056079079
Position 13347: 0.06972312671093983
Position 911: 0.06226078903939093
Position 7313: 0.059532138315052066
Position 3353: 0.05669977782811513
Position 12334: 0.05571377834519426
Position 4985: 0.053761739990072804
Position 12762: 0.0534858950403671
Position 3948: 0.04719246875297657
Position 12809: 0.04471055237829147
Position 8537: 0.04194037254111675
Position 10506: 0.037355546283612345
Position 5655: 0.029533820770932123
Position 4764: 0.027619571001308872
