Gene = XRCC4
index = 1579
Annotated 5SS: [    89  27532  33677 118410 126181 127395 181151]
Annotated 3SS: [ 27382  33500 118242 126024 127287 181002 275597]
SMsplice 5SS: [    89  27532  31240  31636  33296  33677  65140  81518  82138 106520
 118410 127395 133229 175278 181151 214315 215427 255122]
SMsplice 3SS: [ 27382  31157  31491  33174  33500  65011  81386  82035 106427 118242
 127287 133152 175139 181002 214225 215311 255019 275597]
top_k =  1000
Partition function (log Z): -136.30815365631815

Sorted 5' Splice Sites (High to Low Probability):
Position 89: 0.981279281086678
Position 609: 0.34292869470150006
Position 6406: 0.28192782549626294
Position 963: 0.11477098151404924
Position 1808: 0.09444155208448739
Position 3379: 0.09343348285837619
Position 1535: 0.058980782415721876
Position 294: 0.025060802792900332
Position 6816: 0.01961665521937225
Position 539: 0.013443462431275982
Position 4927: 0.009678379563600722
Position 1293: 0.008782760768305836
Position 7562: 0.008028494626460407
Position 703: 0.0061735470484025265
Position 560: 0.004685027412984815
Position 136: 0.004231022217611182
Position 972: 0.003498492891352131
Position 6716: 0.002451263604493293
Position 1268: 0.002254692986416577
Position 2787: 0.0012243106435353248
Position 808: 0.0011960459514460697
Position 102: 0.0010888725640746933
Position 1463: 0.0006594146476693796
Position 417: 0.0005266546698117085
Position 228: 0.0005194838378584494
Position 403: 0.00037250923462320664
Position 1241: 0.0003552060935641603
Position 484: 0.000275228449798408
Position 940: 0.0002664338949351861
Position 73: 0.0002475830543670726
Position 427: 0.00016216347617183945
Position 273: 0.00015401825226210117
Position 379: 0.00015394983081152994
Position 2385: 0.00015006779925741902
Position 3127: 0.00012668441381560045
Position 661: 0.00011321698264777037
Position 1546: 6.757290849317489e-05
Position 708: 6.676688676708959e-05
Position 251: 6.528617103057069e-05
Position 785: 6.018371269097851e-05
Position 491: 5.968578534699394e-05
Position 1096: 4.1379362349176425e-05
Position 422: 4.022149282962722e-05
Position 1501: 3.0468232975881026e-05
Position 383: 2.9072666717908853e-05
Position 3196: 2.1105690205801372e-05
Position 1471: 1.1213870872295274e-05
Position 319: 1.0520978634151068e-05
Position 868: 1.0454290465833112e-05
Position 5: 8.504908151868106e-06
Position 667: 7.751703326908343e-06
Position 664: 7.188365561765307e-06
Position 2505: 6.1325320886276485e-06
Position 303: 3.4598749420680706e-06
Position 78: 3.343223990462792e-06
Position 583: 2.154139889303898e-06
Position 386: 2.0464178818219705e-06
Position 522: 1.9263098225157765e-06
Position 773: 1.7931971909094684e-06
Position 327: 1.1855674830513916e-06
Position 859: 1.1242462256813453e-06
Position 875: 1.0592586838449225e-06
Position 42: 3.0254365331466885e-07
Position 377: 2.996267501038038e-07
Position 141: 2.6915577101029396e-07
Position 557: 1.0595462396271938e-07
Position 175: 9.971946417410254e-08
Position 788: 8.204931210695072e-08
Position 823: 6.122959618999213e-08
Position 1826: 3.579600777756256e-08
Position 24: 1.855677167150048e-08
Position 873: 5.733185320799596e-09
Position 434: 5.54970911597385e-09
Position 1794: 4.447983397060966e-09
Position 1683: 2.7103244332937773e-09
Position 1805: 9.258601832732027e-10
Position 420: 6.453613265185365e-10
Position 495: 4.2665843387948135e-10
Position 54: 9.697306013884052e-12
Position 461: 6.567497609820791e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 477: 0.34232859807866794
Position 16536: 0.2838383925344386
Position 6349: 0.22804106230703716
Position 7243: 0.16818483496201633
Position 1648: 0.1046169147281192
Position 702: 0.07951797343135748
Position 1381: 0.07499802037112811
Position 3210: 0.05471807941616294
Position 888: 0.0513327193359292
Position 1878: 0.04470520774447184
Position 16506: 0.042581188636735476
Position 196: 0.03986741460957573
Position 6197: 0.03643637131856469
Position 11894: 0.03254255086037938
Position 6493: 0.03161527017563037
Position 7970: 0.02831816565979204
Position 7525: 0.027968370832014356
Position 5385: 0.027158404024530517
Position 6319: 0.02598208109108938
Position 5870: 0.020405181103483376
Position 3125: 0.01711724056606101
Position 7681: 0.016750804322522832
Position 11342: 0.014271332852250986
Position 11057: 0.014262195813690324
Position 3243: 0.01392933492546003
Position 14777: 0.01389523977494332
Position 3095: 0.011877585682346333
Position 7632: 0.01181027948181611
Position 505: 0.011375420044673281
Position 2026: 0.009320820065758755
Position 6682: 0.008759876996590022
Position 4771: 0.00825625474254693
Position 6904: 0.008119179426018613
Position 451: 0.007842683497999825
Position 5467: 0.007804956211750369
Position 10850: 0.007498926964225892
Position 4658: 0.007265003022018397
Position 4745: 0.007121911569283433
Position 8970: 0.007119074202241189
Position 2046: 0.006882709492580522
Position 6269: 0.00616715596485458
Position 6741: 0.006157156055341143
Position 319: 0.006021696634038865
Position 9541: 0.006018129815650322
Position 5894: 0.005689711051839726
Position 8160: 0.005671172382291562
Position 5121: 0.00520336263056687
Position 7785: 0.005050437704048783
Position 1217: 0.004830779331271253
Position 2665: 0.004723315806009029
Position 3820: 0.0041372076030201125
Position 175: 0.004132468874313517
Position 3159: 0.004082164461979288
Position 5279: 0.004014992842540104
Position 1153: 0.003372856194370758
Position 10767: 0.0028558545375678797
Position 4980: 0.0027607762791783414
Position 7024: 0.0026598976232002154
Position 892: 0.002515486964017242
Position 852: 0.0022634989392355557
Position 1458: 0.002123454710077496
Position 6715: 0.0020437592536935575
Position 3174: 0.0020290805891303295
Position 1911: 0.0018340928987027182
Position 5063: 0.001742600573273929
Position 1506: 0.0015385679407510112
Position 3308: 0.0014364784978378284
Position 6365: 0.0013715792817706543
Position 2751: 0.0013568405293681543
Position 292: 0.0013359565752207663
Position 3525: 0.0011769705368790612
Position 6496: 0.001097760754271176
Position 1176: 0.001064183678095848
Position 8469: 0.0010218021293755847
Position 5570: 0.0009520235603003157
Position 1084: 0.0009239284763108416
Position 788: 0.0008077691906951449
Position 2671: 0.0007996120067647692
Position 1025: 0.0007935050426194628
Position 6032: 0.0007667514412155029
Position 2192: 0.0007087736894307173
Position 2022: 0.000697859471804149
Position 6549: 0.000639910024910884
Position 5535: 0.0006324375746156975
Position 3282: 0.0006122041329691559
Position 760: 0.0005994207273050235
Position 5411: 0.0005628638753739241
Position 754: 0.0005443907951252652
Position 5060: 0.0004901524911815987
Position 5587: 0.0004885381916658456
Position 1255: 0.0004664990100285025
Position 1534: 0.0004647312262789603
Position 5637: 0.00044788460797296257
Position 5436: 0.00043959493594571537
Position 936: 0.000437863007431019
Position 4199: 0.00042053874672987404
Position 5263: 0.00041197691708074976
Position 5225: 0.0003750708709495512
Position 597: 0.00035069583219990647
Position 1961: 0.00022726728877267232
Position 3707: 0.0002140824240193495
Position 1553: 0.00018660214329285828
Position 2691: 0.00018589941586692068
Position 2095: 0.0001607127934966941
Position 4584: 0.0001543010606688947
Position 2284: 0.00014379568186386103
Position 2270: 0.00012968820041626107
Position 2082: 0.00012826413966714756
Position 5094: 0.0001257411391185322
Position 1415: 0.00012437969010191727
Position 1683: 0.00012106897418181559
Position 4675: 0.00010768997708445502
Position 339: 0.00010623469224797568
Position 3923: 9.948052914144803e-05
Position 3861: 8.38687798632763e-05
