Gene = NDUFB6
index = 931
Annotated 5SS: [  282  2203 14253]
Annotated 3SS: [ 2109 14207 19217]
SMsplice 5SS: [ 282 2203 6244]
SMsplice 3SS: [ 2109  6149 19217]
top_k =  1000
Partition function (log Z): -8.29743932836555

Sorted 5' Splice Sites (High to Low Probability):
Position 2203: 0.8307364732879788
Position 6244: 0.7212565642680419
Position 282: 0.6633266901961915
Position 10416: 0.441929265863521
Position 6512: 0.3063392890165353
Position 19522: 0.3026832210392979
Position 14253: 0.29240180243344027
Position 201: 0.2903476506284269
Position 8469: 0.2582586338349748
Position 19301: 0.17590921640488544
Position 10585: 0.15640549994485334
Position 1691: 0.12285272749245331
Position 2207: 0.11488284291157365
Position 3060: 0.10092918287903677
Position 8943: 0.09840932262280674
Position 10342: 0.057761108356517515
Position 776: 0.03429609731925618
Position 2334: 0.03128203613816482
Position 11072: 0.02735393507280499
Position 1743: 0.021606604681230306
Position 767: 0.02058502036056342
Position 11034: 0.017672445913147403
Position 8827: 0.017670756817002902
Position 8263: 0.012588876046373439
Position 65: 0.012299874794455871
Position 10852: 0.011700275289154507
Position 1405: 0.011544506447348783
Position 493: 0.011289844037313196
Position 1601: 0.009352837600575979
Position 3069: 0.008187915748516409
Position 2543: 0.007122607946900314
Position 7801: 0.0069900589306266196
Position 2845: 0.006525413382313495
Position 457: 0.006297691176011678
Position 5190: 0.005569396508058062
Position 1747: 0.005476291315512176
Position 2714: 0.005382739833212295
Position 5239: 0.0048358269190444305
Position 2910: 0.004596491741028124
Position 3004: 0.004567512912438851
Position 9327: 0.0043319207661453385
Position 4213: 0.003977331358373212
Position 14: 0.0036638742333758184
Position 1090: 0.0036347068104691503
Position 1665: 0.003388781978718656
Position 5281: 0.0020031166911098183
Position 429: 0.0017654614151629562
Position 1085: 0.001742028132403624
Position 2470: 0.001530215025443973
Position 1298: 0.0015125639393379384
Position 2190: 0.0014780668182668736
Position 110: 0.00142802420238879
Position 6208: 0.0012866579153237136
Position 908: 0.0011442454844764333
Position 1020: 0.000983544487150546
Position 1625: 0.0009493561829660023
Position 526: 0.000893075095509677
Position 88: 0.0008647169737324908
Position 1207: 0.0008589500513476228
Position 3026: 0.0007848506819184448
Position 5034: 0.0007551263187595607
Position 1326: 0.0005940687292144607
Position 1392: 0.0005689986141697473
Position 50: 0.0005003564184260096
Position 43: 0.000477615607159237
Position 6258: 0.00047174366232023235
Position 1761: 0.00036506695178162367
Position 684: 0.00032104556695186686
Position 445: 0.00026200228438308506
Position 657: 0.00025011980673733355
Position 1196: 0.00023939917716858636
Position 662: 0.00018499459104970209
Position 7544: 0.0001774912715546801
Position 1966: 0.00017647895483329082
Position 349: 0.00016913250521791317
Position 2009: 0.0001684323121691959
Position 1917: 0.00015124483314095537
Position 996: 0.00013233592140637112
Position 993: 0.00011060719119794931
Position 1009: 0.0001099395563135032
Position 763: 0.0001063124838369189
Position 7316: 9.968117860990135e-05
Position 1161: 8.623431954332872e-05
Position 2341: 7.000134696074625e-05
Position 676: 6.336205064695167e-05
Position 626: 5.881549353357003e-05
Position 7074: 4.9931148989775615e-05
Position 2315: 4.758898161827549e-05
Position 2365: 4.53372721625146e-05
Position 389: 4.082993253744353e-05
Position 302: 3.754877407078117e-05
Position 1295: 3.5972107719374064e-05
Position 1369: 3.346975567047482e-05
Position 418: 3.287227183188148e-05
Position 409: 3.234976451759199e-05
Position 737: 3.165063583617974e-05
Position 746: 2.67945967739267e-05
Position 758: 2.425927556894666e-05
Position 564: 2.194286621115049e-05
Position 550: 2.18054981952337e-05
Position 1913: 2.151182520760066e-05
Position 1158: 2.0204765971507598e-05
Position 1233: 1.600651857280225e-05
Position 1272: 1.490899268990896e-05
Position 617: 1.3657399828984598e-05
Position 1629: 1.3461507157743524e-05
Position 4846: 1.2209595250341433e-05
Position 1223: 1.1737962205713686e-05
Position 4971: 9.615734252835846e-06
Position 6533: 9.173089789019564e-06
Position 4977: 8.93997296918344e-06
Position 1147: 8.869760905057318e-06
Position 4999: 8.693509644009292e-06
Position 2119: 8.224196607561936e-06
Position 2890: 6.978291178274075e-06
Position 3398: 6.4702525104820494e-06
Position 4944: 6.1753754509021925e-06
Position 2152: 5.943357344796482e-06
Position 2809: 4.254931570231393e-06
Position 3014: 3.171003341349173e-06
Position 2132: 2.5057173492057758e-06
Position 2090: 2.066209345966161e-06
Position 54: 1.8624170888238466e-06
Position 72: 9.787382330785896e-07
Position 545: 2.0810759381075877e-07
Position 84: 2.0685055849465413e-07
Position 57: 1.6288877927920185e-07
Position 725: 8.870497173222383e-08
Position 498: 6.336202442535022e-08
Position 74: 5.942650677625733e-08
Position 286: 4.730717015691349e-08
Position 817: 4.767757526176064e-09
Position 3: 2.7354449546105494e-09
Position 488: 6.500264464470331e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9749359127997895
Position 19217: 0.9354082492815764
Position 6149: 0.7273694075349697
Position 10255: 0.47490014698323973
Position 19662: 0.30918734944062737
Position 14159: 0.2643876559842215
Position 19413: 0.15917426715343586
Position 10500: 0.1498064150486796
Position 8361: 0.13079119067113024
Position 6333: 0.09937135139390078
Position 8419: 0.07520374976289972
Position 6343: 0.07477479213121567
Position 2937: 0.07016927978270675
Position 8692: 0.06413217745571671
Position 1486: 0.062042501713747776
Position 6315: 0.05010966200270433
Position 10892: 0.04738010943721358
Position 8252: 0.03870102328248586
Position 1517: 0.037153472156386695
Position 8859: 0.03313605650017062
Position 14207: 0.029427145975279193
Position 10155: 0.026602944663777786
Position 6431: 0.026152149887412
Position 2636: 0.02505875859737246
Position 1648: 0.02178145827399561
Position 363: 0.02166055658470876
Position 12974: 0.02008619931132934
Position 10578: 0.01964414426229611
Position 1579: 0.0176586965898139
Position 655: 0.017097458061816357
Position 2975: 0.014813864603795869
Position 6303: 0.013772151601954337
Position 8689: 0.012313098589446195
Position 2678: 0.011632683599685261
Position 5074: 0.011405381809403472
Position 8206: 0.011298608634362786
Position 1587: 0.010209653098942098
Position 17918: 0.009264417277319643
Position 6381: 0.008523812301908233
Position 16712: 0.008149267818525987
Position 1625: 0.007624763853453003
Position 8652: 0.0071034948554929206
Position 19593: 0.006814318243472066
Position 6269: 0.006299243603449285
Position 567: 0.005995885612865117
Position 10781: 0.005551025989519088
Position 7610: 0.004890598934354465
Position 6079: 0.0048351189755675905
Position 1089: 0.004264988347692664
Position 1272: 0.004116911091532042
Position 8436: 0.003950215063952282
Position 8308: 0.003911120690371199
Position 2740: 0.003827376969865564
Position 7877: 0.0038007033238513744
Position 6349: 0.0037596166789759557
Position 6282: 0.003504125015908629
Position 19679: 0.003416502606647934
Position 6015: 0.0033559569973235803
Position 10721: 0.003257783129195036
Position 2422: 0.0031048962892716524
Position 1533: 0.0030067878446272686
Position 2724: 0.002983706824761013
Position 9134: 0.002563975756472188
Position 8033: 0.0022886588816069557
Position 13089: 0.0022831016708485833
Position 2306: 0.002224865421946604
Position 94: 0.0020980670423277207
Position 6351: 0.0019855201171012967
Position 6477: 0.001959861708905439
Position 899: 0.001936978251410306
Position 2279: 0.0018896065466887464
Position 334: 0.0018037267057888688
Position 9180: 0.0017617491818151488
Position 6106: 0.0017076417941206403
Position 1916: 0.0015941431327727476
Position 6036: 0.0015913022682878366
Position 1268: 0.0015288228264258967
Position 831: 0.0015252166865189934
Position 2333: 0.0014806393201080325
Position 525: 0.001451500173243194
Position 215: 0.0013330609796558487
Position 7707: 0.0013146360284722299
Position 698: 0.0012901735855581967
Position 2393: 0.0012849572022236232
Position 4869: 0.0011456680325682065
Position 140: 0.001108501260602942
Position 626: 0.0010936771819491159
Position 1123: 0.0010770706558790068
Position 10674: 0.0010586148959174084
Position 1355: 0.0010397551255501706
Position 4074: 0.0010107241350970344
Position 4021: 0.0009979855450074132
Position 1664: 0.0009852285361475067
