Gene = SYNC
index = 1366
Annotated 5SS: [  512  8255 18862 19110]
Annotated 3SS: [ 7074 18736 19029 21258]
SMsplice 5SS: [  170   512 19110]
SMsplice 3SS: [  276 19029 22362]
top_k =  1000
Partition function (log Z): -15.780746801636917

Sorted 5' Splice Sites (High to Low Probability):
Position 512: 0.902121433534907
Position 170: 0.5422333327296073
Position 196: 0.404676648167933
Position 19110: 0.3957630199143007
Position 7215: 0.26045144003475895
Position 18862: 0.1439970096712332
Position 94: 0.03078183286502133
Position 1392: 0.0070313479191040015
Position 2340: 0.00437696131900004
Position 3392: 0.0038359247578375858
Position 5784: 0.0030294511610053274
Position 6040: 0.0030141726811622124
Position 1135: 0.0029344616740098464
Position 2855: 0.0027105200297421347
Position 934: 0.002443649850467558
Position 8255: 0.0021499905410378634
Position 2786: 0.0015440649096509058
Position 277: 0.001438950299427586
Position 359: 0.0010414856375952158
Position 376: 0.0009034026578833007
Position 3078: 0.0006826772118195833
Position 9806: 0.0006526063436911448
Position 245: 0.00047166340356899234
Position 159: 0.0003910330646027522
Position 1568: 0.0003454520187878601
Position 4726: 0.0002424834257543073
Position 5938: 0.00022528838953691854
Position 2642: 0.00021014669425124924
Position 6834: 0.00020595980483003375
Position 6919: 0.00020016002650049975
Position 9457: 0.00018670242051339528
Position 30: 0.0001833701106047919
Position 1974: 0.00018025049699261857
Position 6519: 0.0001791681003157862
Position 6007: 0.0001637396354814158
Position 1314: 0.00013208347867054045
Position 3040: 0.00010827644654929841
Position 3570: 0.00010248769888105686
Position 2921: 8.47223991075696e-05
Position 5466: 8.409161500324076e-05
Position 1074: 6.745588169626892e-05
Position 322: 3.052329013351834e-05
Position 851: 2.7711391303442593e-05
Position 652: 2.2373534175670335e-05
Position 614: 2.0068959656123422e-05
Position 556: 1.8707207285283643e-05
Position 2283: 1.1665689788966536e-05
Position 2006: 1.0054699956276507e-05
Position 941: 5.13251771128136e-06
Position 981: 3.6372223739396694e-06
Position 905: 3.3308188612116757e-06
Position 357: 2.8589670508016936e-06
Position 570: 2.6094453808136576e-06
Position 631: 1.471312408337119e-06
Position 448: 1.259170371673086e-06
Position 945: 9.963318660079681e-07
Position 1079: 8.834199407045227e-07
Position 1096: 7.806658462264752e-07
Position 2877: 7.768884309040582e-07
Position 363: 3.648727453948608e-07
Position 770: 3.167417265786545e-07
Position 1067: 2.8844172856387944e-07
Position 686: 2.842309692026358e-07
Position 2200: 2.72836365193794e-07
Position 1141: 2.061846433828029e-07
Position 700: 1.6496280252193603e-07
Position 520: 1.5255839041483682e-07
Position 704: 6.127299630527792e-08
Position 222: 4.26058032144132e-08
Position 992: 3.81513662244286e-08
Position 889: 1.950625713086164e-08
Position 1484: 1.5577288438630788e-08
Position 670: 1.4364196486058941e-08
Position 1330: 1.2467792246462567e-08
Position 533: 1.0109193506870379e-08
Position 620: 6.043152641258167e-09
Position 883: 3.214531465374934e-09
Position 855: 2.6229449854144795e-10
Position 789: 1.9400625807738444e-10
Position 678: 3.9496265578122726e-12
Position 617: 2.7833902649039037e-12
Position 708: 1.7228012052541535e-12
Position 606: 1.2921944614102508e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19029: 0.6273330157360925
Position 276: 0.5972009077842226
Position 308: 0.3044743469967926
Position 7074: 0.2484680677137133
Position 21258: 0.23897934752763356
Position 18736: 0.21973374475558732
Position 22362: 0.1895603555757586
Position 10123: 0.03311858357715968
Position 20963: 0.03299193721598992
Position 7111: 0.0306495021414406
Position 16115: 0.022447171676554287
Position 16648: 0.0141862741810124
Position 16511: 0.013682927181259168
Position 2428: 0.0084841704890409
Position 17805: 0.008276617871475118
Position 1244: 0.007430578437024147
Position 15451: 0.0070210927967648004
Position 17738: 0.005995167479855532
Position 8929: 0.00448060202224015
Position 2275: 0.004193762801679302
Position 16559: 0.003877049919318707
Position 15785: 0.0038151443777968575
Position 369: 0.003674165146803318
Position 5683: 0.0036667437229932808
Position 240: 0.0034886051987134212
Position 9626: 0.003414755883244346
Position 1182: 0.003321913442717515
Position 3121: 0.003307746707076755
Position 5895: 0.0031777973144469715
Position 1095: 0.0031520983719073546
Position 5391: 0.0031300544511785673
Position 1713: 0.002843259744827678
Position 311: 0.002734513526524064
Position 8468: 0.0024594401315863133
Position 11569: 0.0023660602163076937
Position 11461: 0.0023353860176842816
Position 765: 0.002289394992878806
Position 4607: 0.0018686822712329855
Position 12855: 0.0016585902931820075
Position 1025: 0.001639630469378826
Position 1664: 0.0015619675106727684
Position 611: 0.0015270660179578024
Position 13917: 0.00133186358217074
Position 14696: 0.0013117533928687062
Position 2499: 0.0012839842475202245
Position 8021: 0.0011804164095908707
Position 5551: 0.0011749640442979413
Position 5708: 0.001145682612680063
Position 10143: 0.0011225132226764518
Position 8002: 0.0011218710766545317
Position 2753: 0.0011091497849956933
Position 9504: 0.001100093280512675
Position 3294: 0.0010829663004291753
Position 1594: 0.0010702526004928087
Position 2903: 0.0010104013145918484
Position 4627: 0.001000157551626225
Position 2449: 0.0009841071559233677
Position 9384: 0.0009659254892738765
Position 2244: 0.0009517671760026644
Position 7169: 0.0008401068081049709
Position 806: 0.0008347524642296305
Position 10894: 0.0008331663685090752
Position 8190: 0.0008133542545997933
Position 3487: 0.0008021680023579252
Position 7640: 0.000792214190177751
Position 13205: 0.000789535470447449
Position 13497: 0.0007822786240453224
Position 2424: 0.0007560465074776759
Position 8660: 0.0007212124084385863
Position 8075: 0.0006407753465103554
Position 1473: 0.0006132790832983297
Position 7017: 0.000607537165228969
Position 2641: 0.0005797127619750828
Position 7978: 0.0005404832693292637
Position 9184: 0.0004792558994701926
Position 3698: 0.00042109125663204446
Position 10119: 0.00040916655344461694
Position 8630: 0.0004091220016887835
Position 11643: 0.0003998179512040429
Position 8925: 0.00039903830016811974
Position 8412: 0.0003662776347891958
Position 8771: 0.00035125823463095243
Position 1938: 0.0003433229383808444
Position 11055: 0.0003211660744835409
Position 2587: 0.00031981581598167056
Position 1312: 0.00031228594511448774
Position 3670: 0.0002988313102275991
Position 6540: 0.00028010543690237507
Position 441: 0.0002736745939036774
Position 8492: 0.0002701011884551532
Position 6833: 0.00023559691523427218
Position 2325: 0.00023491744027308894
Position 7798: 0.00022342091534121252
Position 8633: 0.00021911083898294075
Position 9647: 0.00021388402126690232
Position 7847: 0.0001979068732710996
Position 6366: 0.00018589858605873506
Position 4907: 0.00018177411172388868
Position 10719: 0.00018164792568121156
Position 6405: 0.00017616463381517006
Position 809: 0.00015977178986044315
Position 9608: 0.000153541921745088
Position 5844: 0.00015177514905167434
Position 5870: 0.00014840308363633247
Position 2785: 0.00014523296088745583
Position 5215: 0.00013958659154730113
Position 9208: 0.00013839122057579967
Position 1789: 0.000135993173014903
Position 5300: 0.00012996529175205343
Position 7648: 0.00012670421943212226
Position 2112: 0.0001262178587104349
Position 2920: 0.00011608770791760401
