Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456 2191]
SMsplice 3SS: [1061 1258 2104 2485]
top_k =  1000
Partition function (log Z): -0.5827762541365527

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.9438360444277729
Position 140: 0.8698956348915554
Position 2191: 0.49945456734367943
Position 2597: 0.390471918848984
Position 2628: 0.37741280230669483
Position 3757: 0.35788353557352476
Position 1456: 0.22895927291900248
Position 1464: 0.2083752062332475
Position 676: 0.18059151179083044
Position 4044: 0.17745528877672956
Position 1472: 0.17026831780172216
Position 916: 0.112769110304315
Position 2624: 0.08763721382983905
Position 1476: 0.06266744771088262
Position 1395: 0.056246086903061515
Position 1484: 0.031002338409807918
Position 3728: 0.028504584294676776
Position 1361: 0.027229886798636166
Position 933: 0.02634574063924592
Position 4073: 0.02416943745212078
Position 1480: 0.019858620283147797
Position 2698: 0.01645146917794395
Position 2222: 0.016409983635488443
Position 3848: 0.014664586258198956
Position 325: 0.010009522216406505
Position 1504: 0.00858545539115263
Position 2646: 0.00824082211977493
Position 3476: 0.004813632442312973
Position 80: 0.004797875432435747
Position 1516: 0.0038075944646212205
Position 985: 0.003331928488181963
Position 744: 0.0032398939728550276
Position 498: 0.0028999945811116236
Position 1528: 0.0020794121186788407
Position 1365: 0.0020390469360690305
Position 1584: 0.0017231115392808622
Position 3912: 0.0015928697862392404
Position 188: 0.001499226853434861
Position 4994: 0.0014964985140157431
Position 2405: 0.0012473664570931144
Position 1552: 0.0011081782267106613
Position 955: 0.0010978476420751098
Position 1090: 0.0010160187812796922
Position 2589: 0.0010152161440679422
Position 1532: 0.0007904707449992474
Position 4394: 0.000756918401447047
Position 1736: 0.0007276734139948205
Position 1556: 0.0007087125583584094
Position 1672: 0.0006690556741224893
Position 2376: 0.0006441746756684486
Position 1616: 0.0005969658336780377
Position 412: 0.0005797879108021254
Position 2601: 0.0005318375910888283
Position 3460: 0.0005315484901333228
Position 503: 0.0005017583752832188
Position 2704: 0.0004596992471778399
Position 481: 0.00038530379533353485
Position 1576: 0.00031481307888199826
Position 3328: 0.0002999530925108742
Position 1740: 0.0002874599245976278
Position 2124: 0.00028664987331418604
Position 443: 0.0002662448274404505
Position 1648: 0.000261950271149646
Position 1724: 0.00025742278305134885
Position 260: 0.0002486028903859512
Position 170: 0.000247136724870519
Position 1620: 0.0002132722064982037
Position 1608: 0.00020288998685902713
Position 296: 0.00020286248202923388
Position 1760: 0.00019782988071929297
Position 614: 0.0001849201057233342
Position 1168: 0.0001636303778855423
Position 1652: 0.00015592944425339554
Position 383: 0.0001435367054786492
Position 1688: 0.00014219819348366736
Position 1752: 0.0001356851709849091
Position 1712: 0.00012638550609073918
Position 1488: 0.00011672910784575175
Position 1628: 0.00011336885611615316
Position 1520: 0.00011206368957906465
Position 2195: 0.00010971597730008384
Position 1988: 0.00010523465926880388
Position 2212: 0.00010306465323523789
Position 1140: 0.00010141108369329106
Position 3026: 9.624887190299314e-05
Position 1664: 9.604022081487003e-05
Position 1776: 9.53672653700599e-05
Position 1768: 8.929000164843811e-05
Position 1536: 8.293554600988846e-05
Position 2583: 7.782298235973119e-05
Position 373: 7.51517173711433e-05
Position 1624: 7.497296164902818e-05
Position 820: 6.138140555840411e-05
Position 455: 6.058269286004539e-05
Position 2245: 4.837709193489724e-05
Position 1728: 4.546925920566304e-05
Position 680: 4.3272489280186504e-05
Position 716: 4.121487216159958e-05
Position 1784: 4.071319974504676e-05
Position 1374: 3.803405424543387e-05
Position 2348: 3.730489038268631e-05
Position 1122: 3.5825575617987455e-05
Position 87: 3.500487126577239e-05
Position 732: 3.341601427202831e-05
Position 748: 3.061689727878333e-05
Position 976: 2.9709277653432174e-05
Position 2491: 2.8707619338059863e-05
Position 359: 2.6553166253368458e-05
Position 308: 2.4183704276777588e-05
Position 1568: 2.3865938133634452e-05
Position 1544: 2.0654821713492065e-05
Position 1410: 1.9191300629383607e-05
Position 2206: 1.4603814627616434e-05
Position 1692: 1.4562431466714391e-05
Position 982: 1.3500788344508818e-05
Position 1029: 1.1554688516689795e-05
Position 1997: 1.1345186412928277e-05
Position 1008: 1.0062040420127987e-05
Position 1142: 9.084703595202162e-06
Position 1991: 7.384262846225299e-06
Position 631: 5.200687062334068e-06
Position 2928: 3.968912928553159e-06
Position 904: 3.0646067972311293e-06
Position 89: 2.1657108710434926e-06
Position 1078: 2.1579373379887402e-06
Position 84: 1.68473583229623e-06
Position 1280: 1.6831065201815793e-06
Position 49: 1.5498686407664565e-06
Position 535: 1.5130841764184052e-06
Position 1002: 2.6209211695711296e-07
Position 470: 9.032603087304508e-08
Position 71: 3.9627526383192554e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9748095748905173
Position 1061: 0.849076070289721
Position 1258: 0.8104335829228613
Position 2104: 0.5037058133638954
Position 3579: 0.35978786469714574
Position 3955: 0.21269251940523273
Position 4875: 0.1914135212376206
Position 4844: 0.16326428588472683
Position 877: 0.10079311309760003
Position 3651: 0.09272964790777177
Position 4026: 0.08473078401244155
Position 4734: 0.07613557404544774
Position 3978: 0.06009987049709739
Position 999: 0.051260278566502775
Position 4195: 0.04811216276020957
Position 788: 0.03855987182226651
Position 455: 0.03168514069671083
Position 4043: 0.026915390724781472
Position 4775: 0.019430604071634577
Position 3840: 0.01680939436001551
Position 294: 0.014568937626948449
Position 3655: 0.014467866539007447
Position 4433: 0.012621387705473379
Position 1381: 0.01157168864789175
Position 818: 0.01107472791619464
Position 2553: 0.010730831905373392
Position 459: 0.010435573811419572
Position 4144: 0.010301680423802124
Position 3381: 0.009371365955862179
Position 4811: 0.008723153885245983
Position 535: 0.008610322619126769
Position 519: 0.008508917166159065
Position 2770: 0.008106670079525284
Position 892: 0.00799451210130088
Position 3899: 0.007377515084462701
Position 4128: 0.007317141230598945
Position 542: 0.0071640692245767985
Position 2790: 0.006411306532057497
Position 3296: 0.0060037454490385455
Position 4596: 0.005434234629924059
Position 3749: 0.004708723321439298
Position 1301: 0.004635502297040571
Position 2036: 0.0043933228262002825
Position 4794: 0.004198496922897651
Position 4163: 0.0041697495896366055
Position 2075: 0.0040752552240113345
Position 4246: 0.0038594452133701765
Position 792: 0.003814645841180364
Position 2840: 0.00359788671825554
Position 1029: 0.0035419437295388092
Position 4849: 0.003421253695660202
Position 388: 0.003315843947780314
Position 601: 0.0032883004635396863
Position 4456: 0.00328081926500849
Position 5059: 0.003029791941922354
Position 5105: 0.0027546261683297772
Position 2123: 0.002737483610625466
Position 5084: 0.0026228091592343534
Position 3620: 0.002526943778421359
Position 4663: 0.002472087118622556
Position 5036: 0.002354604521748215
Position 4308: 0.0021644961866765546
Position 3009: 0.0018410280945485584
Position 4886: 0.001704697383542531
Position 4149: 0.0016676152276875124
Position 1981: 0.0014578077062710076
Position 3602: 0.0014513326951097868
Position 1325: 0.0014385649816701651
Position 2429: 0.001404972709366724
Position 2766: 0.0012440121221858396
Position 3614: 0.0011690554826013653
Position 729: 0.00116663253529301
Position 316: 0.0010899647590391745
Position 3718: 0.0010864653483055329
Position 2283: 0.0010124819999364698
Position 525: 0.0009741989949488867
Position 1985: 0.0009729158690824704
Position 1387: 0.0009260253411842367
Position 836: 0.0008329794933012862
Position 904: 0.0006974698161219473
Position 646: 0.0006785144610011228
Position 383: 0.0006444495533840689
Position 3151: 0.0006339785026151362
Position 235: 0.0006145757341828441
Position 737: 0.0005832642593983802
Position 2045: 0.0005157906006179363
Position 2931: 0.0004892019253047176
Position 774: 0.000465483688448197
Position 3628: 0.0004330062302765958
Position 1266: 0.00043086759463511706
Position 915: 0.000399321986364166
Position 909: 0.00039925436504762004
Position 1303: 0.0003917842171729439
Position 415: 0.00037268965236196533
Position 4687: 0.00037253840990186544
Position 612: 0.00036691251143329724
Position 3312: 0.00033451340119478707
Position 1844: 0.0003305552730854903
Position 492: 0.00029902284190784154
Position 844: 0.00025804768276596905
Position 1089: 0.00023875935908429695
Position 1002: 0.00023333272131798063
Position 1086: 0.0002287990238340333
Position 204: 0.00020979092088643987
Position 1008: 0.00020801141313744618
Position 400: 0.00020657988301976105
Position 976: 0.00016142798484716057
Position 4279: 0.0001426673123134896
Position 324: 0.0001395721332270217
Position 1073: 0.0001380753826619831
Position 1320: 0.0001354607931585346
Position 768: 0.0001008365052280187
Position 1262: 9.799518264822163e-05
Position 672: 8.885764361435806e-05
Position 2355: 8.58845667815049e-05
Position 3815: 6.876379187388895e-05
Position 405: 6.759368433777386e-05
Position 363: 6.722020872955248e-05
Position 264: 6.181590968095469e-05
Position 1104: 5.858795498669519e-05
Position 1856: 5.827105493725711e-05
Position 490: 4.85383245213639e-05
Position 2574: 4.806745707861616e-05
Position 3706: 4.795674134671873e-05
Position 3174: 4.177194073083951e-05
Position 2111: 3.8867939513789445e-05
Position 465: 3.594022834263545e-05
Position 208: 3.55889354645304e-05
