Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  1000
Partition function (log Z): -4.623428205879596

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.9537183045418722
Position 337: 0.6396623397610625
Position 558: 0.5281765032623986
Position 4400: 0.4644677802202137
Position 1144: 0.4539438707643166
Position 4783: 0.2546014128483267
Position 674: 0.20320969182520524
Position 199: 0.0852132609552677
Position 104: 0.05763315540594394
Position 3286: 0.05470477779360606
Position 2826: 0.04092907782142191
Position 1924: 0.04048168714188719
Position 934: 0.022899992624296966
Position 2182: 0.016622264742342817
Position 258: 0.015556521429395839
Position 1112: 0.012546764250368679
Position 2630: 0.011744331558192884
Position 2283: 0.011388198301465514
Position 1076: 0.009956828150644505
Position 361: 0.009849856171074742
Position 3035: 0.009326885496215858
Position 910: 0.008280065886756402
Position 2849: 0.007215228730102759
Position 91: 0.006823331418169256
Position 86: 0.006646459185184654
Position 2287: 0.006605713305669802
Position 4434: 0.006155520570984132
Position 1592: 0.005220782015934785
Position 947: 0.005185469023352574
Position 1527: 0.004844181188257597
Position 3798: 0.00430808869271374
Position 369: 0.0030482909231543264
Position 3193: 0.002249019112080099
Position 3770: 0.0018626888293273441
Position 3494: 0.001760793732545052
Position 2380: 0.0014283192744321078
Position 305: 0.001225617406248391
Position 215: 0.0010573285674868398
Position 2372: 0.0008975621969107319
Position 3049: 0.0007942311527028338
Position 1861: 0.0007327571535998217
Position 378: 0.0006958902859858395
Position 2803: 0.0006272918347720467
Position 1485: 0.0006131795114661173
Position 2401: 0.0005374712080655075
Position 2980: 0.0005355145266608784
Position 853: 0.0005118150794588914
Position 208: 0.0004926964570955384
Position 4404: 0.00040501748293967314
Position 724: 0.0003265684082740023
Position 5195: 0.00029275796183665236
Position 993: 0.0002684319124108217
Position 3276: 0.0002532452617278277
Position 2548: 0.00023994564664943152
Position 4469: 0.0002321610542096985
Position 2465: 0.00022899190789021586
Position 4577: 0.00021054468601920394
Position 4477: 0.00019843647035384015
Position 2087: 0.00018876582547146207
Position 4384: 0.00018670018236793552
Position 79: 0.0001770139368699435
Position 3660: 0.00016819439514517264
Position 152: 0.00014519820242011163
Position 316: 0.00012551131573860716
Position 775: 0.00012103498193299499
Position 3551: 0.0001116892783662002
Position 168: 0.00010934362953207637
Position 5211: 5.869568256565802e-05
Position 358: 4.91325973630773e-05
Position 781: 4.8601019638309273e-05
Position 94: 4.311333556850896e-05
Position 27: 4.0641669110509024e-05
Position 654: 3.7802291047285876e-05
Position 250: 3.4661028537782664e-05
Position 1531: 1.7018722519865113e-05
Position 1018: 8.900603041924034e-06
Position 233: 6.621313541952138e-06
Position 375: 5.108477695050432e-06
Position 307: 4.448739992414613e-06
Position 609: 2.7828810601724872e-06
Position 31: 2.6599864541302315e-06
Position 3017: 2.618682382725498e-06
Position 3076: 2.0910272303562255e-06
Position 873: 2.0762403159930986e-06
Position 2916: 1.1559326517691476e-06
Position 3264: 4.826712146332228e-07
Position 1003: 4.3897422627855086e-07
Position 272: 3.2326663611310445e-07
Position 157: 1.9328167549994363e-07
Position 1138: 1.8829196717261805e-07
Position 499: 1.8552429191571635e-07
Position 3128: 1.1352589911137549e-07
Position 459: 1.0121219658816266e-07
Position 436: 1.001103530861298e-07
Position 3266: 8.84410020477506e-08
Position 467: 6.87744126915952e-08
Position 290: 5.616868533617478e-08
Position 189: 5.599379054344658e-08
Position 574: 5.4899522962625034e-08
Position 1060: 3.253140643202552e-08
Position 205: 1.979285744502558e-08
Position 721: 1.4193227725791488e-08
Position 562: 1.3557541791921371e-08
Position 547: 1.2496697957776623e-08
Position 644: 8.363864546060908e-09
Position 602: 6.786384791815841e-09
Position 638: 8.073148687174169e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9464412277708653
Position 4176: 0.5350580705494076
Position 993: 0.4577107374030456
Position 491: 0.36262445256696363
Position 5042: 0.2770381012371785
Position 4698: 0.21644763154994154
Position 3180: 0.1843185584394983
Position 441: 0.1771893662646689
Position 4863: 0.15312098979880764
Position 3342: 0.05209568717458764
Position 5241: 0.04666285293132492
Position 4076: 0.044809096273821875
Position 4999: 0.04085118523866628
Position 4646: 0.03834048952206324
Position 4313: 0.02537944185426254
Position 3994: 0.025210341010148154
Position 1833: 0.024241841907297283
Position 2695: 0.021813731753090336
Position 818: 0.021750910299924674
Position 2764: 0.0210617032419336
Position 1752: 0.015201782176434055
Position 2084: 0.014946285781100452
Position 5136: 0.014913423728405945
Position 3586: 0.014597353097113023
Position 2154: 0.014441230425991032
Position 2962: 0.012246296713805314
Position 4490: 0.011324355255656409
Position 1111: 0.011036939531021337
Position 2667: 0.00936333974607124
Position 4009: 0.009215101022467798
Position 2484: 0.008678895548941598
Position 5192: 0.008350049765937725
Position 668: 0.007011946101276253
Position 5171: 0.006229738778366307
Position 2260: 0.0060250222223396325
Position 4665: 0.00582848923124428
Position 594: 0.00538255929440361
Position 4238: 0.0050996498744213786
Position 728: 0.004954248603924171
Position 5338: 0.00495367107303961
Position 4866: 0.004822017662817051
Position 3364: 0.004367181846378734
Position 3634: 0.0043605564415643006
Position 509: 0.004343047607570407
Position 1467: 0.004198348590243327
Position 2943: 0.0040430340394101575
Position 3968: 0.0037726868434453244
Position 3143: 0.0032795036700866255
Position 4207: 0.002996972395485695
Position 1785: 0.0029803394490174697
Position 4947: 0.002971127084134211
Position 3689: 0.0027483619003950627
Position 591: 0.0025300731567481213
Position 760: 0.0025211876380533405
Position 5022: 0.002513711094285357
Position 1003: 0.0022160347501248958
Position 2993: 0.0021345857614583352
Position 2514: 0.0020929027610245977
Position 1403: 0.0019332530018172857
Position 853: 0.001845848659337575
Position 4399: 0.0017947634501101512
Position 1234: 0.0017884332667854985
Position 451: 0.0017138390935827863
Position 4288: 0.0016916176932840422
Position 2634: 0.0016718029753583804
Position 4030: 0.0016431608354209417
Position 673: 0.0016175549361764517
Position 4602: 0.001493845050180956
Position 873: 0.0014848191342009375
Position 4587: 0.001455232019308226
Position 4670: 0.0014095695459736763
Position 279: 0.0013441834764473068
Position 5266: 0.0012949529611617926
Position 2341: 0.0012828359825088453
Position 4608: 0.001262987386452576
Position 4779: 0.0011962635478181057
Position 3619: 0.0011731607150523716
Position 4316: 0.0011577023935546511
Position 4702: 0.0011464483105987876
Position 1396: 0.0011363366681177737
Position 4433: 0.0011357611623529675
Position 4337: 0.0011357152682035495
Position 789: 0.0010587015809055645
Position 493: 0.00100711928334283
Position 4234: 0.0009824883526470631
Position 1453: 0.0009685069017467778
Position 3493: 0.0009529018160042181
Position 4821: 0.0009495069312776596
Position 4634: 0.0009252788088264052
Position 185: 0.0008542105003628639
Position 1030: 0.0008046065225234516
Position 4512: 0.0007839234152154756
Position 5288: 0.0007508160045082414
Position 4034: 0.0007226390623518555
Position 1960: 0.0007131145611806652
Position 4766: 0.000687381841602594
Position 258: 0.0006575648789715708
Position 3279: 0.0006361889914022229
Position 1530: 0.0006222483980879442
Position 650: 0.0006146021940333306
Position 4037: 0.0006067702975008346
Position 3916: 0.0004964518485712356
Position 1757: 0.00048462554860587755
Position 3864: 0.0004655050504329134
Position 3604: 0.00041517097448843187
Position 3182: 0.00040343890489926473
Position 2090: 0.00040254779032837214
Position 1923: 0.0003788777506679162
Position 1623: 0.00037502458058472646
Position 4184: 0.0003228730718206171
Position 887: 0.0003224630476360442
Position 3261: 0.000315426285891337
Position 4746: 0.0002833141483891119
Position 4285: 0.0002821884376481124
Position 411: 0.0002787902487512015
Position 764: 0.0002585841495409933
Position 3740: 0.0002585700970943644
Position 330: 0.000247454316061914
Position 3150: 0.00024710303037302987
Position 3310: 0.0002469078021370765
Position 4460: 0.00023890738631060794
Position 1273: 0.00022486298101566954
Position 396: 0.00021983152547169337
Position 3473: 0.00020659996617926435
Position 574: 0.00018993241046270449
Position 1036: 0.0001776793326740733
Position 4016: 0.00016074363473057716
Position 791: 0.00015467984634429105
Position 2798: 0.00015448561921544622
Position 1060: 0.00014925599272719715
Position 3400: 0.00014834192379302764
Position 615: 0.00014587095750879283
Position 415: 0.00014424699109124082
Position 517: 0.00014131130095305585
Position 3049: 0.00013463067308530245
Position 3974: 0.0001300178420185652
Position 327: 0.00012480639158736985
Position 2216: 0.00010461644421218418
Position 3778: 9.740596594398813e-05
Position 408: 9.493213456853666e-05
Position 3737: 8.288045647734338e-05
Position 462: 7.977420713319928e-05
Position 826: 7.101046102050417e-05
Position 1678: 6.208109013681784e-05
Position 4463: 5.674937007063942e-05
Position 3030: 4.050372066121996e-05
Position 157: 4.02733529503819e-05
Position 3414: 3.9151239543657464e-05
Position 3756: 3.610317746931587e-05
Position 1591: 3.3962802425860896e-05
Position 282: 2.6257388771915295e-05
Position 766: 2.239685189025829e-05
Position 1192: 2.124616703265562e-05
Position 296: 1.7403232962808698e-05
Position 290: 1.6494305706467978e-05
Position 3068: 1.0031205624945228e-05
Position 1507: 7.908511391646778e-06
Position 369: 7.772818789773715e-06
Position 690: 7.706791067712794e-06
Position 829: 6.599607806208354e-06
Position 129: 5.862108275414382e-06
Position 933: 5.812244594019036e-06
Position 453: 5.061927619347099e-06
Position 393: 4.827828721603432e-06
Position 535: 4.809291239888125e-06
Position 526: 4.392721359802156e-06
Position 1009: 4.319277913479687e-06
Position 1877: 3.961936437754996e-06
Position 910: 3.762530305274038e-06
Position 1473: 3.128246117072215e-06
Position 413: 2.2734603735263057e-06
Position 628: 2.246397399171079e-06
Position 187: 2.1598039524079713e-06
Position 333: 2.146757864509133e-06
Position 562: 1.5994110104866537e-06
Position 425: 1.575297695874677e-06
Position 538: 1.442096350321735e-06
Position 1900: 1.2074213273449017e-06
Position 609: 1.1527796420656485e-06
Position 622: 1.1067252797273932e-06
Position 1130: 8.85850094364887e-07
Position 554: 6.819835974809784e-07
Position 381: 5.393683476933345e-07
Position 523: 4.402212695699478e-07
Position 654: 3.7455948146216813e-07
Position 1244: 3.391528842352097e-07
Position 173: 2.901532961789282e-07
Position 373: 2.0600379205490858e-07
Position 132: 1.982648767707458e-07
Position 355: 1.4757439435132586e-07
Position 162: 9.327803869666462e-08
Position 921: 5.042721638662022e-08
Position 1048: 2.230699718549848e-08
Position 540: 7.950674559656661e-09
Position 142: 5.313285332335351e-09
Position 617: 5.208574686291175e-09
Position 1076: 4.4149571686459e-09
Position 111: 3.308462962683643e-09
Position 108: 1.4659733404866807e-09
Position 90: 9.293789934864987e-10
Position 375: 2.738514342730863e-10
Position 341: 7.008780826571171e-12
