Gene = GFM1
index = 586
Annotated 5SS: [  438  1504  2020  2670  4880  7969  9190 10354 14782 16698 18407 21197
 22109 37880 40391 46046 46915]
Annotated 3SS: [ 1350  1886  2464  4762  7817  9031 10268 14643 16595 18349 21058 22025
 37716 40245 45884 46860 47057]
SMsplice 5SS: [  293  1504  2020  2670  4880  7665  7969  9190 10354 14782 16698 17463
 21197 22109 37880 40391 41489 42253 47201]
SMsplice 3SS: [ 1350  1886  2580  4762  7566  7817  9031 10268 14643 16595 17364 21058
 22025 37716 40245 41373 42158 47057 48162]
top_k =  1000
Partition function (log Z): 14.604248352826367

Sorted 5' Splice Sites (High to Low Probability):
Position 37880: 0.9999976468321001
Position 16698: 0.9989877246497711
Position 22109: 0.9975100967168706
Position 21197: 0.9819136984426824
Position 9190: 0.9306300871423633
Position 1504: 0.9211151630028245
Position 2020: 0.9168422295450773
Position 40391: 0.8862155354934398
Position 4880: 0.7562682840492045
Position 10354: 0.7539152119294924
Position 28012: 0.7459263882344839
Position 7665: 0.6989996372382395
Position 2670: 0.6877561599531004
Position 47201: 0.6644414123896791
Position 7922: 0.6473416890513585
Position 17463: 0.6209721253829141
Position 42253: 0.5883294291351909
Position 11829: 0.579652969168911
Position 41489: 0.5545349863686659
Position 41319: 0.5023738293292132
Position 293: 0.4877918049734036
Position 47795: 0.46831739072600226
Position 47371: 0.4337487061036066
Position 438: 0.395812390788042
Position 21800: 0.28212528846888496
Position 5784: 0.2593810827054302
Position 14786: 0.2589646463667151
Position 27962: 0.25407259761956924
Position 14799: 0.219151857152649
Position 3928: 0.21019349125742434
Position 18407: 0.20450641883700202
Position 24858: 0.1937807303339564
Position 44065: 0.1854110771506378
Position 47152: 0.13258596486840676
Position 20: 0.11684742785321715
Position 25297: 0.11651178303737567
Position 5841: 0.09847052887519352
Position 14822: 0.09052315528271233
Position 46915: 0.08371102281020952
Position 14737: 0.0779994768044355
Position 3867: 0.07134652190497305
Position 21630: 0.06893568677110579
Position 19591: 0.0686578899054666
Position 22718: 0.0660990465835188
Position 25051: 0.05718480982514175
Position 24605: 0.05564084674602115
Position 19883: 0.055130933724220635
Position 20387: 0.05490106913813012
Position 20428: 0.05306486537619417
Position 10480: 0.04519457887795031
Position 21681: 0.03894994473229035
Position 1249: 0.038663064652129105
Position 8141: 0.03707818322430792
Position 21625: 0.03579955943903176
Position 19412: 0.03480365304948706
Position 19320: 0.03447310282345885
Position 44035: 0.03403392247395113
Position 38736: 0.030265408637250493
Position 25469: 0.027933913524747514
Position 8548: 0.027404739086820895
Position 23277: 0.02632725569363676
Position 5775: 0.02632170558787401
Position 46046: 0.02420388164121476
Position 16980: 0.023981961594999893
Position 2336: 0.02323775330374748
Position 8457: 0.021524564530884027
Position 14845: 0.020840959304805517
Position 14524: 0.020746002676968085
Position 13809: 0.02026224369759234
Position 629: 0.020259648560659618
Position 21471: 0.019336810597335514
Position 2216: 0.019250628321261214
Position 4645: 0.01812652451288537
Position 21484: 0.014701077739232755
Position 48040: 0.012488377963308922
Position 5879: 0.012026935286516821
Position 11796: 0.011854875438256952
Position 11636: 0.01107190952363356
Position 4828: 0.01099942627812467
Position 42362: 0.010944967696115328
Position 21770: 0.010943687699757856
Position 18531: 0.009774453846153048
Position 15392: 0.009512603390153026
Position 20784: 0.009241052051814143
Position 44127: 0.008967986643810908
Position 1517: 0.008854419906109539
Position 18832: 0.008826181069286067
Position 4736: 0.008712349420804791
Position 8538: 0.008552480844332069
Position 564: 0.008484582934003502
Position 20889: 0.008066868827098738
Position 20273: 0.00795342506941146
Position 19271: 0.007841062881691884
Position 8418: 0.007641277862736174
Position 48052: 0.006945861834168618
Position 14826: 0.006746007294754804
Position 44059: 0.006521486244201799
Position 4566: 0.006387555191668993
Position 16883: 0.005927877740445694
Position 8125: 0.005645194601351611
Position 166: 0.005604990068427992
Position 4186: 0.005120417542320493
Position 11695: 0.005090478531529126
Position 1605: 0.005062431745702194
Position 21464: 0.004899352755402087
Position 7166: 0.004854451656318092
Position 3436: 0.004414198143652711
Position 2736: 0.0041515382567572385
Position 5149: 0.004064862466198814
Position 3668: 0.003621581111215051
Position 42194: 0.003416863835153526
Position 6307: 0.003219311533238075
Position 15100: 0.0031239194623961623
Position 17037: 0.003020215801096375
Position 1318: 0.003011650857417222
Position 586: 0.002980564912196852
Position 21784: 0.002979594774650582
Position 6530: 0.002931402444552774
Position 7973: 0.0028115899472602604
