Gene = CXCL14
index = 421
Annotated 5SS: [ 565  846 4708]
Annotated 3SS: [ 739 4593 7410]
SMsplice 5SS: [ 565  846 4708]
SMsplice 3SS: [ 739 4593 7410]
top_k =  1000
Partition function (log Z): 1.9424454385844254

Sorted 5' Splice Sites (High to Low Probability):
Position 4708: 0.9954228302648456
Position 565: 0.9839808984816675
Position 846: 0.9714653030663093
Position 4936: 0.18400182248824354
Position 2134: 0.12623626944292565
Position 6951: 0.12466437421820438
Position 5262: 0.09504277909555368
Position 4076: 0.05418921631100425
Position 5753: 0.0538755741654467
Position 5191: 0.03558842289559761
Position 195: 0.028481483069331882
Position 3995: 0.027212948379999758
Position 5243: 0.026301131400224304
Position 874: 0.024473837454192935
Position 5102: 0.020048293053783344
Position 5110: 0.0175979503847158
Position 5147: 0.014130603848253277
Position 5377: 0.011897347736821962
Position 5463: 0.011333410583378584
Position 3714: 0.010314577315908204
Position 7224: 0.009903258028069326
Position 5016: 0.009079992478706023
Position 3688: 0.008896474901170176
Position 3528: 0.007379723894173563
Position 4080: 0.007355205506038955
Position 3721: 0.0066851333079612826
Position 7601: 0.00589991464661987
Position 3574: 0.005889987762689424
Position 2052: 0.004985155208219243
Position 7141: 0.004596919502467581
Position 2174: 0.004116194125552151
Position 1814: 0.003941976999797053
Position 6746: 0.0037592593664331707
Position 6094: 0.0034086444730551608
Position 104: 0.0030392965198193125
Position 80: 0.0030335696450040383
Position 3974: 0.0026840247679844184
Position 3682: 0.0026476397926327635
Position 7027: 0.0018846169541663657
Position 163: 0.0017298270343786718
Position 7972: 0.0016618610538926964
Position 3831: 0.0016089153674754926
Position 1961: 0.001608535945294556
Position 17: 0.0015472270937586026
Position 4618: 0.0015185712654361228
Position 4173: 0.0015028186742097513
Position 1441: 0.0013773763977044215
Position 495: 0.0013696778909219104
Position 2992: 0.001318316363194522
Position 841: 0.0012879685729618481
Position 4445: 0.0012537163163670168
Position 1395: 0.001252445116011812
Position 5593: 0.0011383603941660606
Position 4353: 0.0009347595148571757
Position 1219: 0.0008912118705769688
Position 7428: 0.0007708173719276007
Position 53: 0.000753535194701391
Position 65: 0.0007124929078043662
Position 6494: 0.0006932053384832382
Position 3206: 0.0006138398906390058
Position 3280: 0.000563056613551016
Position 86: 0.0005526559834748536
Position 3531: 0.0005494273352090296
Position 1473: 0.0004241643834163344
Position 7079: 0.0004236549630996537
Position 1069: 0.0004179944971202631
Position 74: 0.0003946915461879348
Position 2801: 0.00039438610358512067
Position 569: 0.00038331777818282985
Position 2952: 0.0003702302764437987
Position 4303: 0.00032167836455197546
Position 2552: 0.0003150253844925975
Position 7198: 0.00030834648365895943
Position 816: 0.0002916929642850019
Position 1753: 0.0002916549325272254
Position 3694: 0.0002727647295540377
Position 2798: 0.0002616843101705822
Position 106: 0.0002488104407540215
