Gene = NTPCR
index = 967
Annotated 5SS: [  121  5096  5820 19495]
Annotated 3SS: [ 4932  5722 19284 27538]
SMsplice 5SS: [  121  5096  5820 13713 15686 17246 17487 18430 18652 19495]
SMsplice 3SS: [ 4932  5722 13563 15587 17160 17434 18268 18544 19284 27538]
top_k =  1000
Partition function (log Z): 0.06143267942616015

Sorted 5' Splice Sites (High to Low Probability):
Position 121: 0.942543550930396
Position 17487: 0.8801449507133735
Position 13713: 0.8616300007054388
Position 18430: 0.8193668673121827
Position 5820: 0.7063207930505044
Position 17246: 0.7010205086529409
Position 19495: 0.6645270478088929
Position 5096: 0.579659015048344
Position 6206: 0.4875181431965169
Position 18652: 0.46905627212309314
Position 15686: 0.45923713315659664
Position 7283: 0.43852779688745297
Position 27685: 0.39439082514584817
Position 15690: 0.3773174041103878
Position 7423: 0.3512347707515586
Position 5824: 0.28053094702621534
Position 7483: 0.27046378460365583
Position 8745: 0.2570444812730546
Position 14741: 0.25644575790925717
Position 9356: 0.20280370222618507
Position 13004: 0.17568791304888115
Position 16003: 0.16185918800978522
Position 509: 0.1571808072697623
Position 30211: 0.1429630742576113
Position 14198: 0.11841355565085047
Position 23813: 0.11750944324251894
Position 4658: 0.11545295200601438
Position 8709: 0.10806979932040814
Position 16378: 0.10546208155649979
Position 10098: 0.0967718974696457
Position 19203: 0.09389717318582823
Position 20705: 0.07126926289645955
Position 898: 0.07055667175474711
Position 16206: 0.07045988978369615
Position 27583: 0.06594979438104613
Position 2584: 0.058698837092672
Position 821: 0.05407774530707593
Position 7129: 0.05400818837175534
Position 24555: 0.051644676108829224
Position 8092: 0.04848566345974022
Position 3677: 0.04300538866329105
Position 18953: 0.041530987494972256
Position 16161: 0.0392134888665383
Position 19791: 0.0339358919050924
Position 19953: 0.03392335062970343
Position 13814: 0.0258094679555537
Position 19617: 0.024429083161989697
Position 14612: 0.024074442567732716
Position 19835: 0.022967247126113415
Position 3954: 0.021233948281870522
Position 20027: 0.02028968489897901
Position 14364: 0.020206262791191996
Position 20848: 0.018782947370791586
Position 13989: 0.018586391087460245
Position 12246: 0.018536525392496665
Position 19375: 0.018426039872259683
Position 14700: 0.01598507980754829
Position 7432: 0.01585464821242996
Position 21829: 0.01564513751938262
Position 6059: 0.015197411602838272
Position 16992: 0.0147038635358878
Position 19992: 0.01461516257888415
Position 12079: 0.014429102357782315
Position 24077: 0.01423276269987634
Position 16821: 0.013233840656362664
Position 30560: 0.01291708632359714
Position 3934: 0.012803296058331977
Position 7823: 0.011488404018315641
Position 2717: 0.011332970610453654
Position 5357: 0.011105660374673467
Position 5526: 0.010996426129223661
Position 2162: 0.010662975232836519
Position 2380: 0.010405895375942437
Position 6201: 0.010089633622786394
Position 85: 0.00977882789510191
Position 11027: 0.00850422857881051
Position 11573: 0.007279445059480633
Position 15219: 0.007263939589892426
Position 12616: 0.007241018756180062
Position 22971: 0.0071599908782878745
Position 17321: 0.006974937800990774
Position 560: 0.0069317363665191145
Position 20715: 0.006042442859493476
Position 4180: 0.005971464900275571
Position 4234: 0.005210129623047199
Position 19486: 0.005196202240423625
Position 4444: 0.004615867754188585
Position 18617: 0.004222828370641388
Position 845: 0.0041671526549181236
Position 696: 0.0038908800052880966
Position 6369: 0.003814335973940817
Position 17553: 0.0037615895726369358
Position 5546: 0.0033931963710581168
Position 1749: 0.002698726962805707
Position 2701: 0.0026522889377263905
Position 7437: 0.002630119058063151
Position 17525: 0.002580573242622142
Position 17557: 0.0025651046003950955
Position 399: 0.002555541812013074
Position 28023: 0.0024394335554590234
Position 2680: 0.0024223237347988447
Position 17638: 0.0023759581114155006
Position 5367: 0.0023115885876076755
Position 5091: 0.00218888724561637
Position 522: 0.0021420013364823365
Position 20864: 0.0020975781958723822
Position 1076: 0.0020654976160605736
Position 18752: 0.001942796580770081
Position 4966: 0.0019393658273899937
Position 21588: 0.0018592389140505282
Position 16168: 0.0017734174108425267
Position 4875: 0.0016898528804477643
Position 833: 0.0015786244404631972
Position 441: 0.0015554685473383267
Position 4257: 0.0014576310755807643
Position 18327: 0.0013586479463591169
Position 19179: 0.001246407611092436
Position 5765: 0.0011343941988487
Position 17610: 0.001046897237270262
Position 9477: 0.0010309191563963281
Position 1156: 0.0009924731841428715
Position 5063: 0.0009152758910991583
Position 27614: 0.0008044940720387739
Position 9450: 0.000749468480200883
Position 16304: 0.0007314741674107655
Position 2744: 0.0007210019936937488
Position 6955: 0.0006972668514598324
Position 3763: 0.0006926182060923784
Position 19989: 0.0006815018481759747
Position 12502: 0.0005486743361429127
Position 4971: 0.0005445497785452
Position 5019: 0.0005251739648323697
Position 7760: 0.0005025886784557911
Position 5723: 0.0004916895984373417
Position 14191: 0.00046806684179924994
Position 19613: 0.000444262846387366
Position 16382: 0.00042624103067830137
Position 6219: 0.0003769003020288775
Position 4987: 0.00036765838357411527
Position 152: 0.00035673945670614324
Position 682: 0.0003063144769985867
Position 4296: 0.0002704945424381809
Position 4281: 0.00026144302413557785
Position 17538: 0.00020621674306330937
Position 1240: 0.00018537750134711036
Position 2374: 0.00017381939260910215
Position 6572: 0.0001683322662053049
Position 6791: 0.00014751371028524178
Position 5828: 0.00014736978971590105
Position 5863: 0.00014596223842499646
Position 6712: 0.00011085013274781874
Position 3056: 0.00010212919172469207
Position 6016: 9.537465048772691e-05
Position 161: 6.826879750118253e-05
Position 337: 6.408698145690447e-05
Position 260: 5.1230150862218804e-05
Position 595: 4.780842823593267e-05
Position 471: 4.3269954493030873e-05
Position 19317: 4.047806402489245e-05
Position 295: 3.526165335217163e-05
Position 1865: 2.1836710013344565e-05
Position 27698: 1.8169131670279553e-05
Position 1000: 1.7938256678745594e-05
Position 7111: 1.6285797312165706e-05
Position 2367: 1.560374608365554e-05
Position 7414: 1.5161695511013704e-05
Position 1327: 1.4420153288520941e-05
Position 835: 1.1419187567172232e-05
Position 2108: 1.1409372829960522e-05
Position 756: 1.0453468727322426e-05
Position 12: 9.251960283668169e-06
Position 1932: 9.06204749298719e-06
Position 1022: 9.029685597727746e-06
Position 428: 8.109493580581781e-06
Position 19139: 6.746087931693547e-06
Position 99: 6.448298342951632e-06
Position 872: 6.079101157677516e-06
Position 2183: 5.544517726469728e-06
Position 815: 5.346376621342751e-06
Position 272: 4.960739322402409e-06
Position 760: 4.295099322163241e-06
Position 526: 3.999141457996363e-06
Position 1355: 3.936848952071191e-06
Position 1236: 3.829191743284259e-06
Position 476: 3.6234825623159414e-06
Position 411: 3.264387166230146e-06
Position 205: 3.2362249769010923e-06
Position 495: 2.6709782730382763e-06
Position 592: 2.3957650861122215e-06
Position 2384: 2.35584790721073e-06
Position 345: 1.0186699842433685e-06
Position 195: 6.535711842727783e-07
Position 190: 2.5469609694777364e-07
Position 276: 2.3729863196494425e-07
Position 235: 1.891253117954729e-07
Position 484: 1.0859961606280259e-07
Position 101: 7.9853802166458e-08
Position 416: 3.085030821033102e-08
Position 263: 5.820700843441309e-09
Position 951: 3.170996968169841e-09
Position 502: 7.493599127828988e-10
Position 422: 6.33115482864741e-10
Position 570: 1.261870753833246e-10
Position 425: 6.632166030577394e-11
Position 414: 2.3293274011215824e-12
Position 544: 2.8079213760249026e-14
Position 617: 1.431957482577604e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5722: 0.9803943712102908
Position 27538: 0.9608601020793961
Position 15587: 0.8404582084228851
Position 18268: 0.8282250086213968
Position 17434: 0.7769331910696557
Position 13563: 0.7523816059596683
Position 17160: 0.6902536099938313
Position 19284: 0.5872276160095354
Position 4932: 0.582233957106298
Position 6103: 0.4752401621025474
Position 18544: 0.4670093508166842
Position 8592: 0.3646485579648309
Position 14643: 0.2554452052481573
Position 7377: 0.24655305869272667
Position 7371: 0.24460947867383195
Position 31713: 0.16750199724379605
Position 12803: 0.16426989153724456
Position 7045: 0.15670738285421043
Position 16103: 0.15034840974049382
Position 30155: 0.15031788574958097
Position 7024: 0.1403849763483062
Position 13487: 0.13613189374753748
Position 27859: 0.12728740441749578
Position 6927: 0.12078515531789856
Position 7335: 0.1190307518463741
Position 9253: 0.11349701866142896
Position 15941: 0.10281293795634482
Position 23700: 0.09899713676019939
Position 9744: 0.09170505499355734
Position 9280: 0.09069235935040343
Position 20625: 0.08526381917238465
Position 19049: 0.07392912478342636
Position 13984: 0.0715851300824572
Position 2454: 0.07074339661550968
Position 19399: 0.07009042354171667
Position 414: 0.06850092251340117
Position 19875: 0.06605782469288161
Position 669: 0.06461057981488832
Position 15897: 0.0551425788975397
Position 4600: 0.0526124789957619
Position 17316: 0.04493597298590943
Position 3598: 0.04394574211417949
Position 33044: 0.03985661195093584
Position 7115: 0.03689148212284332
Position 19750: 0.03645600315383565
Position 24345: 0.035846011788126596
Position 30490: 0.03515995762048658
Position 14299: 0.035011203466415154
Position 19262: 0.03469104477289356
Position 16066: 0.034061824055742845
Position 16300: 0.03365785685216964
Position 7926: 0.03300702282988931
