Gene = IZUMO3
index = 723
Annotated 5SS: [ 253  465  705 1476 2013]
Annotated 3SS: [ 389  614 1394 1921 2308]
SMsplice 5SS: [ 465  705 1476 2013]
SMsplice 3SS: [ 614 1394 1921 2308]
top_k =  1000
Partition function (log Z): 5.9140942236543514

Sorted 5' Splice Sites (High to Low Probability):
Position 705: 0.9883706101671371
Position 2013: 0.9097836163956288
Position 465: 0.6194885281102734
Position 1476: 0.541900801186123
Position 253: 0.49430486555057934
Position 1491: 0.41261746231090546
Position 1129: 0.24967309004145952
Position 470: 0.20542503347795488
Position 1061: 0.08887620127793845
Position 219: 0.08717608972234552
Position 2195: 0.03079475328962713
Position 934: 0.022386118525231397
Position 1331: 0.0166132500228773
Position 349: 0.010086764102539877
Position 1450: 0.009204849571619564
Position 817: 0.008483936687885
Position 1987: 0.0030198029613081414
Position 401: 0.0026232759790514194
Position 15: 0.0023667503828133604
Position 490: 0.0020425074786682477
Position 31: 0.0016130680756019434
Position 962: 0.0015078379439670395
Position 835: 0.0011187336318492272
Position 1593: 0.001088153335919208
Position 2000: 0.0010440621384633002
Position 709: 0.0008498115940109189
Position 97: 0.0007694342042132336
Position 1783: 0.0007010759310870606
Position 1774: 0.0005882450597518804
Position 246: 0.0004634711233416428
Position 1833: 0.00040016055797180715
Position 41: 0.000321511612852974
Position 1066: 0.0003150279249533292
Position 1407: 0.0002852301673019282
Position 2043: 0.00023597287278728739
Position 325: 0.00023012010946277925
Position 1292: 0.00022213068798444252
Position 367: 0.0001832984020498549
Position 392: 0.00017013767653257475
Position 1552: 0.00014080756304965967
Position 2113: 0.00013258253756257257
Position 409: 0.00010568728495394624
Position 1587: 0.00010465843379932139
Position 943: 9.128134959151848e-05
Position 229: 9.004890695004413e-05
Position 88: 8.287910255001341e-05
Position 248: 7.510594074341627e-05
Position 1528: 7.285780387263363e-05
Position 2155: 6.928403408716474e-05
Position 1814: 6.796990666086346e-05
Position 938: 6.271636279524148e-05
Position 483: 6.106526659507966e-05
Position 278: 4.6007287858844896e-05
Position 494: 4.503669578281634e-05
Position 38: 4.384909292631032e-05
Position 1811: 4.0813785673686073e-05
Position 1154: 3.843269325605111e-05
Position 156: 3.601481797530516e-05
Position 737: 3.500135530999372e-05
Position 1624: 2.9134193577244514e-05
Position 421: 2.3980657593102957e-05
Position 1051: 2.2732790669221534e-05
Position 1048: 2.2011312450529323e-05
Position 1563: 1.8377854572696594e-05
Position 404: 1.443224990463597e-05
Position 949: 1.3387306205875304e-05
Position 854: 1.2841959424794126e-05
Position 120: 1.1217163235473322e-05
Position 1174: 9.928563795181445e-06
Position 2017: 9.706207112858595e-06
Position 2171: 8.49895383341244e-06
Position 2242: 7.415254886890245e-06
Position 1803: 5.450197074580461e-06
Position 475: 4.129483892896669e-06
Position 1394: 4.052657414058275e-06
Position 783: 3.328455392861833e-06
Position 1429: 3.176562442079628e-06
Position 1470: 2.2539919298230507e-06
Position 1617: 1.9691705899206846e-06
Position 2357: 1.8806772871175457e-06
Position 2005: 1.3849517210078564e-06
Position 78: 1.113661440875685e-06
Position 809: 9.695580011021738e-07
Position 795: 5.824637808575304e-07
Position 647: 2.761261755857347e-07
Position 268: 2.3475832615685058e-07
Position 615: 3.84650310395712e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.990293354392932
Position 2308: 0.9748339177090013
Position 1921: 0.9612884521483337
Position 1394: 0.9158133142621775
Position 389: 0.4058512351814569
Position 915: 0.3520786805610892
Position 346: 0.0213762469926868
Position 1256: 0.017073953122053044
Position 1449: 0.015388904483849383
Position 1212: 0.012008249675439814
Position 1406: 0.00872437814750436
Position 2335: 0.0072315419461834824
Position 1174: 0.006468488582385665
Position 894: 0.004397643533576203
Position 1217: 0.003932441112475524
Position 632: 0.003522655739060095
Position 1043: 0.0034139619865127414
Position 400: 0.0031493971584286426
Position 927: 0.002294757862039864
Position 968: 0.0010988871369204006
Position 114: 0.0010449380813449967
Position 568: 0.0009309126571035604
Position 1341: 0.0008596402486744143
Position 2104: 0.0008421283857740394
Position 1639: 0.0007153984161370353
Position 1671: 0.0006230835881496373
Position 934: 0.00042899845689016105
Position 1241: 0.0003649517541336602
Position 1093: 0.0002788668478804905
Position 397: 0.0002389019133758512
Position 875: 0.00022538286831163173
Position 1869: 0.00017351658469450134
Position 793: 0.00012116789008046506
Position 1984: 0.00011535496558092699
Position 1735: 0.0001107825076827317
Position 637: 0.00010758243529852974
Position 2140: 9.604918438688318e-05
Position 1586: 9.48532143306627e-05
Position 1128: 8.095067863084305e-05
Position 1615: 8.027530097368887e-05
Position 1225: 7.449535211802771e-05
Position 1259: 7.313329988438534e-05
Position 1712: 6.763056994787412e-05
Position 1262: 6.433331887966731e-05
Position 961: 5.553415369252576e-05
Position 188: 5.341634721776019e-05
Position 833: 5.1436391892218275e-05
Position 1926: 4.971899075624435e-05
Position 153: 4.6881681165652306e-05
Position 1135: 4.663189303486527e-05
Position 1180: 3.888128446195389e-05
Position 2280: 3.810774554777228e-05
Position 2345: 3.387696830060877e-05
Position 573: 3.304910831584273e-05
Position 2064: 3.095051594639573e-05
Position 505: 3.0090226529853762e-05
Position 2366: 2.5472056507454948e-05
Position 156: 2.5432808990191158e-05
Position 729: 2.270807573748943e-05
Position 490: 2.2147885863045086e-05
Position 1058: 2.1458097507968266e-05
Position 300: 1.9806639225465982e-05
Position 2110: 1.9561840056608976e-05
Position 1938: 1.9306069241197514e-05
Position 1705: 1.8972361630558026e-05
Position 1460: 1.887815245992682e-05
Position 409: 1.767735385987012e-05
Position 2258: 1.5229829423028575e-05
Position 2066: 1.2635906403739222e-05
Position 1596: 1.2443591794844341e-05
Position 427: 1.2002854381896602e-05
Position 2171: 1.081137957500104e-05
Position 1275: 1.0805095006556398e-05
Position 1756: 1.0411135310066388e-05
Position 1309: 1.0142243839958139e-05
Position 1045: 8.734689333250066e-06
Position 1108: 8.24457102248913e-06
Position 2113: 7.688256986139691e-06
Position 1463: 7.274222503895703e-06
Position 116: 7.227378057566955e-06
