Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  1000
Partition function (log Z): -10.297532342068859

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7550398668701903
Position 309: 0.2212174299064858
Position 2779: 0.03181552088691651
Position 811: 0.026817269191559197
Position 2762: 0.02110550096227435
Position 1736: 0.014328440414430009
Position 206: 0.014147943500998982
Position 2294: 0.01383281121788424
Position 1097: 0.0069346704189880495
Position 1981: 0.006264441507494039
Position 1179: 0.005784911883776767
Position 2453: 0.0038936930734551527
Position 2441: 0.0030224342931900183
Position 2166: 0.002184062420005324
Position 170: 0.001430227167530363
Position 538: 0.0012269232480138568
Position 1484: 0.0010892879992422757
Position 2156: 0.0008572303652415944
Position 929: 0.0007930155154086938
Position 870: 0.0007039717141820378
Position 2609: 0.0006123158568739301
Position 1505: 0.0005263230280131157
Position 433: 0.0004715901639304969
Position 42: 0.0003019610132630428
Position 2726: 0.00024932697482816574
Position 2180: 0.0002154450780947328
Position 2525: 0.0001915570870219153
Position 2313: 0.00018577945112433088
Position 3379: 0.00017965046731834383
Position 496: 0.00016804422660139138
Position 498: 0.00015461572073040142
Position 1685: 0.0001506169702579361
Position 500: 0.00014884123918436663
Position 1730: 0.0001317084891897861
Position 2624: 0.00013043092152208063
Position 713: 0.0001234552547919276
Position 502: 0.00012213001374933075
Position 504: 0.00010163201212104109
Position 494: 9.406524278195208e-05
Position 506: 7.153650689859528e-05
Position 1205: 7.128309731993484e-05
Position 1067: 7.077242914070555e-05
Position 983: 6.308632262459475e-05
Position 940: 5.330966207990893e-05
Position 208: 4.709517295880356e-05
Position 907: 4.575736956997392e-05
Position 904: 4.5638844911703656e-05
Position 2856: 4.2917929019434457e-05
Position 2907: 3.5504565780864465e-05
Position 2434: 3.446934594182771e-05
Position 1732: 3.303177106042183e-05
Position 3247: 3.2771632128567496e-05
Position 1868: 2.1953179177725603e-05
Position 2537: 1.9450855437501927e-05
Position 1766: 1.816105709874633e-05
Position 2388: 2.4358263968485894e-06
Position 820: 8.369122069754485e-07
Position 210: 6.924201608483706e-07
Position 273: 6.555827191679567e-07
