Gene = LDLRAD1
index = 774
Annotated 5SS: [  39  755 3895 5988 7849]
Annotated 3SS: [ 702 3765 5849 7719 8999]
SMsplice 5SS: [ 158 4957 5988 7849]
SMsplice 3SS: [4798 5849 7719 8472]
top_k =  1000
Partition function (log Z): -1.2705727486291747

Sorted 5' Splice Sites (High to Low Probability):
Position 5988: 0.9099468148625598
Position 7849: 0.9030766205111863
Position 3895: 0.5188071022708169
Position 4957: 0.5165708355829868
Position 158: 0.3396082186368001
Position 5785: 0.2950377048002962
Position 4444: 0.23296789986229266
Position 124: 0.22627928925375815
Position 755: 0.2075591725286945
Position 8669: 0.17658419395560868
Position 4886: 0.14868317071922146
Position 39: 0.1435154326648173
Position 7369: 0.14067421799671143
Position 8690: 0.13534022418223082
Position 56: 0.1281738111017769
Position 4924: 0.10853377798315894
Position 5696: 0.07726175230509966
Position 3298: 0.07261532339870516
Position 8581: 0.06790421319062458
Position 8227: 0.06629873542175865
Position 73: 0.06434938708818559
Position 5794: 0.05906144593872363
Position 3915: 0.05831433138251424
Position 7272: 0.05452165541411933
Position 2227: 0.05313703657107167
Position 107: 0.048799113900471314
Position 8545: 0.03991856390259878
Position 2837: 0.036145857829024644
Position 2399: 0.031874237756563825
Position 4898: 0.03136400651869133
Position 141: 0.030441537369304786
Position 6186: 0.029745462223420605
Position 2245: 0.026147536252939182
Position 7315: 0.026126479462894217
Position 8585: 0.021823464006243642
Position 6533: 0.01943669324303713
Position 8104: 0.01698313288514848
Position 4018: 0.014257186189145237
Position 3502: 0.011740728631180425
Position 1068: 0.010566991183524421
Position 90: 0.009974661755441549
Position 5215: 0.009875737595903053
Position 1713: 0.008716818025251694
Position 3439: 0.008598968736726796
Position 1276: 0.00844766792523948
Position 527: 0.008226366476934574
Position 8596: 0.0067934593647551635
Position 7413: 0.006356884915566317
Position 8290: 0.005255244169803194
Position 4973: 0.005187978342507007
Position 3994: 0.005096970630996111
Position 2277: 0.004995341756169785
Position 7158: 0.0046483565317816476
Position 4863: 0.0044562195991496665
Position 6003: 0.004219108814450028
Position 8186: 0.004079790723673592
Position 7911: 0.0035982465560428483
Position 347: 0.0034896599584272638
Position 4277: 0.0030803803872893
Position 3919: 0.0028060004478417037
Position 7249: 0.002541976308211444
Position 8433: 0.002503997541045116
Position 2731: 0.00242820408080652
Position 4457: 0.0022026679385412883
Position 9127: 0.002147921514564028
Position 3382: 0.001988189972289667
Position 4989: 0.001978768624769532
Position 4920: 0.0019150277512377265
Position 835: 0.0017757189570475793
Position 3328: 0.0013210615429334839
Position 368: 0.001270975092985246
Position 8502: 0.0011559157864344369
Position 8802: 0.0011193761209826118
Position 4951: 0.0010833583511797576
Position 1602: 0.0010724453324885102
Position 4315: 0.001015145840843932
Position 7828: 0.0010020378451023118
Position 27: 0.000990801558440845
Position 410: 0.0008929299468112344
Position 8223: 0.0007167897584078837
Position 4380: 0.0006781833951677737
Position 5431: 0.0006156262394658069
Position 7801: 0.0006129022397012748
Position 564: 0.0005782436853082947
Position 4928: 0.000532576411586691
Position 475: 0.00036461695272350117
Position 7112: 0.0003292775653457382
Position 4642: 0.00029625593122517194
