Gene = CDC7
index = 336
Annotated 5SS: [   56   939  7045  7505 10798 11031 12415 13151 14105 14984 19387]
Annotated 3SS: [  760  6960  7368 10703 10887 12164 13054 13925 14900 19236 23147]
SMsplice 5SS: [   56  7045  7505 10798 11031 13151 14105 19387]
SMsplice 3SS: [ 6960  7398 10703 10887 12910 13925 19236 23147]
top_k =  1000
Partition function (log Z): 3.427151057477481

Sorted 5' Splice Sites (High to Low Probability):
Position 11031: 0.9713048894115132
Position 19387: 0.9634238242437637
Position 7505: 0.9243824239698728
Position 10798: 0.902132174480593
Position 7045: 0.8870746505690208
Position 939: 0.8317322565213449
Position 14105: 0.7550914706411391
Position 13151: 0.7202931920922461
Position 56: 0.6921897285252794
Position 14984: 0.5804456027261007
Position 17725: 0.39018616593509187
Position 1169: 0.22405346705358514
Position 11570: 0.13827418734421007
Position 19142: 0.12097875225633174
Position 1812: 0.11243918154284728
Position 18847: 0.09739751347332788
Position 661: 0.09735612308846212
Position 12165: 0.08008384987203367
Position 70: 0.06993563047984551
Position 14692: 0.047365797630234935
Position 4966: 0.04505886369979093
Position 4377: 0.03992291371849185
Position 5217: 0.031544775328595606
Position 11981: 0.030498750073369097
Position 23217: 0.02958246993945393
Position 12415: 0.028789812579611124
Position 2187: 0.0258718802778348
Position 20575: 0.02389370516351031
Position 5634: 0.022290598677012538
Position 648: 0.021891573565169492
Position 11104: 0.019156720963401926
Position 8387: 0.015015986233189579
Position 7192: 0.011871993141011975
Position 411: 0.011583405897787814
Position 1142: 0.011454475301764706
Position 630: 0.010600402145326832
Position 13179: 0.01013085005278832
Position 18739: 0.008767321080868279
Position 2294: 0.008464824023584847
Position 709: 0.008324720946477647
Position 538: 0.0076050810438078485
Position 20728: 0.007512893478717655
Position 590: 0.007330311322020712
Position 7080: 0.007031928427335316
Position 13210: 0.0064392458982641555
Position 12258: 0.00642728654419008
Position 3517: 0.0063107285176483155
Position 10589: 0.006255203089938665
Position 19963: 0.006217970684740556
Position 7881: 0.005842616801361829
Position 20610: 0.005528152828503678
Position 3849: 0.004878861465720898
Position 2551: 0.00483004602879383
Position 11035: 0.004631320552313629
Position 9226: 0.004631021683515943
Position 22426: 0.004543350338114701
Position 16630: 0.00437481426875076
Position 22099: 0.004356435872797768
Position 10608: 0.0041836561183839
Position 16403: 0.004160175233299842
Position 23379: 0.004149969650578454
Position 12814: 0.004107098128246453
Position 220: 0.004080957131645899
