Gene = MAT2B
index = 818
Annotated 5SS: [  202  6649  8122  8447 11164 12127]
Annotated 3SS: [ 6453  8006  8293 10969 12012 12644]
SMsplice 5SS: [  202  8122  8447 11164 12127]
SMsplice 3SS: [ 8006  8293 10969 12012 12644]
top_k =  1000
Partition function (log Z): 1.0651697771351343

Sorted 5' Splice Sites (High to Low Probability):
Position 8447: 0.991616018541847
Position 8122: 0.9461677234307974
Position 11164: 0.8686547626621036
Position 12127: 0.8433531030918573
Position 202: 0.7979365012147437
Position 6649: 0.5518665418030896
Position 9419: 0.2948169749107586
Position 394: 0.1235301634799159
Position 8686: 0.10608257439662087
Position 12570: 0.10600163750311553
Position 11198: 0.09366810395854372
Position 803: 0.07343381914310639
Position 434: 0.06682833211747374
Position 6598: 0.0599352097115706
Position 142: 0.05587927496536219
Position 5551: 0.049570742491630224
Position 9996: 0.03015157012358815
Position 11936: 0.02760346360987898
Position 592: 0.0274539062895032
Position 12168: 0.026358038911944756
Position 10831: 0.018456280887947887
Position 12936: 0.012998064521056141
Position 12804: 0.008841602363263564
Position 12190: 0.007556768774502053
Position 229: 0.006673293347889604
Position 5694: 0.0057282681037842086
Position 12860: 0.0053123785880546965
Position 4072: 0.004680413558215381
Position 5170: 0.004239828935414721
Position 862: 0.00401388571276833
Position 3986: 0.0038268310652495928
Position 747: 0.0034421036572873987
Position 9679: 0.0032095206343877606
Position 11100: 0.0023038860773968955
Position 12131: 0.0015932898281883277
Position 10872: 0.0015510365161815604
Position 9658: 0.0015255551973103838
Position 299: 0.0013776187580690708
Position 10849: 0.0012224873600051303
Position 8744: 0.0011955749207895482
Position 11508: 0.0008386695612932235
Position 11512: 0.0007934737485831441
Position 10423: 0.0007146078776656036
Position 10449: 0.0006949618314537662
Position 8776: 0.0006806650296555044
Position 13550: 0.0005396820100129682
Position 11070: 0.000491393631012774
Position 11436: 0.00043835229674720367
Position 101: 0.0004297104518380519
Position 12066: 0.00036878002426836534
Position 9192: 0.00033989316997751147
Position 8880: 0.00033526276237534673
Position 1794: 0.0003179085059458719
Position 486: 0.00031285865039166794
Position 1112: 0.00030213733514064387
Position 8797: 0.0002921971515022256
Position 4414: 0.00028217315563028235
Position 1219: 0.0002791358694604279
Position 10379: 0.00017134429232774128
Position 566: 0.00015947288498573196
Position 9221: 0.00015818913105138783
Position 10001: 0.00015219658162364378
Position 4482: 0.00012828134583224435
Position 1618: 0.00012466916143084972
Position 9143: 0.00012259159057895945
Position 773: 0.00012192433843439991
Position 3466: 0.0001157246803505039
Position 12855: 0.00011568950525834913
Position 12830: 0.00010786154340658902
Position 3263: 0.00010696799034314559
Position 4148: 0.00010535036208241886
Position 539: 9.676843788199129e-05
Position 8681: 8.978018879992567e-05
Position 8394: 8.754525470163958e-05
Position 91: 8.45390958096965e-05
Position 6800: 8.434816414190257e-05
Position 9488: 8.166059512929943e-05
Position 570: 7.791111959816435e-05
Position 444: 7.632818192200339e-05
Position 3165: 6.96965918372128e-05
Position 10149: 6.287444354637074e-05
Position 196: 5.9849782808741307e-05
Position 4168: 5.679507733562809e-05
Position 5527: 5.635212866863034e-05
Position 1768: 5.5167409526377086e-05
Position 438: 4.9593696734935314e-05
Position 4288: 4.941338214020251e-05
Position 3787: 4.691599534842851e-05
Position 778: 4.5715680726865723e-05
Position 6419: 4.068945816614821e-05
Position 12815: 3.709515262219073e-05
Position 887: 3.440565980481451e-05
Position 2348: 3.4341270951049576e-05
Position 80: 3.3272101963297414e-05
Position 9504: 3.131181137925224e-05
Position 28: 2.544158910606952e-05
Position 5601: 2.412787923029378e-05
Position 562: 1.8032999071457223e-05
Position 12231: 1.4529187175832101e-05
Position 8830: 1.3920928383841793e-05
Position 12141: 9.30587742961028e-06
Position 222: 9.214346346491278e-06
Position 695: 7.920741410002397e-06
Position 370: 7.543919688175832e-06
Position 644: 5.644684323443478e-06
Position 499: 5.636976018165881e-06
Position 188: 3.7137148647272204e-06
Position 612: 2.748108964706314e-06
Position 210: 2.1451672625045647e-06
Position 286: 1.8843997963352288e-06
Position 3664: 1.3950465960465292e-06
Position 12447: 1.1561920370365404e-06
Position 1519: 1.1300474701165695e-06
Position 457: 1.1015461176049476e-06
Position 322: 9.886443841617606e-07
Position 12300: 9.585235501579597e-07
Position 8876: 8.461912264466971e-07
Position 3573: 6.61468394379994e-07
Position 4112: 6.298524900455965e-07
Position 1213: 5.076218329000301e-07
Position 1707: 4.804192161663755e-07
Position 764: 4.39155089634872e-07
Position 3882: 4.301733530064981e-07
Position 124: 3.675135392728989e-07
Position 3265: 3.544615033320763e-07
Position 3408: 3.129538701524839e-07
Position 3197: 2.807571026338126e-07
Position 1547: 2.451646705752744e-07
Position 2591: 2.214683336271822e-07
Position 3397: 2.0847232691648981e-07
Position 524: 1.9992640540064732e-07
Position 12825: 1.8038935899199638e-07
Position 543: 1.646791023273142e-07
Position 1203: 1.2984434873919583e-07
Position 4065: 1.215304516004775e-07
Position 62: 1.2050973796710978e-07
Position 515: 1.0574355310073778e-07
Position 1018: 9.304292796750324e-08
Position 658: 8.726528272557852e-08
Position 1117: 6.518912483841111e-08
Position 319: 5.844191617866147e-08
Position 2970: 5.675163836567005e-08
Position 462: 4.569684198672081e-08
Position 1478: 3.4289819779953824e-08
Position 1435: 3.1708412009852774e-08
Position 1529: 2.743416576934297e-08
Position 175: 2.5043684467511975e-08
Position 1461: 2.1970684271692935e-08
Position 1946: 2.0530797257212293e-08
Position 8701: 1.2461757232136799e-08
Position 1057: 1.0828721829816117e-08
Position 8837: 1.0556280816489762e-08
Position 840: 6.864631189950054e-09
Position 31: 1.444391430828337e-09
Position 398: 7.839964802692649e-10
Position 374: 4.761939391890189e-10
Position 400: 1.2397519570016077e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8293: 0.9736564923571039
Position 10969: 0.9377773903852612
Position 12012: 0.8483225637117692
Position 8006: 0.7541286830004633
Position 12644: 0.5634145440208601
Position 6453: 0.3685132468747069
Position 12666: 0.20991874929084084
Position 6515: 0.2021302909026629
Position 12357: 0.19316412573239444
Position 9339: 0.18433238384644546
Position 7977: 0.10248316705175256
Position 9316: 0.08513156676290558
Position 725: 0.0747420580536896
Position 8019: 0.06692713324179504
Position 5455: 0.05237502133824529
Position 283: 0.05235088167282674
Position 8557: 0.045584843492713904
Position 8536: 0.026243843512846234
Position 9868: 0.02460626944198499
Position 6476: 0.024535999466881092
Position 12925: 0.022687932182078235
Position 11053: 0.02262607281254756
Position 11806: 0.02117721712509597
Position 13379: 0.01940626795380898
Position 10686: 0.01902648046002535
Position 8324: 0.017080717286107407
Position 13158: 0.01613794236873312
Position 9095: 0.014613786268361456
Position 12279: 0.01417800320152106
Position 342: 0.013672096670819712
Position 8629: 0.0132871826130199
Position 303: 0.01167474042968351
Position 9389: 0.009087521828654565
Position 11916: 0.008929811527430814
Position 13431: 0.00878640186426032
Position 12249: 0.008756488836936093
Position 12057: 0.008167895997497097
Position 11819: 0.00797156454198087
Position 11967: 0.007673898152596893
Position 6572: 0.0074754559051151805
Position 12336: 0.007426320852589527
Position 8031: 0.006913942188919398
Position 414: 0.006717779466457744
Position 13257: 0.006654480980867219
Position 13213: 0.006545731946191834
Position 8633: 0.006250328384341325
Position 6215: 0.005900793724717428
Position 12091: 0.0056834071562491
Position 7895: 0.005544707549873287
Position 8034: 0.005399428383841291
Position 12655: 0.00514294661379791
Position 7807: 0.004775639491347263
Position 12935: 0.004370576668452235
Position 4058: 0.004131311478850109
Position 12669: 0.003984528913413726
Position 13356: 0.0036095297137185753
Position 13644: 0.0035693319657351505
Position 13382: 0.0034751487844196056
Position 8559: 0.003469687076077798
Position 11895: 0.00332580577443512
Position 13003: 0.0031365030942701586
Position 8646: 0.0030085107798689
Position 11008: 0.0029691523166852354
Position 8602: 0.0028413092624280795
Position 12027: 0.0025989526877004767
Position 11872: 0.0025800421673323856
Position 8673: 0.0024340614388105126
Position 11058: 0.0023603570847142152
Position 8272: 0.0023516680960580147
Position 12206: 0.0021782700017378425
Position 3786: 0.002123708325182419
Position 9884: 0.0020594980476414
Position 11379: 0.0020336998862050958
Position 9813: 0.0019101128826775734
Position 12110: 0.0018344928202171846
Position 11936: 0.0018039219639225691
Position 8363: 0.0016504022783890705
Position 5550: 0.0016003992043148961
Position 6622: 0.0015512058896835336
Position 9588: 0.0015235770409093574
Position 9504: 0.0015225654264275198
Position 10255: 0.0014461753678079584
Position 5394: 0.0014040700607532023
Position 4867: 0.0013207804211872623
Position 3818: 0.0012581279669092772
Position 4892: 0.0012402067661995773
Position 384: 0.0011429465641819368
Position 11142: 0.0011268172651332261
Position 12599: 0.0010768338433453787
Position 6192: 0.0009388194479099267
Position 5084: 0.0009166614221203766
Position 9135: 0.0009109209979959943
Position 12957: 0.0008566941043933637
Position 12879: 0.0008339585062350844
Position 8604: 0.0008242801784559606
Position 562: 0.0008045501119668001
Position 13295: 0.0008027973516592801
Position 6318: 0.0007966287611492594
Position 9471: 0.0007878244102396879
Position 10539: 0.0007720676453228076
Position 5030: 0.0007621803259075062
Position 11405: 0.0007571880581274748
Position 9395: 0.0007066226017117803
Position 10972: 0.0007055092272981797
Position 612: 0.0007007015902792266
Position 11285: 0.0006783702252585659
Position 11835: 0.000650552321867057
Position 12428: 0.0006493462126550017
Position 9932: 0.0005820549312697657
Position 10519: 0.0005379647973084613
Position 12692: 0.0005284410375373986
Position 10688: 0.0005107061449964091
Position 9248: 0.0004889336742964487
Position 12713: 0.0004884175059877334
Position 3839: 0.00047472213817443366
Position 9957: 0.00046689485021073236
Position 9372: 0.000449168360491795
Position 11119: 0.0004183414489322082
Position 11435: 0.000408875713331781
Position 11940: 0.00040557100269964327
Position 1680: 0.00037352446151125
Position 8575: 0.00035672368183659227
Position 8329: 0.00034844296348672397
