Gene = BOLA1
index = 138
Annotated 5SS: [  234 11786]
Annotated 3SS: [11572 11955]
SMsplice 5SS: [234]
SMsplice 3SS: [384]
top_k =  1000
Partition function (log Z): -12.389514067182233

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9366149113480662
Position 7030: 0.2714645545178495
Position 11786: 0.16752036112741925
Position 1429: 0.16623459669333496
Position 1434: 0.10201576378422286
Position 1230: 0.0826629017712318
Position 465: 0.05982675709317483
Position 8952: 0.05957972160744643
Position 95: 0.04780493663487901
Position 5893: 0.04009678850288359
Position 7574: 0.00784599198833298
Position 9016: 0.0059743830387189115
Position 9182: 0.00566712492986756
Position 12363: 0.0036248444063009433
Position 6339: 0.0035429675272875575
Position 121: 0.0031937280436897682
Position 1417: 0.003079698447300595
Position 512: 0.0027698218524470526
Position 660: 0.0027385422329145722
Position 11844: 0.001991181366016475
Position 238: 0.0019599755648582184
Position 1134: 0.0016167506316549297
Position 6423: 0.0015911459721690024
Position 158: 0.0015694075206358678
Position 2187: 0.0015604878324123946
Position 12314: 0.00147052611213773
Position 561: 0.0014207863782499627
Position 198: 0.0010749720483971316
Position 2112: 0.000961281904062344
Position 7349: 0.0008729194187882583
Position 349: 0.0005790547062106281
Position 5950: 0.0005122883880539578
Position 6556: 0.0005025303847190571
Position 1815: 0.00045810229149366503
Position 5756: 0.00035705401803069655
Position 2077: 0.00034673259341957497
Position 6764: 0.0002300000857673432
Position 6540: 0.00018328245592707826
Position 4953: 0.00014252025949802285
Position 5468: 0.00012821187231985641
Position 131: 7.415176623564483e-05
Position 526: 6.781324555374372e-05
Position 838: 6.592401865901903e-05
Position 72: 4.574156855542917e-05
Position 2438: 2.8558100940725352e-05
Position 1241: 2.0918360518144823e-05
Position 825: 1.3348199652276862e-05
Position 326: 1.0173500246548098e-05
Position 904: 9.977488776098201e-06
Position 618: 6.830009065385189e-06
Position 448: 6.685563941657146e-06
Position 846: 2.431195218028344e-06
Position 43: 2.427697031309331e-06
Position 353: 1.887408693991655e-06
Position 746: 9.029635308131039e-07
Position 616: 7.930612649342435e-07
Position 1138: 7.880245280941018e-07
Position 1580: 4.250238201648291e-07
Position 1747: 3.591969704337201e-07
Position 1463: 1.7231785941403075e-07
Position 134: 3.3489035849827723e-08
Position 2010: 2.0779820106573454e-08
Position 2213: 1.7697533343024465e-08
Position 874: 1.5404653626499585e-08
Position 601: 1.3963873447924877e-08
Position 531: 1.3774461425565366e-08
Position 685: 6.441177374389236e-09
Position 384: 3.652787313615659e-10
Position 204: 1.704551193192089e-10
Position 379: 6.318153860532005e-11
Position 17: 2.0160519833909094e-11
Position 359: 1.1589982986744496e-11
Position 364: 6.622894341416013e-12
Position 331: 5.187955685108528e-12
Position 1612: 7.373824145092009e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12235: 0.3817243093529908
Position 1327: 0.2729827187948652
Position 6763: 0.25097602606780645
Position 11593: 0.2111645692868696
Position 384: 0.14404509344885366
Position 8866: 0.11654947494229366
Position 11955: 0.10618206756989886
Position 6931: 0.08061694742196697
Position 10934: 0.038901603750008534
Position 1125: 0.03335010502549825
Position 5639: 0.027861461044198146
Position 952: 0.024646248733202907
Position 1161: 0.01919102787481767
Position 7392: 0.017538615054187464
Position 4827: 0.016609042712289714
Position 12446: 0.01581435847316843
Position 12240: 0.01547948367109345
Position 9269: 0.014659179912596782
Position 5635: 0.013454277920163136
Position 920: 0.012295185197598169
Position 12122: 0.01179118978464043
Position 11632: 0.011418106770128474
Position 11895: 0.011328146368816697
Position 8459: 0.010778278305265985
Position 1206: 0.009347400131404358
Position 6631: 0.009183785085498032
Position 2529: 0.007828566638304472
Position 2330: 0.007764818384042146
Position 6262: 0.00594259190652613
Position 8527: 0.005867127303278292
Position 8848: 0.005224601839069873
Position 5657: 0.004801902746279899
Position 4852: 0.00386463893335865
Position 6194: 0.003599137820263278
Position 1895: 0.0034864394662411304
Position 9066: 0.003306949853223169
Position 391: 0.0031579702745238285
Position 11373: 0.0031125157214723625
Position 5564: 0.002692936159140128
Position 11123: 0.002655263802632499
