Gene = GRHPR
index = 620
Annotated 5SS: [ 168 2310 3329 3989 5907 7171 7981 9473]
Annotated 3SS: [ 2178  3255  3871  5817  7065  7844  9341 13994]
SMsplice 5SS: [  140  2310  3329  3989  5907  7171  7981  9473 13291]
SMsplice 3SS: [ 2178  3255  3871  5817  7065  7804  9341 13182 13994]
top_k =  1000
Partition function (log Z): 6.4122085737044605

Sorted 5' Splice Sites (High to Low Probability):
Position 9473: 0.9783793053897601
Position 7171: 0.9185521762689776
Position 5907: 0.883081396039942
Position 3989: 0.8157961337644478
Position 2310: 0.7878162754107649
Position 7981: 0.7663579269437589
Position 3329: 0.6946508496880069
Position 13291: 0.6593356482505645
Position 140: 0.5610387327400347
Position 2998: 0.5195942101117131
Position 12252: 0.47213348673420846
Position 168: 0.31040977360701383
Position 5716: 0.2673103095327532
Position 11826: 0.2374212393005245
Position 3825: 0.18380486347702513
Position 7714: 0.1616950427782307
Position 3479: 0.15061202701455495
Position 4008: 0.1436144278239261
Position 7642: 0.13633226055218994
Position 6616: 0.12003307410062002
Position 2321: 0.11387335001164398
Position 9246: 0.105621772055163
Position 7578: 0.10528342977299304
Position 9204: 0.09247230818559656
Position 9871: 0.08327126826792947
Position 94: 0.07277886367959176
Position 11064: 0.06959074952344592
Position 6267: 0.05497377019047678
Position 12452: 0.05274494131387253
Position 6461: 0.04594438486608543
Position 5746: 0.04460796950060192
Position 1346: 0.04140247495309738
Position 3032: 0.04023121181237842
Position 9018: 0.039496672289067086
Position 6850: 0.03527798308819381
Position 2811: 0.03194763030597493
Position 3790: 0.029245137331615264
Position 3637: 0.027077822035460858
Position 8899: 0.0240583542455074
Position 1510: 0.023521302827076394
Position 11837: 0.021050685135150887
Position 3516: 0.019956155081046888
Position 12256: 0.01898415427971666
Position 9389: 0.016964616713517715
Position 2238: 0.015858518603167365
Position 8608: 0.015538989175854728
Position 2638: 0.0141753130060457
Position 378: 0.013616747547770449
Position 7453: 0.013062809147132572
Position 6627: 0.012823780970210205
Position 4845: 0.012297789391318231
Position 3527: 0.012180441738731203
Position 60: 0.011617190793921754
Position 1704: 0.009825642900402195
Position 109: 0.008629718688604487
Position 3694: 0.00837888465534673
Position 1561: 0.008235216971839394
Position 5640: 0.008068175121722601
Position 10957: 0.008006011295991489
Position 417: 0.00740180701677282
Position 2743: 0.0068246807942607115
Position 5591: 0.006056978342355534
Position 8069: 0.005673385953259826
Position 1152: 0.005667582855906327
Position 5700: 0.0054142558525284955
Position 2773: 0.00511269997640983
Position 3512: 0.005085088250755408
Position 2135: 0.005022004787298793
Position 4053: 0.004277881496207527
Position 2994: 0.004265528107533018
Position 9702: 0.0038815114536170027
Position 12040: 0.003189097597972757
Position 9235: 0.0029735039449641674
Position 4792: 0.002808774851313093
Position 2542: 0.0026340594551257416
Position 66: 0.0025861643461893126
Position 145: 0.002429741966529948
Position 1558: 0.002388026982080312
Position 6455: 0.002383415460119168
Position 111: 0.0022245050472068416
Position 3439: 0.002018726195956752
Position 8574: 0.001963615917622629
Position 9696: 0.0019491434257838237
Position 4512: 0.0018393545544173565
Position 4069: 0.0017964628987808709
Position 1910: 0.0016114921701086385
Position 4508: 0.0015573496204540937
Position 6766: 0.0014508980031126537
Position 629: 0.0013825367127729155
Position 4393: 0.0013309566266349192
Position 9267: 0.001305985283300709
Position 412: 0.0013020866407733188
Position 3834: 0.0012136982777151072
Position 13412: 0.0010576409337067336
Position 5555: 0.0010285891696178973
Position 8643: 0.0010063157339467712
Position 7360: 0.0008513340591658329
Position 13234: 0.000817820590292891
Position 2546: 0.0008022489504269978
Position 3737: 0.0007781189949133266
Position 13570: 0.0007279546298740835
Position 2282: 0.0007276328885695588
Position 3598: 0.0006836616717955671
Position 1547: 0.0006351608842777891
Position 3444: 0.0006226217007020276
Position 4262: 0.0006052500241322907
Position 2531: 0.0005893539640379114
Position 13418: 0.0005573517472238364
Position 13586: 0.0005248132993164551
Position 6114: 0.0004974765975249479
Position 1485: 0.0004898047453672809
Position 785: 0.00048617375285175767
Position 1904: 0.00048252485563820885
Position 7674: 0.00043327933511516864
Position 7457: 0.00037604187177350064
Position 1587: 0.00036258799188142236
Position 13238: 0.0003332399709495092
Position 2885: 0.0003180130716550195
Position 1037: 0.0003063234967886813
Position 1282: 0.00030210035549698994
Position 2815: 0.0002792616324630276
Position 2340: 0.00026625506813014944
Position 1195: 0.0002257359739484148
Position 1528: 0.00022465899390476635
Position 4997: 0.0002066078446403897
Position 4880: 0.0001990799601617862
Position 2929: 0.00019065647707422394
Position 5076: 0.00018203021349417705
Position 4468: 0.00016607473648797073
Position 4900: 0.00016029731881052916
Position 933: 0.00012695498416206676
Position 3531: 0.00012182761972585247
Position 6396: 0.00011979395442035596
Position 280: 9.419460700588208e-05
Position 13276: 9.047184255200803e-05
Position 787: 8.60032736675165e-05
Position 3370: 7.57630768125464e-05
Position 1182: 6.84529354376679e-05
Position 7459: 5.689751281347625e-05
Position 339: 5.612044844216122e-05
Position 1516: 5.217577816135284e-05
Position 432: 5.1040993756068563e-05
Position 2642: 4.769844229518977e-05
Position 2186: 4.712475820902457e-05
Position 7213: 4.109294651650884e-05
Position 1698: 3.9493139019765185e-05
Position 4869: 3.7826173287028044e-05
Position 1593: 3.4711547342220145e-05
Position 50: 2.9641749467725e-05
Position 1928: 2.497423014828963e-05
Position 1727: 2.477881857078532e-05
Position 687: 2.413634970075597e-05
Position 1361: 1.856450199063552e-05
Position 699: 1.6901535643140722e-05
Position 206: 1.6330480067867404e-05
Position 10920: 9.786485498861378e-06
Position 11119: 8.938578196337998e-06
Position 4568: 3.597165694358481e-06
Position 2181: 3.330399373401454e-06
Position 9783: 3.0488696400146974e-06
Position 3993: 1.4903031582448605e-06
Position 3981: 1.388580105941773e-06
Position 606: 1.6220527899732464e-07
Position 2353: 1.365846448069932e-07
Position 1874: 9.225848956173886e-08
Position 115: 7.87432592322203e-08
Position 246: 6.198246330850191e-08
Position 292: 4.24784837236532e-08
Position 1640: 1.5538561241740894e-08
Position 454: 1.3388021967857359e-08
Position 235: 1.2276690476833176e-08
Position 270: 6.6281872595765255e-09
Position 307: 5.001964029989827e-10
Position 186: 4.471502665868486e-10
Position 722: 1.6971328445112653e-10
Position 772: 1.7884627686107263e-12
Position 524: 7.038522342870512e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9341: 0.9503895337310786
Position 2178: 0.9006740212947165
Position 5817: 0.8815425430196068
Position 7065: 0.8565730912447603
Position 13994: 0.8479617370328459
Position 3255: 0.7314974957141748
Position 13182: 0.5798656169777326
Position 12171: 0.5066972939551864
Position 7804: 0.4409918832926578
Position 3909: 0.4341546166067992
Position 2878: 0.3920222304970723
Position 7540: 0.38697189251846775
Position 3618: 0.3204237155414643
Position 3871: 0.2973446145366451
Position 11734: 0.25676014027357585
Position 7844: 0.24841667803300235
Position 9080: 0.1957810804935156
Position 5579: 0.173149354002336
Position 2926: 0.14456945626721548
Position 3431: 0.12642864974026213
Position 6519: 0.11540566407343053
Position 13158: 0.0806214748687162
Position 3897: 0.07987669505047862
Position 5639: 0.07939602302011013
Position 6362: 0.051959583305000716
Position 13467: 0.051468751623018436
Position 7915: 0.04884623089718193
Position 3930: 0.043661607029102295
Position 2704: 0.04304583908186071
