Gene = SDHC
index = 1237
Annotated 5SS: [  169  9414 14241 26399 42584]
Annotated 3SS: [ 9356 14138 26336 42419 48071]
SMsplice 5SS: [  169  9414 14241 26399 42584 45324]
SMsplice 3SS: [ 9356 14138 26336 42419 45223 48071]
top_k =  1000
Partition function (log Z): -25.890474399031305

Sorted 5' Splice Sites (High to Low Probability):
Position 14241: 0.9942609525754741
Position 9414: 0.8247672250386818
Position 169: 0.6759959799890455
Position 26399: 0.5702228999622169
Position 23262: 0.4042799078285151
Position 12512: 0.40093106337213247
Position 618: 0.3943917586521011
Position 1715: 0.317320552155959
Position 20296: 0.24231157915188184
Position 26511: 0.18615664790509487
Position 20053: 0.1417679716980079
Position 347: 0.1211272890685771
Position 498: 0.08276432236393912
Position 4336: 0.07102633482301829
Position 2377: 0.04274673239222415
Position 1190: 0.027923584954133537
Position 13205: 0.026134998013702032
Position 28806: 0.024769019724597018
Position 6480: 0.024646587803763702
Position 14494: 0.021261918801370242
Position 21157: 0.018183324406927923
Position 1303: 0.015699600165799396
Position 10462: 0.01560293018026699
Position 773: 0.01354473903814364
Position 2631: 0.013181833729501095
Position 21484: 0.010488456336607227
Position 13106: 0.0101431683260594
Position 4564: 0.009980324919031478
Position 9019: 0.008112334338502265
Position 1409: 0.006459798087228385
Position 23270: 0.004945121582113667
Position 4363: 0.004553765936295787
Position 190: 0.00384754807786352
Position 1994: 0.0038435895834897584
Position 1281: 0.0036875431246518337
Position 1699: 0.003250815832902892
Position 194: 0.003070840949711184
Position 9221: 0.0021021788543447617
Position 2395: 0.001988193734384085
Position 2261: 0.0019810281789184258
Position 16304: 0.0019757688301220958
Position 10892: 0.0019336491659322445
Position 16009: 0.001908164422604065
Position 381: 0.0017383135550820819
Position 8453: 0.0016913096110421182
Position 356: 0.001475966399095353
Position 9866: 0.0010865696264203703
Position 10386: 0.0010684785901039374
Position 23571: 0.0010102258138115407
Position 2117: 0.0009255002706792033
Position 16602: 0.0006215374948535475
Position 21470: 0.0006080562534249595
Position 20694: 0.0005183804190235022
Position 284: 0.0004984013751588522
Position 103: 0.00031393137711632985
Position 1237: 0.0002667994136897958
Position 178: 0.00026623758470586967
Position 921: 0.0002388630056697027
Position 1289: 0.000200472499604099
Position 981: 0.00012245543180380603
Position 1537: 0.00011566553408191338
Position 570: 7.56746032348546e-05
Position 20925: 6.42829818588342e-05
Position 3782: 6.155150302451555e-05
Position 1420: 4.617276988083979e-05
Position 622: 4.392401078277213e-05
Position 1999: 3.980915004630842e-05
Position 747: 3.3579784556445734e-05
Position 513: 3.08201940495619e-05
Position 662: 2.5095233276506886e-05
Position 369: 2.0281044465828346e-05
Position 432: 2.008909701077607e-05
Position 967: 1.8140668782323892e-05
Position 23193: 1.6965543595258868e-05
Position 130: 1.6912988493399127e-05
Position 1348: 1.6037113104759685e-05
Position 1617: 1.5575741507555518e-05
Position 996: 1.4323848556306526e-05
Position 1326: 1.3003247308551758e-05
Position 1730: 1.1291900642350935e-05
Position 1745: 1.1178053120081796e-05
Position 532: 1.0264397677977339e-05
Position 257: 9.994888604012517e-06
Position 2081: 8.474737698903337e-06
Position 800: 8.064863303301394e-06
Position 2137: 7.434412055962572e-06
Position 1174: 6.416309816322299e-06
Position 1638: 6.133620937347404e-06
Position 248: 5.310522992152693e-06
Position 678: 5.146061070706449e-06
Position 863: 4.798908634604524e-06
Position 1479: 4.146031577240413e-06
Position 160: 3.1119345092695936e-06
Position 1574: 3.0009883607213937e-06
Position 1399: 2.994074915619315e-06
Position 1432: 1.9306965073187446e-06
Position 1982: 1.7042867276012993e-06
Position 121: 2.1156711319242703e-07
Position 637: 1.569342093491383e-07
Position 233: 1.344819898044771e-07
Position 286: 6.083345422347967e-08
Position 1130: 3.770059150419786e-08
Position 1027: 3.357106282137577e-08
Position 51: 2.160642245798253e-08
Position 328: 4.321136044061377e-09
Position 631: 2.509093658975591e-09
Position 413: 2.2738374122626784e-09
Position 777: 8.566050113609897e-10
Position 568: 1.3210295264280942e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14138: 0.9973087006088542
Position 9356: 0.7674514376500599
Position 26336: 0.7496989935438048
Position 12393: 0.3659728952363488
Position 33920: 0.31932865396889754
Position 1496: 0.31845514993966806
Position 20173: 0.25148603065461445
Position 23148: 0.2477318973364755
Position 26611: 0.22673287669417808
Position 23170: 0.15836789998534717
Position 338: 0.13098034491624494
Position 29401: 0.12431928916769742
Position 19912: 0.08355560478895517
Position 4133: 0.07535176939372107
Position 432: 0.07397510162469684
Position 19966: 0.06737754647808189
Position 28275: 0.06224813321908137
Position 9162: 0.05562720359745343
Position 2348: 0.051094061367752616
Position 469: 0.042289173266860845
Position 26108: 0.04194673044700182
Position 24612: 0.0393319637741537
Position 21256: 0.038912252292073
Position 28693: 0.03668786918680391
Position 13102: 0.036287874375089346
Position 12389: 0.0351351956899406
Position 23126: 0.026146211242762382
Position 23424: 0.025542769140330063
Position 1233: 0.02206794499206218
Position 268: 0.019397075798809428
Position 1053: 0.018143978636215936
Position 30302: 0.016614395605281024
Position 359: 0.015575413504776205
Position 20911: 0.013782472052164513
Position 21676: 0.012309965841838258
Position 10344: 0.012019293753855704
Position 28296: 0.010250077153763314
Position 599: 0.009643350532221366
Position 4467: 0.008616975540814106
Position 6311: 0.00850043494159087
Position 14376: 0.008415458767830179
Position 8766: 0.008114489696987373
Position 25441: 0.007803457341896842
Position 14358: 0.007779854456660974
Position 6292: 0.007585549174666256
