Gene = PLPP3
index = 1039
Annotated 5SS: [  691 42615 55293 55747 67594]
Annotated 3SS: [42456 55014 55688 67416 82892]
SMsplice 5SS: [  691  2467  2737  3400  3720 37052 42615 55293 55747 67594]
SMsplice 3SS: [ 2371  2590  3333  3642 36965 42456 55014 55688 67416 82892]
top_k =  1000
Partition function (log Z): -42.37761296760514

Sorted 5' Splice Sites (High to Low Probability):
Position 3720: 0.7746610423544513
Position 3400: 0.7545683969830642
Position 691: 0.6760217373139555
Position 2737: 0.651856795024022
Position 2467: 0.5526651610710371
Position 6275: 0.41258572606944044
Position 2103: 0.29701178132692213
Position 1565: 0.28723599836905866
Position 6027: 0.2286809875293973
Position 6773: 0.12575844358444438
Position 9750: 0.12222900801784199
Position 107: 0.11713152775644499
Position 13399: 0.1168359392525976
Position 4962: 0.09604053303790554
Position 9689: 0.0837968154161947
Position 6987: 0.07277523176487358
Position 13061: 0.069800654996795
Position 651: 0.06588645712541692
Position 1142: 0.05769549648145919
Position 5627: 0.056309520745961315
Position 9146: 0.048235890814454584
Position 15337: 0.03426349323422372
Position 993: 0.032532654776277425
Position 2123: 0.031352774212027354
Position 999: 0.027932884333808555
Position 11500: 0.02791273139546189
Position 8949: 0.027246021039464618
Position 490: 0.02442203831877568
Position 3104: 0.020739943272226637
Position 8954: 0.01573480912961367
Position 9137: 0.01377662325531129
Position 566: 0.013658914623925744
Position 3230: 0.01330559571272071
Position 1297: 0.01141643717672227
Position 2726: 0.01093182967930209
Position 6467: 0.010167725575732684
Position 6715: 0.00633326359827562
Position 1514: 0.006101730687511176
Position 4094: 0.005430619718483
Position 2757: 0.005329326669214914
Position 1294: 0.0045186714584964155
Position 4843: 0.004483985703343311
Position 1612: 0.0042262276200483355
Position 8732: 0.003928010422790906
Position 8049: 0.0037589681018100913
Position 1224: 0.0033665699092057717
Position 1990: 0.0033365059406192
Position 896: 0.003228025958273087
Position 3087: 0.0026927819168807137
Position 186: 0.0026296283284084213
Position 2692: 0.0025916927424682813
Position 3418: 0.002396805166344013
Position 4053: 0.002107174544719439
Position 5291: 0.0015406392067483666
Position 1346: 0.0014228361983628444
Position 5854: 0.0013507550210719763
Position 1716: 0.0012233268587775327
Position 4071: 0.0011783211536986402
Position 2185: 0.0011747652820954329
Position 113: 0.0010992396410402618
Position 1357: 0.0009867717761451603
Position 2739: 0.0009828374581375158
Position 1014: 0.0009794310628629525
Position 1454: 0.0009554883660766795
Position 5629: 0.0009073093068566537
Position 7288: 0.0006609588091059629
Position 1146: 0.0006211961176730253
Position 2446: 0.0005958879252860686
Position 995: 0.000582117813859882
Position 5931: 0.000581541527071658
Position 3166: 0.000520723946603219
Position 2675: 0.0005085752344010157
Position 1618: 0.0004913311906802648
Position 3357: 0.0004745349189033714
Position 4710: 0.0004433510954216678
Position 2640: 0.0004080216002828969
Position 1658: 0.00040663922202943665
Position 1228: 0.0003637317253957502
Position 900: 0.000320963312423129
Position 2678: 0.00026889036035217923
Position 2051: 0.0002301274682998342
Position 918: 0.00021683233227528465
Position 888: 0.00021408703121279942
Position 3389: 0.00020136437616112736
Position 6412: 0.00018903400087158815
Position 2728: 0.00017244661343499335
Position 2741: 0.00016816009341710022
Position 276: 0.0001360244789553092
Position 2715: 0.00010501077894495154
Position 1023: 0.00010424726999458786
Position 328: 6.872266999180354e-05
Position 2759: 6.75656861852837e-05
Position 2455: 6.585448350069298e-05
Position 1767: 5.9976374020122385e-05
Position 3382: 5.949409609057629e-05
Position 6370: 4.844030598262622e-05
Position 946: 3.395106807958325e-05
Position 3960: 3.045572824528633e-05
Position 3987: 2.4987945405382252e-05
Position 1246: 2.195028284601129e-05
Position 4075: 2.039794065160308e-05
Position 791: 1.8006211650137537e-05
Position 503: 9.378271667973596e-06
Position 1520: 8.813178102776168e-06
Position 1675: 8.637619067703598e-06
Position 492: 4.9020082778828295e-06
Position 1285: 3.898430968575559e-06
Position 955: 3.6939124855637027e-06
Position 932: 3.0138893760708798e-06
Position 952: 2.3269360476927155e-06
Position 1027: 2.159170722819565e-06
Position 922: 6.068340633277258e-07
Position 133: 3.890696357788349e-07
Position 494: 2.930952519561499e-07
Position 756: 2.1968423427828007e-07
Position 1051: 1.0280294408854851e-07
Position 383: 9.816599255962815e-08
Position 1101: 9.209510905462072e-08
Position 1656: 8.906592165520364e-08
Position 1486: 7.453752884296678e-08
Position 1064: 4.38426026303463e-08
Position 1080: 4.254529346159902e-08
Position 582: 2.5396871599597776e-08
Position 513: 1.5266204356454262e-10
Position 708: 2.7518416379067415e-11
Position 1319: 2.2588969042958626e-11
Position 908: 3.193664234249455e-12
Position 731: 1.199601364245908e-12
Position 745: 5.1756525887010205e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.8311875596848963
Position 2590: 0.6376845108018478
Position 9424: 0.5062023696650769
Position 2371: 0.46282306912640014
Position 15163: 0.33937787782386913
Position 3642: 0.3096438791604645
Position 6191: 0.28309075747055634
Position 1450: 0.2368689857579884
Position 5963: 0.19677370865395916
Position 1944: 0.16855592287748528
Position 13157: 0.15073731517831085
Position 6209: 0.14677437936752863
Position 6876: 0.13434315456214643
Position 3496: 0.11476338545933669
Position 8837: 0.11411157695967142
Position 6714: 0.1031585550848583
Position 12942: 0.10135134678079398
Position 4863: 0.0928665671255331
Position 2354: 0.07729302514878053
Position 5376: 0.06523506502807938
Position 3448: 0.060870861467514366
Position 1809: 0.05595281005347061
Position 1881: 0.05568911257737322
Position 9446: 0.054201749690657344
Position 3475: 0.04972829988297617
Position 3551: 0.04505283315610976
Position 5943: 0.04367970972186484
Position 3584: 0.04280592418378473
Position 1486: 0.041652176587735686
Position 11323: 0.04135258079054579
Position 15623: 0.03965158246805789
Position 6651: 0.03579469532009986
Position 1012: 0.0349922193326542
Position 2593: 0.033866922653554836
Position 6153: 0.028179143763599448
Position 3472: 0.024144813371657744
Position 2011: 0.02254829536944478
Position 1227: 0.019162550678733722
Position 3283: 0.017312798455695142
Position 3605: 0.016191328678075323
Position 3074: 0.015305876687651324
Position 2030: 0.011213074580575797
Position 7148: 0.010450057557600097
Position 15016: 0.00965384936230208
Position 2930: 0.009509626126260324
Position 2954: 0.009217847902596539
Position 3697: 0.008926143609122613
Position 14225: 0.008394104655912274
Position 11475: 0.008104868501456024
Position 6292: 0.007152148911285878
Position 6214: 0.007072391325650063
Position 4751: 0.006723803046260893
Position 3959: 0.005507081032776426
Position 8682: 0.00544734555200642
Position 1897: 0.005307036650872121
Position 5717: 0.005134491704110661
Position 5395: 0.005132156392326817
Position 3501: 0.005109985813516249
Position 3255: 0.004639113525266302
Position 2465: 0.0040039049078030645
Position 2051: 0.003684597667607935
Position 1953: 0.0036491860249019095
Position 5833: 0.003531439355739239
Position 6828: 0.0034682828782632387
Position 7859: 0.0033436805342688418
Position 3526: 0.003321150338720763
Position 4869: 0.003026293424429485
Position 1351: 0.002855613634962561
Position 795: 0.00281488091873865
Position 1179: 0.002602563311930045
Position 3903: 0.00241445552412313
Position 3944: 0.002377395877449703
Position 7988: 0.0023267848011459306
Position 2231: 0.0023234482740306745
Position 4021: 0.002248127420219719
Position 2336: 0.0021631779257020936
Position 6803: 0.0018853527420133645
Position 2896: 0.0018822048008052665
Position 7186: 0.00168409279554594
Position 2301: 0.0016589313894831042
Position 5794: 0.0015481127454086826
Position 456: 0.0014771710979419386
Position 2446: 0.0014472539522528188
Position 771: 0.0014411948445974456
Position 3840: 0.0013836892328781183
Position 5372: 0.0013552710889324893
Position 2276: 0.001317089322483551
Position 3994: 0.0011358629089359797
Position 1646: 0.0010452280690080094
Position 543: 0.0009281183837799301
Position 3026: 0.0008850400025546232
Position 2102: 0.0008257639398080075
Position 1454: 0.0007744396946076901
Position 941: 0.0007665081949786872
Position 814: 0.0007335869132730579
Position 2815: 0.0006660417690721328
Position 751: 0.0006567744703861595
Position 547: 0.0006298156404435256
Position 383: 0.0006236566601368087
Position 1293: 0.0005737393455837939
Position 4813: 0.0005658263774927368
Position 843: 0.0005632806258045077
Position 6772: 0.0005535923487361027
Position 5025: 0.0005284318285873142
Position 4241: 0.0004714000882791111
Position 5895: 0.00042427477855546097
Position 590: 0.0004235289331759151
Position 1017: 0.0003949643196976325
Position 3478: 0.000376003817930177
Position 5532: 0.00037301219728198403
Position 5047: 0.00037028861331229594
Position 2993: 0.0003624913690764448
Position 3145: 0.0003494811602238196
Position 1354: 0.00032410023440941974
Position 916: 0.00028361081141354584
Position 4682: 0.00025854109224518105
Position 2280: 0.00023128292561818388
Position 1080: 0.00021889329157371296
Position 414: 0.00021476320046626734
Position 970: 0.0002100754230200344
Position 1831: 0.0001992061302792426
Position 576: 0.00018816890136083233
Position 4589: 0.00018773568810496547
Position 2323: 0.00018392485255995218
Position 4525: 0.0001802419348628449
Position 1746: 0.00016151299698325422
Position 1908: 0.00015602187145526188
Position 3226: 0.00015338525596727133
Position 2244: 0.00014808630377261832
Position 1043: 0.00014422603291563732
Position 1049: 0.00014060833501664056
Position 1502: 0.0001343652843994792
Position 1526: 0.00013317462227059072
Position 316: 0.00011978242469807327
Position 756: 0.000116585281414666
Position 566: 0.0001142702078022062
Position 459: 0.00011336353445270795
Position 1828: 0.00010781636364284206
Position 592: 0.00010528894191680968
Position 596: 0.00010219789037722834
Position 992: 9.678782413884713e-05
Position 2526: 8.742732540792993e-05
Position 1758: 8.556301093831017e-05
Position 2553: 8.520695967567958e-05
Position 4366: 8.385558752750475e-05
Position 6439: 8.20995244420216e-05
Position 2932: 6.959113908971165e-05
Position 2630: 6.071854726054554e-05
Position 896: 5.8292479437798425e-05
Position 4043: 5.239505596722166e-05
Position 530: 5.03144162619446e-05
Position 946: 5.0028933153308e-05
Position 1391: 4.884903948437857e-05
Position 1958: 4.7575248608636896e-05
Position 2725: 4.733453735137762e-05
Position 5535: 4.284164259894419e-05
Position 2533: 4.129018751354987e-05
Position 4842: 3.58076662210701e-05
Position 1792: 3.498854769489181e-05
Position 4991: 3.445207504983808e-05
Position 230: 3.3747965733390386e-05
Position 4619: 3.3257711775890476e-05
Position 2144: 2.8240636030256905e-05
Position 3192: 1.8841764376929236e-05
Position 4442: 1.8749669979653627e-05
Position 631: 1.3457335169875783e-05
Position 393: 1.2281310783423803e-05
Position 1780: 1.209103167345768e-05
Position 4893: 9.559378072510813e-06
Position 1858: 9.5275184965301e-06
Position 2073: 9.500108155621417e-06
Position 1045: 8.138872842717996e-06
Position 1496: 5.167482937844097e-06
Position 1157: 4.9175752521132286e-06
Position 429: 3.90147929504316e-06
Position 851: 3.8812955645540705e-06
Position 1568: 3.375788850701991e-06
Position 1119: 3.3106848498475974e-06
Position 4727: 3.12473169020505e-06
Position 364: 2.9670355007493063e-06
Position 607: 2.864004462589454e-06
Position 389: 2.5503043605604115e-06
Position 326: 1.8430381148197328e-06
Position 1407: 1.4573978585520214e-06
Position 1601: 1.1840931598621363e-06
Position 1264: 9.662039325777114e-07
Position 335: 7.56191299935794e-07
Position 637: 6.66623383677396e-07
Position 952: 6.413331098082715e-07
Position 1023: 6.247579071086619e-07
Position 1099: 5.531672571040207e-07
Position 173: 4.7643327146199024e-07
Position 634: 4.444510587458974e-07
Position 643: 3.731519860076573e-07
Position 1056: 3.4266968718561823e-07
Position 1060: 3.011727094982636e-07
Position 469: 2.5523409435946926e-07
Position 472: 2.4458715577294853e-07
Position 1319: 2.2128981236873962e-07
Position 246: 2.182455159109512e-07
Position 1032: 1.9856141818855298e-07
Position 1188: 1.9105958423498202e-07
Position 1403: 1.7819202130135302e-07
Position 1325: 1.7742924886068806e-07
Position 1755: 1.4120021420504767e-07
Position 1101: 1.213131409771886e-07
Position 355: 9.071886417844586e-08
Position 358: 8.285505573430951e-08
Position 342: 9.959289402899961e-09
Position 700: 9.893013244312134e-09
Position 337: 8.03550727632935e-09
Position 1124: 7.972619143259942e-09
Position 827: 6.450889980038536e-09
Position 185: 4.7686024932815136e-09
Position 397: 3.5829496092420367e-09
Position 361: 3.117918449204599e-09
Position 257: 6.03949858349989e-10
