Gene = SPCS1
index = 1306
Annotated 5SS: [205 626 802]
Annotated 3SS: [ 565  714 1608]
SMsplice 5SS: [626 802]
SMsplice 3SS: [ 714 1608]
top_k =  1000
Partition function (log Z): -6.29794381189258

Sorted 5' Splice Sites (High to Low Probability):
Position 802: 0.8636064006846352
Position 626: 0.8535972456354134
Position 205: 0.3397022377623616
Position 390: 0.03209565578680795
Position 735: 0.023536613709502836
Position 284: 0.021434884166718706
Position 500: 0.016542707948723877
Position 840: 0.00726121561068695
Position 968: 0.0038961824691192823
Position 1736: 0.0031487969431971434
Position 817: 0.0024222289014551564
Position 849: 0.002072093154102079
Position 1033: 0.0013107247792101119
Position 310: 0.0008312476939364298
Position 97: 0.0008248899086260431
Position 1418: 0.0007425436114295995
Position 495: 0.0007419522223389393
Position 1768: 0.0006803370876503157
Position 515: 0.0006583191167541384
Position 813: 0.0006067515803819273
Position 294: 0.0005845646463580201
Position 630: 0.0005190714444278128
Position 396: 0.00047093294193920873
Position 346: 0.00042350944388094353
Position 1058: 0.0003764468331933398
Position 105: 0.00022798769601594198
Position 858: 0.00018113023443468347
Position 470: 0.00012172723104655643
Position 1394: 0.00011083279452600006
Position 267: 8.336524903176361e-05
Position 492: 7.677419574982354e-05
Position 1957: 5.8070981318595703e-05
Position 942: 5.702902948251473e-05
Position 797: 5.5581440359338094e-05
Position 853: 5.437864420861595e-05
Position 960: 5.364414294341418e-05
Position 1273: 4.98171721321819e-05
Position 111: 4.754834580641534e-05
Position 750: 2.7398331089020764e-05
Position 756: 2.6423542430058712e-05
Position 875: 2.4949005156051968e-05
Position 316: 2.4516968455885114e-05
Position 772: 2.3954845725301427e-05
Position 1975: 2.036502586915864e-05
Position 476: 1.907998036375587e-05
Position 1219: 1.8298472869649423e-05
Position 685: 1.0788819842509159e-05
Position 1653: 1.0196530740531373e-05
Position 1187: 9.737609868127211e-06
Position 243: 9.164265599261308e-06
Position 636: 8.069537035556538e-06
Position 1443: 7.446793548537224e-06
Position 872: 6.759103773471071e-06
Position 529: 4.289847664061364e-06
Position 1841: 3.5213712230067057e-06
Position 835: 3.3158601280013384e-06
Position 1225: 2.926955950055458e-06
Position 1977: 2.5233249470275277e-06
Position 598: 2.01948312071601e-06
Position 484: 2.0106809438605466e-06
Position 398: 1.9641218572433817e-06
Position 3: 1.466164910298848e-06
Position 404: 9.544612433477691e-07
Position 75: 6.697491282393287e-07
Position 2019: 5.480079617585092e-07
Position 379: 2.224835743074567e-07
Position 519: 2.136942637461143e-08
Position 1307: 5.226483262067795e-09
Position 1549: 4.588934441742737e-09
Position 1663: 2.1507122806153493e-09
Position 679: 6.055953816027018e-10
Position 844: 5.765077867710203e-10
Position 237: 3.2553573926978283e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1608: 0.9215086303285548
Position 714: 0.8658991376973402
Position 565: 0.27223436268031936
Position 915: 0.015248797772834445
Position 679: 0.013552896584134694
Position 1574: 0.010362553568077672
Position 718: 0.009608436595785244
Position 404: 0.00950584304898759
Position 490: 0.009302599222258782
Position 1136: 0.00869263211870209
Position 442: 0.007842367613789104
Position 1393: 0.007807289527418672
Position 1111: 0.006098975096227011
Position 1516: 0.003914266639825128
Position 1875: 0.003031942985491919
Position 1799: 0.0027924380703427325
Position 2085: 0.0020581285410092897
Position 1653: 0.0014774724746836364
Position 626: 0.0009418230622949674
Position 1273: 0.0006826818661888849
Position 1936: 0.0006354814222273623
Position 450: 0.0005973136295184686
Position 1339: 0.0004239727430149724
Position 1974: 0.00040379864842426624
Position 1772: 0.0003915883851440133
Position 750: 0.0003751687761160587
Position 1836: 0.00037405203101366255
Position 1750: 0.0003478038268908708
Position 1904: 0.0003362045301010707
Position 1195: 0.00030839216160605883
Position 394: 0.00024871745882838693
Position 1443: 0.00022532839857978412
Position 1302: 0.00021039645846545634
Position 499: 0.0001848903130918676
Position 945: 0.00015481749895735486
Position 604: 0.00013352460055610316
Position 862: 0.00012821575752159967
Position 1901: 0.00012633346756790785
Position 1521: 9.166520432320656e-05
Position 1032: 8.992580614713565e-05
Position 1414: 8.447267775887475e-05
Position 504: 8.042967557760029e-05
Position 418: 8.00081861516675e-05
Position 1880: 7.497489393674905e-05
Position 1355: 7.041940830839448e-05
Position 1947: 5.9340157509216733e-05
Position 1210: 5.53584405369671e-05
Position 1254: 5.4900093032901125e-05
Position 772: 5.1379972633640434e-05
Position 253: 4.9399269541417925e-05
Position 1669: 4.2882692658074635e-05
Position 872: 4.219398942698618e-05
Position 875: 4.107371846717836e-05
Position 509: 3.803451495182112e-05
Position 201: 3.661617098132695e-05
Position 1117: 3.1829022987807556e-05
Position 423: 3.087738140245055e-05
Position 942: 2.924141515014558e-05
Position 1467: 2.7051775790470183e-05
Position 985: 2.4615635254709835e-05
Position 992: 1.8774799365454716e-05
Position 1278: 1.652619250779802e-05
Position 574: 1.608706310941596e-05
Position 1676: 1.5526226057537005e-05
Position 370: 9.981614790736113e-06
Position 1418: 9.437393992209217e-06
Position 453: 8.508418819886677e-06
Position 823: 8.467559806395889e-06
Position 2012: 8.260874443266434e-06
Position 879: 7.709426610197831e-06
Position 1234: 7.596004052602287e-06
Position 492: 5.987254325393388e-06
Position 1143: 5.591877829980473e-06
Position 958: 5.3667767775971726e-06
Position 630: 5.188049836955163e-06
