Gene = PSMD5
index = 1091
Annotated 5SS: [  248  9673 11153 11654 13886 16220 18491 21630 22146]
Annotated 3SS: [ 9527 11038 11524 13775 16076 18298 21519 22004 24820]
SMsplice 5SS: [  248 11153 11654 13886 16220 21630 22146]
SMsplice 3SS: [11038 11524 13775 16076 21519 22004 24820]
top_k =  1000
Partition function (log Z): -0.1555935606862917

Sorted 5' Splice Sites (High to Low Probability):
Position 22146: 0.9482292752591402
Position 248: 0.9246738459460984
Position 11153: 0.8861143863364737
Position 16220: 0.8845972087300266
Position 11654: 0.7600886959356584
Position 21630: 0.5661787338900722
Position 13886: 0.5573652976855956
Position 9673: 0.47877751698845405
Position 18491: 0.4100687361917752
Position 13867: 0.392858295044153
Position 3412: 0.2242723565546408
Position 7366: 0.1606485231929901
Position 14162: 0.12725181138206512
Position 936: 0.10588683052495913
Position 16251: 0.09968511637879741
Position 24410: 0.09775452734343598
Position 18821: 0.09680193502682959
Position 18495: 0.0957353171828218
Position 11433: 0.09312297763678751
Position 18548: 0.08359342720462756
Position 17421: 0.08195443026725555
Position 21638: 0.07273691563772172
Position 12519: 0.06286274976681912
Position 20660: 0.055097858469743285
Position 4262: 0.054095658543409954
Position 7522: 0.053727987431348566
Position 11235: 0.05172072090789177
Position 3679: 0.04460049875658582
Position 1829: 0.0442305119107812
Position 21634: 0.04362072268331756
Position 13124: 0.042915503268655106
Position 20710: 0.041831020014633014
Position 23114: 0.039268168761574844
Position 10151: 0.03865340824523032
Position 1328: 0.037547646846608655
Position 7114: 0.03585157522006084
Position 4512: 0.03237570181502547
Position 22828: 0.027683985778560558
Position 7090: 0.024785541544039735
Position 18985: 0.02223243933357449
Position 11498: 0.02064125910625155
Position 7370: 0.019839388332647073
Position 961: 0.01896785790099485
Position 24150: 0.018745653739703806
Position 11761: 0.01830675616457498
Position 11950: 0.017712906315396706
Position 10441: 0.0177045341640427
Position 24711: 0.0169578480878781
Position 4286: 0.01421289015804643
Position 20775: 0.014004462882859255
Position 14106: 0.013616895959789722
Position 108: 0.012990069542943827
Position 17995: 0.012619225124766126
Position 15569: 0.012581286349666062
Position 1855: 0.010820531121333564
Position 22150: 0.010076222989481909
Position 5067: 0.010007104805978918
Position 16518: 0.00973425942064091
Position 20587: 0.009626717243364353
Position 14508: 0.00873685865545703
Position 11241: 0.008392435149409348
Position 10991: 0.007721593051414301
Position 18564: 0.00749274831623625
Position 24186: 0.007102153518722287
Position 13432: 0.006788998006389554
Position 18475: 0.006337288393748422
Position 24895: 0.005468725495961548
Position 16763: 0.005290126899707347
Position 18791: 0.004274324422953486
Position 18353: 0.004242831889445794
Position 13287: 0.004198278548296586
Position 10358: 0.003962004367003593
Position 13094: 0.0037188556600102757
Position 20954: 0.0036810625405232743
Position 9721: 0.003561961933121312
Position 7169: 0.0031718489453863414
Position 20042: 0.003151065132450347
Position 17943: 0.0030136808652930524
Position 16758: 0.00299367075150688
Position 15433: 0.0029168874591147306
Position 10109: 0.0028475987831467287
Position 16455: 0.002816707127869611
Position 12668: 0.002637150951748815
Position 13839: 0.0026068185531883943
Position 15618: 0.0022814991471388456
Position 1667: 0.0022122569105790277
Position 18401: 0.00202918164231393
Position 12025: 0.0019971734201369327
Position 572: 0.001869259332807668
Position 22209: 0.001790313115173641
Position 1724: 0.0017662588986623504
Position 18131: 0.0017388242130486973
Position 11261: 0.001660251099558616
Position 23842: 0.001551500917598346
Position 22628: 0.0014409456191297747
Position 24106: 0.00133202971936804
Position 20624: 0.0013267430050575553
Position 14310: 0.001219936992281455
Position 24198: 0.0011882743018249463
Position 14398: 0.0011355077766191455
Position 17928: 0.0011258666811710919
Position 14133: 0.0010807453850460267
Position 11765: 0.0010529689552848647
Position 20068: 0.001048847357083544
Position 11612: 0.0010145203483788608
Position 15720: 0.0009654134986161919
Position 1344: 0.0009058455379425714
Position 16296: 0.0008547299453911705
Position 14754: 0.000848701507237818
Position 13881: 0.0008391621397575595
Position 22531: 0.0008056950067949648
Position 14991: 0.0006949034090026147
Position 2032: 0.0006447633380488946
Position 15608: 0.0006304762339171808
Position 418: 0.0005767393594608948
Position 926: 0.0005755804523385623
Position 15500: 0.0005355850115221695
Position 19223: 0.0005188881393071148
Position 13558: 0.0004856835845535112
Position 4708: 0.0004845313082841772
Position 23757: 0.0004789511120831727
Position 14690: 0.0004578640133925013
Position 22787: 0.0004089951172727368
Position 11798: 0.00039381621605808143
Position 4040: 0.0003756337445476684
Position 16426: 0.0003714286656311254
Position 7064: 0.0003239365384246432
Position 1043: 0.0002718893691769847
Position 947: 0.00024925946892021314
Position 4250: 0.0002479947984724674
Position 17803: 0.0002245846055659523
Position 18973: 0.00018426745016839006
Position 21203: 0.00018079509107090863
Position 955: 0.0001540066097580251
Position 20779: 0.0001524127530813373
Position 19482: 0.00015105522050512868
Position 18152: 0.00014608076680441953
Position 20654: 0.00014419286521646845
Position 1222: 0.000124124803626063
Position 351: 0.00011020531274431305
Position 16: 7.974696342802138e-05
Position 482: 7.898869950302321e-05
Position 3999: 6.809358878231206e-05
Position 16150: 6.706061882089687e-05
