Gene = INTS3
index = 706
Annotated 5SS: [  718 12668 13302 19004 19297 20689 23173 24342 26673 29697 31547 32324
 32852 33610 34781 35296 35820 36155 36668 36997 39761 40895 41778 42245
 42667 43897 44374 44645 45015]
Annotated 3SS: [12583 13217 18889 19211 20621 23027 24211 26574 29504 31458 32243 32759
 33502 34660 35165 35764 36050 36622 36876 39606 40825 41701 42130 42617
 43728 44272 44571 44857 45125]
SMsplice 5SS: [  718  3110 12668 13302 19004 19297 23173 24342 26402 26673 29697 31547
 32324 34781 35820 36997 40895 41778 42245 42667 43897 44645 45015]
SMsplice 3SS: [ 2874 12583 13217 18889 19211 23027 24211 26305 26574 29504 31458 32243
 34660 35764 36876 40825 41701 42130 42617 43728 44571 44857 45125]
top_k =  1000
Partition function (log Z): 42.50345458296062

Sorted 5' Splice Sites (High to Low Probability):
Position 13302: 0.995090795786315
Position 23173: 0.9947987068353201
Position 26673: 0.9851236752017382
Position 19297: 0.971125908443592
Position 718: 0.9685029107457509
Position 32324: 0.9557530899649552
Position 42667: 0.954398094652265
Position 36997: 0.9211826465483924
Position 43897: 0.9124020476511296
Position 42245: 0.9082128144276468
Position 19004: 0.9017684302312751
Position 35820: 0.8993839828467507
Position 29697: 0.893673580087846
Position 31547: 0.887053075141268
Position 12668: 0.8426220209212926
Position 34781: 0.7961139188321054
Position 41778: 0.7506542261642524
Position 26402: 0.7293498478497721
Position 40895: 0.7170721009308603
Position 44645: 0.6183739535337744
Position 24342: 0.6134538406884178
Position 17991: 0.557442297151227
Position 3110: 0.5400388659017293
Position 145: 0.5332527919901754
Position 35296: 0.5041430919857453
Position 33043: 0.46923222712950097
Position 32852: 0.4023840294970646
Position 40434: 0.39927419898267025
Position 45015: 0.3631149434416328
Position 39761: 0.3357655306176341
Position 44374: 0.30767922218188376
Position 35675: 0.2698206494578888
Position 41088: 0.23416605493266138
Position 29263: 0.22283425866001036
Position 1233: 0.22199546161022785
Position 43617: 0.21752964820680537
Position 44408: 0.20805797490242686
Position 36013: 0.20448084607768163
Position 40218: 0.19416730897873166
Position 36155: 0.18800953541078835
Position 33610: 0.17346234158426163
Position 43630: 0.17073752283982674
Position 2985: 0.1577580449473555
Position 36129: 0.14506792330426863
Position 20689: 0.13749063344728113
Position 36017: 0.1280264480502758
Position 21603: 0.10998346560421479
Position 29247: 0.10887975581829468
Position 22407: 0.106050589048128
Position 45265: 0.10404822795959208
Position 2172: 0.09408315580331618
Position 44676: 0.09198869837544371
Position 12664: 0.09157647828643768
Position 21717: 0.08594743846895334
Position 26067: 0.08172237594127649
Position 24154: 0.08119505970201486
Position 13681: 0.0805823081660998
Position 36668: 0.07887751137208926
Position 42408: 0.07644363942383071
Position 19494: 0.0745971606146084
Position 21992: 0.07300690282587743
Position 37001: 0.06933322333458805
Position 40444: 0.06750357875537982
Position 12497: 0.06570616312667987
Position 24245: 0.06513317840048534
Position 29660: 0.0631858162465622
Position 36327: 0.06013326164270145
Position 44500: 0.05537637895586514
Position 33213: 0.051568884616325354
Position 14643: 0.04729342388491919
Position 22482: 0.0461671265533296
Position 14605: 0.04554846795033572
Position 45062: 0.044506746466936316
Position 20713: 0.042573270613196885
Position 12757: 0.04196662877437133
Position 41992: 0.04166907480042953
Position 43365: 0.03884910397398351
Position 22470: 0.038668918886089115
Position 17808: 0.03815033510239568
Position 15484: 0.03655866925509417
Position 2256: 0.03522507036316106
Position 18203: 0.03387018372261292
Position 7590: 0.03371213711396466
Position 43031: 0.033357892151999115
Position 36567: 0.03249515499820653
Position 30510: 0.0323916432822709
Position 21123: 0.02970618905666312
Position 17548: 0.02899460201456234
Position 23491: 0.02757374882858389
Position 36838: 0.02754952768073225
Position 44725: 0.027415000644895094
Position 24739: 0.027082022185486405
Position 43991: 0.026716304043374432
Position 4661: 0.02464638047010601
Position 13017: 0.02401554681401362
Position 3055: 0.022574113276886243
Position 36523: 0.02235379093648586
Position 33091: 0.02120258069201201
Position 44679: 0.020520388124862343
Position 18255: 0.019465275277376615
Position 43387: 0.0187942007174276
Position 35300: 0.018722192345493934
Position 29613: 0.01844320647974847
Position 12712: 0.018273816190307077
Position 34517: 0.017872230825600414
Position 43907: 0.017491722430964023
Position 17763: 0.017471577182871147
Position 10729: 0.01745716280707321
Position 42898: 0.017308089191535765
Position 14963: 0.01705024966869389
Position 24643: 0.01676463875704196
Position 43269: 0.016562378056230894
Position 43037: 0.016550922440853218
Position 18116: 0.01633537446499811
Position 236: 0.016039646610275193
Position 4187: 0.01602074970739816
Position 22390: 0.015482034450517693
Position 43813: 0.014758198141092046
Position 27601: 0.014527987112976225
Position 45822: 0.013740555247630569
Position 7799: 0.013719343505388955
Position 44804: 0.01351202047308315
Position 26012: 0.01333332959725075
Position 24848: 0.012871747193206967
Position 36745: 0.01285749345573249
Position 42890: 0.011598222318557278
Position 21298: 0.01154685426362693
Position 46292: 0.011003758175316071
Position 42261: 0.010736250007398383
Position 25162: 0.010523649870277953
Position 34505: 0.01041457546605907
Position 18911: 0.010329511369360982
Position 3038: 0.010306481660614361
Position 21985: 0.01024080166026382
Position 9736: 0.009831599574148166
Position 32796: 0.009621058288065693
Position 23863: 0.009209624175916298
Position 27075: 0.009051623927932727
Position 722: 0.00847367198742451
Position 8046: 0.0079279768986271
Position 15352: 0.007758430952569501
Position 32413: 0.0076208130474631096
Position 8142: 0.007582949372177988
Position 34995: 0.007492416853376992
Position 34169: 0.007437868762057154
Position 34881: 0.007267310647451747
Position 43634: 0.007183430310037296
Position 12176: 0.007150944735997089
Position 40346: 0.006946947503247528
Position 34532: 0.006874640062832775
Position 32553: 0.006837861963543499
Position 29572: 0.006774041967359937
Position 32877: 0.006742235983674055
Position 20742: 0.006543608732472409
Position 32864: 0.006517509096753355
Position 16750: 0.006386636842545075
Position 20708: 0.006332055227713102
Position 27651: 0.006139232615665323
Position 20113: 0.006032555974339132
Position 41798: 0.005791155773840133
Position 46619: 0.005647061661225295
Position 22518: 0.005384883739674337
Position 629: 0.005157780646706186
Position 44172: 0.00514195323128888
Position 43935: 0.005133562181746523
Position 25752: 0.005114937624155549
Position 35415: 0.004916242262325281
Position 43626: 0.004858079948325819
Position 45254: 0.00476336491609458
Position 35811: 0.004761214117383713
Position 35062: 0.004666743279748003
Position 1113: 0.004510825199138633
Position 29169: 0.004489015459697373
Position 33231: 0.004468445135496353
Position 2706: 0.0043975098413218386
Position 31077: 0.004278197852566565
Position 26320: 0.004222190456290253
Position 14903: 0.004132213117851712
Position 16128: 0.004107312494449253
Position 15008: 0.0038426645968411173
Position 44011: 0.0038383353818318626
Position 6778: 0.0038327598335044337
Position 41909: 0.0037871125297432814
Position 13883: 0.0036688919601255868
Position 13901: 0.0036564649850589015
Position 29061: 0.003547624641339862
Position 6652: 0.003484429620117444
Position 13713: 0.003427571562129553
Position 4366: 0.0033891940218458492
Position 31919: 0.0033072067031862293
Position 23957: 0.003303295895316622
Position 42249: 0.00322337289483779
Position 26: 0.003219229595772442
Position 30159: 0.003046006714604882
Position 14573: 0.003004498588704237
Position 29634: 0.0029461094629971265
Position 30635: 0.0028953570491215695
Position 30288: 0.002782759795071662
Position 2214: 0.002749148275451022
Position 26732: 0.002733629935060041
Position 15723: 0.0027264412610099984
Position 45056: 0.002641030934636083
Position 37781: 0.0025706702667876867
Position 14722: 0.0024494012375988763
Position 41975: 0.0024489743604201235
Position 10922: 0.002419938254490093
Position 41978: 0.002415905279694574
Position 43393: 0.002383841407812735
Position 23678: 0.0023102968378851934
Position 1059: 0.0021419423351422993
Position 1618: 0.0020848507202232956
Position 20746: 0.002047583230963236
Position 35328: 0.0020398723915385857
Position 26683: 0.0020344877415464663
Position 1085: 0.002024691622328445
Position 14614: 0.0019513146032037393
Position 35363: 0.0019001644564050192
Position 21041: 0.0019000664944920581
Position 32589: 0.001818093592116112
Position 32107: 0.001811606073928793
Position 1355: 0.0018065397613198138
Position 6577: 0.00174215256349737
Position 39982: 0.001673825240412125
Position 19617: 0.001636948855954405
Position 43113: 0.0015204268859677023
Position 41733: 0.001519774322011456
Position 42: 0.0015105097730107957
Position 23205: 0.001457440257823152
Position 24508: 0.001351509665278459
Position 904: 0.0013499231033234137
Position 14128: 0.0013399540628469373
Position 43532: 0.001281161545487864
Position 26466: 0.001277044206128707
Position 43623: 0.001213007312746235
Position 23140: 0.001194534605590262
Position 36619: 0.001167865347290067
Position 30096: 0.0011099870598297481
Position 30504: 0.001083136250502825
Position 29720: 0.001071399384689363
Position 43852: 0.0010590253399225546
Position 35273: 0.0010521400141929747
Position 43951: 0.0010155442563349521
Position 27429: 0.001007639264421211
Position 24703: 0.000883909066781171
Position 21890: 0.0008755364860631135
Position 26316: 0.0008651544802985318
Position 29608: 0.0008200404790056671
Position 45833: 0.0008122885840131037
Position 33302: 0.0007960925178986993
Position 43982: 0.0007498528450584286
Position 25997: 0.0007458783051772541
Position 46537: 0.0007351794888261732
Position 44401: 0.0007220064780911656
Position 929: 0.0007071273641411777
Position 29641: 0.0006951067143646318
Position 24415: 0.0006799176089986379
Position 43745: 0.0006761061099644609
Position 21489: 0.0006460581905879989
Position 20886: 0.0006331161912122348
Position 29023: 0.0006046981671753032
Position 29587: 0.0005981667840409989
Position 35960: 0.0005651433249282504
Position 29727: 0.0005618137524761974
Position 35701: 0.0005445151021089026
Position 16262: 0.0005421732095965904
Position 35560: 0.0005066569493107705
Position 26870: 0.0005045666827158018
Position 30375: 0.0005013173524561396
Position 1986: 0.0005002839976299414
Position 26703: 0.0004765406286639758
Position 44809: 0.00046751667714989585
Position 43955: 0.00046710048269992644
Position 31895: 0.0004400384547818048
Position 27056: 0.00043966597982225225
Position 27741: 0.00041128476620034464
Position 1525: 0.0003955399215271123
Position 26355: 0.00039414041218606714
Position 42456: 0.0003932676627813143
Position 29372: 0.00037722664716307875
Position 42482: 0.0003761039051142026
Position 941: 0.00037350720484629306
Position 785: 0.0003583875297539389
Position 29189: 0.00035804352398686513
Position 12725: 0.00035264502291224996
Position 20622: 0.00035209470297838824
Position 41218: 0.00034544101282222715
Position 380: 0.0003262179938434165
Position 30441: 0.00032601800389345736
Position 44748: 0.0003202970683665751
Position 217: 0.00031816805743972303
Position 318: 0.0003022177128296642
Position 362: 0.00030193616158405537
Position 42949: 0.0002990949166591415
Position 979: 0.0002968554786940684
Position 34058: 0.00029450422474011005
Position 32844: 0.00029025869309430525
Position 32806: 0.0002848191651043197
Position 1080: 0.0002844366994487002
Position 30344: 0.0002695396606865333
Position 29253: 0.00026923603569167505
Position 708: 0.00025714598937813277
Position 252: 0.00025694771151151533
Position 32376: 0.00025141625519148184
Position 20553: 0.00024952938510237
Position 23320: 0.0002480477939208109
Position 43754: 0.00024308348254275402
Position 21636: 0.00022396482970490382
Position 1970: 0.00021953753252280166
Position 33420: 0.00020068571257036736
Position 1586: 0.0001896587925413621
Position 2638: 0.00018925540044340173
Position 18003: 0.00017549872367664428
Position 2792: 0.00017444856630683978
Position 45196: 0.00017345812333729852
Position 19224: 0.00017247934379056995
Position 42555: 0.00016669790167777917
Position 14668: 0.00016320514578405034
Position 13709: 0.00016082347746125704
Position 32543: 0.00015895867956304107
Position 35782: 0.00015300655285034414
Position 32584: 0.00015149913370148733
Position 1282: 0.00015122186342131293
Position 28096: 0.00015107209288019887
