Gene = FCGR2C
index = 550
Annotated 5SS: [  210  7103  8480 10059 10903 14251]
Annotated 3SS: [ 7081  8221  9803 10788 14212 18289]
SMsplice 5SS: [  210  2475  7103  8480 10059 10903]
SMsplice 3SS: [ 2380  7081  8221  9803 10788 14212]
top_k =  1000
Partition function (log Z): -4.752753539417918

Sorted 5' Splice Sites (High to Low Probability):
Position 210: 0.9222501799767688
Position 2475: 0.8546637454123354
Position 8480: 0.8055530854753399
Position 10903: 0.7217967414876567
Position 10059: 0.6870718174621804
Position 7103: 0.5967720260596466
Position 1193: 0.5214136365983465
Position 14045: 0.36658455755832536
Position 15192: 0.3039819117076066
Position 9533: 0.2801803324228979
Position 1854: 0.2149358069056219
Position 596: 0.18993619158370326
Position 7229: 0.11237826918628599
Position 787: 0.09857726332091384
Position 14918: 0.08782369962614921
Position 6831: 0.07871171684639094
Position 9899: 0.0664288856122223
Position 14460: 0.0624248481911696
Position 7957: 0.06047281159509974
Position 9325: 0.05863063125419872
Position 10378: 0.04929901906246241
Position 5547: 0.04421642397284836
Position 14049: 0.041219915154678946
Position 4001: 0.03806756831920063
Position 1869: 0.037937308594696344
Position 2880: 0.03523325731291749
Position 10366: 0.032894119186140006
Position 9311: 0.02767405659762213
Position 1845: 0.02552766497030903
Position 7304: 0.019752657870654788
Position 9865: 0.01879786098557974
Position 1818: 0.018537796363063463
Position 9298: 0.016649132264699655
Position 10675: 0.015861314017724813
Position 8879: 0.015647153348492458
Position 8388: 0.015085637466936567
Position 9105: 0.01436257773560706
Position 14102: 0.01310920289285101
Position 2649: 0.011843670184269175
Position 14486: 0.011756969009228069
Position 1683: 0.011671074418314756
Position 5640: 0.011269749769658994
Position 9987: 0.011228978182781211
Position 8549: 0.010938258562204883
Position 1303: 0.01043224388904124
Position 9733: 0.00912374752557003
Position 11510: 0.00898768522875659
Position 2221: 0.006913874764300367
Position 7175: 0.006216774465556889
Position 13847: 0.005990022723508899
Position 8593: 0.005777457357454509
Position 7870: 0.005601685581377576
Position 3158: 0.005216208682485046
Position 14580: 0.005084761737374747
Position 2537: 0.004649387110031263
Position 15196: 0.004414276647672834
Position 10601: 0.004202533126331464
Position 12143: 0.0041391945514124995
Position 3055: 0.003957991402591183
Position 603: 0.0038563259033357875
Position 6196: 0.003735583985164551
Position 7662: 0.0037066497974966865
Position 2976: 0.0036763874908487043
Position 3139: 0.0032711399466954553
Position 7726: 0.003271087795505174
Position 13565: 0.002917165430985964
Position 1546: 0.0028871485610151328
Position 3013: 0.002770116585433268
Position 1000: 0.0025690911006018046
Position 4394: 0.0025007878571971657
Position 13437: 0.0023672242695642405
Position 6624: 0.0021207401865170525
Position 7855: 0.0021040914124191177
Position 11112: 0.001988321504703771
Position 12918: 0.0019297002964823557
Position 3105: 0.0018332560033519755
Position 3364: 0.0016136365129391355
Position 14033: 0.0014738072742909304
Position 706: 0.0011720710710571352
Position 13533: 0.0010825379202355537
Position 7915: 0.00105468665630667
Position 1562: 0.0010418764095335117
Position 7212: 0.0009961817093000365
Position 1352: 0.0009699290978184488
Position 6214: 0.0007621660441532343
Position 1833: 0.0007552705033275441
Position 9453: 0.0006386672680941856
Position 7672: 0.0006254043766189675
Position 9893: 0.0006117267205069497
Position 489: 0.000606526885417169
Position 2023: 0.0005895113674074811
Position 6860: 0.0005662214728921679
Position 617: 0.00048778129028429206
Position 11885: 0.000482076632102454
Position 1912: 0.00032862868084479555
Position 331: 0.00029211091835593974
Position 3263: 0.0002402547622623581
Position 3045: 0.00023557049043302296
Position 864: 0.00017332006023548598
Position 7674: 0.00016306292687259417
Position 1253: 0.00014526192841764527
Position 1096: 0.0001345862454539667
Position 388: 0.00012007900095817783
Position 27: 9.340971728785043e-05
Position 1279: 8.703928390797985e-05
Position 2765: 8.324284069664269e-05
Position 1241: 8.099735494895433e-05
Position 5292: 5.486448405021597e-05
Position 640: 5.260674125900449e-05
Position 975: 5.245129611031521e-05
Position 157: 4.184196030508924e-05
Position 138: 4.109401558973364e-05
Position 2479: 3.615630656358872e-05
Position 894: 3.49229837654909e-05
Position 299: 2.9568497488427568e-05
Position 1287: 2.5993789307914384e-05
Position 1308: 2.4648339869021783e-05
Position 4022: 2.45255415454131e-05
Position 395: 2.4218316266171622e-05
Position 1207: 2.2697536311141154e-05
Position 1258: 1.971718824758187e-05
Position 2528: 1.9552656484334506e-05
Position 370: 1.9387102959164153e-05
Position 214: 1.3664146616340774e-05
Position 95: 1.3127049717726645e-05
Position 2769: 1.2318509057631284e-05
Position 4446: 1.1748180426242289e-05
Position 253: 1.1155757664518311e-05
Position 3873: 1.0331272079011778e-05
Position 2690: 1.0203174959660277e-05
Position 4934: 1.0054218397200151e-05
Position 4044: 9.292433108032052e-06
Position 4340: 7.842931140817852e-06
Position 484: 7.32471310896726e-06
Position 174: 6.899700771594335e-06
Position 1106: 6.690160452396103e-06
Position 1566: 4.9337014254682655e-06
Position 445: 4.482215792489014e-06
Position 197: 2.097482835194324e-06
Position 57: 1.401173531165627e-06
Position 380: 1.3954088224541586e-06
Position 614: 1.1200435927668558e-06
Position 283: 4.6279451180769524e-07
Position 1101: 4.163977026332537e-07
Position 584: 4.1605209120808273e-07
Position 526: 2.183548394353545e-07
Position 404: 1.185386731531701e-07
Position 746: 8.646430912615896e-08
Position 187: 7.344416372021667e-08
Position 1123: 5.423381574346726e-08
Position 66: 5.238135329446626e-08
Position 109: 3.94166774121981e-08
Position 13: 1.706981612491122e-08
Position 122: 1.5992989056363173e-08
Position 646: 5.126615596436251e-09
Position 680: 3.693792444038662e-09
Position 406: 1.2181418091038473e-09
Position 972: 7.715499397684649e-11
Position 450: 5.2201745216522794e-11
Position 524: 1.3318800648692681e-11
Position 704: 1.3230465424043953e-11
Position 659: 6.746162111938852e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9803: 0.7800858438372658
Position 2380: 0.7412937735792267
Position 10788: 0.7349585452694063
Position 7081: 0.6354892237741555
Position 8221: 0.5511332145544319
Position 13946: 0.45589145116580576
Position 1069: 0.33255425695133833
Position 15046: 0.2964704222281205
Position 14212: 0.28533839578051934
Position 1749: 0.2294646688299043
Position 8376: 0.19497020836306211
Position 9368: 0.18210913629193087
Position 466: 0.15230297872223994
Position 14141: 0.1446648833467861
Position 17131: 0.11915777390611262
Position 1165: 0.10044537414387598
Position 8224: 0.09210673204830105
Position 2348: 0.08940520656014014
Position 10292: 0.08711289526431097
Position 9391: 0.0814494843986093
Position 6982: 0.06901608020965734
Position 15004: 0.06669540759040682
Position 9172: 0.0586765565613064
Position 5503: 0.0506569044954629
Position 6665: 0.05025753701087812
Position 686: 0.047959626698452336
Position 14787: 0.04698480080765207
Position 1761: 0.0468292760267736
Position 14772: 0.045739406211609636
Position 13910: 0.04308423087771335
Position 16624: 0.042156145495743653
Position 1116: 0.040778992984168864
Position 16552: 0.039799103872524715
Position 9192: 0.03291148057787063
Position 3803: 0.03270189594550994
Position 16214: 0.03182177979328253
Position 17476: 0.029154493835343673
Position 7775: 0.02849829042702965
Position 7160: 0.02778040172808809
Position 18318: 0.027436720427831233
Position 7707: 0.022732591291788815
Position 17080: 0.021198355195889716
Position 2929: 0.020557014971423253
Position 9474: 0.019927790477374634
Position 1675: 0.019777487283160925
Position 2271: 0.016346009225057852
Position 9696: 0.015304468891884455
Position 17059: 0.015092794799758289
Position 849: 0.014817513267015345
Position 7526: 0.014467157409763672
Position 9030: 0.014156458428924351
Position 16708: 0.013534441984384794
Position 8740: 0.013432584901779883
Position 2591: 0.012977117994668797
Position 16677: 0.012562616167470085
Position 15642: 0.01240553929225708
Position 6728: 0.011830800463896918
Position 9841: 0.01182752214088254
