Gene = LAMTOR5
index = 760
Annotated 5SS: [ 123 1391 3790]
Annotated 3SS: [1328 3671 6124]
SMsplice 5SS: [676]
SMsplice 3SS: [6124]
top_k =  1000
Partition function (log Z): -7.963344586183467

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.4407910675593534
Position 3790: 0.35610190729685626
Position 79: 0.31574330194165334
Position 123: 0.30467993839236673
Position 1391: 0.1620310458455945
Position 3278: 0.07288757021104457
Position 3426: 0.06182525294479167
Position 3225: 0.04619129936237303
Position 405: 0.026256700314774405
Position 3167: 0.022552022179811837
Position 5232: 0.016255209942406288
Position 3839: 0.01596231037338457
Position 3052: 0.015799278410230527
Position 1772: 0.015350626505425907
Position 202: 0.011605999470843613
Position 3767: 0.010822624112938887
Position 75: 0.010783208839582586
Position 501: 0.008803380759821091
Position 2960: 0.006634439905704742
Position 2011: 0.005073692666043226
Position 962: 0.004847066057168304
Position 4224: 0.004499229609184405
Position 5587: 0.004258512793309249
Position 1146: 0.0038823607139740497
Position 5010: 0.0035654381799131167
Position 293: 0.003524410943062157
Position 4032: 0.003352824753187721
Position 1102: 0.0028727886873837144
Position 83: 0.0025935034337288697
Position 1960: 0.0021343313410618044
Position 2179: 0.001859487285209198
Position 3154: 0.0016904432047232711
Position 4810: 0.0016534651544830078
Position 157: 0.0015044735296105259
Position 1258: 0.0013129242942823934
Position 5050: 0.0011596799339123678
Position 1568: 0.0011370259715097468
Position 5630: 0.0011134290898653907
Position 617: 0.0009822780149671734
Position 489: 0.0008699360803841196
Position 216: 0.0005468983444261768
Position 2129: 0.0005408485608422932
Position 1243: 0.0004690118297842824
Position 510: 0.0004572728645297335
Position 3645: 0.0004266417773167761
Position 710: 0.0003352217487111286
Position 514: 0.0003158888021946045
Position 1190: 0.0002883829141759947
Position 2401: 0.0002788202403558073
Position 1704: 0.0002472950458321362
Position 2593: 0.00017146943158786055
Position 3937: 0.00015586701464714641
Position 3366: 0.00013959558716394893
Position 533: 0.0001249193982058104
Position 439: 0.00010409711272079303
Position 1395: 6.945680982482868e-05
Position 1564: 6.345140145649762e-05
Position 1499: 6.261414981804971e-05
Position 59: 5.5822034961298256e-05
Position 464: 5.487311339274004e-05
Position 474: 3.3368536807486615e-05
Position 411: 3.0323659482302312e-05
Position 16: 2.7848609421590142e-05
Position 127: 2.4231201446482476e-05
Position 227: 1.3656045600221933e-05
Position 344: 1.3613031762529357e-05
Position 797: 1.0558485448917787e-05
Position 130: 6.251486901244048e-06
Position 541: 5.975217062433117e-06
Position 425: 4.925814951684765e-06
Position 472: 3.7821362637866464e-06
Position 610: 3.55809980122825e-06
Position 414: 3.266021394837723e-06
Position 579: 2.3744896953153142e-06
Position 44: 1.13510764488324e-06
Position 32: 8.341061466686283e-07
Position 696: 7.24733083828206e-07
Position 772: 6.968454750862409e-07
Position 458: 6.667575694666163e-07
Position 72: 6.384715074033213e-07
Position 714: 5.173581949229519e-07
Position 587: 4.7524946273122224e-07
Position 467: 4.506213309302109e-07
Position 525: 2.0489749392947567e-07
Position 29: 1.4696125005751666e-07
