Gene = TMEM167A
index = 1417
Annotated 5SS: [  176 12489 15620]
Annotated 3SS: [12378 15584 20341]
SMsplice 5SS: [  176 12489]
SMsplice 3SS: [12399 20341]
top_k =  1000
Partition function (log Z): -11.223935479576172

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9865811281800009
Position 12489: 0.5785092108457408
Position 15620: 0.5010848855591036
Position 12542: 0.39663490376484833
Position 11484: 0.26189892649884516
Position 8266: 0.19227905813330584
Position 2478: 0.1470652662115442
Position 8026: 0.13895370431970827
Position 15481: 0.1130020031908855
Position 17439: 0.10369117266648284
Position 6134: 0.100994348454093
Position 22281: 0.09895017246982354
Position 16460: 0.09158992607853049
Position 4132: 0.05839123542604372
Position 14278: 0.0478303106785874
Position 19921: 0.037825107382632533
Position 896: 0.03499153770203843
Position 11573: 0.03169391539397708
Position 987: 0.026248851959218812
Position 19251: 0.011918525106495648
Position 3145: 0.011378339952066201
Position 196: 0.01009037390943038
Position 3556: 0.006641507603645436
Position 14226: 0.003588926543179159
Position 16454: 0.0024263778202448317
Position 360: 0.0015593637178661645
Position 14128: 0.0008702299819192641
Position 15871: 0.0007706264721811199
Position 1688: 0.000725513646752922
Position 3202: 0.0005561788411576795
Position 5524: 0.000424391394635038
Position 264: 0.0003741232091881246
Position 425: 0.0003281301450092353
Position 385: 0.00032434336818191247
Position 1001: 0.00028969639665236534
Position 49: 0.00026560136105577406
Position 1403: 0.0002506587272097565
Position 142: 0.00020218357719475357
Position 3454: 0.00017046229275575296
Position 1595: 0.00013495228194196246
Position 183: 0.00012210122226018018
Position 1699: 0.00011668562773860399
Position 1074: 0.00010958665736421702
Position 887: 9.902957768965374e-05
Position 2258: 9.136167272489163e-05
Position 718: 9.122473261133731e-05
Position 2012: 8.998470027720548e-05
Position 1368: 6.783703183455693e-05
Position 202: 6.483440499560648e-05
Position 341: 3.5702861108870005e-05
Position 1535: 2.080287035913817e-05
Position 1600: 2.0216177211990326e-05
Position 1361: 1.9647833309672297e-05
Position 620: 1.7941160463316777e-05
Position 698: 1.586454781852954e-05
Position 1551: 1.549769447400193e-05
Position 2298: 1.1797758489878817e-05
Position 2107: 9.359755514033155e-06
Position 220: 8.536601864452151e-06
Position 926: 6.646688770951649e-06
Position 1113: 6.374058802174178e-06
Position 249: 5.184286986800412e-06
