Gene = METTL18
index = 838
Annotated 5SS: [57]
Annotated 3SS: [791]
SMsplice 5SS: [613]
SMsplice 3SS: [791]
top_k =  1000
Partition function (log Z): -10.39401672160533

Sorted 5' Splice Sites (High to Low Probability):
Position 613: 0.2207581027904308
Position 120: 0.22015681839994217
Position 534: 0.21818130738725153
Position 684: 0.17688469039179888
Position 180: 0.07456547032956252
Position 679: 0.04317863368878976
Position 442: 0.028344152534182467
Position 486: 0.026167960400337847
Position 537: 0.023404022001812116
Position 699: 0.017492660808023214
Position 1796: 0.01690913843084803
Position 57: 0.01037244055506589
Position 34: 0.003539893352059575
Position 451: 0.0029526822103933033
Position 617: 0.0018304001269865756
Position 927: 0.0017172297120181528
Position 862: 0.0014828713578611654
Position 1598: 0.001336216220575218
Position 1092: 0.0011030425132292456
Position 301: 0.000983630637469386
Position 524: 0.0009275061987915695
Position 416: 0.0007187664508402702
Position 137: 0.0006953963648818674
Position 546: 0.0006749623187199575
Position 543: 0.00047930237382219615
Position 579: 0.0004282754616867623
Position 827: 0.00040806202136096546
Position 705: 0.0004056798587877231
Position 421: 0.00039648183089124655
Position 1361: 0.00033070906945876247
Position 403: 0.00028678453787417987
Position 923: 0.00021014355532526986
Position 308: 0.000189198335322739
Position 160: 0.00014976838214093106
Position 313: 0.00012611703557732594
Position 950: 0.00012491772003876662
Position 975: 0.0001231955953614802
Position 1589: 9.384065624475162e-05
Position 101: 9.373727447874252e-05
Position 528: 8.020404035913612e-05
Position 66: 7.544069764864785e-05
Position 566: 6.852818729451862e-05
Position 1814: 6.723189051878878e-05
Position 549: 4.772742874237255e-05
Position 1329: 4.736685460210812e-05
Position 977: 4.527308334222288e-05
Position 207: 4.3706834210977204e-05
Position 623: 4.004768999116741e-05
Position 234: 3.9669805796634844e-05
Position 497: 2.6169250822514908e-05
Position 199: 2.4770743704468894e-05
Position 625: 1.8937083545601615e-05
Position 502: 1.7623611507891206e-05
Position 1723: 1.5328192955624904e-05
Position 1005: 1.503703313184976e-05
Position 1472: 1.4839254773477627e-05
Position 127: 1.4596454468469055e-05
Position 555: 1.0091601279260682e-05
Position 213: 9.893688022705801e-06
Position 125: 9.777414853443734e-06
Position 540: 7.74627322534065e-06
Position 1669: 5.989730245637482e-06
Position 1136: 1.3100382211116165e-06
Position 1372: 1.0564682706320541e-06
Position 354: 6.565603352072527e-07
Position 287: 3.044873989446413e-07
Position 1185: 1.532286592681035e-07
Position 729: 1.3413629512485801e-08
Position 615: 5.255154224060024e-09
Position 14: 3.6311249117043526e-09
Position 558: 3.5695391836089635e-09
Position 711: 2.7622284977383263e-09
Position 925: 2.3556297732568823e-09
Position 570: 9.178239319154383e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9248339133204541
Position 579: 0.05772529766970788
Position 1471: 0.020370855757862304
Position 612: 0.012583177681045794
Position 363: 0.010399391304186828
Position 2007: 0.00763834315853391
Position 1984: 0.0071516868736158125
Position 1873: 0.005251197242086086
Position 279: 0.004915001772128362
Position 409: 0.004206112286377697
Position 533: 0.004008823097269895
Position 729: 0.0032879068704987887
Position 1021: 0.003105922464942931
Position 1687: 0.0028572709724897527
Position 1164: 0.002768362738039433
Position 1055: 0.002488162390589945
Position 918: 0.002433139984538517
Position 1891: 0.0022285644269333855
Position 1588: 0.0020741541171177724
Position 1708: 0.0018768428720864192
Position 1642: 0.0015511490591038066
Position 1536: 0.0015440657117829625
Position 793: 0.0014839410401220725
Position 1690: 0.0010754537495456704
Position 338: 0.0010351457583727705
Position 179: 0.0009997870961973578
Position 1961: 0.0009474649893691858
Position 2010: 0.0009078903053954937
Position 947: 0.0008293095942076558
Position 1925: 0.0006177249799196545
Position 1005: 0.0005946199000784174
Position 1201: 0.0005080247484964128
Position 1714: 0.0004703052182400682
Position 1087: 0.00040388876037598443
Position 1057: 0.00038753641016311583
Position 1213: 0.000346252858177457
Position 413: 0.00031756979454599754
Position 1144: 0.0002817113945273147
