Gene = AK2
index = 46
Annotated 5SS: [  257 12551 15400 15626 22471]
Annotated 3SS: [12424 15288 15530 22397 23589]
SMsplice 5SS: [  257  1904 12551 15400 15626 22471]
SMsplice 3SS: [ 1748 12424 15288 15530 22397 23589]
top_k =  1000
Partition function (log Z): -1.6918018426820318

Sorted 5' Splice Sites (High to Low Probability):
Position 15626: 0.9802159815412833
Position 22471: 0.9343571158585213
Position 12551: 0.8778677035763723
Position 15400: 0.8064713136296793
Position 1904: 0.5887382712797798
Position 257: 0.4685699227163834
Position 5449: 0.44512509768057923
Position 17126: 0.27816668192469235
Position 243: 0.2725459810737847
Position 1854: 0.19120590236204774
Position 13369: 0.17082432019880717
Position 7980: 0.16513072955106206
Position 8151: 0.15981003612382808
Position 17365: 0.12510910972714087
Position 5921: 0.11209993998922407
Position 196: 0.08575786926482923
Position 15382: 0.08148579841382844
Position 81: 0.064739208151616
Position 4721: 0.060548384717136194
Position 18698: 0.06033176125214731
Position 15194: 0.06032379754497588
Position 18735: 0.055323805510807164
Position 1623: 0.0517285541397811
Position 8437: 0.04802224358385724
Position 14859: 0.04563980828739107
Position 2050: 0.04276931950742292
Position 1656: 0.037083510257624124
Position 3955: 0.03596483574923805
Position 7142: 0.026881628758648246
Position 18603: 0.02640601433462731
Position 17535: 0.025926339976425752
Position 16955: 0.02254314660609602
Position 17443: 0.0223268341159393
Position 23360: 0.022154264680116317
Position 14862: 0.021207290684282506
Position 15289: 0.020136856646879395
Position 15404: 0.01821664901073576
Position 90: 0.01785514922346457
Position 94: 0.017561267995340565
Position 398: 0.015903157266963373
Position 19504: 0.014531071575257251
Position 637: 0.012546019940351195
Position 430: 0.011196799447414125
Position 5902: 0.011150028626865273
Position 8114: 0.009292846871385088
Position 1368: 0.009076557073877499
Position 15010: 0.008721024758484693
Position 15766: 0.008714651053027206
Position 17347: 0.008403268154902836
Position 392: 0.007994556606302982
Position 1580: 0.0076238428561567545
Position 18855: 0.007463876673168525
Position 17621: 0.0071748920535927635
Position 63: 0.006632815776836663
Position 17500: 0.006205073082427775
Position 15643: 0.005538113029100092
Position 757: 0.00541653970782164
Position 18967: 0.005064758835529515
Position 3597: 0.005020175473752015
Position 122: 0.004945924396119475
Position 4091: 0.00476482100722934
Position 18675: 0.004547111645192833
Position 23038: 0.004462027724939344
Position 22475: 0.003943615576677121
Position 23442: 0.00385901793005685
Position 8977: 0.003725997442802365
Position 15246: 0.0035514096551257524
Position 23053: 0.0034898222661696805
Position 4508: 0.0033265129751164657
Position 19073: 0.003256032508607759
Position 12555: 0.0032108129262376855
Position 1162: 0.003199157895816583
Position 145: 0.00309404236117431
Position 18486: 0.0027368645994705417
Position 678: 0.002734653550951421
Position 4861: 0.0026387150311915028
Position 23029: 0.002620889763192122
Position 5655: 0.0023597916081301946
Position 304: 0.001847057043549665
Position 22981: 0.0015501204066841192
Position 750: 0.0014054483797208712
Position 1660: 0.0012136343280420092
Position 18873: 0.0010812664664066368
Position 23163: 0.0009355868023881195
Position 4411: 0.0008967802564058164
Position 386: 0.0007994107623579604
Position 4331: 0.0007715272833550415
Position 771: 0.0007262616331035384
Position 19666: 0.0006564066275306835
Position 17060: 0.0006394475717439218
Position 4512: 0.0006354541493944788
Position 541: 0.0006324567866807625
Position 488: 0.0006210291020616891
Position 4725: 0.0006166078703503206
Position 498: 0.0005815004596848169
Position 16768: 0.0005624233205488253
Position 16770: 0.0005524022396051791
Position 4400: 0.0005021486603956449
Position 1167: 0.0004937101146727283
Position 16766: 0.0004889760497369471
Position 16772: 0.00042532762019395926
Position 4383: 0.00040211942262292336
Position 16774: 0.0003966837719003873
Position 18438: 0.00031921214663205506
Position 16776: 0.00030499820174317453
Position 17113: 0.0002992270078198626
Position 17562: 0.00028650426866598744
Position 445: 0.00028378167252812584
Position 417: 0.00026021927223172605
Position 17130: 0.0002591397694768829
Position 16778: 0.0002258082156059642
Position 16546: 0.0002210624956618427
Position 1400: 0.00016371349372529278
Position 1675: 0.00015708410367883612
Position 16782: 0.00015193891545641552
Position 831: 0.00014822297262192472
Position 129: 0.0001380674918375664
Position 16780: 0.00013039561012486
Position 16784: 0.00012730819672505437
Position 23786: 0.00012724266346185768
Position 619: 0.00012659236801698806
Position 5668: 0.00012108692203003246
Position 17224: 0.0001155601565679778
Position 74: 0.00011370604157173332
Position 1327: 0.00010441586707624339
Position 17013: 0.00010051111480078124
Position 17006: 9.61209060632817e-05
Position 740: 8.368027451298549e-05
Position 22609: 8.328471197587875e-05
Position 7: 8.104059459746732e-05
Position 555: 7.557355554327892e-05
Position 1916: 6.883592813475856e-05
Position 16786: 5.74580972906944e-05
Position 1633: 5.6003686042373855e-05
Position 1226: 5.419548017436533e-05
Position 16788: 5.330882205016263e-05
Position 1140: 5.087143053278677e-05
Position 1874: 3.497414362597155e-05
Position 139: 3.335242578578461e-05
Position 2585: 3.160085619193551e-05
Position 2661: 2.8400856263015535e-05
Position 1998: 2.5365375951679288e-05
Position 2581: 2.476670983542738e-05
Position 1239: 2.3374890882139293e-05
Position 1779: 2.2419365979350995e-05
Position 2141: 1.9310885477398202e-05
Position 2505: 1.5884240316012013e-05
Position 1044: 1.5618962932740884e-05
Position 824: 1.337695561725179e-05
Position 550: 1.3037601524398514e-05
Position 903: 1.2949060065747783e-05
Position 3356: 1.2736104284495811e-05
Position 483: 1.2625133946131342e-05
Position 2507: 1.1778744742182308e-05
Position 1908: 1.0945336498425323e-05
Position 1538: 1.0145767801395568e-05
Position 764: 1.0009479012885354e-05
Position 933: 8.522884432262252e-06
Position 98: 7.56801440112119e-06
Position 61: 7.3227555918076366e-06
Position 2014: 6.549332856854889e-06
Position 885: 5.425136549671763e-06
Position 2509: 3.881444509888708e-06
Position 2511: 3.5064856622741093e-06
Position 2743: 3.4450321875158588e-06
Position 657: 3.1940928226657447e-06
Position 2513: 3.163701732620433e-06
Position 2775: 3.07439874654144e-06
Position 475: 2.9088185613501358e-06
Position 2515: 2.78314212217095e-06
Position 2517: 2.214181441019721e-06
Position 3705: 2.0310944108948803e-06
Position 2519: 1.8787877814696647e-06
Position 3005: 9.128174057571184e-07
Position 2250: 9.032237642027377e-07
Position 2968: 9.023348819503182e-07
Position 2521: 8.887255982812228e-07
Position 2870: 8.702567113673235e-07
Position 1830: 7.444868259955821e-07
Position 1700: 3.6652163916777737e-07
Position 1925: 2.017583350486865e-07
Position 16790: 7.389998521082555e-08
Position 218: 3.686230549711087e-08
Position 176: 3.1453888174556435e-09
Position 524: 9.676440295841742e-10
Position 85: 3.621088108397427e-10
Position 457: 2.591866851560239e-10
Position 481: 2.2917168481250618e-10
Position 14: 7.927567639400764e-11
Position 630: 1.2869225995193711e-11
Position 11: 7.852436976421075e-12
Position 439: 1.0876839803046963e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22397: 0.9651303087856394
Position 15288: 0.9035310203561618
Position 15530: 0.8972204683799299
Position 1748: 0.7825622022136619
Position 12424: 0.7650213032201844
Position 23589: 0.6153060064232885
Position 5330: 0.35124591531476107
Position 16952: 0.202013097921488
Position 23272: 0.17525774296669458
Position 8040: 0.1597339597258282
Position 7861: 0.15931887163659705
Position 18582: 0.1530116395454169
Position 17264: 0.14309872275788435
Position 12464: 0.10818685001573432
Position 5366: 0.09138663178203879
Position 15037: 0.0879254291058783
Position 15475: 0.08787901904207336
Position 13219: 0.08665261505123419
Position 5737: 0.0853831203188201
Position 13246: 0.08417170514757297
Position 23239: 0.07879832560707895
Position 1527: 0.07253706890978523
Position 14731: 0.06684709897167358
Position 16830: 0.04148348429108641
Position 17319: 0.039124406061453426
Position 3839: 0.037428813610750934
Position 5833: 0.034089559237127955
Position 1977: 0.03179614446513385
Position 4556: 0.029864293229626675
Position 4619: 0.02985844803653766
Position 22967: 0.02746864706591968
Position 23360: 0.02685019910341962
Position 8230: 0.026416146144394352
Position 1450: 0.022725788594507253
Position 17016: 0.021948524528880197
Position 8276: 0.021606097439462894
Position 7010: 0.021344155074594726
Position 16878: 0.020918126486503607
Position 23686: 0.020091744240252233
Position 22652: 0.014993148211626334
Position 18602: 0.013655407615748643
Position 19418: 0.013050172765379895
Position 23399: 0.012813679513207948
Position 7920: 0.01221091720059033
Position 17052: 0.010025177206181304
Position 14858: 0.008721024758484689
Position 17468: 0.008265034968848796
Position 1106: 0.00787176621497602
Position 12297: 0.007870363266691148
Position 17442: 0.006219245884949775
Position 23275: 0.006093581382111171
Position 7051: 0.0055374736840535154
Position 3492: 0.005022206568162908
Position 18843: 0.00425786914876241
Position 8878: 0.003725997442802367
Position 22675: 0.0034643759489952713
Position 4264: 0.0034450150805753242
Position 15507: 0.0034106662977870885
Position 303: 0.0033839375226703155
Position 5280: 0.0033425131004515556
Position 1973: 0.003331624866754074
Position 18382: 0.003095956945891306
Position 7997: 0.002969863983259622
Position 23620: 0.0029637860482955676
Position 1808: 0.0029051720719635876
Position 15712: 0.0028644372619088935
Position 16894: 0.0028369172986837435
Position 5705: 0.002833166223625624
Position 1139: 0.002656444657519862
Position 3835: 0.0024327661611224425
Position 16634: 0.0023007434830358206
Position 23290: 0.0022754200899558303
Position 23140: 0.002237794438990603
Position 16955: 0.0020044532183010806
Position 1997: 0.0018124286448895901
Position 23420: 0.001683108409160452
Position 23484: 0.0016468116642450812
Position 22734: 0.0016227645272546749
Position 22739: 0.0016085271033963692
Position 4294: 0.001591014025682429
Position 19500: 0.001574712471687216
Position 16656: 0.0014608379734887256
Position 16901: 0.0014137332440270327
Position 1296: 0.0011790909417341451
Position 618: 0.0011527897805913446
Position 22882: 0.0011149444985856778
Position 4674: 0.0011031411473213662
Position 4645: 0.0010725894360192503
Position 17182: 0.0010465193858041715
Position 4357: 0.0009938795139018339
Position 17240: 0.0009400701153126214
Position 5389: 0.0009290178808977941
Position 15717: 0.0008991388122971797
Position 3859: 0.0008680916024097629
Position 4571: 0.0008438365352213963
Position 5897: 0.0008330557476745939
Position 1560: 0.0008068822341392717
Position 4446: 0.0007401128450866728
Position 1599: 0.0007090459632020848
Position 19540: 0.0007050267274733054
Position 522: 0.00067239914631068
Position 23052: 0.0006460159024773328
Position 710: 0.0005922961190674461
Position 22944: 0.0005800833663048198
Position 22631: 0.0005315176403912548
Position 1258: 0.0005223953044522973
Position 22586: 0.0004143770744425416
Position 23555: 0.0003729002037413758
Position 15663: 0.00036733624958265696
Position 4568: 0.0003566564991940845
Position 15586: 0.0003301287576566587
Position 22974: 0.0003142101552938609
Position 5448: 0.0002791186199143277
Position 1486: 0.0002633418764015297
Position 1184: 0.00025552753456770116
Position 579: 0.00023166187746354584
Position 4793: 0.0002248672358843609
Position 15502: 0.0002155004281305465
Position 5584: 0.00021080424233115616
Position 23733: 0.000206073838465007
Position 21569: 0.00020198738923759627
Position 586: 0.00018577639629485147
Position 23933: 0.00018550536700844044
Position 668: 0.00017836643719019697
Position 5480: 0.0001494797443298869
Position 1367: 0.00014188863020864683
Position 174: 0.00014038782612217163
Position 248: 0.00013661659321593088
Position 309: 0.00013449581944986378
Position 21916: 0.00013309440535185942
Position 16457: 0.00013128686827337257
Position 4823: 0.0001260179691494462
Position 18578: 0.00012160313862641163
Position 4582: 0.00011837881176794903
Position 5642: 0.0001110670888410769
Position 23020: 0.00011077666938527273
Position 19720: 9.412654720393973e-05
Position 16499: 8.863329514523645e-05
