Gene = PLPP7
index = 1040
Annotated 5SS: [755]
Annotated 3SS: [18228]
SMsplice 5SS: [755]
SMsplice 3SS: [18228]
top_k =  1000
Partition function (log Z): -9.152496989447664

Sorted 5' Splice Sites (High to Low Probability):
Position 755: 0.8254764356189287
Position 2542: 0.684600602283745
Position 6350: 0.6593692012600927
Position 3386: 0.49178794456976893
Position 10175: 0.4861372094732593
Position 4596: 0.36410792967744826
Position 6043: 0.32167763318125525
Position 14132: 0.30656008088585174
Position 3031: 0.25948238887209074
Position 1539: 0.22937962484322397
Position 9145: 0.2177736591737069
Position 289: 0.21406065640143956
Position 15295: 0.16454009056907457
Position 15250: 0.13652735171859107
Position 14812: 0.13500967924787277
Position 6505: 0.0860293958445915
Position 3010: 0.08373138181035183
Position 3471: 0.06436188240029873
Position 3002: 0.06141710315163881
Position 575: 0.03897480063308282
Position 12714: 0.03640530889679067
Position 1486: 0.03614015196949481
Position 733: 0.02778734764443028
Position 11418: 0.0267355096912885
Position 14104: 0.025698059357563613
Position 9968: 0.02568660779290699
Position 2396: 0.02567315189620572
Position 1438: 0.025664724242532827
Position 1530: 0.024271893779396578
Position 1599: 0.01877838419890582
Position 3547: 0.015053600110979266
Position 1087: 0.014027071167974485
Position 14710: 0.012837239482140151
Position 1623: 0.012247697802377562
Position 4842: 0.011602628294521713
Position 4828: 0.010643606526308292
Position 877: 0.009594121599009036
Position 703: 0.008586119651928164
Position 4835: 0.008221913128171828
Position 3024: 0.0075852650188281525
Position 12080: 0.0073479554836947125
Position 461: 0.007254316795477525
Position 2965: 0.007160257470033548
Position 4740: 0.0061121557476314925
Position 2986: 0.005530383438476586
Position 6273: 0.005324124262177953
Position 1376: 0.0029285798295454355
Position 14624: 0.002640123847343181
Position 1628: 0.002473391403594386
Position 5406: 0.0024491509888860323
Position 4022: 0.0023767516547744914
Position 1736: 0.0022640020804338616
Position 3061: 0.0022544404100432267
Position 3712: 0.002249038849659254
Position 2661: 0.0021843626876318603
Position 66: 0.0021573797635935288
Position 595: 0.0020653238636394373
Position 2822: 0.0019285472315748126
Position 6195: 0.0017343238775915345
Position 215: 0.0016478920840823795
Position 1099: 0.0014475924668369135
Position 298: 0.0013805807435112495
Position 998: 0.0012316001228017462
Position 1189: 0.0009725236834560659
Position 156: 0.0009338227878024753
Position 1634: 0.0008450324175255926
Position 1260: 0.0007848180971917585
Position 1220: 0.0007307732101198169
Position 1851: 0.000658945175370166
Position 1356: 0.0005257540235225174
Position 597: 0.00023764617397327973
Position 2758: 0.00016542208242942286
Position 2124: 0.00015677008517541488
Position 2805: 0.00015394063456162905
Position 1983: 0.0001389110927654212
Position 1151: 0.00010854086578334351
Position 1911: 9.218204175556041e-05
Position 132: 8.617243507321533e-05
Position 1445: 8.013802269445566e-05
Position 2569: 5.6886187551177595e-05
Position 2834: 5.090378529416552e-05
Position 1502: 4.906422899155695e-05
Position 2015: 4.4425134328715275e-05
Position 759: 3.86407456291815e-05
Position 1372: 3.788190603086086e-05
Position 784: 3.017109497435454e-05
Position 1782: 2.983952587171068e-05
Position 579: 1.826017391366877e-05
Position 891: 1.420249375121854e-05
Position 640: 1.2485793925256849e-05
Position 1835: 1.2448005819409064e-05
Position 867: 8.145190496332473e-06
Position 6515: 5.206204387668249e-06
Position 116: 4.39610570000933e-06
Position 1069: 4.0489817355718896e-06
Position 366: 6.639840893148335e-07
Position 372: 4.0560679334734535e-07
Position 329: 2.63278962201325e-07
Position 239: 2.0673683090802729e-07
Position 486: 9.647173369660858e-08
Position 35: 4.747529159771427e-08
Position 626: 1.4964336771888365e-08
Position 761: 1.2514158344366095e-08
Position 1118: 1.1237128872616268e-08
Position 349: 9.228682027686439e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18228: 0.9456680857254496
Position 10062: 0.4885033904187453
Position 6155: 0.4159901954435054
Position 2893: 0.3948445300275405
Position 3222: 0.3599842494695008
Position 4429: 0.3460658739361199
Position 2395: 0.3374698824662261
Position 14020: 0.33312803859670603
Position 2294: 0.32746743748542895
Position 15044: 0.3072837582533021
Position 1416: 0.23153580161131135
Position 5981: 0.19575713043265508
Position 8940: 0.17060135291832626
Position 6272: 0.16817701233112978
Position 14560: 0.1645079360841733
Position 1336: 0.096733123697257
Position 645: 0.09020536402657266
Position 6242: 0.08673023806019733
Position 3093: 0.07871525287005691
Position 6398: 0.07213218836664609
Position 5880: 0.05624483053548395
Position 3412: 0.04825561583051485
Position 2493: 0.04374480479720199
Position 5903: 0.03887591467148599
Position 11299: 0.03692856343875419
Position 12574: 0.036698122758895925
Position 6033: 0.0361796601940113
Position 626: 0.0347425272936892
Position 3160: 0.03318670045263782
Position 8982: 0.03127133707932855
Position 9750: 0.02599539750287727
Position 4504: 0.02327108288970676
Position 3262: 0.022313470506627183
Position 9016: 0.0189758114645937
Position 537: 0.01521508049535319
Position 2701: 0.012732097536437049
Position 2783: 0.012311577344065246
Position 3326: 0.011124090388255578
Position 4714: 0.009266893775640911
Position 4797: 0.00924257101872268
Position 585: 0.007814911469351482
Position 3385: 0.006702722766901465
Position 1437: 0.0065657925172578555
Position 14420: 0.006204698874387922
Position 11736: 0.005380920526060591
Position 2986: 0.0051659430051593505
Position 1393: 0.005127347173243687
Position 1529: 0.0046816545457749855
Position 4674: 0.004678595582979
Position 11894: 0.004671559382614456
Position 6425: 0.00414752082669097
Position 3186: 0.0038303512172262236
Position 1483: 0.003249003823251052
Position 4717: 0.003082717544651457
Position 442: 0.0029996084850853226
Position 3461: 0.002816970475304471
Position 1421: 0.002702658739644052
Position 2895: 0.002664556718017306
Position 4739: 0.0026521365506523118
Position 1168: 0.0025475770904935927
Position 5279: 0.0018668761174374462
Position 2299: 0.001762034168410166
Position 1258: 0.001749807113208924
Position 6595: 0.0017305253824431658
Position 3110: 0.0016794630582966199
Position 3641: 0.0014827678904854077
Position 4671: 0.001441448550632111
Position 4595: 0.0011006439777227158
Position 6306: 0.0010876418369390154
Position 384: 0.0010772862872017411
Position 2656: 0.0010361444972783258
Position 3165: 0.0009723700502863628
Position 3366: 0.0009570500479314407
Position 2821: 0.0009349846891329607
Position 11319: 0.000865188944149121
Position 1005: 0.0008247864954828709
Position 473: 0.0008045444477058734
Position 788: 0.0007798516716320972
Position 2368: 0.0007783015296904561
Position 977: 0.0007223225062390246
Position 1752: 0.0007068010298676579
Position 3835: 0.0007032565815243377
Position 3926: 0.0006637295736963196
Position 5302: 0.0006579544034005552
Position 447: 0.0005394830871757182
Position 3546: 0.000510507833739198
Position 10223: 0.0005095446574560164
Position 7060: 0.000489844805319988
Position 413: 0.0004866251907232849
Position 905: 0.00047473494759136024
Position 1225: 0.00045116794001392736
Position 2830: 0.00044962557622068054
Position 3183: 0.00043930908326653606
Position 8372: 0.0004318558386918483
Position 10627: 0.00042884459061479573
Position 9646: 0.00042470888035139816
Position 1887: 0.00039911233452227286
Position 932: 0.00038869208330967117
Position 495: 0.00038379768683359836
Position 2324: 0.00038027891416823775
Position 3951: 0.0003672537788403794
Position 981: 0.0003284847841883856
Position 2379: 0.00032622802489586127
Position 7025: 0.00031914650496519756
Position 1305: 0.00029748924117739973
Position 946: 0.00028593182063811336
Position 1570: 0.0002817547673446231
Position 3871: 0.00027785658287445475
Position 3874: 0.00026974123708963557
Position 844: 0.0002563438216174477
Position 6945: 0.00023883764770490665
Position 2503: 0.00023643889947871905
Position 2255: 0.00019481111706280737
Position 713: 0.0001661966284427491
Position 12143: 0.0001575472647130268
Position 708: 0.00014849343434377877
Position 2898: 0.00012364470851465229
Position 422: 0.00012285416467446237
Position 8771: 0.0001185422844299077
Position 1485: 0.00011669007837644613
Position 2465: 0.00011203776806616319
Position 9232: 0.00010398902914768669
Position 12802: 9.542035066470323e-05
Position 7415: 8.798433962802474e-05
Position 393: 7.281115754668887e-05
Position 11687: 5.7843696509710464e-05
Position 2940: 5.7485691496293076e-05
Position 1036: 5.241841087670686e-05
Position 492: 5.192817853502902e-05
Position 6574: 5.157598979987733e-05
Position 8470: 5.151294503218745e-05
Position 183: 5.13489849189492e-05
Position 1150: 4.9979902643876883e-05
Position 519: 4.629581164991274e-05
Position 5480: 4.4773570071678644e-05
Position 3816: 4.349885553219267e-05
Position 1273: 3.5657482697804464e-05
Position 4210: 3.556529936342398e-05
Position 881: 3.453911636712494e-05
Position 6614: 3.16332172729548e-05
Position 8687: 3.132490023405842e-05
Position 983: 2.2465443444560412e-05
Position 685: 2.2329936238349436e-05
Position 804: 2.0438875158974555e-05
Position 936: 2.034799557044987e-05
Position 1002: 1.9417569508836846e-05
Position 1016: 1.9296452099384056e-05
Position 909: 1.8403105030596277e-05
Position 1369: 1.7462220883675977e-05
Position 7191: 1.5342670219280898e-05
Position 1669: 1.2918516730079009e-05
Position 4997: 1.1647496655410993e-05
Position 1461: 1.0345903095974197e-05
Position 1175: 9.936722055411784e-06
Position 899: 9.327837413801751e-06
Position 1022: 8.974587604768275e-06
Position 405: 7.630809960719022e-06
Position 426: 7.440397434761401e-06
Position 253: 6.521535233950629e-06
Position 507: 6.326919254901486e-06
Position 1042: 5.554740902712103e-06
Position 366: 4.834326466895581e-06
Position 851: 4.722368988180254e-06
Position 1179: 4.218264233736802e-06
Position 1038: 3.2676935678383815e-06
Position 233: 3.165999481116731e-06
Position 1633: 2.4505663319827275e-06
Position 475: 2.027933295421608e-06
Position 729: 1.8784703939794843e-06
Position 876: 1.7923619104096964e-06
Position 486: 1.18881676860488e-06
Position 2123: 1.1541018317539576e-06
Position 318: 9.15780925566838e-07
Position 710: 5.349596112963123e-07
Position 885: 2.909337100654205e-07
Position 310: 2.2766259021447394e-07
Position 732: 2.2601277290131412e-07
Position 502: 1.9207487546418483e-07
Position 1079: 1.5529151700660644e-07
Position 477: 9.484558236709544e-08
Position 759: 5.309627447463969e-08
Position 297: 4.981723471085421e-08
Position 138: 3.6915976738606546e-08
Position 1342: 3.6784366592660534e-08
Position 197: 3.472251796986396e-08
Position 293: 2.9208747759035524e-08
Position 320: 1.2762310029852634e-08
Position 1547: 1.1882177561416748e-08
Position 1496: 1.0090660185732698e-08
Position 201: 9.121199927081182e-09
Position 504: 8.43419471534708e-09
Position 250: 7.36042311516682e-09
Position 194: 5.1268440367468346e-09
Position 1466: 5.031617577662957e-09
Position 143: 2.6229184592825648e-09
Position 889: 1.216960081514117e-09
Position 151: 1.1082664016996947e-09
Position 263: 6.448857014056449e-10
Position 1049: 3.7154754128621987e-10
Position 800: 2.8282685732713084e-10
Position 209: 2.2606394054552902e-10
Position 140: 1.9943754703354116e-10
Position 205: 2.005236568421923e-11
Position 127: 3.836249716645997e-12
Position 926: 1.0815978610339995e-13
