Gene = SPATA9
index = 1305
Annotated 5SS: [  203   469  7585 19044]
Annotated 3SS: [  379  7356 18947 24082]
SMsplice 5SS: [  469  8707 19044]
SMsplice 3SS: [ 8618 18947 24082]
top_k =  1000
Partition function (log Z): -9.984809133200999

Sorted 5' Splice Sites (High to Low Probability):
Position 19044: 0.9869137438665091
Position 469: 0.9794064478613643
Position 8707: 0.8068737728275841
Position 16962: 0.33798567594498913
Position 23486: 0.2972577223500736
Position 13: 0.25429818538062454
Position 2555: 0.1744943826179728
Position 15552: 0.1650033737795361
Position 7585: 0.16152932087049715
Position 1198: 0.14646871592775793
Position 1592: 0.13651320638767797
Position 12469: 0.12780964806065379
Position 178: 0.10376184264392402
Position 22189: 0.09008259631947758
Position 3501: 0.07769247091889385
Position 22196: 0.06179216928757974
Position 203: 0.05169677041289075
Position 23682: 0.043230529292060726
Position 21685: 0.03157308407793329
Position 19962: 0.026456764976784106
Position 8311: 0.020983581571249466
Position 235: 0.020209181706393544
Position 671: 0.014078722161533585
Position 21993: 0.013657686059763374
Position 20757: 0.00991492906777106
Position 6: 0.006408019518448004
Position 904: 0.005271644966424839
Position 715: 0.00426885229592989
Position 220: 0.0037632981847591455
Position 229: 0.003679330631194447
Position 984: 0.003230382841372645
Position 22302: 0.002988537230838538
Position 1135: 0.0020745755266363777
Position 162: 0.0020542064716847232
Position 1466: 0.0019685370247444303
Position 170: 0.0015340749321681093
Position 666: 0.0014793105967260416
Position 109: 0.0011293778660773051
Position 2733: 0.0011230220261104762
Position 1892: 0.0009578858938351634
Position 306: 0.0005097870765999469
Position 157: 0.00039858665861005173
Position 1142: 0.0003236758470059325
Position 1617: 0.00028737560587920947
Position 474: 0.00021178208331573152
Position 237: 0.00015058596329078124
Position 1604: 0.0001220739421251738
Position 17: 0.0001177606689000277
Position 859: 0.00011170074750055725
Position 1483: 9.16492230419414e-05
Position 2226: 7.784236877887672e-05
Position 1395: 7.572650667629978e-05
Position 217: 4.559709060019896e-05
Position 180: 3.6682507731078656e-05
Position 42: 3.651142992816776e-05
Position 285: 3.316412219901699e-05
Position 1258: 2.6720432364160406e-05
Position 1838: 1.8746341852292493e-05
Position 308: 1.7009100353881322e-05
Position 1447: 1.653659932978214e-05
Position 1008: 1.2996878542241838e-05
Position 1019: 1.2032939777747114e-05
Position 1044: 1.1467505510891256e-05
Position 1219: 1.127431076418532e-05
Position 315: 1.0896486853980469e-05
Position 753: 6.3016232948594114e-06
Position 3964: 4.3736348291334475e-06
Position 912: 4.085468817791951e-06
Position 1247: 3.957339264334578e-06
Position 268: 3.7830820701380543e-06
Position 884: 1.9261855983402078e-06
Position 1169: 1.3404973712132448e-06
Position 887: 1.1302806914236208e-06
Position 4246: 4.4333330327701874e-07
Position 1613: 2.778177483134431e-07
Position 348: 1.6778850233738255e-07
Position 4238: 1.4442084920545772e-07
Position 22: 1.1775869936863015e-07
Position 1522: 1.0837826894825103e-07
Position 412: 1.0247150896505424e-07
Position 1439: 7.605337712350654e-08
Position 523: 7.461494616085959e-08
Position 420: 5.4969796426273906e-08
Position 339: 1.439610907379357e-08
Position 379: 5.236875205133842e-09
Position 3344: 3.1464445385280066e-09
Position 632: 2.2910900749921217e-09
Position 828: 1.508151384469132e-09
Position 2866: 1.2611643870482109e-09
Position 561: 1.0584921111902366e-10
Position 1666: 2.5429509547483438e-11
Position 459: 1.1256671648311115e-11
Position 373: 2.1294106720593425e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18947: 0.9955675126124335
Position 24082: 0.7882072165494898
Position 8618: 0.5961893096688643
Position 379: 0.3978865720520073
Position 16856: 0.33847107639165175
Position 23224: 0.3297268494958275
Position 22093: 0.19229878216344082
Position 2434: 0.17245482171656717
Position 8454: 0.14772183154359697
Position 15478: 0.1406861416650481
Position 12109: 0.12806882365759867
Position 1111: 0.10510819519791229
Position 7494: 0.10070139923948036
Position 1495: 0.09811754609133813
Position 3407: 0.07572796625039765
Position 23572: 0.06228442191443691
Position 7356: 0.0476266437475275
Position 8411: 0.039144234061469975
Position 333: 0.03720724707537365
Position 21625: 0.03503123477161771
Position 1315: 0.033424576505155276
Position 1063: 0.031964794407908205
Position 23890: 0.025110579689314447
Position 15393: 0.025031502858614038
Position 8392: 0.02386256516149811
Position 21938: 0.019950020898851506
Position 19152: 0.018230254334153692
Position 19818: 0.016588833417883468
Position 7343: 0.013202807918805142
Position 8207: 0.011568487854585167
Position 20419: 0.01119168526847343
Position 597: 0.010816743322529057
Position 19769: 0.010627793254498983
Position 20697: 0.009926545151744924
Position 8178: 0.00942018661089246
Position 556: 0.005819329953240704
Position 19490: 0.005552514043017834
Position 21078: 0.005465164102901887
Position 20835: 0.005339546450073951
Position 941: 0.004521861292865495
Position 20331: 0.004419653133003572
Position 19652: 0.004037898182116819
Position 20876: 0.004023115795094137
Position 22127: 0.0037184915094447555
Position 20727: 0.0034108997580911916
Position 1434: 0.0023741312987326595
Position 21332: 0.0021428418421632752
Position 3325: 0.0019676256581422323
Position 1034: 0.0018227000986090962
Position 20100: 0.0017851520922127712
Position 1071: 0.0017656444835419934
Position 2440: 0.001563228348556193
Position 19576: 0.0013165155562815858
Position 1279: 0.001238178249547188
Position 1497: 0.0011780961167500575
Position 561: 0.0011607282167722794
Position 415: 0.0011529335493742653
Position 953: 0.0011529230931008195
Position 713: 0.0011312691078943467
Position 1120: 0.0009706951793321009
Position 1811: 0.0009598034726736896
Position 15944: 0.0008535000837053439
Position 20956: 0.0008513312245177038
Position 1500: 0.0007824881324982205
Position 20473: 0.0007806176759597989
Position 19205: 0.0007769341985607027
Position 348: 0.000772644981081027
Position 225: 0.0006052174323205456
Position 872: 0.0005695765795380237
Position 2229: 0.000505585625847903
Position 806: 0.0005045506912191851
Position 16526: 0.0004832089281182291
Position 1459: 0.00046998060704605096
Position 2335: 0.00043347851998748086
Position 627: 0.0004106486112292103
Position 576: 0.0003858177839281063
Position 1521: 0.0003692454963593267
Position 19260: 0.00036525207710583457
Position 177: 0.00036037371156163317
Position 19315: 0.000353976718115769
Position 19402: 0.00035364126039734304
Position 17054: 0.00035183767309114415
Position 393: 0.00032924865539925394
Position 1134: 0.00029909087912531086
Position 293: 0.00026491884886420126
Position 14648: 0.0002628603111085513
Position 2443: 0.00023218550003918848
Position 1291: 0.0001663520425381726
Position 2490: 0.00015305861332023433
Position 384: 0.00014704101606263147
Position 14490: 0.00013182217428220604
Position 762: 0.00010178484003779982
Position 2592: 9.500049022095804e-05
Position 523: 8.367406891151347e-05
Position 2108: 8.139839085681937e-05
Position 2703: 7.251000059927067e-05
Position 10599: 7.195774341234751e-05
Position 14785: 6.315587171571319e-05
Position 4412: 6.249478623066005e-05
Position 10894: 6.116899192530186e-05
Position 16324: 5.246555531693608e-05
Position 11129: 5.009978122187549e-05
Position 2729: 4.496896139557497e-05
Position 1166: 4.4046668605445e-05
Position 1169: 4.3700600676214374e-05
Position 1147: 4.3663356033781564e-05
Position 4622: 4.239421122939754e-05
Position 646: 4.219023349727864e-05
Position 285: 3.835717389988691e-05
Position 2629: 3.78055094786975e-05
Position 1282: 3.770043822286006e-05
Position 903: 3.6326688178697795e-05
Position 1517: 3.542081337705094e-05
Position 785: 3.453037924194857e-05
Position 13912: 3.2184246227303794e-05
Position 15604: 3.116186705081004e-05
Position 5622: 2.789689496856588e-05
Position 12771: 2.537626609822946e-05
Position 266: 2.427873759313956e-05
Position 8945: 2.4077705932464563e-05
Position 3594: 2.2568877024091247e-05
Position 729: 2.18915917541093e-05
Position 1470: 2.0814102721293627e-05
Position 9671: 1.9980402775994637e-05
Position 449: 1.881439423159874e-05
Position 8792: 1.8739988958553773e-05
Position 10640: 1.741739269213976e-05
Position 8811: 1.731229889679015e-05
Position 10041: 1.6934342546004634e-05
Position 9513: 1.630650702712876e-05
Position 75: 1.6200676725417834e-05
Position 1247: 1.5009557527321774e-05
Position 774: 1.4827596159703825e-05
Position 1792: 1.3734053570016738e-05
Position 10074: 1.3451445353348043e-05
Position 6594: 1.2551051840926565e-05
Position 257: 1.1853587829862162e-05
Position 2395: 1.1815218416509242e-05
Position 13536: 1.1402197453234878e-05
Position 4275: 1.0304588578996156e-05
Position 998: 1.0274680001787294e-05
Position 1717: 9.016418024648462e-06
Position 9827: 8.75415289311679e-06
Position 120: 8.319104959811727e-06
Position 9486: 8.25244489303298e-06
Position 643: 8.06116653561523e-06
Position 2576: 7.2393664455108056e-06
Position 4646: 6.891479592619922e-06
Position 5134: 6.7528675912766495e-06
Position 10576: 6.274667544317291e-06
Position 10077: 5.818053210617099e-06
Position 4100: 5.802483119813858e-06
Position 2301: 5.75771131445467e-06
Position 1889: 5.69638637757423e-06
Position 203: 5.603750350407641e-06
Position 1330: 5.579189793885109e-06
Position 4237: 5.211546729120832e-06
Position 397: 4.988586118851756e-06
Position 841: 4.92577025275607e-06
Position 877: 4.507779571862498e-06
Position 2402: 4.3472914738836745e-06
Position 1338: 3.886635666655288e-06
Position 9388: 3.672121348316798e-06
Position 2024: 2.8350831165094686e-06
Position 1000: 2.7277941911597866e-06
Position 3888: 2.4514138978118737e-06
Position 200: 2.4461108039316216e-06
Position 495: 2.0206324155355706e-06
Position 2084: 1.8729296311985607e-06
Position 3791: 1.8029187312652107e-06
Position 7926: 1.7114864832028399e-06
Position 186: 1.617710385798264e-06
Position 694: 1.4756492524555973e-06
Position 4223: 1.3505993339467025e-06
Position 884: 1.2296749464030649e-06
Position 974: 1.109595342423645e-06
Position 306: 1.0596910981850122e-06
Position 5676: 1.04953316070689e-06
Position 6843: 1.0402023606446792e-06
Position 6626: 9.510065587772898e-07
Position 80: 9.093941589088354e-07
