Gene = LSM11
index = 801
Annotated 5SS: [  504  7835 10393]
Annotated 3SS: [ 7694 10308 11158]
SMsplice 5SS: [  504  7835 10393 11418]
SMsplice 3SS: [ 7694 10308 11344 12372]
top_k =  1000
Partition function (log Z): -6.347175813666843

Sorted 5' Splice Sites (High to Low Probability):
Position 7835: 0.8936024536931089
Position 10393: 0.7643872531052712
Position 12450: 0.4684208877791249
Position 5007: 0.46191192134538345
Position 504: 0.38240565692175327
Position 11418: 0.359052791345626
Position 5432: 0.2622047881573054
Position 11460: 0.2528695074646074
Position 2185: 0.23741430948964914
Position 955: 0.20900422105561153
Position 2408: 0.1827945726340173
Position 11498: 0.16243687710547883
Position 16086: 0.15518948885089048
Position 166: 0.1474972200091283
Position 10569: 0.13881580028278626
Position 9862: 0.11189443028086349
Position 681: 0.09837164672941584
Position 4766: 0.08592634470490347
Position 1759: 0.08467704145188533
Position 4503: 0.07604628864775197
Position 5489: 0.06959648849269383
Position 8411: 0.0661585960640918
Position 3141: 0.05291757685489578
Position 10144: 0.050402804431522785
Position 7751: 0.05017514163224063
Position 82: 0.049617385417459775
Position 8038: 0.04381211064094563
Position 229: 0.04323732677343234
Position 10003: 0.03778068786453541
Position 677: 0.030825924143626143
Position 10527: 0.030244585821323194
Position 2244: 0.02350733963235512
Position 11368: 0.020288988136360982
Position 3419: 0.01647590488111954
Position 1940: 0.016022143901393886
Position 3655: 0.014398156036299478
Position 2611: 0.013699602854581284
Position 597: 0.011134216446791516
Position 825: 0.010956494279574822
Position 1828: 0.010504345570307676
Position 960: 0.010232183266389649
Position 6416: 0.009606433734166189
Position 2226: 0.009105770874612335
Position 3753: 0.009068112400668673
Position 749: 0.0090551806908016
Position 3199: 0.008993006797882739
Position 1983: 0.008771686522871337
Position 12147: 0.008661048605919786
Position 624: 0.0073693301081364905
Position 923: 0.006926128456106259
Position 15900: 0.006665594700726812
Position 1404: 0.0062981109277810065
Position 3554: 0.00571931640104677
Position 12244: 0.005660036592089989
Position 672: 0.005273725312063512
Position 11266: 0.005028167005925834
Position 795: 0.004361391746220182
Position 8427: 0.0038964230410599575
Position 7731: 0.0038765351903795146
Position 2818: 0.0038697668051789797
Position 9816: 0.003771205049107691
Position 711: 0.0031044144973923116
Position 459: 0.003060463220881184
Position 5170: 0.0029785619130644875
Position 10816: 0.0025239678770885396
Position 1526: 0.002518516892868536
Position 10784: 0.0024348163451506366
Position 2233: 0.0022619763607299986
Position 11627: 0.002114371611122114
Position 11278: 0.0020188271438718974
Position 10151: 0.002001967328903258
Position 9946: 0.001874384119177437
Position 9778: 0.0018685006709420575
Position 6854: 0.0018244297450294889
Position 131: 0.0018119896651801347
Position 1024: 0.001741173227606569
Position 3616: 0.0016549793016000967
Position 8671: 0.0016150027907785647
Position 9442: 0.0014476612650520767
Position 7794: 0.0014228586062393137
Position 16863: 0.0013820591714052153
Position 3581: 0.0013781560882929768
Position 605: 0.0013700616079734083
Position 453: 0.0013536897521388886
Position 7737: 0.0012990440448236915
Position 12975: 0.0012935789591035413
Position 875: 0.001284056749809514
Position 948: 0.0010715358816884171
Position 3157: 0.0010190337804667534
Position 1745: 0.0008589731052815456
Position 8269: 0.0007630681101764453
Position 5537: 0.0006619316874045484
Position 254: 0.0006191473093424187
Position 4166: 0.0005852890888221416
Position 7822: 0.0005546125558281838
Position 11809: 0.0004445672648963209
Position 933: 0.00041776927467899734
Position 1581: 0.0004061441637946116
Position 785: 0.00039633547500708135
Position 1304: 0.0003933370343953212
Position 10982: 0.0003836020339033009
Position 407: 0.0002854787145782275
Position 11635: 0.00022577467640505093
Position 1977: 0.00010666596559843125
Position 12026: 9.678383451159684e-05
Position 2511: 6.0429051959708624e-05
Position 658: 3.6894465295232366e-05
Position 2270: 3.6128157191840494e-05
Position 2421: 3.564064632517223e-05
Position 2835: 2.7066670170722995e-05
Position 647: 2.1736542682880696e-05
