Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 42813 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 42764 46864 71154 81154]
top_k =  1000
Partition function (log Z): -30.75164755793482

Sorted 5' Splice Sites (High to Low Probability):
Position 24105: 0.9794133351931826
Position 19797: 0.9713754889612628
Position 3906: 0.9290766708623948
Position 12905: 0.8903375328887826
Position 10323: 0.8367865612942418
Position 215: 0.8075193869007188
Position 7290: 0.5149446535313079
Position 5671: 0.496802507057137
Position 24421: 0.4910945443973484
Position 6603: 0.30673562431350304
Position 23433: 0.299709997748971
Position 572: 0.2936222535573278
Position 23925: 0.22172171284270362
Position 9425: 0.17557552943479138
Position 20287: 0.11452058612553152
Position 7565: 0.09701556195230926
Position 24274: 0.09674619828675204
Position 17178: 0.09454212449411473
Position 16178: 0.09024324934741061
Position 18634: 0.0715052186796872
Position 1264: 0.06719716009059191
Position 1715: 0.06150964023361636
Position 5637: 0.054768250568753424
Position 13901: 0.05452003075339047
Position 10407: 0.040062207029052416
Position 10777: 0.03498190782256924
Position 21990: 0.03370684861246161
Position 25855: 0.02792961372222152
Position 3553: 0.027566379581791613
Position 604: 0.027132283171385947
Position 5394: 0.02529315360266366
Position 261: 0.024994634499830408
Position 13128: 0.02480366217921189
Position 1949: 0.02395751113671926
Position 7248: 0.023593244197891952
Position 6936: 0.02272156364818795
Position 9849: 0.022134359634337488
Position 12530: 0.021746877450838663
Position 445: 0.018156316981736823
Position 14218: 0.017957665003432172
Position 9060: 0.017328098531023874
Position 19992: 0.016692858793978468
Position 25848: 0.01618841421979443
Position 720: 0.0141054185187417
Position 20258: 0.012659111168648323
Position 10332: 0.012112834696262703
Position 36: 0.009619972084933618
Position 1623: 0.007647289473131557
Position 14082: 0.007587252452014259
Position 11530: 0.00737915190449941
Position 5311: 0.007301604513252413
Position 6976: 0.007033355857857511
Position 5852: 0.0065243525423792715
Position 19978: 0.0061791290713652195
Position 2925: 0.005475185219750532
Position 5136: 0.0053138473457995
Position 4555: 0.00497182180624711
Position 3303: 0.004824822360729348
Position 8403: 0.00470999640250467
Position 1841: 0.004571401672914354
Position 991: 0.004217781749653465
Position 8078: 0.00406973482543057
Position 185: 0.004054088752417141
Position 595: 0.004028028847597055
Position 1005: 0.003796092872512286
Position 20201: 0.003049998200380564
Position 474: 0.00301818441767349
Position 5562: 0.0028704284415826176
Position 161: 0.002696573109901778
Position 4763: 0.002246458301811783
Position 7470: 0.0021046846171202194
Position 3657: 0.0018289450787685652
Position 11952: 0.001600594255698272
Position 56: 0.001450727271601935
Position 164: 0.0013633618871471721
Position 2164: 0.001298000972536787
Position 10327: 0.0012628794402539411
Position 131: 0.00100536571483697
Position 6739: 0.00092817409708164
Position 824: 0.0009112351818422521
Position 6786: 0.0009083462984046589
Position 6941: 0.000900561639247272
Position 13655: 0.0009004160721727375
Position 3545: 0.0008596431797638213
Position 666: 0.0007777217575071542
Position 10846: 0.0007742244835791385
Position 3476: 0.000701926117972412
Position 1882: 0.0007004140322055765
Position 11284: 0.000402907832305388
Position 19830: 0.0003313029167536811
Position 97: 0.000283351235214174
Position 128: 0.0002665842931752646
Position 102: 0.0002598167625419256
Position 41: 0.0002247535800746306
Position 220: 0.00019729893581913786
Position 713: 0.0001468487945239979
Position 5618: 0.00013274690256209905
Position 4538: 0.00011914218784898518
Position 20238: 0.00011732954497719776
Position 949: 9.104750684098289e-05
Position 6258: 8.476138577950185e-05
Position 1031: 7.985870509662107e-05
Position 623: 7.02452914939461e-05
Position 1454: 4.885537737380566e-05
Position 1206: 4.643489112002415e-05
Position 797: 4.5757100560391586e-05
Position 1280: 4.454647558390719e-05
Position 20210: 4.1297068681805104e-05
Position 20194: 4.095230987440683e-05
Position 1382: 3.9599093044262255e-05
Position 223: 3.890905460193602e-05
Position 20233: 3.8067869782624207e-05
Position 590: 3.6443828849708767e-05
Position 1061: 2.7886413882462682e-05
Position 5004: 2.6245612664833146e-05
Position 7294: 2.445438478129099e-05
Position 1408: 2.30403522351306e-05
Position 1726: 2.0634788710298026e-05
Position 205: 1.8322776566063507e-05
Position 966: 1.8210005138682828e-05
Position 1142: 1.641188851171285e-05
Position 171: 1.4471549768485355e-05
Position 1635: 1.3388521623234096e-05
Position 1447: 1.3093138640859545e-05
Position 178: 1.252428983074555e-05
Position 89: 1.1566449644047863e-05
Position 1430: 1.1097401972065203e-05
Position 4779: 9.512774990818224e-06
Position 255: 6.644828649317174e-06
Position 298: 5.693561325669383e-06
Position 535: 5.61786854599865e-06
Position 498: 5.224058170140382e-06
Position 4531: 4.759350926672649e-06
Position 187: 4.574222976389083e-06
Position 1186: 4.352602349254119e-06
Position 1096: 4.3404150701317185e-06
Position 199: 3.6141012193433598e-06
Position 1119: 3.2658058820758536e-06
Position 354: 1.580530957702704e-06
Position 829: 1.3264053903863332e-06
Position 264: 1.0421539819902459e-06
Position 768: 1.0187705468076556e-06
Position 615: 8.745785212085428e-07
Position 544: 7.880967428025515e-07
Position 1889: 6.965833405167281e-07
Position 330: 6.657180224597287e-07
Position 696: 6.350691114118635e-07
Position 555: 6.302767153530725e-07
Position 804: 5.277033210739963e-07
Position 276: 4.7587643449385216e-07
Position 341: 4.633247720507359e-07
Position 1969: 3.70530931817295e-07
Position 343: 2.516675804547423e-07
Position 374: 1.3799363857078686e-07
Position 546: 1.3231850116385879e-07
Position 576: 1.1032383438324173e-07
Position 349: 7.548675266911457e-08
Position 296: 5.762543630048006e-08
Position 657: 4.968860349123149e-08
Position 613: 4.0761646432094433e-08
Position 231: 2.870735163912834e-08
Position 608: 1.7929188677745245e-08
Position 346: 1.4342554437404482e-08
Position 777: 1.3079606211592652e-08
Position 288: 1.179809781387617e-08
Position 402: 8.774481911866412e-09
Position 505: 7.460793840741388e-09
Position 433: 3.072440323348055e-10
Position 84: 1.615064961200637e-10
Position 322: 3.9311214072447314e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9719454991370085
Position 12792: 0.8967804096115017
Position 10247: 0.8811227540818072
Position 3812: 0.7905980735913092
Position 24013: 0.7332047417090458
Position 39521: 0.6061533553865203
Position 5502: 0.4033987074737875
Position 23875: 0.3103443500270537
Position 23331: 0.3020023568910168
Position 7088: 0.28061607810127087
Position 6424: 0.2559986000164719
Position 7067: 0.2441540056778873
Position 24352: 0.1962908255873222
Position 24180: 0.1865299100085912
Position 24269: 0.1652790918172666
Position 23966: 0.16313518768960245
Position 362: 0.12604722921857234
Position 20079: 0.10977761889321312
Position 3785: 0.10071638895047744
Position 17095: 0.09459876968622788
Position 5613: 0.07614787090964749
Position 18526: 0.07150933197475133
Position 35887: 0.06591120585495404
Position 32843: 0.06544087937753021
Position 32457: 0.06496593870016827
Position 338: 0.06230224041165582
Position 13772: 0.06134734220321835
Position 1567: 0.06013221183627065
Position 9214: 0.05973612286360121
Position 9325: 0.059165544744560955
Position 25783: 0.058109523009535216
Position 16032: 0.05665034839562942
Position 7446: 0.055576534890915935
Position 9346: 0.051185314299328516
Position 24331: 0.04346798033103873
Position 6450: 0.0379979880750054
Position 5541: 0.035280081130624745
Position 31789: 0.03385175630717506
Position 374: 0.03279359348958016
Position 3814: 0.0325587142306039
Position 21883: 0.03130596063489992
Position 3402: 0.03120929063931464
Position 20175: 0.024147790662559107
Position 898: 0.023631430752558597
Position 19894: 0.023270626563343
Position 1840: 0.022522066235145334
Position 9655: 0.022134359634337516
Position 30029: 0.021619183759445725
Position 32314: 0.020131888730201497
Position 7400: 0.0186891057618447
Position 1166: 0.018531064088191874
Position 5586: 0.01846107478704122
Position 14132: 0.017975475276158302
Position 12327: 0.017891723119552977
Position 16089: 0.017566960970991294
Position 28622: 0.017131264680034695
Position 6875: 0.016240291555572613
Position 12824: 0.014783658973278073
Position 27748: 0.01457527683318145
Position 5466: 0.014259685771579968
Position 6691: 0.0141941359950455
Position 5160: 0.01283392229480314
Position 24835: 0.012352808513737741
Position 7174: 0.012266849629851886
Position 16116: 0.012209723337208144
Position 1506: 0.012184818788093948
Position 24553: 0.012174010022900113
Position 5132: 0.011890737670165791
Position 6430: 0.011017942793255651
Position 10746: 0.010983128103725884
Position 8751: 0.010141963480311728
Position 10653: 0.00903785627410371
Position 1113: 0.008774531064379271
Position 7410: 0.008764756461000032
Position 10526: 0.008411505131226642
Position 5203: 0.00788212064003373
Position 24939: 0.007861901050287081
Position 10113: 0.00783203183758169
Position 11412: 0.007379286165753878
Position 24610: 0.006419966616353306
Position 8921: 0.0055165539630894
Position 5337: 0.005178979687126356
Position 7464: 0.004956970161768804
Position 1005: 0.004174949421697397
Position 471: 0.0041438584779624815
Position 7555: 0.004139702095625729
Position 12390: 0.0038570811098461583
Position 16076: 0.0038173309118910252
Position 5445: 0.003739004806952212
Position 26258: 0.0036492405106244284
Position 8319: 0.0036286497094221715
Position 2660: 0.0035097323526773736
Position 20416: 0.0034646517589360572
Position 9129: 0.0032927803844559327
Position 20460: 0.0030259505923138485
Position 4977: 0.0028306612018009565
Position 4431: 0.002710255887837957
Position 3064: 0.0026484906051169907
Position 10568: 0.0026469519432228534
Position 27092: 0.002616683302021434
Position 24677: 0.0025140721280643118
Position 21670: 0.002416672350922243
Position 3702: 0.002405634350755324
Position 7956: 0.0023847170274976974
Position 7451: 0.002255861542749927
Position 541: 0.0022236033261741534
Position 12687: 0.002209203888742638
Position 1703: 0.0019111254644248903
Position 7387: 0.0018827215891115015
Position 7372: 0.0018310288070894406
Position 29120: 0.0017509074556696863
Position 4372: 0.0017260230884201416
Position 6781: 0.0017042231534539342
Position 7809: 0.0016833506242504386
Position 398: 0.0016379793369470108
Position 8954: 0.001631957934119723
Position 11819: 0.0016034203403595862
Position 24487: 0.0016016719497825768
Position 9387: 0.001576342819207486
Position 1138: 0.0014972410140785806
Position 393: 0.0014888325739880325
Position 7132: 0.0014682237823733296
Position 12967: 0.001431785553039785
Position 5022: 0.0013657728821132422
Position 10620: 0.0013631401431223396
Position 2693: 0.0013269180795456156
Position 10309: 0.001270300079033078
Position 25418: 0.0012176937829623436
Position 6570: 0.0011830674662676604
Position 429: 0.0011681914109768782
Position 5806: 0.001148004127619314
Position 4671: 0.001145101036745743
Position 5784: 0.0011405345742113815
Position 10574: 0.0010943106776257609
Position 8293: 0.0010813466930825004
Position 5240: 0.0010076048912451
Position 10406: 0.0009909071187489686
Position 3188: 0.000951299076137098
Position 10436: 0.0009170833388594421
Position 7498: 0.0008839573883955196
Position 3081: 0.0008706466041357664
Position 13521: 0.0008178465123908831
Position 3750: 0.0007915786409516651
Position 4303: 0.0006695839311288401
Position 2046: 0.0006613374789387007
Position 13831: 0.0006608446080510106
Position 553: 0.0006604632108764307
Position 1090: 0.0006593949488061031
Position 6538: 0.0006388015591877753
Position 2826: 0.000638534131661826
Position 5758: 0.0006287037842267144
Position 9050: 0.0006194243236370414
Position 1010: 0.000581535567706264
Position 3436: 0.000565924725955038
Position 2066: 0.0005343106205608719
Position 3826: 0.0005115536364046325
Position 4632: 0.0004792080285885027
Position 598: 0.0004704451640111563
Position 20499: 0.00046419508235031617
Position 5618: 0.00046326259725022566
Position 1924: 0.0004334306860306574
Position 11137: 0.000402907832305388
Position 6393: 0.00038805892029949887
Position 1031: 0.00034821359489132
Position 20731: 0.0003389099798767661
Position 10455: 0.0003123835505772534
Position 4609: 0.000292127458036552
Position 5736: 0.00028424265502795395
Position 3417: 0.00026354170407186456
Position 5057: 0.0002422602247707669
Position 21334: 0.0002362106925601651
Position 309: 0.00023080375104051607
Position 3862: 0.00022564256812469835
Position 1183: 0.00021782030964505493
Position 3252: 0.00018913034964908264
Position 13577: 0.00018024737228901155
Position 5765: 0.00017649277882924056
Position 691: 0.00017567917835501057
Position 3009: 0.00016525572569041008
Position 4824: 0.00016184780309440278
Position 22679: 0.0001493853830255379
Position 5294: 0.00014771195258407843
Position 5003: 0.00014030626684697508
Position 1152: 0.0001401676155061705
Position 5415: 0.0001387428662781082
Position 26095: 0.00011951471295830612
Position 4713: 0.00011735936595967909
Position 402: 0.00010879986733113001
Position 474: 0.00010770052815739167
Position 3903: 0.00010570653742372841
Position 2042: 0.00010235287303721401
Position 4455: 0.00010014936976648069
Position 637: 9.648966684677927e-05
Position 1122: 9.238060970186531e-05
Position 1581: 8.868689603580886e-05
Position 576: 8.627279197797058e-05
Position 3633: 8.15152452995961e-05
Position 1065: 8.067397525115433e-05
Position 4710: 7.97341212353084e-05
Position 1359: 7.949594531649718e-05
Position 1847: 7.407237156536373e-05
Position 24914: 7.384143400695806e-05
Position 1783: 6.283375044309086e-05
Position 1523: 6.187929997429796e-05
Position 6526: 6.0357119026382505e-05
Position 1094: 5.8521454038587365e-05
Position 488: 5.496841226005415e-05
Position 22437: 5.261830975551186e-05
Position 1714: 4.9390817755252124e-05
Position 6150: 4.551496534565071e-05
Position 5707: 4.164557010616168e-05
Position 6130: 3.9246420433851135e-05
Position 8924: 3.886795421171381e-05
Position 20702: 3.780561589828327e-05
Position 5691: 3.607532743583261e-05
Position 15156: 3.397046852980919e-05
Position 4274: 3.203151110234724e-05
Position 21361: 2.9715853327071946e-05
Position 13803: 2.3810233735748435e-05
Position 17930: 2.373458198039107e-05
Position 14519: 2.3605194455011675e-05
