Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  1000
Partition function (log Z): -2.2739765967160124

Sorted 5' Splice Sites (High to Low Probability):
Position 16147: 0.9871212540380038
Position 10287: 0.9807915048555527
Position 8952: 0.8393026850266712
Position 29885: 0.7487675576700318
Position 16489: 0.6981858527436596
Position 94: 0.5259629650758118
Position 416: 0.5055973257060054
Position 19101: 0.4958176100886216
Position 21595: 0.4921676311959125
Position 26971: 0.4827233462045993
Position 15697: 0.23469355549859072
Position 16951: 0.2142418324704961
Position 16495: 0.2072789032990295
Position 21694: 0.16277577595681234
Position 17144: 0.16053844279797894
Position 25445: 0.14827727808683508
Position 18929: 0.13586319437354646
Position 2619: 0.11338036737553828
Position 1750: 0.11001414520269374
Position 21751: 0.07993451294908976
Position 21630: 0.05784490247860888
Position 28132: 0.057596637056874164
Position 2341: 0.050508031661613446
Position 15243: 0.04791856370637621
Position 7665: 0.04650246545555699
Position 579: 0.04585917308509493
Position 16755: 0.03549920483619153
Position 8936: 0.032067055228608775
Position 7238: 0.03058547912867751
Position 821: 0.026963488957762488
Position 1827: 0.02689854490990594
Position 20639: 0.025466533918301365
Position 29842: 0.019965276157799375
Position 816: 0.01924545642272779
Position 15110: 0.018050846828455407
Position 6716: 0.014883238144453989
Position 191: 0.014414863269868405
Position 27759: 0.013059781868341449
Position 7242: 0.012938392177062373
Position 30075: 0.01280471507638505
Position 27008: 0.011747630789763153
Position 5449: 0.01163835201178937
Position 813: 0.011073173014950836
Position 26024: 0.010895686547576812
Position 2641: 0.00971242838248056
Position 6104: 0.009421363143492326
Position 6684: 0.009311453625191979
Position 4151: 0.009118660254341366
Position 7661: 0.00901519670431992
Position 19805: 0.0084680344116582
Position 2913: 0.008406304769609017
Position 4183: 0.008354800082991767
Position 30263: 0.007807158285108755
Position 20785: 0.0073443841885272535
Position 15054: 0.0069185418154734165
Position 10913: 0.006722675145595463
Position 515: 0.0066261328717506195
Position 800: 0.0065730389247047015
Position 14583: 0.006305896729063229
Position 13038: 0.006286915863841891
Position 26042: 0.0060825049186876215
Position 8884: 0.005304983156853474
Position 29846: 0.0048390180760045495
Position 12987: 0.004702701086979581
Position 8966: 0.004502559726148835
Position 11332: 0.0039880515584490165
Position 11300: 0.003843987579224299
Position 9059: 0.003821393159326109
Position 17276: 0.003820406848607456
Position 2738: 0.0037979828941741645
Position 14036: 0.003640335740882594
Position 8911: 0.003147416840145564
Position 18941: 0.0029505534538319033
Position 18425: 0.002916288509811376
Position 16468: 0.002798835729529142
Position 6115: 0.002609151780978592
Position 16832: 0.002029604813502691
Position 16124: 0.0017649293522321126
Position 603: 0.0016625293196388768
Position 2700: 0.0015894394979250632
Position 2851: 0.0015877305210322875
Position 27013: 0.001577387594973876
Position 27914: 0.0015556953327485962
Position 17651: 0.0014714323090868834
Position 3679: 0.0013768419234318429
Position 6828: 0.0012831961171429985
Position 16675: 0.0009457562633043043
Position 30385: 0.0009087043451501673
Position 7168: 0.0008460723126378212
Position 4032: 0.0008348958934697404
Position 7092: 0.0008300491561352439
Position 4300: 0.0007732061653386764
Position 3969: 0.0007071074792640889
Position 2856: 0.0006992400639364738
Position 17475: 0.0006904133765990185
Position 26526: 0.00037086563436102915
Position 30115: 0.00035675013601790416
Position 1011: 0.00025584658902893956
Position 1991: 0.00014963436686249996
Position 1554: 0.00014710024613339377
Position 2003: 0.00014700434672654903
Position 15979: 0.00013544963713101792
Position 1335: 0.0001183996382910759
Position 16751: 0.00011569463052744027
Position 196: 0.00011462759732098041
Position 16513: 0.00010680390447491955
Position 1386: 0.0001049112168090685
Position 1315: 7.702260366651032e-05
Position 1231: 6.723176582588865e-05
Position 1008: 6.294750435495455e-05
Position 772: 5.072515894443869e-05
Position 300: 3.9311776153291394e-05
Position 2402: 3.64436485401967e-05
Position 201: 3.363139399317157e-05
Position 1406: 3.0419017952705465e-05
Position 10807: 2.4428474504051665e-05
Position 2278: 1.8091089825083915e-05
Position 2345: 1.3207022862333014e-05
Position 10425: 1.1695749871250739e-05
Position 2733: 1.133647402857731e-05
Position 1281: 1.0420431549646489e-05
Position 1722: 1.0415328892361673e-05
Position 206: 9.95317989679576e-06
Position 566: 8.884295251487653e-06
Position 2143: 7.450340226200532e-06
Position 367: 5.713886742696157e-06
Position 10408: 4.354665179914818e-06
Position 387: 3.987502579500249e-06
Position 2630: 3.6498887554768147e-06
Position 2602: 3.22464212583584e-06
Position 248: 2.228932616119785e-06
Position 10446: 1.994000426746211e-06
Position 524: 1.9473807531280834e-06
Position 2664: 1.8952828042437638e-06
Position 29: 1.2483791243321986e-06
Position 139: 9.204531622456021e-07
Position 559: 5.873980066356709e-07
Position 303: 3.5760361943572785e-07
Position 395: 3.1097786540035873e-07
Position 211: 2.757706152752768e-07
Position 306: 1.662585010529414e-07
Position 384: 1.3014623780669922e-07
Position 378: 3.493988430985656e-08
Position 1708: 1.9637118612412686e-08
Position 756: 1.901750866153378e-08
Position 802: 1.612737467294287e-08
Position 270: 1.5147228096862707e-08
Position 1266: 1.1410797727197156e-08
Position 969: 3.246094474263942e-09
Position 646: 3.1276725159678588e-09
Position 752: 3.0828411586504956e-09
Position 651: 1.7834048436525516e-09
Position 272: 2.57829335771481e-10
Position 245: 1.8694713013429877e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 0.9654680352144023
Position 29977: 0.9064418672653957
Position 8842: 0.8863177779692553
Position 16395: 0.8696517902720248
Position 29766: 0.7822496356423247
Position 21474: 0.6995728864894898
Position 15941: 0.6813425295010195
Position 26889: 0.4983515550706949
Position 19039: 0.40850722508612963
Position 15894: 0.2569397303553823
Position 15587: 0.21371247551757427
Position 18861: 0.18850505771425574
Position 25302: 0.15013263411855912
Position 2521: 0.1168271098536601
Position 16742: 0.11640733512920813
Position 17045: 0.09088725373955735
Position 1619: 0.08816739911401851
Position 21519: 0.07431021512383505
Position 27890: 0.06515042621295845
Position 16917: 0.0635793334563159
Position 693: 0.05641574141080666
Position 7585: 0.0534577815150572
Position 2232: 0.049556266354708035
Position 15871: 0.049443581643990125
Position 7091: 0.04220458122659543
Position 16651: 0.04069123089803404
Position 31564: 0.03893390644749932
Position 16398: 0.03783859310328555
Position 492: 0.03753470140473136
Position 29791: 0.03626286642941868
Position 15130: 0.03591095608563493
Position 20421: 0.03299418924681995
Position 16818: 0.030788376687004054
Position 19004: 0.03068943755420505
Position 291: 0.028410004723465783
Position 16826: 0.026679143342993816
Position 6602: 0.021460682128909447
Position 287: 0.018896862392100436
Position 25828: 0.0170544122337819
Position 15006: 0.01685039659240428
Position 21516: 0.01509849080384604
Position 1598: 0.013343469956153825
Position 1584: 0.01328460540857179
Position 27611: 0.013262045511586709
Position 15009: 0.011345777514938904
Position 4023: 0.011233793692624377
Position 16720: 0.010480407584565678
Position 16848: 0.009440804439077369
Position 2835: 0.008975488125751338
Position 6032: 0.008230517755854143
Position 10215: 0.007507479558269514
Position 15385: 0.0072110519363074764
Position 2552: 0.0071414223001618135
Position 11039: 0.007012893484414821
Position 12934: 0.00700438302092511
Position 16754: 0.006663574261739502
Position 14966: 0.00630035998407389
Position 15432: 0.0061633699926333515
Position 4050: 0.00592429027383979
Position 25934: 0.005565378640530361
Position 5353: 0.005511541528808527
Position 17073: 0.005509887587929424
Position 18916: 0.005286303471487868
Position 237: 0.005008164393961736
Position 1467: 0.004855092799853493
Position 14472: 0.004696436389732139
Position 314: 0.004693322845464073
Position 1535: 0.004641392923651877
Position 10126: 0.004534723937424828
Position 1453: 0.004463430433435131
Position 17140: 0.004285916783273378
Position 15445: 0.004279003153790232
Position 6504: 0.004017205757879539
Position 12812: 0.003985233929896364
Position 5275: 0.003593097628579169
Position 15644: 0.003397114373537681
Position 223: 0.003057637455781714
Position 704: 0.0030520054151320776
Position 7035: 0.002995411547917507
Position 18311: 0.0029581582227436796
Position 1558: 0.002896903127277518
Position 2532: 0.0027674729707858354
Position 21397: 0.002731676421595498
Position 30012: 0.002682475289961038
Position 16920: 0.0024926824910537857
Position 14912: 0.002480462173253003
Position 30147: 0.002397453219959675
Position 16312: 0.002243864602645798
Position 10833: 0.0022281549299969475
Position 6086: 0.0021410235895597063
Position 19707: 0.0021241979183455853
Position 293: 0.0020336648821414746
Position 17093: 0.001966157798251369
Position 29592: 0.0019483379704255258
Position 18830: 0.0019125247681680817
Position 10711: 0.0019042899962301097
Position 343: 0.0018443705138717912
Position 19541: 0.0018227289339528747
Position 19501: 0.0018220027499836298
Position 10091: 0.0018101834968447363
Position 21385: 0.001764751984131369
Position 16984: 0.0017291376505431946
Position 19626: 0.0016871532899191686
Position 5841: 0.001658973579057062
Position 1641: 0.0015679901077017666
Position 8788: 0.0014508348656132254
Position 5311: 0.0014300698708687974
Position 2394: 0.0014144386672056567
Position 3600: 0.0013768419234318429
Position 17062: 0.0013363402472984988
Position 13990: 0.0012860572039192237
Position 7462: 0.0012698640576548263
Position 27134: 0.0012588843729278824
Position 2768: 0.0012553295540217043
Position 10745: 0.0011965566306009223
Position 15954: 0.0011271266918178198
Position 5248: 0.001103642983532871
Position 19733: 0.0010987542394190778
Position 13771: 0.0010160028934643164
Position 575: 0.0009676458284883051
Position 1754: 0.0009361779543244384
Position 14388: 0.0009158713637847688
Position 1492: 0.0009140905836188765
Position 17532: 0.0009046574779479471
Position 10626: 0.0008878212056253902
Position 17325: 0.0008802745461276016
Position 30078: 0.0008521897247606824
Position 23381: 0.0008294702500725757
Position 3884: 0.0008242163826382403
Position 11182: 0.0008193007823177783
Position 7661: 0.0007900165871648742
Position 521: 0.0007825673651483815
Position 4215: 0.0007732061653386764
Position 10192: 0.0007523771545976722
Position 23361: 0.0007506401672721361
Position 29186: 0.0007417990818069646
Position 13896: 0.0007210351750239327
Position 3890: 0.0007187029320656374
Position 16794: 0.0007103152586466284
Position 17222: 0.0006991023650895728
Position 252: 0.0006695656970440977
Position 1621: 0.0006596257970264872
Position 2201: 0.0006230770284940376
Position 2174: 0.0006228680053966436
Position 14227: 0.000622137265855059
Position 16831: 0.0006003660643765335
Position 13916: 0.0005596393442699572
Position 10130: 0.0005363399506003073
Position 508: 0.0005360672323885321
Position 27078: 0.0005162012789204886
Position 21831: 0.000497995230056684
Position 1904: 0.0004447326057744077
Position 227: 0.0004423790781961932
Position 8706: 0.0003774803028852291
Position 26458: 0.00037086563436102915
Position 2559: 0.0003678032294409164
Position 317: 0.00036725380210692954
Position 437: 0.00036275201956068796
Position 27183: 0.00033747780123440335
Position 4072: 0.0003144604288989194
Position 10585: 0.00027791628861130463
Position 16881: 0.00027072147499045086
Position 261: 0.0002686248057672026
Position 28097: 0.0002642534766839097
Position 16883: 0.00023837719187312032
Position 1130: 0.00023696357989250294
Position 9945: 0.00019324277716263038
Position 17580: 0.00018414415395794263
Position 27311: 0.0001766166307911358
Position 19986: 0.00016451210954368826
Position 16425: 0.00016386513559311247
Position 17474: 0.0001607954447866476
Position 16685: 0.0001581093486705416
Position 10726: 0.00015743630673376315
Position 24254: 0.00013809611204218698
