Gene = TRIT1
index = 1486
Annotated 5SS: [  189 26230 29537 30776 33388 35521 35959 36287 38976 39406]
Annotated 3SS: [26088 29437 30629 33244 35408 35845 36208 38865 39287 41592]
SMsplice 5SS: [  189  5179 26261 27988 29537 30776 31865 33388 36287 38976 39406]
SMsplice 3SS: [ 5064 26088 27854 29350 30629 31756 33244 36208 38865 39287 41592]
top_k =  1000
Partition function (log Z): -19.170350744904862

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9278019850578083
Position 5179: 0.5018798471671085
Position 5816: 0.4574267057886992
Position 10259: 0.22787480662385737
Position 5396: 0.1731679409918851
Position 5205: 0.1462533190492653
Position 18825: 0.13809961829456743
Position 5284: 0.09227127981643951
Position 7841: 0.055161097232754315
Position 10086: 0.051647550578052356
Position 19906: 0.047134380157085994
Position 10092: 0.039431888083986094
Position 160: 0.035944270553052875
Position 1841: 0.02596462229866748
Position 10215: 0.01951142241803165
Position 297: 0.017848390967284453
Position 5500: 0.017015766973950956
Position 5771: 0.015332815932965961
Position 7445: 0.014336126394598863
Position 1788: 0.009536562636608233
Position 868: 0.00785625621542241
Position 2099: 0.005941152284699608
Position 7907: 0.0053770114983094615
Position 530: 0.005294026586111217
Position 301: 0.005147473329507905
Position 5162: 0.004802490941581654
Position 9868: 0.00432777446882294
Position 256: 0.004322926780536101
Position 5135: 0.004076349037300898
Position 1404: 0.0037296706978401026
Position 7308: 0.003302747647744812
Position 2549: 0.003182267352133606
Position 9743: 0.0025137996400258177
Position 5618: 0.0024518463620575746
Position 3059: 0.002103452963206523
Position 4772: 0.0020501778313379774
Position 760: 0.0017542077505189942
Position 5147: 0.0017223432989572052
Position 3590: 0.0015575842692373601
Position 5092: 0.0015377196746451775
Position 7883: 0.0013668978009079907
Position 1459: 0.0012860448363110058
Position 788: 0.0012554913864038309
Position 5357: 0.0011286309578564992
Position 6527: 0.0011063275405454017
Position 2108: 0.0010790787642950333
Position 6099: 0.0009801410572566258
Position 2192: 0.0009206906372881024
Position 404: 0.0009102990391066652
Position 3893: 0.0008545281286538287
Position 266: 0.0008532513084017533
Position 2404: 0.000771216280338492
Position 518: 0.0007655963079910416
Position 2136: 0.0007434630846561934
Position 8608: 0.0007218112115096504
Position 2507: 0.0006866042274013611
Position 5219: 0.0006603262280145051
Position 501: 0.0006587575431992038
Position 1871: 0.0006014092898720361
Position 3712: 0.000589760404127848
Position 454: 0.0005564783954484986
Position 537: 0.00045239100697630464
Position 5886: 0.00038957277330891254
Position 2003: 0.00037064721029645705
Position 2587: 0.0003398982791635991
Position 7998: 0.00032084072163656395
Position 5414: 0.00029830122783209195
Position 1981: 0.0002582841585790241
Position 5746: 0.0002239873761502182
Position 5547: 0.00022151160666611063
Position 20: 0.00020051488224804879
Position 197: 0.00019502220915894281
Position 282: 0.000190321119153685
Position 2075: 0.0001573396801487706
Position 3040: 0.0001521682206390674
Position 1399: 0.00012996988874073087
Position 4534: 0.00012152697227961836
Position 4807: 0.00010157284158426077
Position 2092: 0.00010109889763266428
Position 1999: 8.849852799614075e-05
Position 9175: 8.726317754413976e-05
Position 3851: 7.359717570923466e-05
Position 890: 6.944347597219133e-05
Position 2177: 6.317804224969397e-05
Position 2045: 5.31483197885131e-05
Position 3131: 4.978635397140306e-05
Position 3067: 4.307088976257739e-05
Position 48: 3.858682499472219e-05
Position 4733: 3.4521333466001784e-05
Position 5235: 3.282645877516213e-05
Position 55: 1.2077290277850974e-05
Position 6842: 2.422077930273684e-06
Position 1689: 2.172233696895499e-06
Position 5805: 2.1531886344131556e-06
Position 1025: 1.9146060126871877e-06
Position 168: 7.630716562455503e-07
Position 1002: 3.479963020554343e-07
Position 42: 2.812976514872844e-07
Position 236: 1.620714312467476e-07
Position 578: 1.249187132332408e-07
Position 90: 1.0149330977383015e-07
Position 1095: 1.7657227389853816e-08
Position 884: 1.0436861799499225e-08
Position 93: 1.0120345127076085e-08
Position 1006: 9.791099769519872e-09
Position 705: 7.196886546460555e-09
Position 357: 6.8285742326915354e-09
Position 2223: 6.505850159314297e-09
Position 844: 4.201003458889953e-09
Position 5718: 3.1658915684138376e-09
Position 247: 2.9980670598501156e-09
Position 724: 2.248954127144143e-09
Position 24: 1.861231391549646e-09
Position 630: 1.4476997218546575e-09
Position 393: 1.3747501698294916e-09
Position 662: 1.184642674928595e-09
Position 372: 1.0136747382031866e-09
Position 655: 8.282839173528113e-10
Position 348: 3.2953860546590414e-11
Position 134: 1.8385178890701082e-15
Position 489: 9.763745997418424e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 26088: 0.9424801273270031
Position 5064: 0.7526044872780353
Position 5640: 0.4476001455088049
Position 9972: 0.2678718589866118
Position 5309: 0.17676364731481015
Position 18642: 0.14906421387180147
Position 10144: 0.07333403005011302
Position 19764: 0.06316726536117126
Position 7777: 0.028514048794259967
Position 1772: 0.02541921778310039
Position 7774: 0.018756937904611103
Position 5737: 0.015420827060695197
Position 7373: 0.014155832052466509
Position 5347: 0.012088035497201437
Position 7610: 0.011987453625454184
Position 2035: 0.0071079943607367455
Position 7103: 0.00638327929204544
Position 9497: 0.004855025490195787
Position 5587: 0.004538665277709943
Position 14473: 0.004017902149471525
Position 5754: 0.0038919494376563096
Position 1293: 0.0036995248529307556
Position 9518: 0.003441854989478852
Position 12904: 0.0032791727572889094
Position 10107: 0.003212964692163456
Position 10040: 0.0031741578422501415
Position 598: 0.0028835925771320005
Position 1578: 0.002733682808464469
Position 5783: 0.0022490231255041715
Position 787: 0.002184445832888645
Position 1645: 0.0021694485859903166
Position 1624: 0.0021691482707805985
Position 4957: 0.002125764452134797
Position 407: 0.0020452710057427465
Position 1758: 0.0017744064710708387
Position 2286: 0.0017089788802926462
Position 5238: 0.0016910734343472845
Position 15247: 0.0014287878444164642
Position 7853: 0.0014273274720628148
Position 5266: 0.0014140335271901358
Position 2307: 0.0013813323159148452
Position 4616: 0.0012784913175665404
Position 481: 0.0011039580158533461
Position 2951: 0.0011000561055417336
Position 2784: 0.0010838160888543274
Position 6490: 0.001059223606533796
Position 653: 0.0009904490313130021
Position 3636: 0.000970196170708196
Position 8448: 0.0009492295725178646
Position 13860: 0.0009164447504833132
Position 12758: 0.0008981199883507244
Position 1711: 0.0008445579967232607
Position 5204: 0.000830806002399846
Position 13389: 0.0008136923794575187
Position 1697: 0.0008004300608694555
Position 5965: 0.000794543016768391
Position 5091: 0.0007834311660620734
Position 18915: 0.0007649864062923181
Position 2455: 0.0006790972242200616
Position 1222: 0.0006235417148472276
Position 682: 0.0005670844281874334
Position 2433: 0.0005614874937273328
Position 5590: 0.0005531735731562847
Position 760: 0.0005405923216641463
Position 3335: 0.0005347869927997606
Position 1572: 0.0004982227280498869
Position 567: 0.0004776569292201628
Position 1308: 0.0004670559432990089
Position 2452: 0.000448566565208927
Position 5815: 0.0004077618150612175
Position 342: 0.0003876596421489875
Position 7388: 0.0003723136036165592
Position 4629: 0.00036774965380616747
Position 11127: 0.0003534964152071026
Position 3498: 0.0003521592534294499
Position 4702: 0.00034363144916596506
Position 435: 0.0003320786458786171
Position 15849: 0.00031894695268635577
Position 348: 0.00029930561276733403
Position 1407: 0.00028523643136354305
Position 13111: 0.00028445551336483125
Position 3495: 0.00028034754774656145
Position 6581: 0.0002752204744304782
Position 1871: 0.00024427810242489187
Position 10757: 0.0002273446369029395
Position 3358: 0.0002212727587670043
Position 5990: 0.00021999411255337018
Position 431: 0.00020689841151553577
Position 3799: 0.00020176541916996373
Position 5104: 0.0001994036707871972
Position 1934: 0.00019518303321043834
Position 1689: 0.00018613263566315944
Position 11953: 0.00018374537713207204
Position 16529: 0.00018240110803152215
Position 5395: 0.00018069258501853748
Position 3407: 0.0001793682981813863
Position 93: 0.00017549394938494138
Position 1190: 0.00014582038577920476
Position 3850: 0.00013671588718133576
Position 6328: 0.00013390239913842997
Position 1603: 0.0001323036810098401
Position 3711: 0.0001317861047392158
Position 1662: 0.00013055935808982676
Position 13664: 0.00012827595772981767
Position 11294: 0.00012329380932560275
Position 1352: 0.00012060081495637858
Position 2168: 0.00011359219065108912
Position 2282: 0.00010697644404636415
Position 5617: 0.00010636338559553562
Position 5565: 9.727486011263207e-05
Position 5353: 8.817729243972077e-05
Position 9083: 8.726317754413976e-05
Position 2965: 7.97944927156605e-05
Position 1338: 7.843897414178565e-05
Position 1951: 7.815154295992438e-05
Position 4252: 7.753537115548697e-05
Position 140: 7.54982230899769e-05
Position 2099: 7.260016847779263e-05
Position 9369: 7.233536979016728e-05
Position 5532: 7.206600905406091e-05
Position 449: 7.028555465970889e-05
Position 4643: 7.008775402429513e-05
Position 1404: 6.922602758425829e-05
Position 4405: 6.43873865953988e-05
Position 2002: 6.083967615455263e-05
Position 12340: 5.9401311293277474e-05
Position 4555: 5.782291184893056e-05
Position 607: 5.77613427758697e-05
Position 8572: 5.699764995871406e-05
Position 1532: 5.552676107991054e-05
Position 7053: 5.460742817349112e-05
Position 4960: 5.318373934705338e-05
Position 794: 5.158423470741675e-05
Position 2506: 5.02683951265074e-05
Position 1498: 4.2042014713478837e-05
Position 6182: 4.0169361621979073e-05
Position 4577: 3.836271430322508e-05
Position 2900: 3.711865388229518e-05
Position 4595: 3.6276838213957767e-05
Position 3825: 3.609727381259815e-05
Position 662: 3.5748048169281624e-05
Position 1314: 3.5697920723282915e-05
Position 325: 3.535355634654576e-05
Position 1965: 3.490440591663923e-05
Position 2658: 3.4387846057951266e-05
Position 5274: 3.3672247957390527e-05
Position 3796: 3.1401747404206755e-05
Position 1995: 3.1045866165673214e-05
Position 1971: 3.056155082099837e-05
Position 8520: 2.912319037386999e-05
Position 7137: 2.8198707935591937e-05
Position 3244: 2.6662608308272406e-05
Position 2734: 2.647897782629594e-05
Position 5250: 2.633586276925106e-05
Position 10365: 2.5661871728597385e-05
Position 1787: 2.5094935350317928e-05
Position 1583: 2.397816361628524e-05
Position 12093: 2.3614729084964393e-05
Position 10512: 2.3530282625961622e-05
Position 2457: 2.3442271214458003e-05
Position 1669: 2.2054940737590755e-05
Position 11665: 2.151936842552108e-05
Position 4148: 2.0698336116934365e-05
Position 7165: 1.8603143063451705e-05
Position 2006: 1.8254407609364344e-05
Position 5075: 1.748324005793311e-05
Position 1626: 1.6534138851013835e-05
Position 1726: 1.6198427893153838e-05
Position 1193: 1.563193485639963e-05
Position 1778: 1.548163966176394e-05
Position 9493: 1.5390630089752922e-05
Position 5113: 1.3891442967699442e-05
Position 6137: 1.3465537030251622e-05
Position 5497: 1.2679208971790154e-05
Position 2364: 1.2035377869608903e-05
Position 2874: 1.2023407240893544e-05
Position 1599: 1.2015152178044898e-05
Position 3007: 1.1971404466020915e-05
Position 1515: 1.1564130888288614e-05
Position 5472: 1.1373456836050211e-05
Position 764: 1.1307681844501518e-05
Position 10576: 1.0963844313215244e-05
Position 517: 1.0619629116441387e-05
Position 354: 1.0285593482141595e-05
Position 1736: 1.0125781528642478e-05
Position 855: 8.725629857846173e-06
Position 1714: 7.995124708584702e-06
Position 1512: 7.567189036002698e-06
Position 6797: 7.268476745997555e-06
Position 285: 5.7322187374268805e-06
Position 8185: 3.4465228832775965e-06
Position 8025: 3.2662820607254533e-06
Position 4276: 2.258950529506215e-06
Position 6065: 1.4312537964114603e-06
Position 3205: 1.1602788890494228e-06
Position 3102: 1.0147732602055664e-06
Position 4068: 6.065276545622366e-07
Position 4321: 5.692391132283057e-07
Position 2716: 4.947042658080661e-07
Position 3142: 4.635907163918292e-07
Position 3131: 4.6019882770332797e-07
Position 887: 3.9920851478038034e-07
Position 917: 3.9891080269752815e-07
Position 602: 3.458626013334696e-07
Position 1077: 3.0334279848280677e-07
Position 1240: 3.017844141684915e-07
Position 1000: 2.7859057246584326e-07
Position 1093: 2.543739558779388e-07
Position 1360: 2.2425490705713234e-07
Position 889: 2.136635966001911e-07
Position 645: 1.6601049121628835e-07
Position 1041: 1.4495165272280603e-07
Position 669: 1.4056852140578445e-07
Position 1248: 1.1414991446246315e-07
Position 1317: 1.0762871291644541e-07
Position 255: 8.962348963457021e-08
Position 952: 6.767923187010084e-08
Position 1745: 4.80857904196665e-08
Position 1815: 4.4244348153400784e-08
Position 1840: 4.423800947864281e-08
Position 666: 4.375854739886513e-08
Position 1820: 4.1630003336719254e-08
Position 923: 4.0532224900843826e-08
Position 1459: 3.853442033167504e-08
Position 1137: 3.5551771504523524e-08
Position 306: 3.469065420795077e-08
Position 1468: 2.1973808899593225e-08
Position 1857: 1.8717753434750202e-08
Position 958: 1.8703085061606387e-08
Position 884: 1.792878238658559e-08
Position 1881: 1.7788631353212676e-08
Position 2438: 1.4054911477289092e-08
Position 525: 1.2458245256456321e-08
Position 264: 1.2357052833524546e-08
Position 817: 1.0759333038501046e-08
Position 1453: 1.0436504178636569e-08
Position 830: 1.0006484208983465e-08
Position 2481: 6.4448678310751275e-09
Position 2871: 3.336406185094979e-09
Position 188: 3.2133667282676656e-09
Position 823: 1.9981967276886594e-09
Position 230: 1.3582568590012577e-09
Position 300: 1.2849609965265296e-09
Position 569: 1.0650804116978963e-09
Position 277: 7.080413913598097e-10
Position 489: 3.6439971578892555e-10
Position 144: 2.712959037256219e-10
Position 1050: 1.677805954044638e-10
Position 2067: 5.5067340591627833e-11
Position 293: 5.0949894204907623e-11
Position 453: 3.024209862152288e-11
Position 164: 2.380997619572121e-11
Position 495: 1.765728928722039e-11
Position 172: 1.276341031008575e-11
Position 310: 7.211025564198895e-12
Position 529: 3.083324444623508e-12
Position 197: 9.170930094152498e-13
Position 149: 1.6179700965221384e-13
