Gene = COA7
index = 391
Annotated 5SS: [ 146 5640]
Annotated 3SS: [ 5498 10197]
SMsplice 5SS: [ 146 5640]
SMsplice 3SS: [ 5498 10197]
top_k =  1000
Partition function (log Z): -7.6607756336653265

Sorted 5' Splice Sites (High to Low Probability):
Position 5640: 0.9788995963012611
Position 146: 0.5857008907345229
Position 10317: 0.23518328659793164
Position 458: 0.16220199151041426
Position 337: 0.1562445633676043
Position 4561: 0.08068575783638321
Position 201: 0.07741709130539202
Position 6401: 0.027616192860823206
Position 486: 0.026954701046823716
Position 5230: 0.0234458333147616
Position 801: 0.022318509154328356
Position 7204: 0.015820622146937694
Position 4126: 0.014561276157214923
Position 10643: 0.013272471558217773
Position 8145: 0.010747169156509197
Position 206: 0.010657780321328797
Position 920: 0.009858790459443486
Position 4700: 0.007369509574781185
Position 2434: 0.006619640193789113
Position 8603: 0.006006145742604023
Position 3011: 0.005822898161368099
Position 10621: 0.005739466614766306
Position 4220: 0.005305927989343835
Position 6660: 0.004463700833531246
Position 3540: 0.004448370355432484
Position 4870: 0.00422604647791943
Position 11566: 0.004139773086602549
Position 5769: 0.003984618169362071
Position 4886: 0.003970748650750057
Position 9689: 0.00347489197346836
Position 8739: 0.0031576155537104225
Position 10232: 0.0030053831595582897
Position 76: 0.002897318529506415
Position 260: 0.0028525453132293883
Position 9825: 0.0027749498878610534
Position 1616: 0.002654876872754067
Position 1517: 0.002651702865456376
Position 953: 0.0026381070014801487
Position 562: 0.0024985982686765037
Position 10249: 0.0024561192350409265
Position 7517: 0.002150607245784299
Position 9870: 0.0019464052449508365
Position 5350: 0.0018288088207939254
Position 11445: 0.001753986595362346
Position 10465: 0.0017155224332341327
Position 8031: 0.001542821482822652
Position 9771: 0.0013605771810995173
Position 4488: 0.0013048697428585494
Position 5561: 0.0012631814244730563
Position 282: 0.0011360732984975696
Position 3713: 0.0009557523134933904
Position 274: 0.0009237088469109639
Position 10575: 0.000864781833990544
Position 103: 0.0008319346795225905
Position 387: 0.0008185890170809624
Position 4594: 0.0008021233384206095
Position 9616: 0.0007496804732167918
Position 6692: 0.0007325115155436188
Position 365: 0.000685325357111124
Position 8098: 0.0005911331571307476
Position 7699: 0.0005802130454124248
Position 8180: 0.0005631581484081103
Position 594: 0.0005005776654662252
Position 176: 0.00048754627343341946
Position 1032: 0.0004262561096584093
Position 8020: 0.0004175611541856877
Position 7209: 0.00041138663336554493
Position 5991: 0.00040339774585815643
Position 5998: 0.00036793843145582376
Position 4092: 0.00036002346619431005
Position 11532: 0.00032380781827645106
Position 1042: 0.00031383948098492593
Position 5936: 0.0003052971976593512
Position 4082: 0.0002803192422611572
Position 4326: 0.0002688432745924412
Position 5819: 0.00026667941826748664
Position 301: 0.0002666324131386979
Position 4179: 0.0002313428598933116
Position 2410: 0.0002176244918505448
Position 718: 0.00018975039744921097
Position 2979: 0.0001512898820232325
Position 8045: 0.00014833727470479695
Position 994: 0.00014629121511443958
Position 4624: 0.00013001262997232475
Position 6819: 0.00012326946085097936
Position 81: 0.00010999646158143675
Position 9325: 0.00010757667648723404
Position 1039: 0.00010362617024290475
Position 2587: 8.521085505191116e-05
Position 826: 8.222247830352782e-05
Position 3990: 8.08092610306621e-05
Position 4015: 7.237288351532885e-05
Position 1186: 7.010955330650295e-05
Position 1621: 6.387070022841987e-05
Position 2590: 6.308567412564464e-05
Position 1519: 6.196792783691702e-05
Position 6405: 2.1118293906705898e-05
Position 5595: 2.1041952942706804e-05
Position 3832: 2.0907243511590756e-05
Position 7340: 1.8637895265938113e-05
Position 7814: 1.4644394343713083e-05
Position 8695: 1.4402353825405305e-05
Position 6344: 1.3949387646113446e-05
Position 7519: 1.3335733476000878e-05
Position 6282: 9.428465432490068e-06
Position 5577: 8.490430040087182e-06
Position 189: 4.157899193196791e-06
Position 52: 2.118819166656451e-06
Position 286: 1.4095696232755096e-06
Position 2835: 9.95163481893846e-07
