Gene = RP4-777O23.3
index = 1186
Annotated 5SS: [  126 26395 50226 51959]
Annotated 3SS: [26274 50079 51822 53525]
SMsplice 5SS: [  126   354 13211 13540 17518 26395 46193 51959]
SMsplice 3SS: [  224 13082 13331 17347 26274 46025 51822 52864]
top_k =  1000
Partition function (log Z): -10.941501882233059

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9802993553010289
Position 26395: 0.9781901506287832
Position 354: 0.8331952478313058
Position 17518: 0.7911363848974063
Position 13540: 0.7828297832526984
Position 27618: 0.6449696561982015
Position 13211: 0.5312977731562233
Position 27355: 0.43918438556955763
Position 3783: 0.416485404458086
Position 1467: 0.39454833266612294
Position 1925: 0.3573764847801181
Position 18508: 0.35290046708603373
Position 28030: 0.3185953399899366
Position 16385: 0.2743393602803369
Position 11522: 0.2531490105452885
Position 19338: 0.24414170712480182
Position 4050: 0.2122614211091365
Position 28187: 0.15372346591075778
Position 11754: 0.14844256943212847
Position 13153: 0.14600944162589813
Position 17571: 0.1411625536931408
Position 28429: 0.12290313524081868
Position 4129: 0.10482917352237377
Position 6860: 0.10351209790021076
Position 13939: 0.07289464331163194
Position 4408: 0.07247796633684196
Position 10321: 0.066154076265947
Position 20323: 0.06392359649553854
Position 13411: 0.06308367177285301
Position 13190: 0.056241958164076795
Position 22671: 0.050724095231369164
Position 19307: 0.050544145481501435
Position 3866: 0.037361779565078516
Position 22143: 0.03631591023961374
Position 17007: 0.034309466619873795
Position 8225: 0.031914938800462145
Position 19333: 0.031707915436150695
Position 6133: 0.026714916857963584
Position 13453: 0.025935251996912885
Position 17599: 0.02590692929713552
Position 22594: 0.02569261598223263
Position 22768: 0.02556262837073537
Position 24601: 0.025208869658148073
Position 20309: 0.022344093618304584
Position 13265: 0.021940390848867446
Position 26450: 0.021695863374946826
Position 20279: 0.015425103386293298
Position 17108: 0.013160306981152423
Position 27305: 0.01230707333858136
Position 27915: 0.012102216515591081
Position 16659: 0.012077411369411959
Position 13215: 0.011905645171186786
Position 1215: 0.011639992955636617
Position 3260: 0.010820662243354527
Position 31137: 0.010540516601860991
Position 4034: 0.009893795022461552
Position 27948: 0.009029953100695738
Position 5673: 0.00898289112234016
Position 5476: 0.008729351394892103
Position 2518: 0.008606786504761916
Position 22457: 0.008032829096283105
Position 28052: 0.007584070058604705
Position 31514: 0.00741826868469686
Position 11579: 0.006602660031572161
Position 18520: 0.006063448015323543
Position 28170: 0.005586434254961294
Position 30403: 0.005209620448866698
Position 3302: 0.004600040718000395
Position 26729: 0.004027919227262297
Position 31802: 0.004018622048230365
Position 7181: 0.003477384637981195
Position 103: 0.0034406964521479736
Position 2944: 0.002874539307684168
Position 29323: 0.002438983040317138
Position 27375: 0.0019884367199824267
Position 32608: 0.0018553849687714481
Position 20358: 0.0018048887534918776
Position 28072: 0.0012206542941376076
Position 32565: 0.0011530424595506074
Position 27118: 0.0010596364860258958
Position 1464: 0.0009398938388341417
Position 3683: 0.0008266175285948509
Position 3146: 0.000774480144147054
Position 27839: 0.0006815382450056676
Position 1219: 0.0006041796311017312
Position 28847: 0.0005676917471600033
Position 1194: 0.0005635530570863162
Position 27126: 0.0005450206435361329
Position 28628: 0.0005071063255658019
Position 3992: 0.0004898352635807444
Position 93: 0.0004811097862783024
Position 702: 0.00046299168462614316
Position 1375: 0.0004182401272595959
Position 4359: 0.00036685818362149937
Position 31083: 0.0003485428343862934
Position 1204: 0.0003374367485909264
Position 670: 0.0003314806986320679
Position 4763: 0.0002955031427471779
Position 5338: 0.00025697407709767415
Position 170: 0.0001824540955924191
Position 4665: 0.00015860065872447195
Position 823: 0.00013549571815895384
Position 1715: 0.00011813397839917826
Position 54: 0.0001141338529233617
Position 427: 0.00010706750919550656
Position 553: 8.348779613079308e-05
Position 888: 7.282736532364636e-05
Position 447: 6.119314459794398e-05
Position 2281: 4.4391156896449475e-05
Position 2653: 4.400657848788447e-05
Position 1692: 4.1664676510422205e-05
Position 2760: 3.921211549867664e-05
Position 2301: 3.2638646519794875e-05
Position 3286: 3.0027083243602897e-05
Position 2195: 2.8792903773985888e-05
Position 1228: 2.0908302747849028e-05
Position 3151: 1.9597477004078064e-05
Position 547: 1.720422032106984e-05
Position 386: 1.659493793819788e-05
Position 1655: 1.4718007973439468e-05
Position 380: 9.944422559077383e-06
Position 975: 9.908488317776588e-06
Position 155: 8.450141490353778e-06
Position 91: 8.427530910606404e-06
Position 1163: 5.688556940003591e-06
Position 1247: 4.685905721898281e-06
Position 1321: 3.97452235563783e-06
Position 937: 3.5720950239576054e-06
Position 113: 3.3599902562432723e-06
Position 921: 2.8886706976042863e-06
Position 321: 2.8730525004407643e-06
Position 225: 2.790242706971222e-06
Position 2245: 1.976138851689632e-06
Position 1910: 1.7073416776149534e-06
Position 1026: 1.619264713058147e-06
Position 1269: 1.5335068706215222e-06
Position 9: 1.364826621908645e-06
Position 5720: 1.3146022788635104e-06
Position 7: 1.2721731250251998e-06
Position 4508: 1.2140982264344454e-06
Position 242: 1.1224331593695568e-06
Position 1390: 8.60828672579795e-07
Position 492: 5.871379549917346e-07
Position 857: 3.640582392408921e-07
Position 2480: 3.613609688616252e-07
Position 111: 2.1130983258164498e-07
Position 2906: 1.8199323170227965e-07
Position 2414: 1.763980409565388e-07
Position 3241: 1.7492285866918326e-07
Position 430: 1.6042387040041072e-07
Position 748: 3.8859713329155994e-08
Position 38: 3.875486949010909e-08
Position 589: 2.496891806062992e-08
Position 1825: 1.2545346058045698e-09
Position 13: 7.447394360127301e-10
Position 393: 3.310798092182049e-10
Position 515: 1.2827411203815666e-10
Position 390: 7.796213302928027e-11
Position 1501: 1.649524747387163e-11
Position 723: 2.437339611251792e-12
Position 459: 8.617896481519234e-13
Position 551: 1.6336113262581062e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26274: 0.9999997125796803
Position 17347: 0.9582058678876822
Position 13331: 0.8718487070224638
Position 13082: 0.7673952089662525
Position 224: 0.5921771975287757
Position 27536: 0.5334431545332645
Position 32307: 0.5185982937097373
Position 1350: 0.4008349969420306
Position 11472: 0.3866838573148037
Position 18395: 0.35472437945944824
Position 19223: 0.32639376804245385
Position 16225: 0.2743393602803369
Position 27294: 0.26534547672697195
Position 3716: 0.26372116075465657
Position 27822: 0.23947218312819812
Position 30941: 0.22996551774645888
Position 3991: 0.20517764014916984
Position 241: 0.19301998773207685
Position 28352: 0.11581297068207369
Position 27050: 0.10934648820841777
Position 1759: 0.105083721147748
Position 20166: 0.10349768225362835
Position 3895: 0.10335609629702024
Position 27925: 0.10232038547558865
Position 28092: 0.09941186366958385
Position 3652: 0.08900269330780536
Position 1611: 0.08843150455539414
Position 33262: 0.08252536274749046
Position 22456: 0.07641671121360177
Position 13697: 0.0728946433116319
Position 27442: 0.0715515206593151
Position 1798: 0.06592267203948265
Position 4263: 0.06339814453253997
Position 16621: 0.059547184970438226
Position 6805: 0.05758440144026705
Position 10203: 0.051967133069165714
Position 3771: 0.04542301920199519
Position 26979: 0.03961141922837656
Position 22045: 0.03631591023961375
Position 8078: 0.031914938800462145
Position 253: 0.03130995663793753
Position 35752: 0.030770764962040956
Position 1828: 0.028928925303179358
Position 1755: 0.02634921701538752
Position 31078: 0.026093437166617103
Position 22671: 0.02556262837073535
Position 24269: 0.025208869658148076
Position 27345: 0.02453379396330454
Position 27417: 0.024187270262791313
