Gene = ECM1
index = 478
Annotated 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
Annotated 3SS: [1445 1575 1836 2016 2790 3371 4266 4639 5151]
SMsplice 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
SMsplice 3SS: [1445 1575 1836 2016 2790 3371 4266 4596 4873]
top_k =  1000
Partition function (log Z): 12.839065716369264

Sorted 5' Splice Sites (High to Low Probability):
Position 1678: 0.970410658759863
Position 1918: 0.9697074173097882
Position 1497: 0.9667848410337797
Position 4488: 0.9638438879969
Position 195: 0.8874816169259394
Position 4728: 0.8622392053088733
Position 3114: 0.7919214737105972
Position 3747: 0.6932110111276409
Position 2098: 0.553106996832584
Position 2213: 0.415227146031997
Position 2481: 0.17692652105900367
Position 110: 0.0941992173071765
Position 3025: 0.06761960438535214
Position 3846: 0.06101798812539869
Position 3119: 0.05646871775060693
Position 2576: 0.04902149799430327
Position 1019: 0.04596049794818514
Position 2970: 0.04395708624883773
Position 2178: 0.03342432421835705
Position 452: 0.032555027930807084
Position 1275: 0.03021906943633163
Position 2589: 0.021099459713676116
Position 2870: 0.019738795145410083
Position 1041: 0.013000349276860109
Position 5086: 0.012296592751150987
Position 1315: 0.010478254311600708
Position 3850: 0.010408516472611009
Position 5245: 0.009204145003162805
Position 5404: 0.008274474912899853
Position 3461: 0.006200690781377046
Position 4972: 0.004334896553197985
Position 4210: 0.004009179873095467
Position 1178: 0.003846329554509858
Position 2959: 0.003538893196528394
Position 865: 0.0026559597167622275
Position 1683: 0.0026462755602749068
Position 1750: 0.002444791158704319
Position 1011: 0.0021508874051903116
Position 3434: 0.002050427804512146
Position 465: 0.0019166226663866893
Position 1718: 0.0018122559169216953
Position 3161: 0.0018000392114016568
Position 1062: 0.001621393125256248
Position 4230: 0.0015869435227470485
Position 4962: 0.001424233196235348
Position 2497: 0.0012807259327192728
Position 1032: 0.001274394993306416
Position 4732: 0.0008887346590480679
Position 1806: 0.0007505893975989122
Position 1221: 0.0007355602346359602
Position 2834: 0.0007102223874054387
Position 837: 0.0005862379031432807
Position 327: 0.0005538806308133582
Position 3544: 0.0005382121294854555
Position 778: 0.0005308802417031048
Position 3397: 0.000494713150055002
Position 5189: 0.00045158774237247923
Position 498: 0.00026260545183052044
Position 3098: 0.00024305828215928489
Position 2967: 0.0002216894445033424
Position 490: 0.0001880296691275011
Position 505: 0.00017083224716231486
Position 4113: 0.0001414110529787623
Position 4259: 0.0001353256542603362
Position 5009: 0.0001340094706478488
Position 3880: 0.00013043327795665637
Position 3344: 0.0001238008196561302
Position 4266: 0.00011511481441093761
Position 225: 9.789295972524253e-05
Position 28: 9.168011966406368e-05
Position 456: 8.888560327124886e-05
Position 3214: 7.942764447540509e-05
Position 445: 7.864815918120662e-05
Position 2977: 6.75017478182407e-05
Position 2631: 6.56610238416737e-05
Position 3178: 6.14758023097751e-05
Position 3832: 5.220980475816541e-05
Position 602: 4.764990807857525e-05
Position 100: 4.656916897838761e-05
Position 802: 4.410603318635224e-05
