Gene = CARNMT1
index = 279
Annotated 5SS: [  383 11142 12127 28665 29797 31948 43488]
Annotated 3SS: [10945 11962 28523 29617 31833 43383 44525]
SMsplice 5SS: [  383  1342 11142 11842 12127 28665 29797 31948 43174 43488 44614]
SMsplice 3SS: [ 1242 10945 11588 11962 28523 29617 31833 43067 43383 44525 46869]
top_k =  1000
Partition function (log Z): -22.27438391917353

Sorted 5' Splice Sites (High to Low Probability):
Position 383: 0.9273280447974592
Position 1342: 0.718689632929724
Position 12127: 0.6732067058235226
Position 11842: 0.5339000315017621
Position 11142: 0.5261182838283374
Position 7294: 0.2726258158611683
Position 15148: 0.21322361022592973
Position 4313: 0.16515717723425088
Position 15197: 0.15738170588821393
Position 1360: 0.1571672326030865
Position 7735: 0.15229488135512212
Position 2019: 0.13355055841861227
Position 2077: 0.1204042031113342
Position 2635: 0.11262742738917117
Position 2595: 0.09658726520745653
Position 7460: 0.08246060710515997
Position 4509: 0.07855779327924164
Position 13318: 0.06889841947533382
Position 4020: 0.05447699104302014
Position 1944: 0.04957191975032961
Position 4370: 0.04276659891946383
Position 340: 0.03981682485275531
Position 13154: 0.03682415981226496
Position 12249: 0.035630130312763984
Position 7663: 0.03389934628321788
Position 1888: 0.03279168648371423
Position 9132: 0.022391176907167826
Position 960: 0.018550359575538265
Position 858: 0.017029671903645384
Position 3510: 0.015696917458335333
Position 6566: 0.014239344944632014
Position 11094: 0.014025471267507715
Position 11403: 0.012073031985889224
Position 3994: 0.010627076224235383
Position 6570: 0.009225284749077349
Position 11152: 0.008741594826926335
Position 3621: 0.00854383049035465
Position 11719: 0.008532746286698683
Position 3282: 0.008139979369498196
Position 11680: 0.007753055454820064
Position 11615: 0.0076638462083758584
Position 8745: 0.006857655267232077
Position 658: 0.006420407267234532
Position 755: 0.006154010381170775
Position 1266: 0.0055571218679726945
Position 12869: 0.005224899934664773
Position 4350: 0.00461093280847985
Position 2676: 0.004199219979779907
Position 9062: 0.004148067793773773
Position 6774: 0.004079109900930554
Position 11685: 0.003935839703296553
Position 8755: 0.0038748426079677706
Position 4147: 0.0029081642389254905
Position 3209: 0.002616999496858772
Position 14899: 0.002476664698568491
Position 1804: 0.002390357324325338
Position 3798: 0.0023398298365358188
Position 922: 0.002220086711769998
Position 4675: 0.0016861302165473054
Position 823: 0.0016299223980960709
Position 3952: 0.0013749255295884186
Position 1107: 0.0013249734320528413
Position 4333: 0.0012890655157532045
Position 11199: 0.0012828212684327805
Position 830: 0.0010792024798971307
Position 12234: 0.0010297398847108322
Position 813: 0.0009408066804598697
Position 2014: 0.000898048362950517
Position 1243: 0.0008359627058129398
Position 1287: 0.0006699366607870861
Position 2617: 0.000611142244100792
Position 727: 0.0006007496956815888
Position 2104: 0.0005654367280181659
Position 2351: 0.0005518701440926437
Position 3498: 0.0003409914020915018
Position 3103: 0.0003388537271925057
Position 964: 0.00030482620113612215
Position 234: 0.00028796516576846807
Position 757: 0.0002797702773858069
Position 2599: 0.0002722510976832516
Position 4327: 0.00026402246159952996
Position 3197: 0.00025175648081734086
Position 4142: 0.00023093516094760646
Position 2640: 0.00022937030363195596
Position 2001: 0.0002222616391061874
Position 1090: 0.00021728877319598754
Position 4126: 0.0001977602831757591
Position 724: 0.00019106498370398376
Position 801: 0.00018610484520719496
Position 1922: 0.0001670958643447589
Position 2208: 0.0001393117262144734
Position 3614: 0.00010915623264741258
Position 108: 9.590774617358166e-05
Position 1939: 9.479932894187954e-05
Position 279: 7.899078557120871e-05
Position 576: 6.773808926910653e-05
Position 3697: 6.399438989069446e-05
Position 3448: 6.382501751197424e-05
Position 104: 6.153797741743806e-05
Position 2081: 5.034248456578268e-05
Position 764: 4.917891816000108e-05
Position 681: 4.6329016211990785e-05
Position 432: 4.5828876104486364e-05
Position 1812: 3.637271187005563e-05
Position 1073: 3.5721475337143526e-05
Position 2023: 2.851328244422607e-05
Position 983: 2.771946135260957e-05
Position 2425: 2.5052955026110044e-05
Position 1781: 2.2602158548346477e-05
Position 2029: 1.6557852947003023e-05
Position 759: 1.4461962639308789e-05
Position 1809: 1.3425545968746053e-05
Position 574: 1.2641053933178144e-05
Position 698: 1.1448760776976343e-05
Position 1179: 9.391188904822181e-06
Position 845: 9.150311461546948e-06
Position 1831: 8.38016301060389e-06
Position 491: 7.887331558411895e-06
Position 240: 7.561930358986178e-06
Position 852: 7.390882499259964e-06
Position 1868: 6.89336256227334e-06
Position 1364: 6.607426817117146e-06
Position 220: 5.7105620458342956e-06
Position 416: 5.590495179697203e-06
Position 2213: 5.545507955280128e-06
Position 2155: 4.718514264864874e-06
Position 1599: 4.488563520620069e-06
Position 1373: 3.7464455553280224e-06
Position 1387: 3.385793071577619e-06
Position 54: 2.5205179620160216e-06
Position 1411: 2.3934339250104286e-06
Position 1400: 1.6286604070917328e-06
Position 166: 1.2922133767111675e-06
Position 1350: 1.0515164639965854e-06
Position 980: 9.653378243503357e-07
Position 1279: 9.504290012661368e-07
Position 1652: 7.554918355764031e-07
Position 18: 6.334158324001121e-07
Position 1576: 6.059078645976661e-07
Position 588: 8.477712099031498e-08
Position 1670: 8.293532819608463e-08
Position 530: 8.144709918936691e-08
Position 605: 6.688412433124035e-08
Position 770: 7.58556150568508e-09
Position 607: 4.318398787280529e-09
Position 467: 4.312715775862675e-09
Position 245: 3.649125772650727e-09
Position 867: 2.707380146602373e-09
Position 761: 2.349386823568385e-09
Position 259: 1.533697457927851e-09
Position 652: 2.3926689916185204e-10
Position 920: 3.07725331701881e-11
Position 394: 2.0330736061762876e-11
Position 70: 7.747231500933698e-12
Position 900: 6.934449983156175e-13
Position 735: 2.6106552189098836e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11962: 0.7617885933423499
Position 11588: 0.5981913444857263
Position 10945: 0.5465144757402646
Position 1242: 0.49907103018841026
Position 15085: 0.48372823420554767
Position 1803: 0.3275219248008924
Position 7227: 0.322289197433664
Position 1166: 0.3138350673679729
Position 4230: 0.23827880321501668
Position 2522: 0.21093619857073062
Position 20553: 0.17696837227843715
Position 7609: 0.11055255522090758
Position 15127: 0.09857468854352246
Position 13249: 0.0962741308468638
Position 16647: 0.09295779269293011
Position 16590: 0.07931291975300334
Position 16413: 0.07896455791380588
Position 7555: 0.07718730198022078
Position 15274: 0.06297927522548491
Position 4427: 0.05479101384739449
Position 15345: 0.0486837921350781
Position 13034: 0.04015950522829519
Position 20227: 0.03176235269547446
Position 7388: 0.028003221480754185
Position 3769: 0.02730198181967153
Position 6462: 0.02391355491479281
Position 11672: 0.022224409119598373
Position 1170: 0.02220548921162166
Position 3429: 0.02204432590214291
Position 3993: 0.0173765848389681
Position 8918: 0.016593064404043827
Position 710: 0.01591830785033555
Position 1270: 0.015522223637041291
Position 11001: 0.015035921014289265
Position 11177: 0.013399825115216547
Position 3941: 0.011847840136113856
Position 8623: 0.010732497875199852
Position 17407: 0.010602419809286945
Position 3831: 0.010340132648169279
Position 657: 0.010200435541946124
Position 8985: 0.009985717153951353
Position 1140: 0.009465929761655197
Position 13580: 0.009241983112470719
Position 14762: 0.008026256092154287
Position 3045: 0.006445484559718571
Position 1682: 0.006337662358392554
Position 15479: 0.006280625511063155
Position 12220: 0.005450782599376089
Position 12617: 0.005405570596094176
Position 7283: 0.00510567002147452
Position 3208: 0.004347123711229757
Position 2494: 0.004299563733951885
Position 1098: 0.003941296986272053
Position 12775: 0.003495940351095426
Position 2050: 0.0034921912368209972
Position 1014: 0.0030718270364768936
Position 3318: 0.002797285577052458
Position 1208: 0.002772066171887149
Position 4146: 0.0023644271772486763
Position 621: 0.0023259945093891676
Position 3797: 0.0022488671357443566
Position 15048: 0.00221736908527416
Position 14797: 0.0022161825686543555
Position 3856: 0.0021333292251831666
Position 852: 0.002072720782631057
Position 6458: 0.0017979589371963302
Position 6629: 0.0017246724402270115
Position 13317: 0.0016302813092424705
Position 1969: 0.0015025986581295723
Position 1248: 0.0014467056493044238
Position 826: 0.0012501339203808673
Position 12635: 0.0011864722452072749
Position 600: 0.0011800944362495615
Position 16557: 0.0011034331319069374
Position 1862: 0.0010836704628658129
Position 14258: 0.0010616704100068796
Position 13988: 0.0009450941696071606
Position 12613: 0.000837647347681938
Position 14002: 0.0007482599676244754
Position 14082: 0.0007033490449799072
Position 549: 0.0006986990339891012
Position 1272: 0.0006741121607404902
Position 12454: 0.0006424415258425318
Position 13515: 0.0006393376342271456
Position 13729: 0.0006190738748118351
Position 1302: 0.0005860594226003441
Position 1701: 0.0005709926656760239
Position 3103: 0.0005639716718252482
Position 12558: 0.00045415736724793254
Position 6483: 0.0004209911312957868
Position 1809: 0.0004135110760533157
Position 1309: 0.0004080737271467094
Position 3579: 0.00040674510291975656
Position 2014: 0.0003645082971804134
Position 867: 0.00035941669620550843
Position 3023: 0.0003439547156900882
Position 12201: 0.0003399825122795742
Position 3873: 0.0003299634152627509
Position 11478: 0.0003241333244427811
Position 11810: 0.00028524300419280454
Position 1734: 0.00027388991377985455
Position 714: 0.00027076989504868347
Position 2167: 0.00024253853294793905
Position 11401: 0.00024217666384560154
Position 2206: 0.00024031338747423813
Position 511: 0.00020133174772469213
Position 9393: 0.00015678824216494385
Position 7862: 0.00014594267685001514
