Gene = NUP133
index = 975
Annotated 5SS: [  274  2302  6343  7586  8658 10206 12450 12847 18387 20876 21971 24288
 30745 32704 37762 41708 42922 43718 44799 47731 50181 55817 57817 59216
 63428]
Annotated 3SS: [ 2182  6238  7477  8522 10034 12293 12775 18238 20727 21812 24195 30580
 32608 37536 41584 42821 43465 44664 47571 50044 55697 57735 59150 63338
 66300]
SMsplice 5SS: [  274  2302  6343  6998  7586 10206 12450 12847 13507 18387 20876 21320
 21971 24288 30745 32704 42922 43718 44799 47731 57817 63428 66514]
SMsplice 3SS: [ 2182  6238  6848  7477 10062 12293 12775 13410 18238 20727 21213 21812
 24195 30580 32608 42821 43542 44664 47571 57735 63338 66300 66614]
top_k =  1000
Partition function (log Z): 21.96932982290633

Sorted 5' Splice Sites (High to Low Probability):
Position 32704: 1.0000000000000058
Position 63428: 0.993728056669623
Position 43718: 0.9914017262512815
Position 47731: 0.9732610684819643
Position 6343: 0.9719724190256714
Position 18387: 0.9667953086316504
Position 21971: 0.9523503354482274
Position 10206: 0.9499877806134572
Position 42922: 0.9171434071611649
Position 12450: 0.9145355200190881
Position 24288: 0.899691142032211
Position 12847: 0.8602798096171296
Position 274: 0.8527333730986706
Position 44799: 0.8230498151284934
Position 2302: 0.8149435927496982
Position 21320: 0.8104495753185715
Position 20876: 0.7755547711681878
Position 7586: 0.7315761186753275
Position 66514: 0.7198616720489882
Position 48373: 0.6818583967006927
Position 57817: 0.6810796570938833
Position 30745: 0.667599676822764
Position 13507: 0.6142838320481057
Position 6998: 0.5756241521754766
Position 48821: 0.5591721156765525
Position 8658: 0.5589744711559508
Position 64866: 0.4693703475537378
Position 569: 0.371765799069487
Position 41708: 0.3154508575404935
Position 10767: 0.31063827069667027
Position 44527: 0.2631199826688185
Position 11039: 0.2328291060332844
Position 666: 0.20768446278794137
Position 46455: 0.20715938428368394
Position 32492: 0.20036315288255568
Position 31186: 0.19802097885893022
Position 6977: 0.17701173271030765
Position 44022: 0.1691249939684046
Position 43225: 0.1591926381318741
Position 18731: 0.14271518967286986
Position 59216: 0.13890054624792997
Position 44813: 0.12696083826541232
Position 661: 0.12652749100470406
Position 7081: 0.12491490437658338
Position 64759: 0.11748055741344864
Position 20023: 0.11169337332365425
Position 30770: 0.10947943590084053
Position 29372: 0.10754308353382298
Position 7566: 0.10406159132664554
Position 30722: 0.1038371942963819
Position 8391: 0.0992189904141587
Position 20906: 0.09244807936167321
Position 10711: 0.08669733186485559
Position 13067: 0.08561329388287986
Position 21460: 0.0844439770524394
Position 19217: 0.07833487527537986
Position 67516: 0.07760771214199894
Position 7379: 0.07708741727105092
Position 21405: 0.07354879231901516
Position 55817: 0.06871543871450475
Position 66220: 0.06717937966049889
Position 8623: 0.06717148553980155
Position 21679: 0.06594641086986985
Position 3575: 0.06284601803929588
Position 8222: 0.06260867362291515
Position 29308: 0.05954244057459469
Position 126: 0.054169718487653076
Position 29658: 0.05406057711881372
Position 18981: 0.05282826133685962
Position 43334: 0.05280778948783032
Position 12702: 0.05032918953824515
Position 67261: 0.047646652432234086
Position 48790: 0.047340197204231195
Position 1394: 0.045722534518276514
Position 21143: 0.04135610804209458
Position 59352: 0.040927778118098335
Position 19616: 0.04012453170900326
Position 23216: 0.03917283625907446
Position 19600: 0.03851620142412227
Position 1718: 0.03657784072790622
Position 423: 0.036070348035940926
Position 8949: 0.03428376813371468
Position 5189: 0.033400013848012465
Position 21966: 0.033371436668628365
Position 24067: 0.03136230147849385
Position 31027: 0.028854452042911215
Position 10706: 0.028482501524257388
Position 66965: 0.02589541901180651
Position 4265: 0.025320208050692978
Position 24094: 0.024910424676878217
Position 21382: 0.02378740778517604
Position 30523: 0.022963895752690672
Position 5336: 0.021407098440714784
Position 11102: 0.020837339936531363
Position 7004: 0.0204606402230335
Position 58722: 0.020086564232346685
Position 29417: 0.01973957690195404
Position 67714: 0.01942949717648301
Position 10658: 0.019377709878779865
Position 24123: 0.019178513736129537
Position 66140: 0.018423007218893953
Position 9292: 0.018127920390319224
Position 7233: 0.01741728266607103
Position 8204: 0.01657056365036719
Position 21378: 0.016374578375845203
Position 66895: 0.016090003983451832
Position 7735: 0.015498967028776536
Position 48313: 0.015113622265164618
Position 43188: 0.014406869168454687
Position 21343: 0.014199998003910004
Position 67534: 0.013597379372039455
Position 4747: 0.012560670790989839
Position 751: 0.012088710127730442
Position 672: 0.011812299735323118
Position 1157: 0.011425660623310617
Position 9711: 0.011258718147980334
Position 6984: 0.010897181283592036
Position 44456: 0.010448997612400188
Position 11846: 0.009731912284516793
Position 1807: 0.009195677747566921
Position 8182: 0.008831484909060586
Position 20202: 0.00867453612973748
Position 791: 0.007689970975724843
Position 21047: 0.007267176198611625
Position 31097: 0.007252837639416736
Position 18970: 0.0063071644543588375
Position 32494: 0.006153838351440165
Position 19005: 0.006150043767517215
Position 11207: 0.006059418284072908
Position 21661: 0.005971274272832756
Position 66702: 0.005677678244395768
Position 50181: 0.005645409716337037
Position 2060: 0.005354394376834822
